target_word_unique,word_combo_related,word_combo_unrelated,cue_word_related,cue_word_unrelated
čarodějnice,kletbačarodějnice,betončarodějnice,kletba,beton
časopis,playboyčasopis,metodačasopis,playboy,metoda
časovač,rozbuškačasovač,spokojenýčasovač,rozbuška,spokojený
často,někdyčasto,kolejčasto,někdy,kolej
čepice,helmačepice,lékařskýčepice,helma,lékařský
černá,bílýčerná,špionážčerná,bílý,špionáž
červenec,červenčervenec,přerušitčervenec,červen,přerušit
čest,privilegiumčest,kilometrčest,privilegium,kilometr
čich,chuťčich,bezprávíčich,chuť,bezpráví
čin,gestočin,silnicečin,gesto,silnice
člověk,mužčlověk,rakevčlověk,muž,rakev
člun,ponorkačlun,konečněčlun,ponorka,konečně
čokoláda,cukrčokoláda,unavenýčokoláda,cukr,unavený
čtvrtina,polovinačtvrtina,ideálčtvrtina,polovina,ideál
čtvrtý,třetíčtvrtý,změnačtvrtý,třetí,změna
čtvrť,okresčtvrť,zabijákčtvrť,okres,zabiják
čtyři,dvačtyři,západčtyři,dva,západ
částice,hmotačástice,milenkačástice,hmota,milenka
ďábel,andělďábel,vyslýchatďábel,anděl,vyslýchat
řecký,římskýřecký,podlahařecký,římský,podlaha
ředitel,výrobceředitel,červenéředitel,výrobce,červené
řidič,cestujícířidič,bílýřidič,cestující,bílý
říjen,záříříjen,protijedříjen,září,protijed
řím,Césarřím,získatřím,César,získat
říše,dynastieříše,občasříše,dynastie,občas
šampaňské,vínošampaňské,blízkošampaňské,víno,blízko
šaty,sukněšaty,odejítšaty,sukně,odejít
široký,úzkýširoký,střízlivýširoký,úzký,střízlivý
škaredý,nechutnýškaredý,kořistškaredý,nechutný,kořist
škola,třídaškola,instinktškola,třída,instinkt
špagety,lasagněšpagety,přítomnostšpagety,lasagně,přítomnost
špatný,dobrýšpatný,spiknutíšpatný,dobrý,spiknutí
šperk,diamantšperk,přímýšperk,diamant,přímý
špinavý,ošklivýšpinavý,postaveníšpinavý,ošklivý,postavení
štika,mingštika,pítštika,ming,pít
štědrý,soucitnýštědrý,značkaštědrý,soucitný,značka
šéf,manažeršéf,vyděsitšéf,manažer,vyděsit
šéfkuchař,kuchařkašéfkuchař,hlukšéfkuchař,kuchařka,hluk
šílený,paranoidníšílený,leskšílený,paranoidní,lesk
šťastný,spokojenýšťastný,alkoholšťastný,spokojený,alkohol
žalobce,právníkžalobce,ovládatžalobce,právník,ovládat
želva,hlemýžďželva,procesželva,hlemýžď,proces
žena,vdovažena,hornížena,vdova,horní
ženatý,singlženatý,slovoženatý,singl,slovo
ženský,mužskýženský,roztříštitženský,mužský,roztříštit
žert,trikžert,rukažert,trik,ruka
židle,stůlžidle,orgasmusžidle,stůl,orgasmus
žlutá,červenéžlutá,krmitžlutá,červené,krmit
žvýkat,polykatžvýkat,budoucnostžvýkat,polykat,budoucnost
žádost,požadavekžádost,chemiežádost,požadavek,chemie
žízeň,hladžízeň,osobnížízeň,hlad,osobní
