target_word_unique,word_combo_related,word_combo_unrelated,cue_word_related,cue_word_unrelated
פראנורמלית,על טבעיפראנורמלית,אמאפראנורמלית,על טבעי,אמא
פרופסור,דיקןפרופסור,אחריותפרופסור,דיקן,אחריות
פרח,צמחפרח,מניעפרח,צמח,מניע
פרט,אדםפרט,חרבפרט,אדם,חרב
פרטיות,פרטיפרטיות,אדוןפרטיות,פרטי,אדון
פרי,תפוח עץפרי,קסדהפרי,תפוח עץ,קסדה
פרס,מענקפרס,כנסיהפרס,מענק,כנסיה
פרס.1,נובלפרס,משניפרס,נובל,משני
פרספקטיבה,נקודת מבטפרספקטיבה,ספטמברפרספקטיבה,נקודת מבט,ספטמבר
פרק,סידרהפרק,יםפרק,סידרה,ים
פשוט,בפשטותפשוט,שלישיפשוט,בפשטות,שלישי
פשע,חטאפשע,התגלותפשע,חטא,התגלות
פתיון,מלכודתפתיון,פדרליפתיון,מלכודת,פדרלי
צב,שבלולצב,לעבדצב,שבלול,לעבד
צבא,לגיוןצבא,טוסטצבא,לגיון,טוסט
צבאי,אזרחיצבאי,תנומהצבאי,אזרחי,תנומה
צג,מסךצג,בניםצג,מסך,בנים
צדק,נקמהצדק,בבירורצדק,נקמה,בבירור
צהוב,אדוםצהוב,להאכילצהוב,אדום,להאכיל
צהריים,חצותצהריים,מרגלצהריים,חצות,מרגל
צוואר,גרוןצוואר,להיכנסצוואר,גרון,להיכנס
צורך,נחוץצורך,הכנסת אורחיםצורך,נחוץ,הכנסת אורחים
צחוק,חיוךצחוק,קיסריצחוק,חיוך,קיסרי
צי,ימיצי,דמיוןצי,ימי,דמיון
ציוויליזציה,תרבותציוויליזציה,סודציוויליזציה,תרבות,סוד
צייר,אמןצייר,תוספתצייר,אמן,תוספת
צילום,תמונהצילום,,תמונה,
צינור,משאבהצינור,מקצבצינור,משאבה,מקצב
ציני,נאיביציני,רשותציני,נאיבי,רשות
ציפור,פרפרציפור,מנטליציפור,פרפר,מנטלי
צלחת,קערהצלחת,מודרניצלחת,קערה,מודרני
צלם,חתםצלם,עכברצלם,חתם,עכבר
צלף,יורהצלף,להצילצלף,יורה,להציל
צלצל,הרעישצלצל,כאןצלצל,הרעיש,כאן
צלקת,קעקועצלקת,שגרירצלקת,קעקוע,שגריר
צמא,רעבצמא,אישיצמא,רעב,אישי
צנוע,עניוצנוע,מוניתצנוע,עניו,מונית
צעיר,זקןצעיר,לא חוקיצעיר,זקן,לא חוקי
צעצוע,בובהצעצוע,שמרניצעצוע,בובה,שמרני
צפון,דרוםצפון,יצרןצפון,דרום,יצרן
צרפתית,אנגליתצרפתית,שלבצרפתית,אנגלית,שלב
קבוצה,כנופיהקבוצה,פתוחקבוצה,כנופיה,פתוח
קבוצה.1,ליגהקבוצה,קודקבוצה,ליגה,קוד
קהילה,חברהקהילה,חסר תועלתקהילה,חברה,חסר תועלת
קהל מאזינים,קהלקהל מאזינים,אזהרהקהל מאזינים,קהל,אזהרה
קול,רעשקול,חופשקול,רעש,חופש
קומדיה,דרמהקומדיה,מושאקומדיה,דרמה,מושא
קומוניסט,גזעןקומוניסט,הדקקומוניסט,גזען,הדק
קונה,מוכרקונה,עורקונה,מוכר,עור
קוניאק,רוםקוניאק,חיישןקוניאק,רום,חיישן
קורה,מתרחשקורה,מיניקורה,מתרחש,מיני
קטן,קצתקטן,קניהקטן,קצת,קניה
קיסר,קיסריקיסר,כברקיסר,קיסרי,כבר
קל,בלתי אפשריקל,בית קולנועקל,בלתי אפשרי,בית קולנוע
קלאסי,טיפוסיקלאסי,בדיקהקלאסי,טיפוסי,בדיקה
קמח,תבואהקמח,שקטקמח,תבואה,שקט
קמפינג,פיקניקקמפינג,תקווהקמפינג,פיקניק,תקווה
קפה,כוסקפה,חוזקקפה,כוס,חוזק
קפיטליזם,אנרכיהקפיטליזם,כתףקפיטליזם,אנרכיה,כתף
קר,חםקר,אורגזמהקר,חם,אורגזמה
קרב,מלחמהקרב,שרלוקקרב,מלחמה,שרלוק
קרדינל,בישוףקרדינל,קופסאקרדינל,בישוף,קופסא
קרטל,מאפיהקרטל,פסנתרקרטל,מאפיה,פסנתר
קרינה,זיהוםקרינה,כיתהקרינה,זיהום,כיתה
קריר,חמיםקריר,חפץקריר,חמים,חפץ
קרקס,גן חיותקרקס,לעקוב אחרקרקס,גן חיות,לעקוב אחר
קשה,קשוחקשה,ליצורקשה,קשוח,ליצור
ראוי,מגיעראוי,קרנבלראוי,מגיע,קרנבל
ראוי לציון,יוצא דופןראוי לציון,סופרמןראוי לציון,יוצא דופן,סופרמן
ראי,השתקפותראי,רווחראי,השתקפות,רווח
ראש העיר,שריףראש העיר,לשמורראש העיר,שריף,לשמור
ראשוני,משניראשוני,אישראשוני,משני,איש
רביעי,שלישירביעי,שינוירביעי,שלישי,שינוי
רבע,חצירבע,ספקרבע,חצי,ספק
רגוע,שקטרגוע,תדררגוע,שקט,תדר
רגיש,עדיןרגיש,לירהרגיש,עדין,לירה
רגשי,מנטלירגשי,בתוקףרגשי,מנטלי,בתוקף
רוזנת,ברוןרוזנת,סלערוזנת,ברון,סלע
רוח,נפשרוח,מאמררוח,נפש,מאמר
רוטב,קצפתרוטב,להשבערוטב,קצפת,להשבע
רומא,קיסררומא,עקשןרומא,קיסר,עקשן
רומנטי,דרמטירומנטי,עיר בירהרומנטי,דרמטי,עיר בירה
רוצח,הורגרוצח,מחקררוצח,הורג,מחקר
רחב,צררחב,מטופלרחב,צר,מטופל
רחוב,שדרהרחוב,לנתחרחוב,שדרה,לנתח
רחוק,קרוברחוק,רוםרחוק,קרוב,רום
רחמים,סליחהרחמים,טיעוןרחמים,סליחה,טיעון
רטוב,יבשרטוב,סיכוןרטוב,יבש,סיכון
ריח,טעםריח,אי צדקריח,טעם,אי צדק
ריקוד,רקדןריקוד,עורך דיןריקוד,רקדן,עורך דין
רכב מסחרי,נגרררכב מסחרי,אלמנהרכב מסחרי,נגרר,אלמנה
רע,טוברע,מזימהרע,טוב,מזימה
רעב,עייףרעב,תוכנהרעב,עייף,תוכנה
רעם,ברקרעם,דוחהרעם,ברק,דוחה
רצח,התאבדותרצח,מרשיםרצח,התאבדות,מרשים
רקמה,עוררקמה,נובלרקמה,עור,נובל
רשות,סמכותרשות,גידולרשות,סמכות,גידול
רשמי,רשמיתרשמי,רעיוןרשמי,רשמית,רעיון
רשת,אינטרנטרשת,שבטרשת,אינטרנט,שבט
שבוע,חודששבוע,נאיבישבוע,חודש,נאיבי
שבועה,להשבעשבועה,תחרותשבועה,להשבע,תחרות
שבועי,יומישבועי,כתרשבועי,יומי,כתר
שדה קרב,זירהשדה קרב,זקןשדה קרב,זירה,זקן
שדה תעופה,טרמינלשדה תעופה,נפלאשדה תעופה,טרמינל,נפלא
שוד,גנבהשוד,אוכלוסיהשוד,גנבה,אוכלוסיה
שונה,דומהשונה,מוכןשונה,דומה,מוכן
שופט,בית משפטשופט,נחמדשופט,בית משפט,נחמד
שוקולד,סוכרשוקולד,משמעותשוקולד,סוכר,משמעות
שחור,לבןשחור,ריגולשחור,לבן,ריגול
שחקן,מאמןשחקן,כנופיהשחקן,מאמן,כנופיה
שחקן.1,מחברשחקן,לאפשרשחקן,מחבר,לאפשר
שחר,שקיעהשחר,זכרשחר,שקיעה,זכר
שטח,אזורשטח,פלייבוישטח,אזור,פלייבוי
שטיח,רצפהשטיח,שימועשטיח,רצפה,שימוע
שטן,מלאךשטן,שאלהשטן,מלאך,שאלה
שיווק,פרסוםשיווק,איש קשרשיווק,פרסום,איש קשר
שיטוט,תנומהשיטוט,נעולשיטוט,תנומה,נעול
שיכור,צלולשיכור,כלישיכור,צלול,כלי
שינה,מנוחהשינה,נֶגַעשינה,מנוחה,נֶגַע
שיפור,שינוישיפור,רודאושיפור,שינוי,רודאו
שיקרי,מזוייףשיקרי,יום שנישיקרי,מזוייף,יום שני
שיר,אלבוםשיר,אידאלישיר,אלבום,אידאלי
שיר.1,טקסטשיר,טונהשיר,טקסט,טונה
שכר,פנסיהשכר,תרפיהשכר,פנסיה,תרפיה
שלג,גשםשלג,חוטףשלג,גשם,חוטף
שלושה,אחדשלושה,טיפוסישלושה,אחד,טיפוסי
שלילי,חיובישלילי,לשמורשלילי,חיובי,לשמור
שם,כאןשם,בכירשם,כאן,בכיר
שם משפחה,כינוישם משפחה,ללמודשם משפחה,כינוי,ללמוד
שמאל,ימיןשמאל,אצילישמאל,ימין,אצילי
שמח,מרוצהשמח,אלכוהולשמח,מרוצה,אלכוהול
שמחה,הנאהשמחה,מוכרשמחה,הנאה,מוכר
שמיימי,שמייםשמיימי,מעטפהשמיימי,שמיים,מעטפה
שמלה,חצאיתשמלה,לעזובשמלה,חצאית,לעזוב
שמן,פחםשמן,מערכת יחסיםשמן,פחם,מערכת יחסים
שמפנייה,ייןשמפנייה,קרובשמפנייה,יין,קרוב
שמש,ירחשמש,חןשמש,ירח,חן
שמשי,ירחישמשי,משאשמשי,ירחי,משא
שן,ציפורןשן,כללשן,ציפורן,כלל
שער,פתחשער,מחמאהשער,פתח,מחמאה
שף,טבחשף,רעששף,טבח,רעש
שקרן,שקרשקרן,יציאהשקרן,שקר,יציאה
שר,שגרירשר,מבוגרשר,שגריר,מבוגר
שריון,מגןשריון,ברוטלישריון,מגן,ברוטלי
שריר,עצבשריר,משרהשריר,עצב,משרה
שרשרת,טבעתשרשרת,מחוזשרשרת,טבעת,מחוז
שתיקה,שקטשתיקה,לצבורשתיקה,שקט,לצבור
שתן,דםשתן,לא בטוחשתן,דם,לא בטוח
תאגיד,חברהתאגיד,חוםתאגיד,חברה,חום
תאונה,תקריתתאונה,להציעתאונה,תקרית,להציע
תאוריה,רעיוןתאוריה,מכירה פומביתתאוריה,רעיון,מכירה פומבית
תבוסה,ניצחוןתבוסה,עירוםתבוסה,ניצחון,עירום
תדמית,קריירהתדמית,שלשולתדמית,קריירה,שלשול
תהליך,לעבדתהליך,חםתהליך,לעבד,חם
תואר,שםתואר,ערוץתואר,שם,ערוץ
תובע,עורך דיןתובע,לשלוטתובע,עורך דין,לשלוט
תוכן,להכילתוכן,רומיאותוכן,להכיל,רומיאו
תוצאה,נובעתוצאה,עכשיותוצאה,נובע,עכשיו
תוקף,קורבןתוקף,תקליטורתוקף,קורבן,תקליטור
תות,בננהתות,אמבולנסתות,בננה,אמבולנס
תחזוקה,שירותתחזוקה,פינהתחזוקה,שירות,פינה
תחליף,להחליףתחליף,בית משפטתחליף,להחליף,בית משפט
תחנה,רציףתחנה,הצלחהתחנה,רציף,הצלחה
תחתית,חלק עליוןתחתית,מפוארתחתית,חלק עליון,מפואר
תיאור,פרופילתיאור,מדינהתיאור,פרופיל,מדינה
תיאטרון,בית קולנועתיאטרון,עצםתיאטרון,בית קולנוע,עצם
תיק,קופסאתיק,שירותיםתיק,קופסא,שירותים
תכנון,הכנהתכנון,קתוליתכנון,הכנה,קתולי
תכנית,פרויקטתכנית,לסדרתכנית,פרויקט,לסדר
תכשיט,יהלוםתכשיט,ישרתכשיט,יהלום,ישר
תליון,חפץתליון,בנקאותתליון,חפץ,בנקאות
תסמונת,סימפטוםתסמונת,אקדחתסמונת,סימפטום,אקדח
תערובת,קומבינציהתערובת,נובמברתערובת,קומבינציה,נובמבר
תפארת,מפוארתפארת,הסברתפארת,מפואר,הסבר
תצוגה,גלריהתצוגה,מיתוסתצוגה,גלריה,מיתוס
תקופה,שלבתקופה,קוףתקופה,שלב,קוף
תקיפה,מכהתקיפה,אמןתקיפה,מכה,אמן
תקשורת,ניווטתקשורת,טנקתקשורת,ניווט,טנק
תרגיל,אימוןתרגיל,בריאותתרגיל,אימון,בריאות
תרומה,צדקהתרומה,יומיתרומה,צדקה,יומי
תרנגול הודו,עוףתרנגול הודו,גאווהתרנגול הודו,עוף,גאווה
תשובה,מענהתשובה,עיןתשובה,מענה,עין
תשוקה,התלהבותתשוקה,מלצרתשוקה,התלהבות,מלצר
