target_word_unique,word_combo_related,word_combo_unrelated,cue_word_related,cue_word_unrelated
مكتب,طاولةمكتب,فقطمكتب,طاولة,فقط
ملك,ملكةملك,تبغملك,ملكة,تبغ
مليار,مليونمليار,بطبيعة الحالمليار,مليون,بطبيعة الحال
ممتاز,المثاليممتاز,يختارممتاز,المثالي,يختار
ممتع,مريحممتع,مرشحممتع,مريح,مرشح
ممتلىء,فارغةممتلىء,خطابممتلىء,فارغة,خطاب
ممر,طريقممر,لازانياممر,طريق,لازانيا
مملكة,رويالمملكة,التنقلمملكة,رويال,التنقل
منتج,ماركةمنتج,يوم السبتمنتج,ماركة,يوم السبت
منديل,قماشمنديل,النينجامنديل,قماش,النينجا
منشفة,بطانيةمنشفة,المذاقمنشفة,بطانية,المذاق
منطقة,مساحةمنطقة,الكوكايينمنطقة,مساحة,الكوكايين
منطقة.1,مقاطعةمنطقة,الكوكايينمنطقة,مقاطعة,الكوكايين
مهاجم,ضحيةمهاجم,مؤتمرمهاجم,ضحية,مؤتمر
مهرجان,الكرنفالمهرجان,هرمونمهرجان,الكرنفال,هرمون
مهم,ذو قيمةمهم,عذابمهم,ذو قيمة,عذاب
مهندس معماري,مهندسمهندس معماري,دقيقمهندس معماري,مهندس,دقيق
موافقة,الإذنموافقة,صوت بشريموافقة,الإذن,صوت بشري
مورفين,أسبرينمورفين,استقالةمورفين,أسبرين,استقالة
موسيقى,موسيقى الجازموسيقى,نفايةموسيقى,موسيقى الجاز,نفاية
موسيقي او عازف,مغنيموسيقي او عازف,يقعموسيقي او عازف,مغني,يقع
موضوع,شيءموضوع,القمرموضوع,شيء,القمر
موقد,فرنموقد,نتيجةموقد,فرن,نتيجة
موقعك,مكانموقعك,,مكان,
موقف سلوك,رأيموقف سلوك,حديقة حيوانموقف سلوك,رأي,حديقة حيوان
موهبة,القدرهموهبة,أخيرموهبة,القدره,أخير
ميدالية,غنيمةميدالية,طريقميدالية,غنيمة,طريق
ميكانيكي,تقنيميكانيكي,شاطئ بحرميكانيكي,تقني,شاطئ بحر
ميكروفون,الة تصويرميكروفون,يقلل من شأنميكروفون,الة تصوير,يقلل من شأن
نادرا,من حين اخرنادرا,الوريدنادرا,من حين اخر,الوريد
نادلة,النادلنادلة,المجموعنادلة,النادل,المجموع
ناقص,زائدناقص,رمادناقص,زائد,رماد
نجم,مشهورنجم,تجارينجم,مشهور,تجاري
ندب,وشمندب,منتجندب,وشم,منتج
نسخة,أصلينسخة,وطنينسخة,أصلي,وطني
نشاط,نشيطنشاط,جندينشاط,نشيط,جندي
نظرية,فكرةنظرية,مزاد علنينظرية,فكرة,مزاد علني
نعم,حسنانعم,يختبرنعم,حسنا,يختبر
نفسيّ,طبينفسيّ,انتظرنفسيّ,طبي,انتظر
نفط,فحمنفط,علاقةنفط,فحم,علاقة
نفق,كوبرينفق,اليوغانفق,كوبري,اليوغا
نفي,إيجابينفي,يزيدنفي,إيجابي,يزيد
نقاش,محادثةنقاش,بائسنقاش,محادثة,بائس
نكتة,خدعةنكتة,يدنكتة,خدعة,يد
نمط,منوالنمط,غالبيةنمط,منوال,غالبية
نملة,نحلةنملة,نافذةنملة,نحلة,نافذة
نوم,راحةنوم,طاعوننوم,راحة,طاعون
نووي,ذرينووي,مخلصنووي,ذري,مخلص
نية,هدفنية,مرتزقنية,هدف,مرتزق
هاتف,اتصالهاتف,يعجب بـهاتف,اتصال,يعجب بـ
هارب,لاجئهارب,البارودهارب,لاجئ,البارود
هبة,صدقةهبة,يوميهبة,صدقة,يومي
هجوم,غزوهجوم,كاتشبهجوم,غزو,كاتشب
هدية,إطراءهدية,خارجهدية,إطراء,خارج
هرب,فرارهرب,مؤدبهرب,فرار,مؤدب
هزيمة,فوزهزيمة,عارهزيمة,فوز,عار
هلوسة,وهمهلوسة,تيار كهربائيهلوسة,وهم,تيار كهربائي
هليكوبتر,سياره اسعافهليكوبتر,وزنهليكوبتر,سياره اسعاف,وزن
همبرغر,ساندويتشهمبرغر,سياساتهمبرغر,ساندويتش,سياسات
هناك,هناهناك,بحريةهناك,هنا,بحرية
هيدروجين,كربونهيدروجين,رسمةهيدروجين,كربون,رسمة
هيكل,هرمهيكل,مصرفيهيكل,هرم,مصرفي
واتسون,شيرلوكواتسون,شعرواتسون,شيرلوك,شعر
واجب,المسئوليةواجب,راميواجب,المسئولية,رامي
واسع,ضيقواسع,حقيبةواسع,ضيق,حقيبة
واقعي,متفائلواقعي,كبسولةواقعي,متفائل,كبسولة
وباء,طاعونوباء,يرىوباء,طاعون,يرى
وثيقة,ملفوثيقة,جرعةوثيقة,ملف,جرعة
وجبة,غذاءوجبة,غربوجبة,غذاء,غرب
وجبة افطار,وجبة عشاءوجبة افطار,شريروجبة افطار,وجبة عشاء,شرير
وجة نظر,رأيوجة نظر,سبتمبروجة نظر,رأي,سبتمبر
وحي - الهام,يلهموحي - الهام,رضيعوحي - الهام,يلهم,رضيع
وحيدا,وحدهوحيدا,دوليوحيدا,وحده,دولي
وداعا,أهلاوداعا,الكلىوداعا,أهلا,الكلى
ودود,مؤدبودود,خطةودود,مؤدب,خطة
وزيرة,سفيروزيرة,الى الخلفوزيرة,سفير,الى الخلف
وصف,الملف الشخصيوصف,بلدوصف,الملف الشخصي,بلد
وضع,إدراجوضع,غير مرتبطةوضع,إدراج,غير مرتبطة
وضع.1,الحالةوضع,فنوضع,الحالة,فن
وظيفي,التشغيلوظيفي,اسموظيفي,التشغيل,اسم
وقت الظهيرة,منتصف الليلوقت الظهيرة,الجاسوسوقت الظهيرة,منتصف الليل,الجاسوس
وكالة,مؤسسةوكالة,البارونوكالة,مؤسسة,البارون
ولد عم,نسبياولد عم,تطورولد عم,نسبيا,تطور
ويب,إنترنتويب,قبيلةويب,إنترنت,قبيلة
يأتي,يصليأتي,رائد فضاءيأتي,يصل,رائد فضاء
يؤكد,التأكيديؤكد,راتب تقاعديؤكد,التأكيد,راتب تقاعد
يبني,اعمال بناءيبني,الة تصويريبني,اعمال بناء,الة تصوير
يبهر,يجامليبهر,العمود الفقرييبهر,يجامل,العمود الفقري
يبيع,يشترىيبيع,اسم الشهرةيبيع,يشترى,اسم الشهرة
يتحقق,يتأكديتحقق,الخدماتيتحقق,يتأكد,الخدمات
يتخلى,يغادريتخلى,تجسسيتخلى,يغادر,تجسس
يتذكر,ننسىيتذكر,عاجليتذكر,ننسى,عاجل
يترك,سماحيترك,طبقةيترك,سماح,طبقة
يتمنى,يرغبيتمنى,ممارسةيتمنى,يرغب,ممارسة
يتنزه,قيلولةيتنزه,دليليتنزه,قيلولة,دليل
يتوقع,انتظريتوقع,نصف القطريتوقع,انتظر,نصف القطر
يجتمع,يجمعيجتمع,أميرةيجتمع,يجمع,أميرة
يجتمع.1,يرىيجتمع,خاتمةيجتمع,يرى,خاتمة
يجد,بحثيجد,حربيجد,بحث,حرب
يجذب,يدفعيجذب,مسابقةيجذب,يدفع,مسابقة
يجلس,يقفيجلس,فوجيجلس,يقف,فوج
يجهز,معداتيجهز,في الخارجيجهز,معدات,في الخارج
يحب,يكرهيحب,بيئةيحب,يكره,بيئة
يحتفظ,يمسكيحتفظ,الادارةيحتفظ,يمسك,الادارة
يحدث,يقعيحدث,بارعيحدث,يقع,بارع
يحسب,يعُدّيحسب,هنايحسب,يعُدّ,هنا
يحضن,قبلةيحضن,حادثةيحضن,قبلة,حادثة
يحظر,محرميحظر,التركيزيحظر,محرم,التركيز
يحفظ,يحمييحفظ,مثيريحفظ,يحمي,مثير
يحقق,يختبريحقق,بالغيحقق,يختبر,بالغ
يحيي,يهنىءيحيي,سؤاليحيي,يهنىء,سؤال
يخبار,قليخبار,سلالة حاكمةيخبار,قل,سلالة حاكمة
يخبر,يبلغيخبر,مخيفيخبر,يبلغ,مخيف
يختطف,أخذيختطف,غنيمةيختطف,أخذ,غنيمة
يخفي,التغطيةيخفي,تذكرةيخفي,التغطية,تذكرة
يدافع,يحمييدافع,خلقيدافع,يحمي,خلق
يدفن,يحفريدفن,مفيديدفن,يحفر,مفيد
يدور في مدار,كوكبيدور في مدار,أسبرينيدور في مدار,كوكب,أسبرين
يراقب,ينظريراقب,عميراقب,ينظر,عم
يربط,يقيديربط,خبرةيربط,يقيد,خبرة
يرث,إرثيرث,شهادة دبلوميرث,إرث,شهادة دبلوم
يرسل,يحضريرسل,منتصف الليليرسل,يحضر,منتصف الليل
يرسم,يطلييرسم,رحيميرسم,يطلي,رحيم
يرعب,يفزعيرعب,خمريرعب,يفزع,خمر
يزعج,يقاطعيزعج,طاقميزعج,يقاطع,طاقم
يزود,يمكنيزود,برقيزود,يمكن,برق
يزيل,يستبعديزيل,نحلةيزيل,يستبعد,نحلة
يسأل,سؤاليسأل,عقديسأل,سؤال,عقد
يسار,يمينيسار,نبيليسار,يمين,نبيل
يساعد,يدعميساعد,مضخةيساعد,يدعم,مضخة
يسبح,يغرقيسبح,رأييسبح,يغرق,رأي
يستبدل,حل محليستبدل,محكمةيستبدل,حل محل,محكمة
يستثمر,الماليةيستثمر,إسهاليستثمر,المالية,إسهال
يسمع,استمعيسمع,نظاراتيسمع,استمع,نظارات
يشير,نقطةيشير,خدعةيشير,نقطة,خدعة
يصاحب,يرافقيصاحب,قبريصاحب,يرافق,قبر
يصدق,يثقيصدق,رعبيصدق,يثق,رعب
يصلح,حليصلح,ثعلبيصلح,حل,ثعلب
يضحك,ابتسامةيضحك,الإمبراطورييضحك,ابتسامة,الإمبراطوري
يضرب,أصابيضرب,فنانيضرب,أصاب,فنان
يضغط,زريضغط,مسافه: بعديضغط,زر,مسافه: بعد
يطير,يهبطيطير,نبضيطير,يهبط,نبض
يعبر,يصفيعبر,بريءيعبر,يصف,بريء
يعدّ,جاهزيعدّ,الاحتماليعدّ,جاهز,الاحتمال
يعذر,يغفريعذر,لينيعذر,يغفر,لين
يعرف,حاليايعرف,مهمةيعرف,حاليا,مهمة
يعطى,يعرضيعطى,محطةيعطى,يعرض,محطة
يعلّم,يتعلميعلّم,الساحةيعلّم,يتعلم,الساحة
يعِد,ضمانيعِد,أصلييعِد,ضمان,أصلي
يغسل,ينظفيغسل,حذِريغسل,ينظف,حذِر
يفعل,يحفزيفعل,بنييفعل,يحفز,بني
يفكر في,ينظر فييفكر في,مصدريفكر في,ينظر في,مصدر
يفوز,مكسبيفوز,خبزيفوز,مكسب,خبز
يقاتل,قتاليقاتل,شبكةيقاتل,قتال,شبكة
يقاوم,مقاومةيقاوم,نصفيقاوم,مقاومة,نصف
يقبض على,يعاقبيقبض على,قطيقبض على,يعاقب,قط
يقترح,اقترحيقترح,جاهزيقترح,اقترح,جاهز
يقدر,يعجب بـيقدر,توقيعيقدر,يعجب بـ,توقيع
يقرّ,يعترفيقرّ,منخفضيقرّ,يعترف,منخفض
يقطع,يمزقيقطع,تلسكوبيقطع,يمزق,تلسكوب
يقلل,يزيديقلل,إنجليزييقلل,يزيد,إنجليزي
يلعق,يمصيلعق,البحريةيلعق,يمص,البحرية
يمشي,يركضيمشي,الفيزياءيمشي,يركض,الفيزياء
يمضغ,يبتلعيمضغ,مستقبليمضغ,يبتلع,مستقبل
يموت,يعانييموت,ظاهرةيموت,يعاني,ظاهرة
ينتج,يزيدينتج,رهينةينتج,يزيد,رهينة
ينجح,تدبيرينجح,يكرهينجح,تدبير,يكره
ينجو,يعيشينجو,احتجاجينجو,يعيش,احتجاج
ينصح,النصيحةينصح,دجاجينصح,النصيحة,دجاج
ينفجر,انفجارينفجر,استثنائيةينفجر,انفجار,استثنائية
ينفق,يضيعينفق,جلدينفق,يضيع,جلد
ينهار,يقعينهار,الصيدينهار,يقع,الصيد
ينهب,يسرقينهب,إطلاقاينهب,يسرق,إطلاقا
ينهي,نهايةينهي,مفتاحينهي,نهاية,مفتاح
يهين,يسبيهين,أوليهين,يسب,أول
يوليو,يونيهيوليو,إرثيوليو,يونيه,إرث
يوم الثلاثاء,الاثنينيوم الثلاثاء,قماشيوم الثلاثاء,الاثنين,قماش
