target_word_unique,word_combo_related,word_combo_unrelated,cue_word_related,cue_word_unrelated
مغربی,جنوبیمغربی,ایجنٹمغربی,جنوبی,ایجنٹ
مفروضہ,نتیجہمفروضہ,مارنامفروضہ,نتیجہ,مارنا
مقابلہ کرنا,مزاحمت کرنامقابلہ کرنا,نصفمقابلہ کرنا,مزاحمت کرنا,نصف
مقام,جگہمقام,ہم جنس پرست عورتمقام,جگہ,ہم جنس پرست عورت
مقامی,علاقائیمقامی,مسرتمقامی,علاقائی,مسرت
مقدر,قسمتمقدر,نقدیمقدر,قسمت,نقدی
ملاقات کرنا,دیکھناملاقات کرنا,چھڑیملاقات کرنا,دیکھنا,چھڑی
مناسب,منصفانہمناسب,رومنمناسب,منصفانہ,رومن
منتحب کرنا,چننامنتحب کرنا,ٹیلیگراممنتحب کرنا,چننا,ٹیلیگرام
منتقلی,نقل مکانیمنتقلی,رحمدلمنتقلی,نقل مکانی,رحمدل
منصوبہ بندی,تیاریمنصوبہ بندی,شیرفمنصوبہ بندی,تیاری,شیرف
منظوری,اجازتمنظوری,گلہریمنظوری,اجازت,گلہری
منع کرنا,روکنامنع کرنا,نقطہ ارتکازمنع کرنا,روکنا,نقطہ ارتکاز
منفرد,خصوصیمنفرد,دگنامنفرد,خصوصی,دگنا
منفی,مثبتمنفی,ڈپلومہمنفی,مثبت,ڈپلومہ
منٹ,سیکنڈمنٹ,خیراتمنٹ,سیکنڈ,خیرات
منگل,سوموارمنگل,سازوسامانمنگل,سوموار,سازوسامان
منہ پھٹ,معصوممنہ پھٹ,اجازتمنہ پھٹ,معصوم,اجازت
مواد,مشتمل ہونامواد,رومیومواد,مشتمل ہونا,رومیو
مواصلات,سمت شناسیمواصلات,تابوتمواصلات,سمت شناسی,تابوت
مورفین,اسپرینمورفین,جگہمورفین,اسپرین,جگہ
موسم سرما,موسم گرماموسم سرما,مقصدموسم سرما,موسم گرما,مقصد
موسیقار,گلوکارموسیقار,گرناموسیقار,گلوکار,گرنا
موسیقی,جازموسیقی,میلموسیقی,جاز,میل
موم بتی,چراغموم بتی,تعمیر کرناموم بتی,چراغ,تعمیر کرنا
موٹا,پتلاموٹا,افراتفریموٹا,پتلا,افراتفری
مچھلی,شارکمچھلی,رکنمچھلی,شارک,رکن
مکمل,کلمکمل,گلوکارمکمل,کل,گلوکار
مکمل طور پر,حتمی طور پرمکمل طور پر,اچھامکمل طور پر,حتمی طور پر,اچھا
مکھن,شہدمکھن,تحقیق کرنامکھن,شہد,تحقیق کرنا
مہلک,جان لیوامہلک,سمندرمہلک,جان لیوا,سمندر
مہیا کرنا,قابل بنانامہیا کرنا,آسمانی بجلیمہیا کرنا,قابل بنانا,آسمانی بجلی
میئر,شیرفمیئر,حفاظتمیئر,شیرف,حفاظت
میئونیز,کیچپمیئونیز,آگے بڑھنامیئونیز,کیچپ,آگے بڑھنا
میزائل,راکٹمیزائل,نالائقیمیزائل,راکٹ,نالائقی
میوٹیشن,ارتقاءمیوٹیشن,بڑےمیوٹیشن,ارتقاء,بڑے
میٹر,کلومیٹرمیٹر,ابدیمیٹر,کلومیٹر,ابدی
میٹنگ,کانفرنسمیٹنگ,خریدنامیٹنگ,کانفرنس,خریدنا
میچ,ٹورنامنٹمیچ,مستعدمیچ,ٹورنامنٹ,مستعد
میگزین,پلے بوائےمیگزین,طریقہمیگزین,پلے بوائے,طریقہ
ناجائز,نا انصافیناجائز,ڈھالناجائز,نا انصافی,ڈھال
ناخوشگوار,غیر آرام دہناخوشگوار,پیسفکناخوشگوار,غیر آرام دہ,پیسفک
ناراض کرنا,توہینناراض کرنا,پہلاناراض کرنا,توہین,پہلا
ناراض ہونا,حسد کرناناراض ہونا,حصہناراض ہونا,حسد کرنا,حصہ
نارمل,تندرستنارمل,امیدنارمل,تندرست,امید
نارنجی,سبزنارنجی,بازرکھنانارنجی,سبز,بازرکھنا
ناشتا,رات کا کھاناناشتا,مریخناشتا,رات کا کھانا,مریخ
نامعلوم,گمنامنامعلوم,طلاقنامعلوم,گمنام,طلاق
ناک,منہناک,درندہناک,منہ,درندہ
ناکامی,کامیابیناکامی,گفتگوناکامی,کامیابی,گفتگو
نجات دہندہ,ہیرونجات دہندہ,بڑانجات دہندہ,ہیرو,بڑا
نشہ,شرابنشہ,گیلری، نگارخانہنشہ,شراب,گیلری، نگارخانہ
نشے میں مدہوش,جونشے میں نہ ہونشے میں مدہوش,اوزارنشے میں مدہوش,جونشے میں نہ ہو,اوزار
نظریہ,خیالنظریہ,نیلامینظریہ,خیال,نیلامی
نظم,متننظم,چٹاننظم,متن,چٹان
نفسیات,اناٹومینفسیات,دراڑنفسیات,اناٹومی,دراڑ
نفسیاتی,طبینفسیاتی,انتظارنفسیاتی,طبی,انتظار
نفیس,فیشن پرستنفیس,راھبنفیس,فیشن پرست,راھب
نقشہ,کمپاسنقشہ,خشکنقشہ,کمپاس,خشک
نقطہ نظر,خیالنقطہ نظر,ستمبرنقطہ نظر,خیال,ستمبر
نقل,اصلنقل,قومینقل,اصل,قومی
نمائش,گیلری، نگارخانہنمائش,فرضی داستاننمائش,گیلری، نگارخانہ,فرضی داستان
نمونہ,ماڈلنمونہ,ہلکا پھلکا کھانانمونہ,ماڈل,ہلکا پھلکا کھانا
ننگا,برہنہننگا,آوازننگا,برہنہ,آواز
نواب کی بیوی,نوابنواب کی بیوی,اصولنواب کی بیوی,نواب,اصول
نوکرانی,آیانوکرانی,خوف میں مبتلانوکرانی,آیا,خوف میں مبتلا
نگرانی کرنا,دیکھنانگرانی کرنا,چچانگرانی کرنا,دیکھنا,چچا
نیند,آرامنیند,پمپنیند,آرام,پمپ
نیچے,اوپرنیچے,چیک کرنانیچے,اوپر,چیک کرنا
وادی,صحراوادی,جوہریوادی,صحرا,جوہری
واضح طور پر,صاف طورپرواضح طور پر,سارجنٹواضح طور پر,صاف طورپر,سارجنٹ
والدین,بڑےوالدین,کلوالدین,بڑے,کل
واٹسن,شرلاکواٹسن,بالواٹسن,شرلاک,بال
واپسی,پیچھےواپسی,حادثاتی طورپرواپسی,پیچھے,حادثاتی طورپر
واہمہ,سرابواہمہ,ٹورنامنٹواہمہ,سراب,ٹورنامنٹ
وبا,طاعونوبا,دیکھناوبا,طاعون,دیکھنا
وجدان,جبلتوجدان,شہدوجدان,جبلت,شہد
وراثت,ورثہوراثت,برہنہوراثت,ورثہ,برہنہ
ورزش,پریکٹسورزش,کھڑکیورزش,پریکٹس,کھڑکی
وزارت,سفارتخانہوزارت,احساس کرناوزارت,سفارتخانہ,احساس کرنا
وزیر,سفیروزیر,ڈراناوزیر,سفیر,ڈرانا
وعدہ,گارنٹیوعدہ,کنکریٹوعدہ,گارنٹی,کنکریٹ
وفاداری,نمک حلالیوفاداری,چوروفاداری,نمک حلالی,چور
وفاق,نوآبادیوفاق,بارشوفاق,نوآبادی,بارش
وقار,استحقاقوقار,سبزوقار,استحقاق,سبز
وقار.1,فخروقار,کلومیٹروقار,فخر,کلومیٹر
ووٹ,اکثریتووٹ,چراغووٹ,اکثریت,چراغ
ووٹر,امیدوارووٹر,کمانڈرووٹر,امیدوار,کمانڈر
ووڈکا,وھسکیووڈکا,مشاقووڈکا,وھسکی,مشاق
وٹامن,پروٹینوٹامن,دھکیلناوٹامن,پروٹین,دھکیلنا
وہ,یہوہ,ڈی وی ڈیوہ,یہ,ڈی وی ڈی
وہاں,یہاںوہاں,نوبلوہاں,یہاں,نوبل
ویب,انٹرنیٹویب,قبیلہویب,انٹرنیٹ,قبیلہ
ویمپائر,زومبیویمپائر,بات کرناویمپائر,زومبی,بات کرنا
وینیلا,دار چینیوینیلا,داداوینیلا,دار چینی,دادا
ویٹریس,ویٹرویٹریس,کلویٹریس,ویٹر,کل
ویڈیو,ڈی وی ڈیویڈیو,محلویڈیو,ڈی وی ڈی,محل
ویکسین,تریاقویکسین,مکڑاویکسین,تریاق,مکڑا
ویگن,ثرالاویگن,بیوہویگن,ثرالا,بیوہ
ٹائمر,ڈیٹونیٹرٹائمر,مطمئنٹائمر,ڈیٹونیٹر,مطمئن
ٹرانسمیٹر,سینسرٹرانسمیٹر,ادھارٹرانسمیٹر,سینسر,ادھار
ٹرک,جیپٹرک,پھاڑناٹرک,جیپ,پھاڑنا
ٹرکی، فیل مرغ,چکنٹرکی، فیل مرغ,فخرٹرکی، فیل مرغ,چکن,فخر
ٹشو,جلدٹشو,اعتمادٹشو,جلد,اعتماد
ٹماٹر,آلوٹماٹر,پہلے سےٹماٹر,آلو,پہلے سے
ٹوپی,عینکٹوپی,رپورٹٹوپی,عینک,رپورٹ
ٹوپی.1,ہیلمٹٹوپی,طبیٹوپی,ہیلمٹ,طبی
ٹکڑا,حصہٹکڑا,کبھی کبھارٹکڑا,حصہ,کبھی کبھار
ٹھنڈا,گرمٹھنڈا,ہیجان شہوتٹھنڈا,گرم,ہیجان شہوت
ٹیلی فون,کالٹیلی فون,تعریف کرناٹیلی فون,کال,تعریف کرنا
ٹیلی ویژن,ریڈیوٹیلی ویژن,پناہ گاہٹیلی ویژن,ریڈیو,پناہ گاہ
ٹیم,لیگٹیم,کھلاٹیم,لیگ,کھلا
ٹین ایج,ٹین ایجرٹین ایج,خونٹین ایج,ٹین ایجر,خون
ٹینس,گالفٹینس,خالیٹینس,گالف,خالی
پائلٹ,خلابازپائلٹ,یہپائلٹ,خلاباز,یہ
پائپ,پمپپائپ,بہادرپائپ,پمپ,بہادر
پادری,راھبپادری,پتلاپادری,راھب,پتلا
پارٹی,استقبالپارٹی,کیچپپارٹی,استقبال,کیچپ
پاس ورڈ,کوڈپاس ورڈ,شارکپاس ورڈ,کوڈ,شارک
پاسپورٹ,ٹکٹپاسپورٹ,مسکراہٹپاسپورٹ,ٹکٹ,مسکراہٹ
پاگل,خوف میں مبتلاپاگل,کور کرناپاگل,خوف میں مبتلا,کور کرنا
پتھر,چٹانپتھر,انتظامیہپتھر,چٹان,انتظامیہ
پرائمری,سیکنڈریپرائمری,باہرپرائمری,سیکنڈری,باہر
پرائیویسی,نجیپرائیویسی,تصورپرائیویسی,نجی,تصور
پراسرار,فوق الفطرتپراسرار,نمبرپراسرار,فوق الفطرت,نمبر
پرسکون,خاموشپرسکون,شریفپرسکون,خاموش,شریف
پرندہ,تتلیپرندہ,کمانڈپرندہ,تتلی,کمانڈ
پرواز,لینڈنگپرواز,حاصل کرناپرواز,لینڈنگ,حاصل کرنا
پروفیسر,ڈینپروفیسر,احترامپروفیسر,ڈین,احترام
پروفیشنل,شوقینپروفیشنل,کنفرم کرناپروفیشنل,شوقین,کنفرم کرنا
پروٹوکول,اصولپروٹوکول,سمندری ڈاکوپروٹوکول,اصول,سمندری ڈاکو
پروگرام,منصوبےپروگرام,انتظام کرناپروگرام,منصوبے,انتظام کرنا
پرکھ,تجربہپرکھ,جھاڑیپرکھ,تجربہ,جھاڑی
پریس,بٹنپریس,فاصلہپریس,بٹن,فاصلہ
پریشان,فکر مندپریشان,ثقافتپریشان,فکر مند,ثقافت
پریشان.1,مداخلتپریشان,طوفانی آندھیپریشان,مداخلت,طوفانی آندھی
پریمی,مالکنپریمی,اناجپریمی,مالکن,اناج
پلاسٹک,سیمنٹپلاسٹک,چلاناپلاسٹک,سیمنٹ,چلانا
پلیئر,کوچپلیئر,ردیپلیئر,کوچ,ردی
پلیٹ,پیالہپلیٹ,جدیدپلیٹ,پیالہ,جدید
پناہ لینا,پناہ گاہپناہ لینا,کاربنپناہ لینا,پناہ گاہ,کاربن
پنیر,روٹیپنیر,غلطیپنیر,روٹی,غلطی
پوزیشن,حالتپوزیشن,پکنکپوزیشن,حالت,پکنک
پوشاک,لہنگاپوشاک,چھوڑ دیناپوشاک,لہنگا,چھوڑ دینا
پوچھنا,سوال کرناپوچھنا,معاہدہپوچھنا,سوال کرنا,معاہدہ
پوکر,جواپوکر,معدہپوکر,جوا,معدہ
پٹھا,اعصابپٹھا,سیزرپٹھا,اعصاب,سیزر
پچھلا,اگلاپچھلا,شوقینپچھلا,اگلا,شوقین
پکڑنا,جھپٹناپکڑنا,سادگی سےپکڑنا,جھپٹنا,سادگی سے
پگڈنڈی,راستهپگڈنڈی,لازانیہپگڈنڈی,راسته,لازانیہ
پھانسی دینا,لٹکا دیناپھانسی دینا,جنریٹرپھانسی دینا,لٹکا دینا,جنریٹر
پھل,سیبپھل,کمیشنپھل,سیب,کمیشن
پھول,پوداپھول,محرکپھول,پودا,محرک
پہاڑ,پہاڑیپہاڑ,ڈرامہپہاڑ,پہاڑی,ڈرامہ
پہلے,دیرپہلے,سکرینپہلے,دیر,سکرین
پیارا,اچھاپیارا,سیمنٹپیارا,اچھا,سیمنٹ
پیاز,لہسنپیاز,دائرہ کارپیاز,لہسن,دائرہ کار
پیاس,بھوکپیاس,ذاتیپیاس,بھوک,ذاتی
پیداوار,بناناپیداوار,اندھاپیداوار,بنانا,اندھا
پیداوار.1,فیکٹریپیداوار,باپپیداوار,فیکٹری,باپ
پیراگراف,سیکشنپیراگراف,شکر گزارپیراگراف,سیکشن,شکر گزار
پیش آنا,واقع ہوناپیش آنا,جنسیپیش آنا,واقع ہونا,جنسی
پیشاب,خونپیشاب,انتہائیپیشاب,خون,انتہائی
پیغام,انتباہپیغام,ہسپتالپیغام,انتباہ,ہسپتال
پیلا,سرخپیلا,خفیہپیلا,سرخ,خفیہ
پینٹر,آرٹسٹپینٹر,حفاظتپینٹر,آرٹسٹ,حفاظت
پیٹ,ریڑھپیٹ,کیمیائیپیٹ,ریڑھ,کیمیائی
پیچھا کرنا,پیروی کرناپیچھا کرنا,عکسپیچھا کرنا,پیروی کرنا,عکس
پیکیج,لفافےپیکیج,ہمیشہپیکیج,لفافے,ہمیشہ
چار,دوچار,چیمپئن شپچار,دو,چیمپئن شپ
چارہ,پھندہچارہ,وفاقیچارہ,پھندہ,وفاقی
چاقو,تلوارچاقو,فتحچاقو,تلوار,فتح
چاٹنا,چوسناچاٹنا,بیانچاٹنا,چوسنا,بیان
چاکلیٹ,چینیچاکلیٹ,تسلیمچاکلیٹ,چینی,تسلیم
چبانا,نگلناچبانا,مستقبلچبانا,نگلنا,مستقبل
چستی سے,چستچستی سے,فوجیچستی سے,چست,فوجی
چلنا,دوڑناچلنا,طبیعیاتچلنا,دوڑنا,طبیعیات
چوتڑ,سرینچوتڑ,کرایہ دارچوتڑ,سرین,کرایہ دار
چوتھا,تیسراچوتھا,تبدیلیچوتھا,تیسرا,تبدیلی
چوتھائی,نصفچوتھائی,شک کرناچوتھائی,نصف,شک کرنا
چولہا,اوونچولہا,نتیجہچولہا,اوون,نتیجہ
چوٹ,زخمچوٹ,فارسٹچوٹ,زخم,فارسٹ
چوہا,ماؤسچوہا,نجیچوہا,ماؤس,نجی
چٹنی,کریمچٹنی,قسم کھاناچٹنی,کریم,قسم کھانا
چھاتی,معدہچھاتی,انتظام کرناچھاتی,معدہ,انتظام کرنا
چھلانگ,چڑھناچھلانگ,وھسکیچھلانگ,چڑھنا,وھسکی
چھوٹا,ننھاچھوٹا,مرحلہچھوٹا,ننھا,مرحلہ
چھٹی,کرسمسچھٹی,آرزوچھٹی,کرسمس,آرزو
چھپانا,کور کرناچھپانا,ٹکٹچھپانا,کور کرنا,ٹکٹ
چھپکلی,مینڈکچھپکلی,مایوسچھپکلی,مینڈک,مایوس
چہل قدمی کرنا,قیلولہ کرناچہل قدمی کرنا,چینلچہل قدمی کرنا,قیلولہ کرنا,چینل
چیلنج,رکاوٹچیلنج,ارتعاشچیلنج,رکاوٹ,ارتعاش
چیمپئن شپ,مقابلہچیمپئن شپ,بہنچیمپئن شپ,مقابلہ,بہن
چیونٹی,مکھیچیونٹی,لیگچیونٹی,مکھی,لیگ
ڈائریکٹر,پروڈیوسرڈائریکٹر,سرخڈائریکٹر,پروڈیوسر,سرخ
ڈائن,لعنتڈائن,دودھڈائن,لعنت,دودھ
ڈالر,پاؤنڈڈالر,مصنفڈالر,پاؤنڈ,مصنف
ڈاکٹر,سرجنڈاکٹر,آڈاکٹر,سرجن,آ
ڈرائیور,مسافرڈرائیور,سفیدڈرائیور,مسافر,سفید
ڈکیتی,چوریڈکیتی,شہادتڈکیتی,چوری,شہادت
ڈھیرہوجانا,گرناڈھیرہوجانا,شکارڈھیرہوجانا,گرنا,شکار
ڈیپریشن,سڑیسڈیپریشن,یرغمالڈیپریشن,سڑیس,یرغمال
ڑائنامائیٹ,گن پا ؤڈ رڑائنامائیٹ,موقعڑائنامائیٹ,گن پا ؤڈ ر,موقع
کار,سواریکار,ہیلوکار,سواری,ہیلو
کاروبار کرنے والا,ارب پتیکاروبار کرنے والا,لٹکا دیناکاروبار کرنے والا,ارب پتی,لٹکا دینا
کارٹیل,مافیاکارٹیل,پیانوکارٹیل,مافیا,پیانو
کارپوریشن,کمپنیکارپوریشن,گرمیکارپوریشن,کمپنی,گرمی
کارڈنل,بشپکارڈنل,ڈبہکارڈنل,بشپ,ڈبہ
کارکردگی,نمائشکارکردگی,نسل پرستکارکردگی,نمائش,نسل پرست
کارکن,کسانکارکن,ختم کرناکارکن,کسان,ختم کرنا
کافی,کپکافی,طاقتکافی,کپ,طاقت
کام,نوکریکام,دہشتکام,نوکری,دہشت
کامل,مثالیکامل,فرمکامل,مثالی,فرم
کامیاب ہونا,انتظام کرناکامیاب ہونا,نفرتکامیاب ہونا,انتظام کرنا,نفرت
کان,آنکھکان,نامعقولکان,آنکھ,نامعقول
کانٹا,چمچکانٹا,متنکانٹا,چمچ,متن
کاٹنا,پھاڑناکاٹنا,دوربینکاٹنا,پھاڑنا,دوربین
کتاب,بائبلکتاب,اندھیراکتاب,بائبل,اندھیرا
کرایہ پردینا,کرایہ پر لیناکرایہ پردینا,غصہکرایہ پردینا,کرایہ پر لینا,غصہ
کرسی,میزکرسی,چنناکرسی,میز,چننا
کرنا,بناناکرنا,آرکسٹراکرنا,بنانا,آرکسٹرا
کرنل,جنرلکرنل,تنازعہکرنل,جنرل,تنازعہ
کزن,رشتہ دارکزن,ارتقاءکزن,رشتہ دار,ارتقاء
کشتی,آبدوزکشتی,آخر میںکشتی,آبدوز,آخر میں
کشف,الہامکشف,لفظکشف,الہام,لفظ
کل,آجکل,نگلناکل,آج,نگلنا
کلینک,ہسپتالکلینک,مہرکلینک,ہسپتال,مہر
کمزور,مضبوطکمزور,لفافےکمزور,مضبوط,لفافے
کمشنر,انسپکٹرکمشنر,ضائعکمشنر,انسپکٹر,ضائع
کمپیوٹر,سافٹ ویئرکمپیوٹر,مہینہکمپیوٹر,سافٹ ویئر,مہینہ
کمی,اضافہکمی,انگریزیکمی,اضافہ,انگریزی
کمیٹی,کمیشنکمیٹی,مفیدکمیٹی,کمیشن,مفید
کنارہ,ساحلکنارہ,مالککنارہ,ساحل,مالک
کنسرٹ,تفریحی دورہکنسرٹ,میزکنسرٹ,تفریحی دورہ,میز
کنفرم,کنفرم کرناکنفرم,پینشنکنفرم,کنفرم کرنا,پینشن
کنیت,عرفیتکنیت,سیکھناکنیت,عرفیت,سیکھنا
کونیاک,رمکونیاک,مہمکونیاک,رم,مہم
کوڑا کرکٹ,ردیکوڑا کرکٹ,لینڈنگکوڑا کرکٹ,ردی,لینڈنگ
کپتان,کمانڈرکپتان,حلقکپتان,کمانڈر,حلق
کچھ,کچھ نہیںکچھ,بد نصیبیکچھ,کچھ نہیں,بد نصیبی
کچھوا,گھونگاکچھوا,عملکچھوا,گھونگا,عمل
کھانا,خوراککھانا,حالتکھانا,خوراک,حالت
کھانا.1,کھلاناکھانا,مغربکھانا,کھلانا,مغرب
کھلا,تنگکھلا,جونشے میں نہ ہوکھلا,تنگ,جونشے میں نہ ہو
کھلونا,گڑیاکھلونا,قدامت پسندکھلونا,گڑیا,قدامت پسند
کھوجنا,تحقیق کرناکھوجنا,جنگکھوجنا,تحقیق کرنا,جنگ
کھوپڑی,ہڈیکھوپڑی,گھرکھوپڑی,ہڈی,گھر
کھیل,شوقکھیل,رضاکارکھیل,شوق,رضاکار
کھینچنا,تصویربناناکھینچنا,راتکھینچنا,تصویربنانا,رات
کھینچنا.1,دھکیلناکھینچنا,سازشکھینچنا,دھکیلنا,سازش
کہکشاں,کائناتکہکشاں,مثبتکہکشاں,کائنات,مثبت
کہیں نہ کہیں,کسی اورجگہکہیں نہ کہیں,چوریکہیں نہ کہیں,کسی اورجگہ,چوری
کیمپنگ,پکنککیمپنگ,قدرکیمپنگ,پکنک,قدر
کینسر,ٹیومرکینسر,گمنامکینسر,ٹیومر,گمنام
کیڑا,مکڑاکیڑا,سفیرکیڑا,مکڑا,سفیر
کیک,میٹھاکیک,ریکارڈکیک,میٹھا,ریکارڈ
کے بارے میں,باہرکے بارے میں,ہڈیکے بارے میں,باہر,ہڈی
گاؤں,کیمپگاؤں,علامت مرضگاؤں,کیمپ,علامت مرض
گال,ہونٹگال,ورکشاپگال,ہونٹ,ورکشاپ
گانا,البمگانا,مثالیگانا,البم,مثالی
گاہک,مریضگاہک,وائرسگاہک,مریض,وائرس
گرام,کلوگرام,تجویزدیناگرام,کلو,تجویزدینا
گرج چمک,آسمانی بجلیگرج چمک,ناگوارگرج چمک,آسمانی بجلی,ناگوار
گرجا,چرچگرجا,عفریبگرجا,چرچ,عفریب
گرد آلود,زنگ آلودگرد آلود,نچلاگرد آلود,زنگ آلود,نچلا
گردن,حلقگردن,داخل ہوناگردن,حلق,داخل ہونا
گرفتاری,سزاگرفتاری,کبھی نہیںگرفتاری,سزا,کبھی نہیں
گروپ,گینگگروپ,قدرتیگروپ,گینگ,قدرتی
گروہ,سماجگروہ,بیکارگروہ,سماج,بیکار
گریجویٹ,ڈپلومہگریجویٹ,بارود خانہگریجویٹ,ڈپلومہ,بارود خانہ
گشت کرنا,حفاظت کرناگشت کرنا,موڑناگشت کرنا,حفاظت کرنا,موڑنا
گلی,سڑکگلی,آپریشنگلی,سڑک,آپریشن
گلے لگانا,چومناگلے لگانا,واقعہگلے لگانا,چومنا,واقعہ
گمشد گی,موتگمشد گی,آخرگمشد گی,موت,آخر
گوالا,میلہ مویشیاںگوالا,ریشمیگوالا,میلہ مویشیاں,ریشمی
گواہی,گواہگواہی,گردہگواہی,گواہ,گردہ
گوریلا,بندرگوریلا,آمدگوریلا,بندر,آمد
گوشت,سور کا گوشتگوشت,سیمینارگوشت,سور کا گوشت,سیمینار
گولی,بندوق کی نالی کا قطرگولی,شمارگولی,بندوق کی نالی کا قطر,شمار
گولی مارنا,نشانہ لگاناگولی مارنا,کوڈگولی مارنا,نشانہ لگانا,کوڈ
گوھر,ڈائمنڈگوھر,منصفانہگوھر,ڈائمنڈ,منصفانہ
گٹار,پیانوگٹار,کہہ دوگٹار,پیانو,کہہ دو
گھنٹی بجانا,سیٹی کی آواز نکالناگھنٹی بجانا,یہاںگھنٹی بجانا,سیٹی کی آواز نکالنا,یہاں
گھوما نا,موڑناگھوما نا,لشکرگھوما نا,موڑنا,لشکر
گھونٹ,قطرہگھونٹ,سادہ لوحگھونٹ,قطرہ,سادہ لوح
گھوڑا,گدھاگھوڑا,آرام دہگھوڑا,گدھا,آرام دہ
گھٹنے,کندھےگھٹنے,ایک قسم کا درختگھٹنے,کندھے,ایک قسم کا درخت
گیراج,ورکشاپگیراج,انگلیگیراج,ورکشاپ,انگلی
گیلا,خشکگیلا,خدشہگیلا,خشک,خدشہ
ہائی وے,روڈہائی وے,میزانہائی وے,روڈ,میزان
ہائیڈروجن,کاربنہائیڈروجن,تواضعہائیڈروجن,کاربن,تواضع
ہار,انگوٹھیہار,برطانوی ضلعہار,انگوٹھی,برطانوی ضلع
ہتھوڑا,چھڑیہتھوڑا,سلسلہہتھوڑا,چھڑی,سلسلہ
ہتھیار,پستولہتھیار,ننھاہتھیار,پستول,ننھا
ہفتہ,مہینہہفتہ,شرٹہفتہ,مہینہ,شرٹ
ہفتہ وار,روزانہہفتہ وار,تاجہفتہ وار,روزانہ,تاج
ہم آہنگی,توازنہم آہنگی,سفارتخانہہم آہنگی,توازن,سفارتخانہ
ہم جنس پرست مرد,ہم جنس پرست عورتہم جنس پرست مرد,نوآبادیہم جنس پرست مرد,ہم جنس پرست عورت,نوآبادی
ہمیشہ,کبھی نہیںہمیشہ,جازہمیشہ,کبھی نہیں,جاز
ہمیشہ کے لئے,ابدیہمیشہ کے لئے,تنگہمیشہ کے لئے,ابدی,تنگ
ہنسی,مسکراہٹہنسی,چینیہنسی,مسکراہٹ,چینی
ہواداری,دریچہہواداری,سرکاری طور پرہواداری,دریچہ,سرکاری طور پر
ہٹانا,ختم کرناہٹانا,مکھیہٹانا,ختم کرنا,مکھی
ہیروئن,کوکینہیروئن,فخرہیروئن,کوکین,فخر
ہیلی کاپٹر,ایمبولینسہیلی کاپٹر,وزنہیلی کاپٹر,ایمبولینس,وزن
ہیمبرگر,سینڈوچہیمبرگر,پالیسیہیمبرگر,سینڈوچ,پالیسی
ہیڈکوارٹر,مرکزی اڈہہیڈکوارٹر,گارنٹیہیڈکوارٹر,مرکزی اڈہ,گارنٹی
یاد رکھنا,بھول جانایاد رکھنا,فوری طور پریاد رکھنا,بھول جانا,فوری طور پر
یقین,اعتمادیقین,آبادییقین,اعتماد,آبادی
یونانی,رومنیونانی,پریکٹسیونانی,رومن,پریکٹس
یونیفارم,بیجیونیفارم,رکاوٹیونیفارم,بیج,رکاوٹ
یونیورسٹی,کالجیونیورسٹی,حالاتیونیورسٹی,کالج,حالات
