target_word_unique,word_combo_related,word_combo_unrelated,cue_word_related,cue_word_unrelated
zbraň,pištoľzbraň,pluszbraň,pištoľ,plus
zbrojnica,arzenálzbrojnica,vianocezbrojnica,arzenál,vianoce
zdediť,dedičstvozdediť,diplomzdediť,dedičstvo,diplom
zhromaždiť,zbieraťzhromaždiť,princeznázhromaždiť,zbierať,princezná
zima,letozima,účelzima,leto,účel
zlepšenie,zmenazlepšenie,orgazmuszlepšenie,zmena,orgazmus
zlosť,hnevzlosť,kečupzlosť,hnev,kečup
zločin,hriechzločin,zjaveniezločin,hriech,zjavenie
zločinec,zlodejzločinec,indezločinec,zlodej,inde
zlyhanie,úspechzlyhanie,kaliberzlyhanie,úspech,kaliber
zlý,dobrýzlý,konšpiráciazlý,dobrý,konšpirácia
zmes,kombináciazmes,novemberzmes,kombinácia,november
zmiznutie,úmrtiezmiznutie,záverzmiznutie,úmrtie,záver
zmraziť,roztaviťzmraziť,parlamentzmraziť,roztaviť,parlament
zmätok,chaoszmätok,kábelzmätok,chaos,kábel
znalosť,skúsenosťznalosť,džípznalosť,skúsenosť,džíp
zničenie,stvoreniezničenie,prisahaťzničenie,stvorenie,prisahať
znížiť,zvýšiťznížiť,anglickýznížiť,zvýšiť,anglický
zomrieť,trpieťzomrieť,fenoménzomrieť,trpieť,fenomén
zorganizovať,usporiadaťzorganizovať,ventilzorganizovať,usporiadať,ventil
zostať,pobytzostať,zlatýzostať,pobyt,zlatý
zradca,špiónzradca,reklamazradca,špión,reklama
zranenie,ranazranenie,džungľazranenie,rana,džungľa
zriedka,príležitostnezriedka,žilkazriedka,príležitostne,žilka
zrkadlo,odrazzrkadlo,myšlienkazrkadlo,odraz,myšlienka
zub,nechtzub,plynzub,necht,plyn
zviera,šelmazviera,zablahoželaťzviera,šelma,zablahoželať
zvoliť,vybraťzvoliť,telegramzvoliť,vybrať,telegram
zvuk,hlukzvuk,oprotizvuk,hluk,oproti
zvyčajne,normálnezvyčajne,robotzvyčajne,normálne,robot
zábavný,vtipnýzábavný,úspechzábavný,vtipný,úspech
záchranca,hrdinazáchranca,neskorozáchranca,hrdina,neskoro
záhada,tajomstvozáhada,úzkyzáhada,tajomstvo,úzky
zákazník,pacientzákazník,víruszákazník,pacient,vírus
zámer,účelzámer,lyžicazámer,účel,lyžica
zámok,kľúčzámok,kariérazámok,kľúč,kariéra
západný,južnýzápadný,agentzápadný,južný,agent
zápas,turnajzápas,bezradnýzápas,turnaj,bezradný
závod,maratónzávod,trestaťzávod,maratón,trestať
zóna,oblasťzóna,playboyzóna,oblasť,playboy
zľava,aukciazľava,triezvyzľava,aukcia,triezvy
ísť,vstúpiťísť,množstvoísť,vstúpiť,množstvo
údel,osudúdel,hotovosťúdel,osud,hotovosť
úder,ranaúder,umelecúder,rana,umelec
údolie,púšťúdolie,atómovýúdolie,púšť,atómový
údržba,službyúdržba,zásnubyúdržba,služby,zásnuby
úmyselne,neúmyselneúmyselne,mostúmyselne,neúmyselne,most
úplne,absolútneúplne,dobrýúplne,absolútne,dobrý
úplný,celkovýúplný,dušaúplný,celkový,duša
úprimnosť,lojalitaúprimnosť,bankérúprimnosť,lojalita,bankér
úprimný,slušnýúprimný,vybavenieúprimný,slušný,vybavenie
úrad,jurisdikciaúrad,rytmusúrad,jurisdikcia,rytmus
úradný,úradneúradný,riťúradný,úradne,riť
ústava,právoústava,osudústava,právo,osud
úsvit,súmrakúsvit,mužskýúsvit,súmrak,mužský
útok,inváziaútok,skalaútok,invázia,skala
útočník,obeťútočník,konferenciaútočník,obeť,konferencia
účinný,užitočnýúčinný,kancelárúčinný,užitočný,kancelár
účinok,vplyvúčinok,misaúčinok,vplyv,misa
úžasný,pôsobivýúžasný,odporúžasný,pôsobivý,odpor
čarodejnica,kliatbačarodejnica,arzenálčarodejnica,kliatba,arzenál
čarodejník,mágiačarodejník,utopiťčarodejník,mágia,utopiť
časovač,detonátorčasovač,spokojnýčasovač,detonátor,spokojný
častica,hmotačastica,pohostinnosťčastica,hmota,pohostinnosť
často,niekedyčasto,príznakčasto,niekedy,príznak
čašníčka,čašníkčašníčka,celkovýčašníčka,čašník,celkový
česť,privilégiumčesť,bibliačesť,privilégium,biblia
čiapka,okuliarečiapka,ohlásiťčiapka,okuliare,ohlásiť
čierna,bielačierna,špionážčierna,biela,špionáž
čin,gestočin,súkromnýčin,gesto,súkromný
činnosť,aktívnyčinnosť,vojakčinnosť,aktívny,vojak
čln,ponorkačln,jurisdikciačln,ponorka,jurisdikcia
človek,mužčlovek,rakvačlovek,muž,rakva
čokoláda,cukorčokoláda,významčokoláda,cukor,význam
čoskoro,neskoročoskoro,obrazovkačoskoro,neskoro,obrazovka
čuch,chuťčuch,nespravodlivosťčuch,chuť,nespravodlivosť
ďaleko,blízkoďaleko,rumďaleko,blízko,rum
ľahký,nemožnýľahký,kinoľahký,nemožný,kino
ľudia,populáciaľudia,pascaľudia,populácia,pasca
šalát,polievkašalát,úžasnýšalát,polievka,úžasný
šampanské,vínošampanské,blízkošampanské,víno,blízko
šampionát,súťažšampionát,sestrašampionát,súťaž,sestra
šaty,sukňašaty,odísťšaty,sukňa,odísť
šialený,paranoidnýšialený,zakryťšialený,paranoidný,zakryť
široký,úzkyširoký,väzbaširoký,úzky,väzba
škandál,klebetaškandál,dnaškandál,klebeta,dna
škaredý,hojnosťškaredý,korisťškaredý,hojnosť,korisť
škola,triedaškola,inštinktškola,trieda,inštinkt
špagety,lazanešpagety,prítomnosťšpagety,lazane,prítomnosť
špecialista,odborníkšpecialista,zaslúžiť sišpecialista,odborník,zaslúžiť si
špinavý,odpornýšpinavý,postaveniešpinavý,odporný,postavenie
šport,záľubašport,vlakšport,záľuba,vlak
študovať,skúmaťštudovať,tieňovýštudovať,skúmať,tieňový
štvrtina,polovicaštvrtina,pochybnosťštvrtina,polovica,pochybnosť
štvrtý,tretíštvrtý,ďalekohľadštvrtý,tretí,ďalekohľad
štyri,dvaštyri,majsterštyri,dva,majster
štátny,federálnyštátny,pomalyštátny,federálny,pomaly
štýl,rytmusštýl,pristáťštýl,rytmus,pristáť
šéf,manažéršéf,toaletašéf,manažér,toaleta
šéfkuchár,variťšéfkuchár,hlukšéfkuchár,variť,hluk
šťastný,spokojnýšťastný,alkoholšťastný,spokojný,alkohol
šťava,mliekošťava,veľkýšťava,mlieko,veľký
ťahať,tlačiťťahať,turnajťahať,tlačiť,turnaj
ťažko,ťažkýťažko,husťažko,ťažký,hus
želanie,túžbaželanie,topánkaželanie,túžba,topánka
žena,vdovažena,vrcholžena,vdova,vrchol
ženatý,slobodnýženatý,filozofiaženatý,slobodný,filozofia
ženský,mužskýženský,rozbiťženský,mužský,rozbiť
žiarenie,kontamináciažiarenie,triedažiarenie,kontaminácia,trieda
žltá,červenážltá,bozkžltá,červená,bozk
žuť,prehĺtaťžuť,budúcnosťžuť,prehĺtať,budúcnosť
