target_word_unique,word_combo_related,word_combo_unrelated,cue_word_related,cue_word_unrelated
νεκροταφείο,τάφοςνεκροταφείο,εφαρμόζωνεκροταφείο,τάφος,εφαρμόζω
νεκρός,ζωντανόςνεκρός,εισάγετενεκρός,ζωντανός,εισάγετε
νεροχύτης,τουαλέτανεροχύτης,ufoνεροχύτης,τουαλέτα,ufo
νευρικός,ανήσυχοςνευρικός,κουλτούρανευρικός,ανήσυχος,κουλτούρα
νεώτερος,αρχαιότεροςνεώτερος,μήλονεώτερος,αρχαιότερος,μήλο
νικητής,ηττημένοςνικητής,αέριονικητής,ηττημένος,αέριο
νομίζω,σκεφτείτενομίζω,λεπτόςνομίζω,σκεφτείτε,λεπτός
νομικός,παράνομοςνομικός,φέρνωνομικός,παράνομος,φέρνω
ντεντεκτίβ,πράκτοραςντεντεκτίβ,κυριολεκτικάντεντεκτίβ,πράκτορας,κυριολεκτικά
ντομάτα,πατάταντομάτα,έξοχοςντομάτα,πατάτα,έξοχος
ντουλάπα,ντουλάπιντουλάπα,αναρχίαντουλάπα,ντουλάπι,αναρχία
νυκτερίδα,βρυκόλακαςνυκτερίδα,κουβέντανυκτερίδα,βρυκόλακας,κουβέντα
νυφη,γαμπρόςνυφη,νότιοςνυφη,γαμπρός,νότιος
νωρίς,αργάνωρίς,ελπίδανωρίς,αργά,ελπίδα
νόσος,γρίπηνόσος,κουμπίνόσος,γρίπη,κουμπί
νόστιμο,γευστικόςνόστιμο,εργασίααπέναντι απόνόστιμο,γευστικός,εργασίααπέναντι από
ξέρω,τώραξέρω,σκοπόςξέρω,τώρα,σκοπός
ξαδερφη,συγγενήςξαδερφη,εξέλιξηξαδερφη,συγγενής,εξέλιξη
ξοδεύω,απόβληταξοδεύω,ενθουσιασμόςξοδεύω,απόβλητα,ενθουσιασμός
οδηγός,επιβάτηςοδηγός,λευκόοδηγός,επιβάτης,λευκό
οθόνη,παραβάνοθόνη,αγόριαοθόνη,παραβάν,αγόρια
οικείος,προσωπικόςοικείος,κιλόοικείος,προσωπικός,κιλό
οικειοθελώς,εθελοντήςοικειοθελώς,πύληοικειοθελώς,εθελοντής,πύλη
οικογένεια,φυλήοικογένεια,αέραςοικογένεια,φυλή,αέρας
οκτώβριος,σεπτέμβριοςοκτώβριος,αντίδοτοοκτώβριος,σεπτέμβριος,αντίδοτο
ομάδα,συμμορίαομάδα,άνοιξεομάδα,συμμορία,άνοιξε
ομάδα.1,σύνδεσμοςομάδα,φυσικόςομάδα,σύνδεσμος,φυσικός
ομίχλη,σύννεφοομίχλη,καφέομίχλη,σύννεφο,καφέ
ομορφιά,γοητείαομορφιά,ώμοςομορφιά,γοητεία,ώμος
ομοσπονδία,αποικίαομοσπονδία,βροχήομοσπονδία,αποικία,βροχή
οξυγόνο,αέραςοξυγόνο,αφρικήοξυγόνο,αέρας,αφρική
οργή,θυμόςοργή,μπανάναοργή,θυμός,μπανάνα
οργανώνω,κανονίζωοργανώνω,βαλβίδαοργανώνω,κανονίζω,βαλβίδα
ορισμός,έννοιαορισμός,εισβολήορισμός,έννοια,εισβολή
ουλή,τατουάζουλή,ενεργόςουλή,τατουάζ,ενεργός
ουράνιος,ουρανόςουράνιος,ιδιοκτησίαουράνιος,ουρανός,ιδιοκτησία
ούρο,αίμαούρο,κινδυνώδηςούρο,αίμα,κινδυνώδης
πάθος,ενθουσιασμόςπάθος,σερβιτόροςπάθος,ενθουσιασμός,σερβιτόρος
πάλη,μάχηπάλη,δίκτυοπάλη,μάχη,δίκτυο
πάντα,ποτέπάντα,συναγερμόςπάντα,ποτέ,συναγερμός
πάνω,κάτωπάνω,πρόσφυγαςπάνω,κάτω,πρόσφυγας
πάπια,χήναπάπια,εκατομμύριοπάπια,χήνα,εκατομμύριο
πάρτυ,ρεσεψιόνπάρτυ,κέτσαππάρτυ,ρεσεψιόν,κέτσαπ
πάτος ,κορυφήπάτος ,έλεγχοςπάτος ,κορυφή,έλεγχος
πέος,κόλποςπέος,αντικαθιστώπέος,κόλπος,αντικαθιστώ
πέτρα,βράχοςπέτρα,τρομερόςπέτρα,βράχος,τρομερός
πίεση,σφυγμόςπίεση,διαγράμματοςπίεση,σφυγμός,διαγράμματος
πίστη,ελπίδαπίστη,όχημαπίστη,ελπίδα,όχημα
παίχτης,προπονητήςπαίχτης,εξήγησηπαίχτης,προπονητής,εξήγηση
παγκόσμια,εθνικόςπαγκόσμια,πιστόλιπαγκόσμια,εθνικός,πιστόλι
παγώνω,λιώνωπαγώνω,κοινοβούλιοπαγώνω,λιώνω,κοινοβούλιο
παιδί,μωρόπαιδί,περιοχήπαιδί,μωρό,περιοχή
παιδική ηλικία,νεολαίαπαιδική ηλικία,νόμοςπαιδική ηλικία,νεολαία,νόμος
παιχνίδι,κούκλαπαιχνίδι,αφουγκράζομαιπαιχνίδι,κούκλα,αφουγκράζομαι
παιχνίδι.1,παίζωπαιχνίδι,κάτωπαιχνίδι,παίζω,κάτω
πακέτο,φάκελοςπακέτο,δραματικόςπακέτο,φάκελος,δραματικός
πανεπιστήμιο,κολλέγιοπανεπιστήμιο,αδύνατοπανεπιστήμιο,κολλέγιο,αδύνατο
πανοπλία,ασπίδαπανοπλία,βρώμικοςπανοπλία,ασπίδα,βρώμικος
πανοπλία.1,οπλοστάσιοπανοπλία,χριστούγενναπανοπλία,οπλοστάσιο,χριστούγεννα
παντρεμένος,ανύπαντρος παντρεμένος,παραβάνπαντρεμένος,ανύπαντρος ,παραβάν
παπάς,καλόγεροςπαπάς,πλήρωμαπαπάς,καλόγερος,πλήρωμα
παπούτσι,μπόταπαπούτσι,συγκεντρώνωπαπούτσι,μπότα,συγκεντρώνω
παράγραφος,ενότηταπαράγραφος,ευγνώμωνπαράγραφος,ενότητα,ευγνώμων
παράγω,δημιουργώπαράγω,όμηροςπαράγω,δημιουργώ,όμηρος
παράλογος,γελοίοςπαράλογος,δεδομέναπαράλογος,γελοίος,δεδομένα
παράξενος,ασυνήθηςπαράξενος,διαμάντιπαράξενος,ασυνήθης,διαμάντι
παραίσθηση,ψευδαίσθησηπαραίσθηση,ρεύμαπαραίσθηση,ψευδαίσθηση,ρεύμα
παραγωγή,εργοστάσιοπαραγωγή,πατερούληςπαραγωγή,εργοστάσιο,πατερούλης
παραδέχομαι,ομολογώπαραδέχομαι,έρημοςπαραδέχομαι,ομολογώ,έρημος
παραδοσιακός,μοντέρνοπαραδοσιακός,δευτερόλεπτοπαραδοσιακός,μοντέρνο,δευτερόλεπτο
παρακολουθώ,κοίταπαρακολουθώ,θείοςπαρακολουθώ,κοίτα,θείος
παραμένει,διαμονήπαραμένει,αποκάλυψηπαραμένει,διαμονή,αποκάλυψη
παραφυσικός,υπερφυσικόςπαραφυσικός,μητέραπαραφυσικός,υπερφυσικός,μητέρα
παρεκκλήσι,εκκλησίαπαρεκκλήσι,τέραςπαρεκκλήσι,εκκλησία,τέρας
παρελθόν,μελλοντικόςπαρελθόν,ιδιοφυίαπαρελθόν,μελλοντικός,ιδιοφυία
πατέρας,μητέραπατέρας,αράχνηπατέρας,μητέρα,αράχνη
πεδίο μάχης,αρέναπεδίο μάχης,παλαιόςπεδίο μάχης,αρένα,παλαιός
πεθαίνω,υποφέρωπεθαίνω,μνημείοπεθαίνω,υποφέρω,μνημείο
πεινασμένος,κουρασμένοςπεινασμένος,λογισμικόπεινασμένος,κουρασμένος,λογισμικό
πελάτης,υπομονετικόςπελάτης,δεξιάπελάτης,υπομονετικός,δεξιά
πεπρωμενο,μοίραπεπρωμενο,μετρητάπεπρωμενο,μοίρα,μετρητά
περίμετρος,ακτίνα κύκλουπερίμετρος,δικηγόροςπερίμετρος,ακτίνα κύκλου,δικηγόρος
περίοδος,φάσηπερίοδος,πίθηκοςπερίοδος,φάση,πίθηκος
περιγραφή,προφίλπεριγραφή,χώραπεριγραφή,προφίλ,χώρα
περιεχόμενο,περιέχωπεριεχόμενο,ρωμαίοςπεριεχόμενο,περιέχω,ρωμαίος
περιοδικό,πλεϊμπόιπεριοδικό,μέθοδοςπεριοδικό,πλεϊμπόι,μέθοδος
περιορίζω,αυξάνουνπεριορίζω,αγγλικάπεριορίζω,αυξάνουν,αγγλικά
περιοχή,κομητείαπεριοχή,φονιάςπεριοχή,κομητεία,φονιάς
περιπολία,φρουράπεριπολία,φθάνωπεριπολία,φρουρά,φθάνω
περιστρέφομαι,στροφήπεριστρέφομαι,λεγεώναςπεριστρέφομαι,στροφή,λεγεώνας
περπατώ,τρέξιμοπερπατώ,η φυσικήπερπατώ,τρέξιμο,η φυσική
πετσέτα,κουβέρταπετσέτα,ζηλιάρηςπετσέτα,κουβέρτα,ζηλιάρης
πετυχαίνω,διαχειρίζονταιπετυχαίνω,δούλοςπετυχαίνω,διαχειρίζονται,δούλος
πετώ,γηπετώ,σφυγμόςπετώ,γη,σφυγμός
πηγαίνω,εισάγωπηγαίνω,ποσότηταπηγαίνω,εισάγω,ποσότητα
πιάνω,αρπάζωπιάνω,υποψήφιοςπιάνω,αρπάζω,υποψήφιος
πιάτο,γαβάθαπιάτο,χρηματοδότησηπιάτο,γαβάθα,χρηματοδότηση
πιθανός,πιθανότηταπιθανός,κοίταπιθανός,πιθανότητα,κοίτα
πιθανώς,μπορείπιθανώς,έμπιστοςπιθανώς,μπορεί,έμπιστος
πιλότος,αστροναύτηςπιλότος,θέαπιλότος,αστροναύτης,θέα
πιρούνι,κουτάλιπιρούνι,άνοιξηπιρούνι,κουτάλι,άνοιξη
πιστεύω,εμπιστοσύνηπιστεύω,φρίκηπιστεύω,εμπιστοσύνη,φρίκη
πιστός,έμπιστοςπιστός,θύμαπιστός,έμπιστος,θύμα
πλάσμα,τέραςπλάσμα,περιοδείαπλάσμα,τέρας,περιοδεία
πλήρης,σύνολοπλήρης,ψυχήπλήρης,σύνολο,ψυχή
πλαστικό,τσιμέντοπλαστικό,γεύσηπλαστικό,τσιμέντο,γεύση
πλατύς,στενόςπλατύς,τιπλατύς,στενός,τι
πληροφορίες,δεδομέναπληροφορίες,βήχαςπληροφορίες,δεδομένα,βήχας
πληροφορητής,πηγήπληροφορητής,δημοφιλήςπληροφορητής,πηγή,δημοφιλής
πληροφορώ,κάνω αναφοράπληροφορώ,τρομακτικόςπληροφορώ,κάνω αναφορά,τρομακτικός
πλοίο,πλήρωμαπλοίο,ζωπλοίο,πλήρωμα,ζω
πλούσιος,φτωχόςπλούσιος,νεολαίαπλούσιος,φτωχός,νεολαία
πλούτος,θησαυρόςπλούτος,επικοινωνίαπλούτος,θησαυρός,επικοινωνία
πλύση,καθαρήπλύση,ρωμαϊκόςπλύση,καθαρή,ρωμαϊκός
πνεύμα,ψυχήπνεύμα,μήναςπνεύμα,ψυχή,μήνας
ποίημα,κείμενοποίημα,γρίπηποίημα,κείμενο,γρίπη
ποδόσφαιρο,μπάσκετποδόσφαιρο,σκάβωποδόσφαιρο,μπάσκετ,σκάβω
ποιότητα,ποσότηταποιότητα,ξενοδοχειοποιότητα,ποσότητα,ξενοδοχειο
πολεμικό ναυτικό,θαλάσσιαπολεμικό ναυτικό,θησαυρόςπολεμικό ναυτικό,θαλάσσια,θησαυρός
πολεμιστής,στρατιώτηςπολεμιστής,μαγαζίπολεμιστής,στρατιώτης,μαγαζί
πολιτική,δημοσιογραφίαπολιτική,καρφίπολιτική,δημοσιογραφία,καρφί
πολιτικός,κρίσιμοςπολιτικός,αγελάδαπολιτικός,κρίσιμος,αγελάδα
πολιτικός.1,πολιτικήπολιτικός,ελάχιστοπολιτικός,πολιτική,ελάχιστο
πολιτισμός,κουλτούραπολιτισμός,μυστικόπολιτισμός,κουλτούρα,μυστικό
πολύ,εξαιρετικάπολύ,σπρώξτεπολύ,εξαιρετικά,σπρώξτε
πομπός,αισθητήραςπομπός,λυπημένοςπομπός,αισθητήρας,λυπημένος
πορτοκαλί,πράσινοςπορτοκαλί,αποτρέψειπορτοκαλί,πράσινος,αποτρέψει
πορτοφόλι,τσέπηπορτοφόλι,μαγείαπορτοφόλι,τσέπη,μαγεία
ποσό,άθροισμαποσό,άνδραςποσό,άθροισμα,άνδρας
πουλί,πεταλούδαπουλί,εντολήπουλί,πεταλούδα,εντολή
πουλώ,αγοράζωπουλώ,παρατσούκλιπουλώ,αγοράζω,παρατσούκλι
πούρο,καπνόςπούρο,κίνησηπούρο,καπνός,κίνηση
πρίγκιπας,πριγκίπισσαπρίγκιπας,ημερολόγιοπρίγκιπας,πριγκίπισσα,ημερολόγιο
πραγματικά,πράγματιπραγματικά,βοηθόςπραγματικά,πράγματι,βοηθός
πρακτικά,κυριολεκτικάπρακτικά,έλεγχοςπρακτικά,κυριολεκτικά,έλεγχος
πρακτικός ,λειτουργικόςπρακτικός ,όνομαπρακτικός ,λειτουργικός,όνομα
πρακτορείο,εταιρείαπρακτορείο,βαρώνοςπρακτορείο,εταιρεία,βαρώνος
προδότης,κατάσκοποςπροδότης,διαφήμισηπροδότης,κατάσκοπος,διαφήμιση
προετοιμάζω,έτοιμοςπροετοιμάζω,φυγήπροετοιμάζω,έτοιμος,φυγή
προμηθεύω,επιτρέπωπρομηθεύω,αστραπήπρομηθεύω,επιτρέπω,αστραπή
προοπτική,θέαπροοπτική,σεπτέμβριοςπροοπτική,θέα,σεπτέμβριος
προσβάλλω,προσβολήπροσβάλλω,πρώταπροσβάλλω,προσβολή,πρώτα
προσδιορισμός,θάρροςπροσδιορισμός,αλυσίδαπροσδιορισμός,θάρρος,αλυσίδα
προσελκύω,προσοχήπροσελκύω,μάχηπροσελκύω,προσοχή,μάχη
προσωπικότητα,χαρακτήραςπροσωπικότητα,τουφέκιπροσωπικότητα,χαρακτήρας,τουφέκι
προφανώς,σαφώςπροφανώς,λοχίαςπροφανώς,σαφώς,λοχίας
προφορά,φωνήπροφορά,ζάχαρηπροφορά,φωνή,ζάχαρη
προϊόν,μάρκαπροϊόν,σάββατοπροϊόν,μάρκα,σάββατο
πρωί,αύριοπρωί,εργοστάσιοπρωί,αύριο,εργοστάσιο
πρωινό,βραδινόπρωινό,συχνότηταπρωινό,βραδινό,συχνότητα
πρωτάθλημα,ανταγωνισμόςπρωτάθλημα,αδελφήπρωτάθλημα,ανταγωνισμός,αδελφή
πρωταρχικός,δευτερεύωνπρωταρχικός,πανούκλαπρωταρχικός,δευτερεύων,πανούκλα
πρωτόκολλο,κανόναςπρωτόκολλο,πειρατήςπρωτόκολλο,κανόνας,πειρατής
πρωτότυπο,μοντέλοπρωτότυπο,κολατσιόπρωτότυπο,μοντέλο,κολατσιό
πρόβλημα,ταλαιπωρίαπρόβλημα,θάνατοςπρόβλημα,ταλαιπωρία,θάνατος
πρόγραμμα,εργασίαπρόγραμμα,κανονίζωπρόγραμμα,εργασία,κανονίζω
πρόγραμμα.1,ημερολόγιοπρόγραμμα,νότοςπρόγραμμα,ημερολόγιο,νότος
πρόεδρος,καγκελάριοςπρόεδρος,περιέχωπρόεδρος,καγκελάριος,περιέχω
πρόθεση,σκοπόςπρόθεση,κουτάλιπρόθεση,σκοπός,κουτάλι
πρόκληση,εμπόδιοπρόκληση,διαδίκτυοπρόκληση,εμπόδιο,διαδίκτυο
πρόσθετος,επιπλέονπρόσθετος,καίσαραςπρόσθετος,επιπλέον,καίσαρας
πρόσφατα,μόλιςπρόσφατα,βρυκόλακαςπρόσφατα,μόλις,βρυκόλακας
πρόταση,λέξηπρόταση,αλκοόλπρόταση,λέξη,αλκοόλ
πτήση,προσγείωσηπτήση,κέρδοςπτήση,προσγείωση,κέρδος
πτώμα,σώμαπτώμα,γνώμηπτώμα,σώμα,γνώμη
πυκνός,λεπτόςπυκνός,δράμαπυκνός,λεπτός,δράμα
πυρετός,βήχαςπυρετός,εξουσίαπυρετός,βήχας,εξουσία
πυρηνικός,ατομικόςπυρηνικός,ακολουθήστεπυρηνικός,ατομικός,ακολουθήστε
πυροβολικό,ιππικόπυροβολικό,κλειδωμένοςπυροβολικό,ιππικό,κλειδωμένος
πυροβολώ,βολήπυροβολώ,κώδικαςπυροβολώ,βολή,κώδικας
πόκερ,τζόγοςπόκερ,στομάχιπόκερ,τζόγος,στομάχι
πόλη,κεφάλαιοπόλη,ισχύςπόλη,κεφάλαιο,ισχύς
πόνος,ταλαιπωρίαπόνος,διαλέγωπόνος,ταλαιπωρία,διαλέγω
πόρτα,παράθυροπόρτα,αποδεικνύωπόρτα,παράθυρο,αποδεικνύω
πώληση,δημοπρασίαπώληση,χαρακτήραςπώληση,δημοπρασία,χαρακτήρας
ρακούν,σκίουροςρακούν,σεληνιακόςρακούν,σκίουρος,σεληνιακός
ρεαλιστικός,αισιόδοξοςρεαλιστικός,κάψουλαρεαλιστικός,αισιόδοξος,κάψουλα
ρευστό,υγρόρευστό,μόνοςρευστό,υγρό,μόνος
ρομαντικός,δραματικόςρομαντικός,κεφάλαιορομαντικός,δραματικός,κεφάλαιο
ρωτάω,ερώτησηρωτάω,σύμβασηρωτάω,ερώτηση,σύμβαση
ρώμη,καίσαραςρώμη,πεισματάρηςρώμη,καίσαρας,πεισματάρης
σάλτσα,κρέμασάλτσα,φυσικάσάλτσα,κρέμα,φυσικά
σήμα,συχνότητασήμα,αυτοκτονίασήμα,συχνότητα,αυτοκτονία
σήραγγα,γέφυρασήραγγα,γιόγκασήραγγα,γέφυρα,γιόγκα
σακάκι,πουκάμισοσακάκι,κυβερνήτηςσακάκι,πουκάμισο,κυβερνήτης
σαλάτα,σούπασαλάτα,σύνδεσμοςσαλάτα,σούπα,σύνδεσμος
σαλπάρω,άγκυρασαλπάρω,υποστήριξησαλπάρω,άγκυρα,υποστήριξη
σαμουράι,νίντζασαμουράι,πλήθοςσαμουράι,νίντζα,πλήθος
σαμπάνια,κρασίσαμπάνια,κοντάσαμπάνια,κρασί,κοντά
σαμποτάζ,κατασκοπείασαμποτάζ,υπνάκοσαμποτάζ,κατασκοπεία,υπνάκο
σαύρα,βάτραχοςσαύρα,ήδησαύρα,βάτραχος,ήδη
σειρά,εντολήσειρά,μαγνητικόςσειρά,εντολή,μαγνητικός
σερβιτόρα,σερβιτόροςσερβιτόρα,σύνολοσερβιτόρα,σερβιτόρος,σύνολο
σεφ,μάγειραςσεφ,θόρυβοςσεφ,μάγειρας,θόρυβος
σημασια,έννοιασημασια,νταντάσημασια,έννοια,νταντά
σιωπή,σιωπηλόςσιωπή,συλλέγωσιωπή,σιωπηλός,συλλέγω
σκάνδαλο,κουτσομπολιόσκάνδαλο,ίνασκάνδαλο,κουτσομπολιό,ίνα
σκάφος,υποβρύχιοσκάφος,επιτέλουςσκάφος,υποβρύχιο,επιτέλους
σκληρός,δύσκολοσκληρός,δημιουργώσκληρός,δύσκολο,δημιουργώ
σκληρός.1,κτηνώδηςσκληρός,τεχνολογίασκληρός,κτηνώδης,τεχνολογία
σκληρότητα,κακόσκληρότητα,ιούνιοςσκληρότητα,κακό,ιούνιος
σκοινί,αλυσίδασκοινί,διαβάζωσκοινί,αλυσίδα,διαβάζω
σκονισμένος,σκουριασμένοςσκονισμένος,απάντησησκονισμένος,σκουριασμένος,απάντηση
σκοτάδι,σκιάσκοτάδι,κρασίσκοτάδι,σκιά,κρασί
σκοτώνω,δηλητήριοσκοτώνω,ασυνήθηςσκοτώνω,δηλητήριο,ασυνήθης
σκουπίδια,απορρίμματασκουπίδια,προσγείωσησκουπίδια,απορρίμματα,προσγείωση
σκόνη,φλαμουριάσκόνη,ποτάμισκόνη,φλαμουριά,ποτάμι
σοκολάτα,ζάχαρησοκολάτα,εσωτερικόςσοκολάτα,ζάχαρη,εσωτερικός
σπανίως,ενίοτεσπανίως,φλέβασπανίως,ενίοτε,φλέβα
σπιτονοικοκύρης,ενοικιαστήςσπιτονοικοκύρης,συνοδείασπιτονοικοκύρης,ενοικιαστής,συνοδεία
σπουδαίος,πολύτιμοςσπουδαίος,βασανιστήριοσπουδαίος,πολύτιμος,βασανιστήριο
στάση,γνώμηστάση,ζωολογικός κήποςστάση,γνώμη,ζωολογικός κήπος
στέλνω,φέρνωστέλνω,μεσάνυχταστέλνω,φέρνω,μεσάνυχτα
στήθος,στομάχιστήθος,διαχειρίζονταιστήθος,στομάχι,διαχειρίζονται
σταθμός,πλατφόρμασταθμός,επιτυχίασταθμός,πλατφόρμα,επιτυχία
σταμάτα,αποτρέψεισταμάτα,κύτταροσταμάτα,αποτρέψει,κύτταρο
στοιχείο,παράγονταςστοιχείο,εκατομμυριούχοςστοιχείο,παράγοντας,εκατομμυριούχος
στολή,σήμαστολή,εμπόδιοστολή,σήμα,εμπόδιο
στρατηγική,σχέδιοστρατηγική,καπηλειόστρατηγική,σχέδιο,καπηλειό
στρατός,ευγενικόςστρατός,πνευματώδηςστρατός,ευγενικός,πνευματώδης
στρατός.1,λεγεώναςστρατός,τοστστρατός,λεγεώνας,τοστ
στυλ,ρυθμόςστυλ,γηστυλ,ρυθμός,γη
στυλό,χαρτίστυλό,θαλάσσιαστυλό,χαρτί,θαλάσσια
στόλος,ναυτικόςστόλος,φαντασίαστόλος,ναυτικός,φαντασία
στύση,οργασμόςστύση,διάσκεψηστύση,οργασμός,διάσκεψη
συγγραφέας,ποιητήςσυγγραφέας,ρουφώσυγγραφέας,ποιητής,ρουφώ
συγκεντρώνομαι,συγκεντρώνωσυγκεντρώνομαι,κραγιόνσυγκεντρώνομαι,συγκεντρώνω,κραγιόν
συζήτηση,συνομιλίασυζήτηση,άθλιοςσυζήτηση,συνομιλία,άθλιος
συκώτι,νεφρόσυκώτι,εχθρόςσυκώτι,νεφρό,εχθρός
συμβαίνει,προκύπτωσυμβαίνει,φεγγάρισυμβαίνει,προκύπτω,φεγγάρι
συμβουλεύω,συμβουλήσυμβουλεύω,κοτόπουλοσυμβουλεύω,συμβουλή,κοτόπουλο
συμπόνια,υπομονήσυμπόνια,πυραμίδασυμπόνια,υπομονή,πυραμίδα
συμφωνία,σύμβασησυμφωνία,φυτόσυμφωνία,σύμβαση,φυτό
συνάντηση,διάσκεψησυνάντηση,αγοράζωσυνάντηση,διάσκεψη,αγοράζω
συνήθης,κανονικόσυνήθης,δένωσυνήθης,κανονικό,δένω
συνήθως,κανονικάσυνήθως,ρομπότσυνήθως,κανονικά,ρομπότ
συναίσθημα,εντύπωσησυναίσθημα,πικνίκσυναίσθημα,εντύπωση,πικνίκ
συναίσθηματικός,διανοητικόςσυναίσθηματικός,σταθεράσυναίσθηματικός,διανοητικός,σταθερά
συναντώ,βλέπωσυναντώ,ραβδίσυναντώ,βλέπω,ραβδί
συναυλία,περιοδείασυναυλία,τραπέζισυναυλία,περιοδεία,τραπέζι
συνεχίζω,προχωρώσυνεχίζω,ντουλάπισυνεχίζω,προχωρώ,ντουλάπι
συνεχώς,πάντασυνεχώς,ειρωνείασυνεχώς,πάντα,ειρωνεία
συνοδεύω,συνοδείασυνοδεύω,τάφοςσυνοδεύω,συνοδεία,τάφος
συντήρηση,υπηρεσίασυντήρηση,γωνίασυντήρηση,υπηρεσία,γωνία
συνταγματάρχης,γενικόςσυνταγματάρχης,σύγκρουσησυνταγματάρχης,γενικός,σύγκρουση
συσκευή,τσιπάκισυσκευή,κόσμιοςσυσκευή,τσιπάκι,κόσμιος
συχνά,ενίοτεσυχνά,εντάξεισυχνά,ενίοτε,εντάξει
σφαίρα,διαμέτρημασφαίρα,μετρώσφαίρα,διαμέτρημα,μετρώ
σφυρί,ραβδίσφυρί,φάκελοςσφυρί,ραβδί,φάκελος
σφυρίζω,κέρατοσφυρίζω,εξέτασησφυρίζω,κέρατο,εξέταση
σχεδίαση,παρασκευήσχεδίαση,σερίφηςσχεδίαση,παρασκευή,σερίφης
σχεδιάζω,χρώμασχεδιάζω,συμπονετικόςσχεδιάζω,χρώμα,συμπονετικός
σχετικά με,έξωσχετικά με,οστόσχετικά με,έξω,οστό
σχολείο,τάξησχολείο,ένστικτοσχολείο,τάξη,ένστικτο
σωματίδιο,ύλησωματίδιο,ερωμένησωματίδιο,ύλη,ερωμένη
σωστός,λανθασμένοςσωστός,δημοσιογραφίασωστός,λανθασμένος,δημοσιογραφία
σωτήρας,ήρωαςσωτήρας,μεγάλοσωτήρας,ήρωας,μεγάλο
σόδα,λεμονάδασόδα,βασίλισσασόδα,λεμονάδα,βασίλισσα
σύγχυση,χάοςσύγχυση,καλώδιοσύγχυση,χάος,καλώδιο
σύλληψη,τιμωρώσύλληψη,ποτέσύλληψη,τιμωρώ,ποτέ
σύμβολο,σημαίασύμβολο,νύχτασύμβολο,σημαία,νύχτα
σύνδεση,επικοινωνίασύνδεση,τουαλέτασύνδεση,επικοινωνία,τουαλέτα
σύνδρομο,σύμπτωμασύνδρομο,ευθύνησύνδρομο,σύμπτωμα,ευθύνη
σύνταγμα,νόμοςσύνταγμα,ειρηνικόςσύνταγμα,νόμος,ειρηνικός
σύριγγα,βελόνασύριγγα,ξεχνάμεσύριγγα,βελόνα,ξεχνάμε
σύρμα,καλώδιοσύρμα,γάιδαροςσύρμα,καλώδιο,γάιδαρος
σύστημα,δίκτυοσύστημα,σειράσύστημα,δίκτυο,σειρά
τάγμα,σύνταγματάγμα,κανέλατάγμα,σύνταγμα,κανέλα
τέλειος,ιδανικόςτέλειος,χίλιατέλειος,ιδανικός,χίλια
τένις,γκολφτένις,αδειάζωτένις,γκολφ,αδειάζω
τέσσερις,δύοτέσσερις,πρωταθλητήςτέσσερις,δύο,πρωταθλητής
τέταρτο,μισότέταρτο,αμφιβολίατέταρτο,μισό,αμφιβολία
τέταρτος,τρίτοςτέταρτος,αλλαγήτέταρτος,τρίτος,αλλαγή
τίμιος,κόσμιοςτίμιος,ύλητίμιος,κόσμιος,ύλη
τίτλος,όνοματίτλος,βοήθειατίτλος,όνομα,βοήθεια
ταινία,πορνογραφίαταινία,πιστότηταταινία,πορνογραφία,πιστότητα
ταλέντο,δυνητικόςταλέντο,τελικόςταλέντο,δυνητικός,τελικός
ταχύτητα,απόστασηταχύτητα,εμπνέωταχύτητα,απόσταση,εμπνέω
τελετή,τελετουργίατελετή,μπάσκεττελετή,τελετουργία,μπάσκετ
τελευταίος,πρώτατελευταίος,φωλιάτελευταίος,πρώτα,φωλιά
τελικά,επιτέλουςτελικά,αναγνωρίζωτελικά,επιτέλους,αναγνωρίζω
τεράστιος,μεγάλοτεράστιος,κόρητεράστιος,μεγάλο,κόρη
τεχνητός,φυσικόςτεχνητός,γραμματέαςτεχνητός,φυσικός,γραμματέας
τεχνική,μέθοδοςτεχνική,καγκελάριοςτεχνική,μέθοδος,καγκελάριος
τηλέφωνο,κλήσητηλέφωνο,θαυμάζωτηλέφωνο,κλήση,θαυμάζω
τηλεόραση,ραδιόφωνοτηλεόραση,καταφύγιοτηλεόραση,ραδιόφωνο,καταφύγιο
τιμή,αξίατιμή,βασιλικόςτιμή,αξία,βασιλικός
τιμή.1,προνόμιοτιμή,χιλιόμετροτιμή,προνόμιο,χιλιόμετρο
τιμιότητα,αφοσίωσητιμιότητα,τραπεζίτηςτιμιότητα,αφοσίωση,τραπεζίτης
τομή,σχίσιμοτομή,πάντατομή,σχίσιμο,πάντα
τοπικός,περιφερειακότοπικός,ευχαρίστησητοπικός,περιφερειακό,ευχαρίστηση
τοποθεσία,θέσητοποθεσία,λεσβίατοποθεσία,θέση,λεσβία
τουαλέτα,ντουςτουαλέτα,τόνοςτουαλέτα,ντους,τόνος
τρία,έναςτρία,τυπικόςτρία,ένας,τυπικός
τρίγωνο,κύκλοςτρίγωνο,παράνομοςτρίγωνο,κύκλος,παράνομος
τρίτη,δευτέρατρίτη,πανίτρίτη,δευτέρα,πανί
τραβήξτε,σπρώξτετραβήξτε,τουρνουάτραβήξτε,σπρώξτε,τουρνουά
τραγικός,λυπημένοςτραγικός,πληγήτραγικός,λυπημένος,πληγή
