target_word_unique,word_combo_related,word_combo_unrelated,cue_word_related,cue_word_unrelated
wasbak,toiletwasbak,ufowasbak,toilet,ufo
wasbeer,eekhoornwasbeer,maan-wasbeer,eekhoorn,maan-
wassen,schoonwassen,alertwassen,schoon,alert
waterstof,koolstofwaterstof,beschermenwaterstof,koolstof,beschermen
watson,sherlockwatson,zeggenwatson,sherlock,zeggen
web,internetweb,clanweb,internet,clan
wedstrijd,toernooiwedstrijd,hulpelooswedstrijd,toernooi,hulpeloos
week,maandweek,sherlockweek,maand,sherlock
wekelijks,dagelijkswekelijks,kroonwekelijks,dagelijks,kroon
wens,verlangenwens,oefenenwens,verlangen,oefenen
wereld,internationaalwereld,cementwereld,internationaal,cement
werk,baanwerk,straalwerk,baan,straal
werker,boerwerker,eliminerenwerker,boer,elimineren
westelijk,zuidelijkwestelijk,agentwestelijk,zuidelijk,agent
weten,nuweten,taakweten,nu,taak
wetenschap,technologiewetenschap,grijpenwetenschap,technologie,grijpen
wetenschapper,geniewetenschapper,hongerwetenschapper,genie,honger
wijk,districtwijk,killerwijk,district,killer
winkel,zaakwinkel,gekwinkel,zaak,gek
winnaar,verliezerwinnaar,zachtwinnaar,verliezer,zacht
winnen,verdienenwinnen,broodwinnen,verdienen,brood
winter,zomerwinter,doelwinter,zomer,doel
wiskunde,fysicawiskunde,goudenwiskunde,fysica,gouden
wist,herkennenwist,insignewist,herkennen,insigne
wizard,magiewizard,verdrinkenwizard,magie,verdrinken
wodka,whiskywodka,deskundigewodka,whisky,deskundige
wolf,beerwolf,steunwolf,beer,steun
woud,junglewoud,gesprekwoud,jungle,gesprek
wreed,brutaalwreed,technologiewreed,brutaal,technologie
wreedheid,slechtwreedheid,juniwreedheid,slecht,juni
zakdoek,huidzakdoek,hierzakdoek,huid,hier
zakdoek.1,lapzakdoek,ninjazakdoek,lap,ninja
zand,modderzand,huurlingzand,modder,huurling
zeemacht,marinezeemacht,ongelukkigzeemacht,marine,ongelukkig
zeil,ankerzeil,toestaanzeil,anker,toestaan
zeker,veiligzeker,bijbelzeker,veilig,bijbel
zelden,af en toezelden,aderzelden,af en toe,ader
zender,sensorzender,triestzender,sensor,triest
ziek,onwelziek,woordenboekziek,onwel,woordenboek
ziekte,griepziekte,knopziekte,griep,knop
zilver,goudenzilver,zenuwzilver,gouden,zenuw
zin,woordenboekzin,begrotingzin,woordenboek,begroting
zin.1,woordzin,bruidegomzin,woord,bruidegom
zitten,staanzitten,regimentzitten,staan,regiment
zon,maanzon,persoonzon,maan,persoon
zondag,zaterdagzondag,toenemenzondag,zaterdag,toenemen
zone,gebiedzone,watzone,gebied,wat
zonne-,maan-zonne-,ladenzonne-,maan-,laden
zonsopgang,zonsondergangzonsopgang,mannelijkzonsopgang,zonsondergang,mannelijk
zoon,dochterzoon,vergelijkbaarzoon,dochter,vergelijkbaar
zorgen,bezorgdheidzorgen,shirtzorgen,bezorgdheid,shirt
zuurstof,luchtzuurstof,financiërenzuurstof,lucht,financiëren
zwaar,hardzwaar,ganszwaar,hard,gans
zwak,sterkzwak,laten schrikkenzwak,sterk,laten schrikken
zwangerschap,geboortezwangerschap,kompaszwangerschap,geboorte,kompas
zwart,witzwart,spionagezwart,wit,spionage
zwemmen,verdrinkenzwemmen,verslaggeverzwemmen,verdrinken,verslaggever
