"ko_cue","ko_target","type","cue_type","target_type","ko_cosine"
"탄은","대대","nonword","nonword","word",NA
"하셨 이상","극장","nonword","nonword","word",NA
"아마의","체계","nonword","nonword","word",NA
"온증","무릎","nonword","nonword","word",NA
"폴터","통풍","nonword","nonword","word",NA
"수감되어있다","두개골","nonword","nonword","word",NA
"서해","안개","nonword","nonword","word",NA
"는척","경보","nonword","nonword","word",NA
"제이인","수도원","nonword","nonword","word",NA
"음악자","건물","nonword","nonword","word",NA
"것까","충실한","nonword","nonword","word",NA
"성지 단체","결과","nonword","nonword","word",NA
"팅을","한모금","nonword","nonword","word",NA
"이뼈","실패","nonword","nonword","word",NA
"동아","오리","nonword","nonword","word",NA
"강철 장자","스파게티","nonword","nonword","word",NA
"이야자","네번째","nonword","nonword","word",NA
"부엌노","엄청난","nonword","nonword","word",NA
"아티의","탄산 음료","nonword","nonword","word",NA
"송두","실망","nonword","nonword","word",NA
"잎사","권하다","nonword","nonword","word",NA
"막도","당기다","nonword","nonword","word",NA
"살렘","가슴","nonword","nonword","word",NA
"프도","집중","nonword","nonword","word",NA
"깝군","제품","nonword","nonword","word",NA
"답고","스트라이크","nonword","nonword","word",NA
"오셨한","악센트","nonword","nonword","word",NA
"늬가","묶다","nonword","nonword","word",NA
"없으","스캔들","nonword","nonword","word",NA
"가리길러","휘파람","nonword","nonword","word",NA
"카락","알려지지 않은","nonword","nonword","word",NA
"머무소개","터널","nonword","nonword","word",NA
"크죠다","장례식","nonword","nonword","word",NA
"전단인","선수권 대회","nonword","nonword","word",NA
"훔쳐관","행복하다","nonword","nonword","word",NA
"리서","보통의","nonword","nonword","word",NA
"듣자 나다","펜","nonword","nonword","word",NA
"간지한","전시회","nonword","nonword","word",NA
"롤라쥐","스포츠","nonword","nonword","word",NA
"우발","화가","nonword","nonword","word",NA
"카에","수술","nonword","nonword","word",NA
"개새주","불쌍한","nonword","nonword","word",NA
"피아색","기술","nonword","nonword","word",NA
"리해","일찍","nonword","nonword","word",NA
"능이","제목","nonword","nonword","word",NA
"펙스","끔찍한","nonword","nonword","word",NA
"틴은","치명적인","nonword","nonword","word",NA
"머금","감사하다","nonword","nonword","word",NA
"들렀적인","알고있다","nonword","nonword","word",NA
"언니한","위엄","nonword","nonword","word",NA
"시러","소리","nonword","nonword","word",NA
"바탕","철사","nonword","nonword","word",NA
"미술다","위험","nonword","nonword","word",NA
"wz","사장","nonword","nonword","word",NA
"존이 넣다","난로","nonword","nonword","word",NA
"군한","민주주의","nonword","nonword","word",NA
"파에","거울","nonword","nonword","word",NA
"테살","주소","nonword","nonword","word",NA
"떨린","문","nonword","nonword","word",NA
"토늄","정치적인","nonword","nonword","word",NA
"증거한","팔","nonword","nonword","word",NA
"오잖","스타일","nonword","nonword","word",NA
"빠르히","장관","nonword","nonword","word",NA
"저주있는","과일","nonword","nonword","word",NA
"쫓겨있다","닫기","nonword","nonword","word",NA
"화면드","비상","nonword","nonword","word",NA
"럽의","사랑","nonword","nonword","word",NA
"ib","4 분의 1","nonword","nonword","word",NA
"잡이","우뢰","nonword","nonword","word",NA
"실좀","싸움터","nonword","nonword","word",NA
"었음","재정적 인","nonword","nonword","word",NA
"깝다","지갑","nonword","nonword","word",NA
"을거다","격노","nonword","nonword","word",NA
"남도","목","nonword","nonword","word",NA
"본거양","감정적 인","nonword","nonword","word",NA
"oa","나무","nonword","nonword","word",NA
"밧줄 거래","못생긴","nonword","nonword","word",NA
"타에","보내다","nonword","nonword","word",NA
"던것","원기","nonword","nonword","word",NA
"침할","멋진 것","nonword","nonword","word",NA
"봤는한","출발","nonword","nonword","word",NA
"춤추는 했대","딱딱한","nonword","nonword","word",NA
"카락","지식","nonword","nonword","word",NA
"걔한","일정","nonword","nonword","word",NA
"헤로리","꿈","nonword","nonword","word",NA
"실서","소름 끼치다","nonword","nonword","word",NA
"콜롬","알약","nonword","nonword","word",NA
"현상다","중요성","nonword","nonword","word",NA
"뷰를","벽장","nonword","nonword","word",NA
"레기","내각","nonword","nonword","word",NA
"빗이","주인","nonword","nonword","word",NA
"위인","재킷","nonword","nonword","word",NA
"블카","겨울","nonword","nonword","word",NA
"oa","추기경","nonword","nonword","word",NA
"늬가","보석","nonword","nonword","word",NA
"추가물","메세지","nonword","nonword","word",NA
"네브d","보상","nonword","nonword","word",NA
"조각하다","노동자","nonword","nonword","word",NA
"꼬리심","프랑스 국민","nonword","nonword","word",NA
"츠나","고발","nonword","nonword","word",NA
"강조","열정","nonword","nonword","word",NA
"온겁","아들","nonword","nonword","word",NA
"사브","화요일","nonword","nonword","word",NA
"프롭","동상","nonword","nonword","word",NA
"티빌","정의","nonword","nonword","word",NA
"광산름","반품","nonword","nonword","word",NA
"츠기","코","nonword","nonword","word",NA
"스티다","동맥","nonword","nonword","word",NA
"작이","입구","nonword","nonword","word",NA
"너였","단순한","nonword","nonword","word",NA
"무트","듣다","nonword","nonword","word",NA
"령이","아침","nonword","nonword","word",NA
"과다나","두려움","nonword","nonword","word",NA
"탐내","주스","nonword","nonword","word",NA
"볼이기","논의","nonword","nonword","word",NA
"터만","놓다","nonword","nonword","word",NA
"찻집","옮기다","nonword","nonword","word",NA
"은의","현지의","nonword","nonword","word",NA
"잠깐다","찾기","nonword","nonword","word",NA
"겠고","어제","nonword","nonword","word",NA
"아득","착란","nonword","nonword","word",NA
"인다","자주","nonword","nonword","word",NA
"이팅","너구리","nonword","nonword","word",NA
"아사","회전","nonword","nonword","word",NA
"성칠","승인","nonword","nonword","word",NA
"먹겠","환상적인 것","nonword","nonword","word",NA
"얹은.을 더한","증후군","nonword","nonword","word",NA
"이식라","역","nonword","nonword","word",NA
"빨대번째","상대","nonword","nonword","word",NA
"레임","아픈","nonword","nonword","word",NA
"일생하는","전화","nonword","nonword","word",NA
"왜그","가을","nonword","nonword","word",NA
"불은귀","상인","nonword","nonword","word",NA
"모르다","그릇","nonword","nonword","word",NA
"모르다","평가","nonword","nonword","word",NA
"전트는","최고","nonword","nonword","word",NA
"타브","수도원","nonword","nonword","word",NA
"좋으적인","커피","nonword","nonword","word",NA
"산단로","팔다","nonword","nonword","word",NA
"사건다","미터","nonword","nonword","word",NA
"갇힐위","수리하다","nonword","nonword","word",NA
"황실하다","해안","nonword","nonword","word",NA
"삶의 먹이다","전염병","nonword","nonword","word",NA
"독방 건강 증진 협회","주위에","nonword","nonword","word",NA
"잠들에","인간","nonword","nonword","word",NA
"달걀하다","가득한","nonword","nonword","word",NA
"빼돌신","금성","nonword","nonword","word",NA
"간지한","이해하다","nonword","nonword","word",NA
"오십피","데모","nonword","nonword","word",NA
"치냐","가르치다","nonword","nonword","word",NA
"테르","초콜릿","nonword","nonword","word",NA
"잠꾸","시도","nonword","nonword","word",NA
"역겨","의자","nonword","nonword","word",NA
"락만","밝은","nonword","nonword","word",NA
"아스휠러","보트","nonword","nonword","word",NA
"zl","분","nonword","nonword","word",NA
"비한","고양이","nonword","nonword","word",NA
"챘죠","컴퓨터","nonword","nonword","word",NA
"무셀","투옥","nonword","nonword","word",NA
"간만","주","nonword","nonword","word",NA
"없으범","박물관","nonword","nonword","word",NA
"바우트릭스","운명","nonword","nonword","word",NA
"쥴을","죄책감이 드는","nonword","nonword","word",NA
"메데운","콘텐츠","nonword","nonword","word",NA
"트니","어딘가에","nonword","nonword","word",NA
"떨어타를","은하","nonword","nonword","word",NA
"어찌할 형편없는","말하다","nonword","nonword","word",NA
"자유pi","길이","nonword","nonword","word",NA
"울제","설교","nonword","nonword","word",NA
"아난","캡","nonword","nonword","word",NA
"아무것도하지님","불쾌한","nonword","nonword","word",NA
"잡혀락","노래","nonword","nonword","word",NA
"빙산","물어보기","nonword","nonword","word",NA
"질수","왓슨","nonword","nonword","word",NA
"까운","~에 대한","nonword","nonword","word",NA
"모가","피조사자","nonword","nonword","word",NA
"었대","과장된 것","nonword","nonword","word",NA
"리팀","케이크","nonword","nonword","word",NA
"필에","자본주의","nonword","nonword","word",NA
"렀지","장난감","nonword","nonword","word",NA
"술먹","코메디","nonword","nonword","word",NA
"로빅","질병","nonword","nonword","word",NA
"올렛","소식","nonword","nonword","word",NA
"아프시스","대령","nonword","nonword","word",NA
"좀전","동영상","nonword","nonword","word",NA
"은가","실행","nonword","nonword","word",NA
"금요","분석","nonword","nonword","word",NA
"킬로알마","사촌","nonword","nonword","word",NA
"렐라","기계식","nonword","nonword","word",NA
"작물","생물학적","nonword","nonword","word",NA
"잎에","위원","nonword","nonword","word",NA
"멘지","임신","nonword","nonword","word",NA
"내주몬","갈증","nonword","nonword","word",NA
"톨리","근육","nonword","nonword","word",NA
"지적관","돌연변이","nonword","nonword","word",NA
"mt","구절","nonword","nonword","word",NA
"촬영기","여자","nonword","nonword","word",NA
"언십","게이","nonword","nonword","word",NA
"오르이년","이상한","nonword","nonword","word",NA
"마드","사는 사람","nonword","nonword","word",NA
"입력는","정치가","nonword","nonword","word",NA
"약들","구역","nonword","nonword","word",NA
"베일하다","오다","nonword","nonword","word",NA
"ev원","냉소적이다","nonword","nonword","word",NA
"거였이","의심하다","nonword","nonword","word",NA
"장자","탈출하다","nonword","nonword","word",NA
"파티맨","제안하다","nonword","nonword","word",NA
"요제","흉터","nonword","nonword","word",NA
"버튼제","누르다","nonword","nonword","word",NA
"킷을","재산","nonword","nonword","word",NA
"오케열어라","잔학","nonword","nonword","word",NA
"어다","댄스","nonword","nonword","word",NA
"각지","그리다","nonword","nonword","word",NA
"로한다","구성","nonword","nonword","word",NA
"넬씨","마이너스","nonword","nonword","word",NA
"윌커","드물게","nonword","nonword","word",NA
"프터","닫은","nonword","nonword","word",NA
"혹자","작은","nonword","nonword","word",NA
"ws","~ 할 것 같은","nonword","nonword","word",NA
"좆까트","에너지","nonword","nonword","word",NA
"펠이","항구","nonword","nonword","word",NA
"가야하다","수염","nonword","nonword","word",NA
"보기 인사","음경","nonword","nonword","word",NA
"로죠","범죄","nonword","nonword","word",NA
"걸고고","묘지","nonword","nonword","word",NA
"가져해제","약속하다","nonword","nonword","word",NA
"선택보다","재미있는","nonword","nonword","word",NA
"애라키","힘","nonword","nonword","word",NA
"위층스","동쪽","nonword","nonword","word",NA
"대단아몬드","송신기","nonword","nonword","word",NA
"마스턴","산","nonword","nonword","word",NA
"나아하다","모으다","nonword","nonword","word",NA
"누굴한","고르다","nonword","nonword","word",NA
"되시한","별","nonword","nonword","word",NA
"스콧함","믿다","nonword","nonword","word",NA
"나려","무료","nonword","nonword","word",NA
"이드의","고마워하다","nonword","nonword","word",NA
"티쿠스","부모의","nonword","nonword","word",NA
"담고인","뇌","nonword","nonword","word",NA
"트레드야","행동","nonword","nonword","word",NA
"으러","헤로인","nonword","nonword","word",NA
"낫길시","사무라이","nonword","nonword","word",NA
"더에","전통적인","nonword","nonword","word",NA
"마트한","리무진","nonword","nonword","word",NA
"컨트적 인","죽은","nonword","nonword","word",NA
"다봐","화난","nonword","nonword","word",NA
"짜여","생존하다","nonword","nonword","word",NA
"앞으","메스꺼움","nonword","nonword","word",NA
"걸거","어린 시절","nonword","nonword","word",NA
"오셨한","식사","nonword","nonword","word",NA
"탈레","치즈","nonword","nonword","word",NA
"도처","포","nonword","nonword","word",NA
"인정들과","시체","nonword","nonword","word",NA
"무용한","신부","nonword","nonword","word",NA
"de하는","수학","nonword","nonword","word",NA
"드릴한","양파","nonword","nonword","word",NA
"불행한 바로","사보타주","nonword","nonword","word",NA
"kj","능력","nonword","nonword","word",NA
"채는","뜻밖에","nonword","nonword","word",NA
"베풀한","개선","nonword","nonword","word",NA
"슨네","학교","nonword","nonword","word",NA
"돌이질","판매","nonword","nonword","word",NA
"네티","잔혹한","nonword","nonword","word",NA
"나마","잡지","nonword","nonword","word",NA
"왔냐히","추정","nonword","nonword","word",NA
"깊으","신호","nonword","nonword","word",NA
"뷰는","갑옷","nonword","nonword","word",NA
"니께","정오","nonword","nonword","word",NA
"편과","저것","nonword","nonword","word",NA
"il 사람","의식","nonword","nonword","word",NA
"데미","완전히","nonword","nonword","word",NA
"싫어합니","문명","nonword","nonword","word",NA
"켜줘","골짜기","nonword","nonword","word",NA
"넘도","외계인","nonword","nonword","word",NA
"고르","법인","nonword","nonword","word",NA
"무트","의도적으로","nonword","nonword","word",NA
"스파이 싸면","악기","nonword","nonword","word",NA
"홍키","멍청한","nonword","nonword","word",NA
"맞이하다","밀가루","nonword","nonword","word",NA
"매인","시간제 노동자","nonword","nonword","word",NA
"모습자","문제","nonword","nonword","word",NA
"찮아","호수","nonword","nonword","word",NA
"미심","항상","nonword","nonword","word",NA
"지원적인","축구","nonword","nonword","word",NA
"설을","삼","nonword","nonword","word",NA
"챘죠","저녁","nonword","nonword","word",NA
"러씨","옳은","nonword","nonword","word",NA
"엄마자","심리학","nonword","nonword","word",NA
"더니","상관 대리","nonword","nonword","word",NA
"샤도","아름다운","nonword","nonword","word",NA
"디면","헬리콥터","nonword","nonword","word",NA
"곳에즈","말하다","nonword","nonword","word",NA
"가잖","정직","nonword","nonword","word",NA
"탈의","기간","nonword","nonword","word",NA
"이구","확실히","nonword","nonword","word",NA
"밍은","주사기","nonword","nonword","word",NA
"쳤나","경비","nonword","nonword","word",NA
"뷰에","전설","nonword","nonword","word",NA
"큐는","해군","nonword","nonword","word",NA
"멀어 정부","갖추어 주다","nonword","nonword","word",NA
"먼의","큰 메달","nonword","nonword","word",NA
"보너","위성","nonword","nonword","word",NA
"좋더한","암살자","nonword","nonword","word",NA
"비요","살인자","nonword","nonword","word",NA
"테가","잠그다","nonword","nonword","word",NA
"니로","버리다","nonword","nonword","word",NA
"발사하다","수영","nonword","nonword","word",NA
"납고","골목","nonword","nonword","word",NA
"위원","기업가","nonword","nonword","word",NA
"안내적 인","딸기","nonword","nonword","word",NA
"프도","도전","nonword","nonword","word",NA
"장이다","값이 싼","nonword","nonword","word",NA
"사유","칠면조","nonword","nonword","word",NA
"폭풍일","발기","nonword","nonword","word",NA
"성공브","역겨운","nonword","nonword","word",NA
"의야","자르다","nonword","nonword","word",NA
"리할","폭풍","nonword","nonword","word",NA
"헬리 지방 사투리","음악가","nonword","nonword","word",NA
"거기원","생산하다","nonword","nonword","word",NA
"스크","신비","nonword","nonword","word",NA
"뛰르","자금 조달","nonword","nonword","word",NA
"퍼드","샐러드","nonword","nonword","word",NA
"디언","칼","nonword","nonword","word",NA
"남은적 인","동정심","nonword","nonword","word",NA
"늬가","정치","nonword","nonword","word",NA
"경관관","저항하다","nonword","nonword","word",NA
"긴요","장치","nonword","nonword","word",NA
"힘들필","목걸이","nonword","nonword","word",NA
"안관","생산","nonword","nonword","word",NA
"봤었","젖은","nonword","nonword","word",NA
"관리인으","화장실","nonword","nonword","word",NA
"토너오스","조화","nonword","nonword","word",NA
"보여옵시다","무력한","nonword","nonword","word",NA
"란드","문서","nonword","nonword","word",NA
"자동사","종교","nonword","nonword","word",NA
"팬들적인","영광","nonword","nonword","word",NA
"능한","궤도","nonword","nonword","word",NA
"몬의","헌법","nonword","nonword","word",NA
"슬을","맥주","nonword","nonword","word",NA
"호출운","불다","nonword","nonword","word",NA
"나르","구두","nonword","nonword","word",NA
"놀즈","기계","nonword","nonword","word",NA
"움과","침착 한","nonword","nonword","word",NA
"리째","북쪽","nonword","nonword","word",NA
"게를","새","nonword","nonword","word",NA
"오피","합리적인","nonword","nonword","word",NA
"생이","터무니없는","nonword","nonword","word",NA
"플턴","옵션","nonword","nonword","word",NA
"i와","투자하다","nonword","nonword","word",NA
"막혔있는","진짜","nonword","nonword","word",NA
"환상기","조사자","nonword","nonword","word",NA
"먼즈","연합","nonword","nonword","word",NA
"분리원","도마뱀","nonword","nonword","word",NA
"반밖","가치 있는","nonword","nonword","word",NA
"신뢰다","글로벌","nonword","nonword","word",NA
"움보","거북이","nonword","nonword","word",NA
"뚱뚱하다","공산주의자","nonword","nonword","word",NA
"머리천섬","성냥","nonword","nonword","word",NA
"코마들리게 하다","복사","nonword","nonword","word",NA
"새끼학","명예","nonword","nonword","word",NA
"미국사","지능적인","nonword","nonword","word",NA
"게든","신뢰","nonword","nonword","word",NA
"요리원","캠핑","nonword","nonword","word",NA
"리온한","친구","nonword","nonword","word",NA
"는디","요리사","nonword","nonword","word",NA
"다웠다","달러","nonword","nonword","word",NA
"그라","강도","nonword","nonword","word",NA
"불가실장","인공의","nonword","nonword","word",NA
"걸에","감시 장치","nonword","nonword","word",NA
"없듯","재판","nonword","nonword","word",NA
"마누다","프로그램","nonword","nonword","word",NA
"피크냐","이론","nonword","nonword","word",NA
"스인","사진 작가","nonword","nonword","word",NA
"우랜","담배","nonword","nonword","word",NA
"명성트","납치범","nonword","nonword","word",NA
"타뇨","변명","nonword","nonword","word",NA
"맥드","상태","nonword","nonword","word",NA
"노력ts","부정적인","nonword","nonword","word",NA
"남겼한","칠월","nonword","nonword","word",NA
"끊은장관","하인","nonword","nonword","word",NA
"트럼","열개의","nonword","nonword","word",NA
"변론집","위치","nonword","nonword","word",NA
"투스","놀라운","nonword","nonword","word",NA
"클과","무지","nonword","nonword","word",NA
"xt","파티","nonword","nonword","word",NA
"픔에","고문","nonword","nonword","word",NA
"키면","기혼","nonword","nonword","word",NA
"맞는님","새로 고치다","nonword","nonword","word",NA
"서를릭","합의","nonword","nonword","word",NA
"말없","서부 사람","nonword","nonword","word",NA
"이혼다","보드카","nonword","nonword","word",NA
"안왔","걱정하다","nonword","nonword","word",NA
"hy","링","nonword","nonword","word",NA
"카이형","위로","nonword","nonword","word",NA
"슬을","백작 부인","nonword","nonword","word",NA
"톤인","환영하다","nonword","nonword","word",NA
"콥스","아파트","nonword","nonword","word",NA
"일예","통증","nonword","nonword","word",NA
"출신실","알리다","nonword","nonword","word",NA
"엇은","불결한","nonword","nonword","word",NA
"돈보장","버스","nonword","nonword","word",NA
"입냄","도시","nonword","nonword","word",NA
"킹슬","시장","nonword","nonword","word",NA
"이혼기","쉬운","nonword","nonword","word",NA
"집사다","친숙한","nonword","nonword","word",NA
"카이한","설명","nonword","nonword","word",NA
"저년몬","가다","nonword","nonword","word",NA
"납니","농담","nonword","nonword","word",NA
"권도","위원회","nonword","nonword","word",NA
"터롤","믿음","nonword","nonword","word",NA
"있던도","영화","nonword","nonword","word",NA
"엘리니","줄이다","nonword","nonword","word",NA
"꼬까","규약","nonword","nonword","word",NA
"곳까","고요","nonword","nonword","word",NA
"처에","포크","nonword","nonword","word",NA
"시브","회의","nonword","nonword","word",NA
"티벌","왕","nonword","nonword","word",NA
"썩었","주다","nonword","nonword","word",NA
"쇠를","작가","nonword","nonword","word",NA
"레를","궁극적 인","nonword","nonword","word",NA
"라모","시원한","nonword","nonword","word",NA
"페이리","싱크대","nonword","nonword","word",NA
"럽은","평의원","nonword","nonword","word",NA
"그놈하세요","기억하다","nonword","nonword","word",NA
"퍼에","감정","nonword","nonword","word",NA
"타이한","일하다","nonword","nonword","word",NA
"쿠르","이기적인","nonword","nonword","word",NA
"티에","짓다","nonword","nonword","word",NA
"산장의","다이너마이트","nonword","nonword","word",NA
"국에서","시","nonword","nonword","word",NA
"인정들과","강철","nonword","nonword","word",NA
"깊이릿","전기","nonword","nonword","word",NA
"이동보","국가","nonword","nonword","word",NA
"원생","사랑스러운","nonword","nonword","word",NA
"허벅","보다","nonword","nonword","word",NA
"펴줘","안전","nonword","nonword","word",NA
"치로","가치 없는","nonword","nonword","word",NA
"날려장","제공하다","nonword","nonword","word",NA
"보장거나","우울증","nonword","nonword","word",NA
"맨슘","문","nonword","nonword","word",NA
"건만","체포","nonword","nonword","word",NA
"있질합","활동","nonword","nonword","word",NA
"식한","바보","nonword","nonword","word",NA
"절해","왕국","nonword","nonword","word",NA
"통으","쥐","nonword","nonword","word",NA
"떠났자","왕자","nonword","nonword","word",NA
"한다 곳에서는","의사 소통","nonword","nonword","word",NA
"저조","타박상","nonword","nonword","word",NA
"떠올년","운전사","nonword","nonword","word",NA
"렌을","그램","nonword","nonword","word",NA
"기과","왼쪽","nonword","nonword","word",NA
"용으","지도","nonword","nonword","word",NA
"낸건","배신자","nonword","nonword","word",NA
"망스","긴","nonword","nonword","word",NA
"숙고한","거리","nonword","nonword","word",NA
"군다","정보","nonword","nonword","word",NA
"안느","센티미터","nonword","nonword","word",NA
"엣이","여권","nonword","nonword","word",NA
"레임","고기","nonword","nonword","word",NA
"이벌","흡혈귀","nonword","nonword","word",NA
"리스들","푸른","nonword","nonword","word",NA
"카르폼","평판","nonword","nonword","word",NA
"양육운","어린이","nonword","nonword","word",NA
"있다하다","돼지","nonword","nonword","word",NA
"브랑","모르핀","nonword","nonword","word",NA
"저새","두꺼운","nonword","nonword","word",NA
"sv지","공식적인","nonword","nonword","word",NA
"려니","앉다","nonword","nonword","word",NA
"언즈","분할","nonword","nonword","word",NA
"종말하다","마케팅","nonword","nonword","word",NA
"레나한","공상","nonword","nonword","word",NA
"간다한","뒤쪽","nonword","nonword","word",NA
"아져","혼합물","nonword","nonword","word",NA
"작정노","뱃짐","nonword","nonword","word",NA
"뒷문한","선원","nonword","nonword","word",NA
"버크에","어시스턴트","nonword","nonword","word",NA
"기다좋게","연료","nonword","nonword","word",NA
"행동하다","터지다","nonword","nonword","word",NA
"골에","사자","nonword","nonword","word",NA
"비통","적나라한","nonword","nonword","word",NA
"왕권","공부하다","nonword","nonword","word",NA
"양말러운","개미","nonword","nonword","word",NA
"미국하다","위치","nonword","nonword","word",NA
"그램된","절차","nonword","nonword","word",NA
"늘에","메달","nonword","nonword","word",NA
"그랬적인","유지","nonword","nonword","word",NA
"습이","여자애들","nonword","nonword","word",NA
"널한","수소","nonword","nonword","word",NA
"어드","현실적인","nonword","nonword","word",NA
"잖은","마치다","nonword","nonword","word",NA
"경치의","고유 한","nonword","nonword","word",NA
"당했님","잡다","nonword","nonword","word",NA
"자물","갑판","nonword","nonword","word",NA
"안톤o.","손수건","nonword","nonword","word",NA
"브랑","하녀","nonword","nonword","word",NA
"프란의","술집","nonword","nonword","word",NA
"영국쪽","십월","nonword","nonword","word",NA
"라게","전문적인","nonword","nonword","word",NA
"놀랐하다","파리","nonword","nonword","word",NA
"린제","총","nonword","nonword","word",NA
"키모한","우정","nonword","nonword","word",NA
"s랑","대출","nonword","nonword","word",NA
"염도","멀리","nonword","nonword","word",NA
"상상자","배우","nonword","nonword","word",NA
"색이의","미사일","nonword","nonword","word",NA
"스트프가","대양","nonword","nonword","word",NA
"워질","감염병 유행","nonword","nonword","word",NA
"가엔","쓰레기","nonword","nonword","word",NA
"틴이","배","nonword","nonword","word",NA
"르토","해임","nonword","nonword","word",NA
"멀찌","테니스","nonword","nonword","word",NA
"우랜","제거하다","nonword","nonword","word",NA
"마랑","효과","nonword","nonword","word",NA
"비극터","플라스틱","nonword","nonword","word",NA
"러기","소망","nonword","nonword","word",NA
"랜트에","결혼","nonword","nonword","word",NA
"th더","권한","nonword","nonword","word",NA
"숙이심","입자","nonword","nonword","word",NA
"si관","조직","nonword","nonword","word",NA
"퇴원료","사무실","nonword","nonword","word",NA
"스찬","주사위","nonword","nonword","word",NA
"별한","효과적인","nonword","nonword","word",NA
"크업","유권자","nonword","nonword","word",NA
"ca한","바닐라","nonword","nonword","word",NA
"로비자","물리적 인","nonword","nonword","word",NA
"쓰겠있는","아드레날린","nonword","nonword","word",NA
"먹기스","형사","nonword","nonword","word",NA
"하울하다","대서양","nonword","nonword","word",NA
"노린있다","곤충","nonword","nonword","word",NA
"뤼미","도망자","nonword","nonword","word",NA
"자빠인","면","nonword","nonword","word",NA
"피아","본부","nonword","nonword","word",NA
"칼텍","키","nonword","nonword","word",NA
"않습","생일","nonword","nonword","word",NA
"령께","영감","nonword","nonword","word",NA
"트였어","유지하다","nonword","nonword","word",NA
"미늄","대피소","nonword","nonword","word",NA
"생물히","선장","nonword","nonword","word",NA
"든의","재능","nonword","nonword","word",NA
"어렵 의사","표현하다","nonword","nonword","word",NA
"잇과","전투","nonword","nonword","word",NA
"레어","아마","nonword","nonword","word",NA
"로로","마녀","nonword","nonword","word",NA
"알현","감독","nonword","nonword","word",NA
"프랑블","껴안다","nonword","nonword","word",NA
"밍턴","대기","nonword","nonword","word",NA
"거미스러운","악마","nonword","nonword","word",NA
"아이후크","싸움","nonword","nonword","word",NA
"부절","주황색","nonword","nonword","word",NA
"두근","부인","nonword","nonword","word",NA
"채찍한","도약","nonword","nonword","word",NA
"받기다","흥미로운","nonword","nonword","word",NA
"이벌","하이브","nonword","nonword","word",NA
"사물터","일 순위","nonword","nonword","word",NA
"사장스러운","불안한","nonword","nonword","word",NA
"중고등 읽는","세계","nonword","nonword","word",NA
"레이히","저격병","nonword","nonword","word",NA
"달아하다","삼루타","nonword","nonword","word",NA
"완수일","압력","nonword","nonword","word",NA
"철에","소년","nonword","nonword","word",NA
"나르","알았다","nonword","nonword","word",NA
"도에","공격자","nonword","nonword","word",NA
"긴요","우둔","nonword","nonword","word",NA
"고용에도","향수","nonword","nonword","word",NA
"운의","자비","nonword","nonword","word",NA
"필에","조각","nonword","nonword","word",NA
"동도","사기","nonword","nonword","word",NA
"그전적으로","무겁게","nonword","nonword","word",NA
"끝입","시가","nonword","nonword","word",NA
"이팬","꽃","nonword","nonword","word",NA
"시와","토끼","nonword","nonword","word",NA
"자원 봉총독","냄새가 나다","nonword","nonword","word",NA
"무정부 니오","보스턴","nonword","nonword","word",NA
"당초","원인","nonword","nonword","word",NA
"알몸로","최근에","nonword","nonword","word",NA
"있도","추가의","nonword","nonword","word",NA
"평의","금지","nonword","nonword","word",NA
"따랐한","충분한","nonword","nonword","word",NA
"전자한 것","기타","nonword","nonword","word",NA
"필에","샐러리","nonword","nonword","word",NA
"미스다","테스트","nonword","nonword","word",NA
"였는 다니는 청년","불행","nonword","nonword","word",NA
"졌대","방해하다","nonword","nonword","word",NA
"환을","게임","nonword","nonword","word",NA
"오피","합법적 인","nonword","nonword","word",NA
"얻겠","구멍","nonword","nonword","word",NA
"달렸적 인","외부의","nonword","nonword","word",NA
"에서 있는","검은 색","nonword","nonword","word",NA
"히만","결석","nonword","nonword","word",NA
"소문업","계획","nonword","nonword","word",NA
"티와","고객","nonword","nonword","word",NA
"름은","내부에","nonword","nonword","word",NA
"글로고 요","웃다","nonword","nonword","word",NA
"셜이","정상","nonword","nonword","word",NA
"로밀","형제","nonword","nonword","word",NA
"의도하다","상원","nonword","nonword","word",NA
"싸웠","의약품","nonword","nonword","word",NA
"당뇨상","공격","nonword","nonword","word",NA
"회의의","행정","nonword","nonword","word",NA
"レオ","길","nonword","nonword","word",NA
"고사","상징","nonword","nonword","word",NA
"셔우","흥분한","nonword","nonword","word",NA
"데우가","요소","nonword","nonword","word",NA
"아마셋째","조카","nonword","nonword","word",NA
"냐구","돈","nonword","nonword","word",NA
"롭네","먹다","nonword","nonword","word",NA
"카지리","비밀번호","nonword","nonword","word",NA
"바이웠던","품질","nonword","nonword","word",NA
"스트의","생물","nonword","nonword","word",NA
"소타","계속하다","nonword","nonword","word",NA
"끌려언","성공한 것","nonword","nonword","word",NA
"어질","밴드","nonword","nonword","word",NA
"케에","숲","nonword","nonword","word",NA
"프로릭이","매력적인","nonword","nonword","word",NA
"은걸","빠르게","nonword","nonword","word",NA
"교인","로마","nonword","nonword","word",NA
"밍의","카르텔","nonword","nonword","word",NA
"원하터","지도자","nonword","nonword","word",NA
"u는","금속","nonword","nonword","word",NA
"놀랐한","확인하다","nonword","nonword","word",NA
"묻히","사람들","nonword","nonword","word",NA
"절박","씹다","nonword","nonword","word",NA
"탕수","즐거운","nonword","nonword","word",NA
"저널우편","솔라","nonword","nonword","word",NA
"채면","태양","nonword","nonword","word",NA
"알몸적인","마요네즈","nonword","nonword","word",NA
"엘의","울타리","nonword","nonword","word",NA
"정당하다","드레스","nonword","nonword","word",NA
