"Word","FREQcount","CDcount","FREQlow","Cdlow","SUBTLWF","Lg10WF","SUBTLCD","Lg10CD"
"booze",558,423,515,398,10.9411764705882,2.74741180788642,5.04291845493562,2.62736585659273
"worker",558,418,536,405,10.9411764705882,2.74741180788642,4.98330948974726,2.6222140229663
"emotions",558,400,541,391,10.9411764705882,2.74741180788642,4.76871721506915,2.60314437262018
"verdict",558,323,545,318,10.9411764705882,2.74741180788642,3.85073915116834,2.51054501020661
"heather",558,124,43,20,10.9411764705882,2.74741180788642,1.47830233667144,2.09691001300806
"intention",559,456,558,456,10.9607843137255,2.7481880270062,5.43633762517883,2.65991620006985
"nerves",559,444,534,428,10.9607843137255,2.7481880270062,5.29327610872675,2.64836001098093
"profit",559,430,530,419,10.9607843137255,2.7481880270062,5.12637100619933,2.63447727016073
"ouch",559,424,45,34,10.9607843137255,2.7481880270062,5.0548402479733,2.62838893005031
"fetch",559,403,402,325,10.9607843137255,2.7481880270062,4.80448259418216,2.60638136511061
"lick",559,394,467,354,10.9607843137255,2.7481880270062,4.69718645684311,2.59659709562646
"column",559,299,528,283,10.9607843137255,2.7481880270062,3.56461611826419,2.47712125471966
"reverse",560,415,449,347,10.9803921568627,2.74896286125616,4.94754411063424,2.61909333062674
"shed",560,412,514,398,10.9803921568627,2.74896286125616,4.91177873152122,2.6159500516564
"election",560,271,530,264,10.9803921568627,2.74896286125616,3.23080591320935,2.4345689040342
"limited",561,460,506,425,11,2.74973631556906,5.48402479732952,2.66370092538965
"register",561,423,543,409,11,2.74973631556906,5.04291845493562,2.62736585659273
"latin",561,342,30,23,11,2.74973631556906,4.07725321888412,2.53529412004277
"september",561,341,8,7,11,2.74973631556906,4.06533142584645,2.53402610605613
"spain",561,245,4,4,11,2.74973631556906,2.92083929422985,2.39093510710338
"murray",561,153,0,0,11,2.74973631556906,1.82403433476395,2.18752072083646
"delay",562,457,520,436,11.0196078431373,2.75050839485135,5.4482594182165,2.66086547800387
"psycho",562,428,452,378,11.0196078431373,2.75050839485135,5.10252742012399,2.63245729218472
"harbor",562,322,205,150,11.0196078431373,2.75050839485135,3.83881735813066,2.5092025223311
"analysis",563,432,524,411,11.0392156862745,2.75127910398334,5.15021459227468,2.63648789635337
"nails",563,432,515,421,11.0392156862745,2.75127910398334,5.15021459227468,2.63648789635337
"nelson",563,152,11,8,11.0392156862745,2.75127910398334,1.81211254172628,2.1846914308176
"thrilled",564,484,549,474,11.0588235294118,2.75204844781944,5.77014783023367,2.68574173860226
"produce",564,438,539,422,11.0588235294118,2.75204844781944,5.22174535050072,2.64246452024212
"boarding",564,378,531,366,11.0588235294118,2.75204844781944,4.50643776824034,2.57863920996807
"jewelry",564,367,521,344,11.0588235294118,2.75204844781944,4.37529804482594,2.56584781867352
"arizona",564,268,1,1,11.0588235294118,2.75204844781944,3.19504053409633,2.42975228000241
"patty",564,206,36,22,11.0588235294118,2.75204844781944,2.45588936576061,2.31597034545692
"wisdom",565,448,523,426,11.078431372549,2.75281643118827,5.34096328087744,2.65224634100332
"function",565,441,561,439,11.078431372549,2.75281643118827,5.25751072961373,2.64542226934909
"massage",565,356,542,344,11.078431372549,2.75281643118827,4.24415832141154,2.55266821611219
"assuming",566,499,392,362,11.0980392156863,2.75358305889291,5.94897472579876,2.69897000433602
"safely",566,485,550,474,11.0980392156863,2.75358305889291,5.78206962327134,2.68663626926229
"disturb",566,481,548,466,11.0980392156863,2.75358305889291,5.73438245112065,2.68304703823885
"conduct",566,455,533,428,11.0980392156863,2.75358305889291,5.42441583214115,2.65896484266443
"potatoes",566,405,516,371,11.0980392156863,2.75358305889291,4.82832618025751,2.60852603357719
"nest",566,367,514,343,11.0980392156863,2.75358305889291,4.37529804482594,2.56584781867352
"ages",567,472,468,394,11.1176470588235,2.75434833571102,5.62708631378159,2.67486114073781
"annoying",567,454,533,429,11.1176470588235,2.75434833571102,5.41249403910348,2.65801139665711
"tools",567,401,540,383,11.1176470588235,2.75434833571102,4.78063900810682,2.60422605308447
"luggage",567,374,548,366,11.1176470588235,2.75434833571102,4.45875059608965,2.57403126772772
"brandy",567,287,383,237,11.1176470588235,2.75434833571102,3.42155460181211,2.45939248775923
"include",568,496,548,483,11.1372549019608,2.75511226639507,5.91320934668574,2.69635638873333
"laying",568,492,541,474,11.1372549019608,2.75511226639507,5.86552217453505,2.69284691927723
"affect",568,482,566,481,11.1372549019608,2.75511226639507,5.74630424415832,2.68394713075151
"bitter",568,456,533,435,11.1372549019608,2.75511226639507,5.43633762517883,2.65991620006985
"creepy",568,445,512,411,11.1372549019608,2.75511226639507,5.30519790176443,2.64933485871214
"helpless",568,438,547,432,11.1372549019608,2.75511226639507,5.22174535050072,2.64246452024212
"reception",568,420,539,404,11.1372549019608,2.75511226639507,5.0071530758226,2.62428209583567
"boot",568,374,484,350,11.1372549019608,2.75511226639507,4.45875059608965,2.57403126772772
"billion",568,359,562,355,11.1372549019608,2.75511226639507,4.27992370052456,2.55630250076729
"bureau",568,353,186,152,11.1372549019608,2.75511226639507,4.20839294229852,2.54900326202579
"complaining",571,505,549,488,11.1960784313725,2.75739602879302,6.0205054840248,2.7041505168398
"immediate",571,488,556,479,11.1960784313725,2.75739602879302,5.81783500238436,2.68930885912362
"straighten",571,480,472,402,11.1960784313725,2.75739602879302,5.72246065808298,2.68214507637383
"gig",571,380,553,374,11.1960784313725,2.75739602879302,4.53028135431569,2.58092497567562
"transport",571,373,504,339,11.1960784313725,2.75739602879302,4.44682880305198,2.57287160220048
"dentist",571,294,555,292,11.1960784313725,2.75739602879302,3.50500715307582,2.46982201597816
"wesley",571,129,1,1,11.1960784313725,2.75739602879302,1.5379113018598,2.11394335230684
"lovers",572,434,509,400,11.2156862745098,2.75815462196739,5.17405817835002,2.63848925695464
"randy",572,179,25,24,11.2156862745098,2.75815462196739,2.13400095374344,2.25527250510331
"peaceful",573,467,539,443,11.2352941176471,2.75891189239797,5.56747734859323,2.67024585307412
"creep",573,432,531,410,11.2352941176471,2.75891189239797,5.15021459227468,2.63648789635337
"assholes",573,385,514,355,11.2352941176471,2.75891189239797,4.58989031950405,2.58658730467176
"warden",573,192,323,148,11.2352941176471,2.75891189239797,2.28898426323319,2.28555730900777
"raising",574,487,517,446,11.2549019607843,2.75966784468963,5.80591320934669,2.68841982200271
"whale",574,231,459,209,11.2549019607843,2.75966784468963,2.75393419170243,2.3654879848909
"announcer",574,201,217,75,11.2549019607843,2.75966784468963,2.39628040057225,2.30535136944662
"turner",574,172,3,3,11.2549019607843,2.75966784468963,2.05054840247973,2.2380461031288
"blanche",574,93,31,27,11.2549019607843,2.75966784468963,1.10872675250358,1.9731278535997
"necessarily",575,505,571,504,11.2745098039216,2.76042248342321,6.0205054840248,2.7041505168398
"exists",575,470,575,470,11.2745098039216,2.76042248342321,5.60324272770625,2.6730209071289
"geez",575,381,171,138,11.2745098039216,2.76042248342321,4.54220314735336,2.58206336291171
"halt",575,369,207,164,11.2745098039216,2.76042248342321,4.39914163090129,2.56820172406699
"gin",575,317,403,252,11.2745098039216,2.76042248342321,3.7792083929423,2.50242711998443
"paintings",575,249,561,243,11.2745098039216,2.76042248342321,2.96852646638054,2.39794000867204
"slightly",576,470,520,438,11.2941176470588,2.76117581315573,5.60324272770625,2.6730209071289
"potato",576,385,498,347,11.2941176470588,2.76117581315573,4.58989031950405,2.58658730467176
"applause",576,362,460,309,11.2941176470588,2.76117581315573,4.31568907963758,2.55990662503611
"absolute",577,491,529,459,11.3137254901961,2.76192783842053,5.85360038149738,2.69196510276736
"studied",577,489,570,484,11.3137254901961,2.76192783842053,5.82975679542203,2.69019608002851
"practical",577,454,545,434,11.3137254901961,2.76192783842053,5.41249403910348,2.65801139665711
"rage",577,407,503,386,11.3137254901961,2.76192783842053,4.85216976633286,2.61066016308988
"killers",577,406,528,375,11.3137254901961,2.76192783842053,4.84024797329518,2.60959440922522
"shrink",577,380,550,368,11.3137254901961,2.76192783842053,4.53028135431569,2.58092497567562
"serial",577,355,520,331,11.3137254901961,2.76192783842053,4.23223652837387,2.55144999797288
"shakespeare",577,289,0,0,11.3137254901961,2.76192783842053,3.44539818788746,2.46239799789896
"diana",577,131,9,1,11.3137254901961,2.76192783842053,1.56175488793515,2.12057393120585
"attacks",578,421,577,420,11.3333333333333,2.76267856372744,5.01907486886028,2.62531245096167
"heal",578,416,540,404,11.3333333333333,2.76267856372744,4.95946590367191,2.62013605497376
"greek",578,332,14,12,11.3333333333333,2.76267856372744,3.95803528850739,2.52244423350632
"handling",579,501,567,493,11.3529411764706,2.76342799356294,5.97281831187411,2.70070371714502
"assumed",579,499,576,497,11.3529411764706,2.76342799356294,5.94897472579876,2.69897000433602
"alike",579,482,578,481,11.3529411764706,2.76342799356294,5.74630424415832,2.68394713075151
"asses",579,433,565,426,11.3529411764706,2.76342799356294,5.16213638531235,2.63748972951251
"photograph",579,407,566,400,11.3529411764706,2.76342799356294,4.85216976633286,2.61066016308988
"slut",579,388,507,354,11.3529411764706,2.76342799356294,4.62565569861707,2.58994960132571
"chemical",579,381,522,355,11.3529411764706,2.76342799356294,4.54220314735336,2.58206336291171
"trailer",579,291,559,284,11.3529411764706,2.76342799356294,3.4692417739628,2.46538285144842
"safer",580,511,553,493,11.3725490196078,2.76417613239033,6.09203624225083,2.70926996097583
"approve",580,467,579,467,11.3725490196078,2.76417613239033,5.56747734859323,2.67024585307412
"promises",580,465,548,450,11.3725490196078,2.76417613239033,5.54363376251788,2.66838591669
"forms",580,426,575,424,11.3725490196078,2.76417613239033,5.07868383404864,2.63042787502502
"defeat",580,403,556,395,11.3725490196078,2.76417613239033,4.80448259418216,2.60638136511061
"scientific",580,386,549,365,11.3725490196078,2.76417613239033,4.60181211254173,2.58771096501891
"elephant",580,314,477,279,11.3725490196078,2.76417613239033,3.74344301382928,2.4983105537896
"cock",580,313,523,289,11.3725490196078,2.76417613239033,3.73152122079161,2.49692964807321
"pillow",581,453,553,443,11.3921568627451,2.76492298464989,5.40057224606581,2.6570558528571
"talented",581,446,566,436,11.3921568627451,2.76492298464989,5.3171196948021,2.65030752313194
"teachers",581,380,528,353,11.3921568627451,2.76492298464989,4.53028135431569,2.58092497567562
"companies",581,367,570,361,11.3921568627451,2.76492298464989,4.37529804482594,2.56584781867352
"roommate",581,361,566,356,11.3921568627451,2.76492298464989,4.30376728659991,2.55870857053317
"stones",581,360,495,304,11.3921568627451,2.76492298464989,4.29184549356223,2.55750720190566
"bears",581,339,440,276,11.3921568627451,2.76492298464989,4.0414878397711,2.53147891704225
"graham",581,128,19,17,11.3921568627451,2.76492298464989,1.52598950882213,2.11058971029925
"temper",582,444,546,433,11.4117647058824,2.76566855475901,5.29327610872675,2.64836001098093
"operating",582,436,558,424,11.4117647058824,2.76566855475901,5.19790176442537,2.64048143697042
"theatre",582,236,488,188,11.4117647058824,2.76566855475901,2.8135431568908,2.3747483460101
"unconscious",583,480,556,465,11.4313725490196,2.7664128471124,5.72246065808298,2.68214507637383
"cuts",583,466,541,433,11.4313725490196,2.7664128471124,5.55555555555556,2.66931688056611
"perfume",583,391,535,368,11.4313725490196,2.7664128471124,4.66142107773009,2.59328606702046
"shadows",583,357,357,271,11.4313725490196,2.7664128471124,4.25608011444921,2.55388302664387
"active",584,464,554,445,11.4509803921569,2.76715586608218,5.53171196948021,2.66745295288995
"dish",584,443,568,431,11.4509803921569,2.76715586608218,5.28135431568908,2.64738297011462
"denied",584,431,535,406,11.4509803921569,2.76715586608218,5.13829279923701,2.63548374681491
"puppy",584,383,542,361,11.4509803921569,2.76715586608218,4.56604673342871,2.58433122436753
"electricity",584,373,535,345,11.4509803921569,2.76715586608218,4.44682880305198,2.57287160220048
"discovery",584,337,416,289,11.4509803921569,2.76715586608218,4.01764425369576,2.52891670027765
"sends",585,527,553,502,11.4705882352941,2.76789761601809,6.2827849308536,2.72263392253381
"newspapers",585,435,549,419,11.4705882352941,2.76789761601809,5.1859799713877,2.63948648926859
"blake",585,154,7,3,11.4705882352941,2.76789761601809,1.83595612780162,2.19033169817029
"entitled",586,467,582,466,11.4901960784314,2.76863810124761,5.56747734859323,2.67024585307412
"visual",586,412,556,395,11.4901960784314,2.76863810124761,4.91177873152122,2.6159500516564
"fingerprints",586,374,541,350,11.4901960784314,2.76863810124761,4.45875059608965,2.57403126772772
"eagle",586,279,267,173,11.4901960784314,2.76863810124761,3.32618025751073,2.44715803134222
"destruction",587,447,567,433,11.5098039215686,2.76937732607614,5.32904148783977,2.65127801399814
"ford",587,251,13,11,11.5098039215686,2.76937732607614,2.99237005245589,2.40140054078154
"veronica",587,104,1,1,11.5098039215686,2.76937732607614,1.23986647591798,2.02118929906994
"manner",588,501,585,501,11.5294117647059,2.7701152947871,5.97281831187411,2.70070371714502
"entering",588,486,546,458,11.5294117647059,2.7701152947871,5.79399141630901,2.68752896121463
"waitress",588,398,529,366,11.5294117647059,2.7701152947871,4.7448736289938,2.60097289568675
"hockey",588,243,523,235,11.5294117647059,2.7701152947871,2.89699570815451,2.38738982633873
"dragged",589,517,578,510,11.5490196078431,2.77085201164214,6.16356700047687,2.71432975974523
"reporting",589,452,503,393,11.5490196078431,2.77085201164214,5.38865045302814,2.65609820201283
"returning",590,523,551,498,11.5686274509804,2.77158748088126,6.23509775870291,2.71933128698373
"betrayed",590,453,562,440,11.5686274509804,2.77158748088126,5.40057224606581,2.6570558528571
"employee",590,429,553,415,11.5686274509804,2.77158748088126,5.11444921316166,2.63346845557959
"crimes",590,426,541,402,11.5686274509804,2.77158748088126,5.07868383404864,2.63042787502502
"medal",590,296,470,252,11.5686274509804,2.77158748088126,3.52885073915117,2.47275644931721
"appearance",591,498,585,494,11.5882352941176,2.77232170672292,5.93705293276109,2.69810054562339
"lazy",591,445,530,411,11.5882352941176,2.77232170672292,5.30519790176443,2.64933485871214
"plot",591,410,557,393,11.5882352941176,2.77232170672292,4.88793514544588,2.61384182187607
"ham",591,335,473,286,11.5882352941176,2.77232170672292,3.99380066762041,2.52633927738984
"sheet",592,464,579,459,11.6078431372549,2.77305469336426,5.53171196948021,2.66745295288995
"southern",592,398,199,171,11.6078431372549,2.77305469336426,4.7448736289938,2.60097289568675
"porn",592,289,557,280,11.6078431372549,2.77305469336426,3.44539818788746,2.46239799789896
"synchro",593,549,57,46,11.6274509803922,2.77378644498119,6.5450643776824,2.74036268949424
"spoil",593,502,574,497,11.6274509803922,2.77378644498119,5.98474010491178,2.70156798505593
"introduced",593,501,588,496,11.6274509803922,2.77378644498119,5.97281831187411,2.70070371714502
"troubles",593,486,575,481,11.6274509803922,2.77378644498119,5.79399141630901,2.68752896121463
"beneath",593,465,518,417,11.6274509803922,2.77378644498119,5.54363376251788,2.66838591669
"raped",593,306,572,299,11.6274509803922,2.77378644498119,3.6480686695279,2.48713837547719
"yup",594,433,24,19,11.6470588235294,2.77451696572855,5.16213638531235,2.63748972951251
"management",594,423,506,382,11.6470588235294,2.77451696572855,5.04291845493562,2.62736585659273
"carpet",594,384,556,368,11.6470588235294,2.77451696572855,4.57796852646638,2.5854607295085
"divine",594,372,438,321,11.6470588235294,2.77451696572855,4.43490701001431,2.57170883180869
"lend",595,484,483,411,11.6666666666667,2.77524625974024,5.77014783023367,2.68574173860226
"loyalty",595,437,543,408,11.6666666666667,2.77524625974024,5.20982355746304,2.6414741105041
"splendid",595,415,353,277,11.6666666666667,2.77524625974024,4.94754411063424,2.61909333062674
"workers",595,391,555,371,11.6666666666667,2.77524625974024,4.66142107773009,2.59328606702046
"shelter",595,375,555,355,11.6666666666667,2.77524625974024,4.47067238912732,2.57518784492766
"debbie",595,156,2,2,11.6666666666667,2.77524625974024,1.85979971387697,2.19589965240923
"jacob",595,115,37,1,11.6666666666667,2.77524625974024,1.37100619933238,2.06445798922692
"serving",596,506,569,487,11.6862745098039,2.77597433112937,6.03242727706247,2.70500795933334
"individual",596,486,583,475,11.6862745098039,2.77597433112937,5.79399141630901,2.68752896121463
"existence",596,475,588,473,11.6862745098039,2.77597433112937,5.66285169289461,2.67760695272049
"hid",596,460,594,459,11.6862745098039,2.77597433112937,5.48402479732952,2.66370092538965
"fries",596,413,542,401,11.6862745098039,2.77597433112937,4.92370052455889,2.6170003411209
"picnic",596,391,580,380,11.6862745098039,2.77597433112937,4.66142107773009,2.59328606702046
"industry",596,385,586,382,11.6862745098039,2.77597433112937,4.58989031950405,2.58658730467176
"engineer",596,326,485,303,11.6862745098039,2.77597433112937,3.88650453028135,2.51454775266029
"boo",596,302,162,99,11.6862745098039,2.77597433112937,3.60038149737721,2.4814426285023
"chopper",596,297,516,264,11.6862745098039,2.77597433112937,3.54077253218884,2.47421626407626
"reckon",596,294,537,273,11.6862745098039,2.77597433112937,3.50500715307582,2.46982201597816
"hopefully",597,512,295,263,11.7058823529412,2.77670118398841,6.10395803528851,2.71011736511182
"mount",597,400,198,164,11.7058823529412,2.77670118398841,4.76871721506915,2.60314437262018
"explained",598,520,589,516,11.7254901960784,2.77742682238931,6.19933237958989,2.71683772329952
"shocked",598,504,569,485,11.7254901960784,2.77742682238931,6.00858369098713,2.70329137811866
"dated",598,452,588,446,11.7254901960784,2.77742682238931,5.38865045302814,2.65609820201283
"dining",598,444,578,434,11.7254901960784,2.77742682238931,5.29327610872675,2.64836001098093
"policeman",598,386,539,356,11.7254901960784,2.77742682238931,4.60181211254173,2.58771096501891
"pops",598,374,331,271,11.7254901960784,2.77742682238931,4.45875059608965,2.57403126772772
"undercover",598,330,522,312,11.7254901960784,2.77742682238931,3.93419170243205,2.51982799377572
"hooker",598,327,499,306,11.7254901960784,2.77742682238931,3.89842632331903,2.51587384371168
"kennedy",598,239,4,4,11.7254901960784,2.77742682238931,2.84930853600382,2.38021124171161
"cohen",598,121,0,0,11.7254901960784,2.77742682238931,1.44253695755842,2.08635983067475
"feeding",599,515,545,479,11.7450980392157,2.77815125038364,6.13972341440153,2.71264970162721
"threatening",599,498,583,486,11.7450980392157,2.77815125038364,5.93705293276109,2.69810054562339
"owned",599,497,591,489,11.7450980392157,2.77815125038364,5.92513113972341,2.69722934275972
"tables",599,466,591,461,11.7450980392157,2.77815125038364,5.55555555555556,2.66931688056611
"transferred",599,466,580,458,11.7450980392157,2.77815125038364,5.55555555555556,2.66931688056611
"beings",599,441,573,437,11.7450980392157,2.77815125038364,5.25751072961373,2.64542226934909
"cloud",599,388,498,358,11.7450980392157,2.77815125038364,4.62565569861707,2.58994960132571
"boats",599,338,544,319,11.7450980392157,2.77815125038364,4.02956604673343,2.53019969820308
"wrapped",600,514,575,494,11.7647058823529,2.77887447200274,6.12780162136385,2.71180722904119
"shoulders",600,494,570,477,11.7647058823529,2.77887447200274,5.8893657606104,2.69460519893357
"operations",600,419,474,353,11.7647058823529,2.77887447200274,4.99523128278493,2.6232492903979
"weed",600,286,567,274,11.7647058823529,2.77887447200274,3.40963280877444,2.45788189673399
"hart",600,148,7,6,11.7647058823529,2.77887447200274,1.76442536957558,2.17318626841227
"intended",601,527,596,523,11.7843137254902,2.77959649125782,6.2827849308536,2.72263392253381
"terrorists",601,262,568,252,11.7843137254902,2.77959649125782,3.12350977587029,2.41995574848976
"comedy",602,322,541,303,11.8039215686275,2.78031731214015,3.83881735813066,2.5092025223311
"thumb",603,404,559,388,11.8235294117647,2.78103693862113,4.81640438721984,2.60745502321467
"pill",603,387,581,378,11.8235294117647,2.78103693862113,4.6137339055794,2.58883172559421
"frog",603,271,504,245,11.8235294117647,2.78103693862113,3.23080591320935,2.4345689040342
"unfortunate",604,506,574,486,11.843137254902,2.78175537465247,6.03242727706247,2.70500795933334
"chapter",604,421,410,325,11.843137254902,2.78175537465247,5.01907486886028,2.62531245096167
"sunshine",604,400,408,321,11.843137254902,2.78175537465247,4.76871721506915,2.60314437262018
"farmer",604,319,389,262,11.843137254902,2.78175537465247,3.80305197901764,2.50514997831991
"rocket",604,288,470,245,11.843137254902,2.78175537465247,3.43347639484979,2.46089784275655
"treating",605,529,584,511,11.8627450980392,2.78247262416629,6.30662851692895,2.72427586960079
"dishes",605,443,588,432,11.8627450980392,2.78247262416629,5.28135431568908,2.64738297011462
"attracted",605,433,600,430,11.8627450980392,2.78247262416629,5.16213638531235,2.63748972951251
"bacon",605,399,461,341,11.8627450980392,2.78247262416629,4.75679542203147,2.60205999132796
"psychic",605,309,552,294,11.8627450980392,2.78247262416629,3.68383404864092,2.49136169383427
"chairman",605,265,273,170,11.8627450980392,2.78247262416629,3.15927515498331,2.42488163663107
"slim",605,253,172,150,11.8627450980392,2.78247262416629,3.01621363853124,2.40483371661994
"chef",606,322,467,282,11.8823529411765,2.78318869107526,3.83881735813066,2.5092025223311
"mistress",606,297,416,252,11.8823529411765,2.78318869107526,3.54077253218884,2.47421626407626
"racing",606,293,551,273,11.8823529411765,2.78318869107526,3.49308536003815,2.46834733041216
"sakes",607,513,601,509,11.9019607843137,2.78390357927274,6.11587982832618,2.71096311899528
"idiots",607,503,557,463,11.9019607843137,2.78390357927274,5.99666189794945,2.70243053644553
"buffalo",607,253,237,137,11.9019607843137,2.78390357927274,3.01621363853124,2.40483371661994
"ruby",607,151,79,44,11.9019607843137,2.78390357927274,1.8001907486886,2.18184358794477
"marco",607,110,4,3,11.9019607843137,2.78390357927274,1.31139723414402,2.04532297878666
"needle",608,432,552,405,11.921568627451,2.78461729263288,5.15021459227468,2.63648789635337
"jazz",608,305,406,252,11.921568627451,2.78461729263288,3.63614687649022,2.48572142648158
"pam",608,119,1,1,11.921568627451,2.78461729263288,1.41869337148307,2.07918124604762
"basis",609,504,608,503,11.9411764705882,2.78532983501077,6.00858369098713,2.70329137811866
"relationships",609,474,556,447,11.9411764705882,2.78532983501077,5.65092989985694,2.67669360962487
"fields",609,424,475,364,11.9411764705882,2.78532983501077,5.0548402479733,2.62838893005031
"link",609,399,479,379,11.9411764705882,2.78532983501077,4.75679542203147,2.60205999132796
"allen",609,197,6,4,11.9411764705882,2.78532983501077,2.34859322842155,2.29666519026153
"citizens",610,458,546,421,11.9607843137255,2.78604121024255,5.46018121125417,2.66181268553726
"employees",610,431,593,423,11.9607843137255,2.78604121024255,5.13829279923701,2.63548374681491
"log",610,397,555,370,11.9607843137255,2.78604121024255,4.73295183595613,2.59988307207369
"cells",610,366,602,364,11.9607843137255,2.78604121024255,4.36337625178827,2.56466606425209
"tattoo",610,336,559,317,11.9607843137255,2.78604121024255,4.00572246065808,2.52762990087134
"hawaii",610,266,2,2,11.9607843137255,2.78604121024255,3.17119694802098,2.42651126136458
"tastes",611,511,494,424,11.9803921568627,2.78675142214556,6.09203624225083,2.70926996097583
"beaten",611,492,590,481,11.9803921568627,2.78675142214556,5.86552217453505,2.69284691927723
"precisely",611,483,376,322,11.9803921568627,2.78675142214556,5.75822603719599,2.68484536164441
"combination",611,460,599,452,11.9803921568627,2.78675142214556,5.48402479732952,2.66370092538965
"luther",611,148,1,1,11.9803921568627,2.78675142214556,1.76442536957558,2.17318626841227
"bargain",612,472,592,457,12,2.78746047451842,5.62708631378159,2.67486114073781
"loyal",612,467,592,456,12,2.78746047451842,5.56747734859323,2.67024585307412
"tale",612,435,563,413,12,2.78746047451842,5.1859799713877,2.63948648926859
"criminals",612,433,565,415,12,2.78746047451842,5.16213638531235,2.63748972951251
"clay",612,215,197,139,12,2.78746047451842,2.56318550309967,2.33445375115093
"underground",613,406,531,369,12.0196078431373,2.78816837114117,4.84024797329518,2.60959440922522
"lemon",613,344,376,277,12.0196078431373,2.78816837114117,4.10109680495947,2.53781909507327
"hail",613,334,191,137,12.0196078431373,2.78816837114117,3.98187887458274,2.52504480703685
"foster",613,248,243,139,12.0196078431373,2.78816837114117,2.95660467334287,2.39619934709574
"joining",614,538,590,519,12.0392156862745,2.78887511577542,6.413924654268,2.73158876518674
"discover",614,532,593,516,12.0392156862745,2.78887511577542,6.34239389604197,2.72672720902657
"crawl",614,469,511,441,12.0392156862745,2.78887511577542,5.59132093466857,2.67209785793572
"fights",614,437,595,429,12.0392156862745,2.78887511577542,5.20982355746304,2.6414741105041
"kansas",614,256,1,1,12.0392156862745,2.78887511577542,3.05197901764425,2.40993312333129
"vault",614,237,588,231,12.0392156862745,2.78887511577542,2.82546494992847,2.37657695705651
"dime",615,473,604,466,12.0588235294118,2.78958071216443,5.63900810681927,2.67577834167409
"retired",615,472,564,443,12.0588235294118,2.78958071216443,5.62708631378159,2.67486114073781
"psychiatrist",615,376,604,373,12.0588235294118,2.78958071216443,4.482594182165,2.57634135020579
"motherfuckers",615,241,569,229,12.0588235294118,2.78958071216443,2.87315212207916,2.38381536598043
"upper",616,484,489,405,12.078431372549,2.79028516403324,5.77014783023367,2.68574173860226
"dull",616,468,575,452,12.078431372549,2.79028516403324,5.5793991416309,2.67117284271508
"july",616,413,16,9,12.078431372549,2.79028516403324,4.92370052455889,2.6170003411209
"permit",617,449,539,401,12.0980392156863,2.79098847508882,5.35288507391512,2.65321251377534
"widow",617,378,540,349,12.0980392156863,2.79098847508882,4.50643776824034,2.57863920996807
"kidnapping",617,340,567,320,12.0980392156863,2.79098847508882,4.05340963280877,2.5327543789925
"terrorist",617,313,587,306,12.0980392156863,2.79098847508882,3.73152122079161,2.49692964807321
"assigned",618,489,613,486,12.1176470588235,2.79169064902012,5.82975679542203,2.69019608002851
"captured",618,457,592,435,12.1176470588235,2.79169064902012,5.4482594182165,2.66086547800387
"brass",618,385,364,292,12.1176470588235,2.79169064902012,4.58989031950405,2.58658730467176
"discussion",619,543,608,537,12.1372549019608,2.79239168949825,6.47353361945637,2.73559889969818
"helpful",619,543,608,538,12.1372549019608,2.79239168949825,6.47353361945637,2.73559889969818
"permanent",619,517,597,507,12.1372549019608,2.79239168949825,6.16356700047687,2.71432975974523
"buddies",619,461,597,453,12.1372549019608,2.79239168949825,5.49594659036719,2.66464197555613
"generation",619,444,598,436,12.1372549019608,2.79239168949825,5.29327610872675,2.64836001098093
"servant",619,385,594,381,12.1372549019608,2.79239168949825,4.58989031950405,2.58658730467176
"behalf",620,536,619,535,12.156862745098,2.79309160017658,6.39008106819266,2.72997428569956
"actions",620,487,602,474,12.156862745098,2.79309160017658,5.80591320934669,2.68841982200271
"entry",620,449,581,433,12.156862745098,2.79309160017658,5.35288507391512,2.65321251377534
"accent",621,447,595,438,12.1764705882353,2.79379038469082,5.32904148783977,2.65127801399814
"labor",621,412,515,361,12.1764705882353,2.79379038469082,4.91177873152122,2.6159500516564
"scientist",621,397,601,390,12.1764705882353,2.79379038469082,4.73295183595613,2.59988307207369
"hollow",621,298,200,166,12.1764705882353,2.79379038469082,3.55269432522651,2.47567118832443
"robot",621,216,521,200,12.1764705882353,2.79379038469082,2.57510729613734,2.33645973384853
"suggestion",622,519,617,517,12.1960784313725,2.79448804665917,6.18741058655222,2.7160033436348
"advise",622,499,577,469,12.1960784313725,2.79448804665917,5.94897472579876,2.69897000433602
"mothers",622,465,560,431,12.1960784313725,2.79448804665917,5.54363376251788,2.66838591669
"signature",622,464,605,459,12.1960784313725,2.79448804665917,5.53171196948021,2.66745295288995
"dismissed",622,463,436,356,12.1960784313725,2.79448804665917,5.51979017644254,2.66651798055488
"attached",623,540,607,529,12.2156862745098,2.79518458968242,6.43776824034335,2.73319726510657
"placed",623,534,616,528,12.2156862745098,2.79518458968242,6.36623748211731,2.72835378202123
"sharing",623,529,564,487,12.2156862745098,2.79518458968242,6.30662851692895,2.72427586960079
"handy",623,464,483,436,12.2156862745098,2.79518458968242,5.53171196948021,2.66745295288995
"graduate",623,446,598,431,12.2156862745098,2.79518458968242,5.3171196948021,2.65030752313194
"superman",623,165,32,25,12.2156862745098,2.79518458968242,1.96709585121602,2.22010808804005
"tragic",624,509,563,464,12.2352941176471,2.79588001734408,6.06819265617549,2.70757017609794
