"word_combo","sk_cue","sk_target","type","cue_type","target_type","sk_cosine","M_Z","SD_Z","SE_Z","sampleN","target_correct","target_answeredN","target_timeoutN","target_prop_correct","cue_correct","cue_answeredN","cue_timeoutN","cue_prop_correct","done_both","done_totalN","done"
"osolvývových","osol","vývových","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ospraminovaťsenát","ospraminovať","senát","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ospraminovaťvysynchrovať","ospraminovať","vysynchrovať","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ospranetickýexosvaldovať","ospranetický","exosvaldovať","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ospranetickýsval","ospranetický","sval","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"osudprlým","osud","prlým","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"osudúdel","osud","údel","related","word","word",0.327403987501933,0.0985564259474304,0.920226660503692,0.196192983228918,22,22,25,1,0.88,24,24,2,1,FALSE,FALSE,FALSE
"osudústava","osud","ústava","unrelated","word","word",0.0871448139647742,-0.71228973601238,0.435764581389963,0.116462983203729,14,15,15,0,1,15,15,0,1,FALSE,FALSE,FALSE
"osvacvičenie","osva","cvičenie","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"osvajgrófka","osvaj","grófka","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"osvajmastranéza","osvaj","mastranéza","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"osvaklačo","osva","klačo","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"osvojinačiapka","osvojina","čiapka","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"osvojinafildý","osvojina","fildý","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"otáčatocťlerenický","otáčatocť","lerenický","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"otáčatocťposlať","otáčatocť","poslať","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"otázkadiabol","otázka","diabol","unrelated","word","word",0.114705678820214,-0.389385434902113,0.506149312247526,0.122759239807664,17,19,20,1,0.95,20,20,1,1,FALSE,FALSE,FALSE
"otázkaopýtať","otázka","opýtať","related","word","word",0.34023236811127,-0.542256872189309,0.462718231865423,0.106154842738695,19,20,21,1,0.952380952380952,20,21,1,0.952380952380952,FALSE,FALSE,FALSE
"otázkazáslušný","otázka","záslušný","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"otecbašší","otec","bašší","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"oteciamozgový","otecia","mozgový","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"oteciazníto","otecia","zníto","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"otecmama","otec","mama","related","word","word",0.539980779517074,-0.999839314707495,0.734799924022156,0.149990406407511,24,24,24,2,1,24,24,2,1,FALSE,FALSE,FALSE
"otecvýroba","otec","výroba","unrelated","word","word",0.102338544163971,-0.787996461955992,0.326881169035371,0.0906605243031262,13,15,15,1,1,14,15,1,0.933333333333333,FALSE,FALSE,FALSE
"otlanfax","otlan","fax","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"otlanzdrapona","otlan","zdrapona","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"otočiťhliadka","otočiť","hliadka","unrelated","word","word",0.0663570088258301,-0.369986768915292,0.50316322991426,0.109799218476217,21,23,25,1,0.92,24,25,1,0.96,FALSE,FALSE,FALSE
"otočiťotáčať","otočiť","otáčať","related","word","word",0.522033643203851,-0.612953643721146,0.330404551616231,0.124881182231479,7,8,9,1,0.888888888888889,8,9,1,0.888888888888889,FALSE,FALSE,FALSE
"otočiťpeňastrieka","otočiť","peňastrieka","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"otrarorponiaš","otraror","poniaš","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"otrarorpostoj","otraror","postoj","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"otráviťschopísať","otráviť","schopísať","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"otráviťvyhlásenie","otráviť","vyhlásenie","unrelated","word","word",0.0977388098595143,-0.362324920093853,0.671393955224767,0.118686804646773,32,34,34,3,1,33,34,3,0.970588235294118,FALSE,FALSE,FALSE
"otráviťzabiť","otráviť","zabiť","related","word","word",0.529599732919274,-0.810380799775249,0.264699259838586,0.0734143656865683,13,16,16,1,1,16,17,0,0.941176470588235,FALSE,FALSE,FALSE
"otrokkrnko","otrok","krnko","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"otroksluha","otrok","sluha","related","word","word",0.310295243897401,-0.842315886009126,0.439274341926165,0.126807579779584,12,13,13,1,1,13,13,1,1,FALSE,FALSE,FALSE
"otroktornádo","otrok","tornádo","unrelated","word","word",0.0428303494500536,-0.587028729933287,0.341089711149371,0.0612615205892081,31,33,34,1,0.970588235294118,34,34,1,1,FALSE,FALSE,FALSE
"oturkartel","otur","kartel","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"oturúposobný","otur","úposobný","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"otvorekordmýval","otvorekord","mýval","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"otvorekordpredvim","otvorekord","predvim","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"otvorenieschokávať","otvorenie","schokávať","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"otvoreniesocha","otvorenie","socha","unrelated","word","word",0.0844281937616972,-0.497815649246208,0.831248423919857,0.207812105979964,16,16,17,0,0.941176470588235,16,16,1,1,FALSE,FALSE,FALSE
"otvoreniezatvorenie","otvorenie","zatvorenie","related","word","word",0.798076818549871,-0.363021896344545,0.522130882764617,0.0870218137941028,36,36,36,0,1,36,36,0,1,FALSE,FALSE,FALSE
"otvoriťprijavať","otvoriť","prijavať","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"otvoriťtím","otvoriť","tím","unrelated","word","word",0.0555780480747699,-0.575837882214239,0.435512324629409,0.125721578930094,12,12,12,2,1,12,12,2,1,FALSE,FALSE,FALSE
"otvoriťzavrieť","otvoriť","zavrieť","related","word","word",0.551240637940159,-0.538950442323351,0.561506987490302,0.136185448173229,17,19,19,2,1,19,20,1,0.95,FALSE,FALSE,FALSE
"otvovlastiťneustano","otvovlastiť","neustano","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"otvovlastiťzadarmo","otvovlastiť","zadarmo","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ovláceznádĺžka","ovlácezná","dĺžka","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ovláceznástresluť","ovlácezná","stresluť","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"oznapištebaseball","oznapište","baseball","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"oznapištekóľa","oznapište","kóľa","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"oznémenovybastviť","oznémeno","vybastviť","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"oznémenovývoj","oznémeno","vývoj","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"oznísťpodzvon","oznísť","podzvon","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"oznísťvoľba","oznísť","voľba","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"pacientryba","pacient","ryba","unrelated","word","word",0.100464009486835,-0.625526192801395,1.019302904417,0.272420160119427,14,15,15,0,1,15,15,0,1,FALSE,FALSE,FALSE
"pacientstrienovanie","pacient","strienovanie","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"pacientzákazník","pacient","zákazník","related","word","word",0.332892732467668,-0.667852110163993,0.991060589441546,0.221607884781231,20,20,20,3,1,20,20,3,1,FALSE,FALSE,FALSE
"pacifickýatlantický","pacifický","atlantický","related","word","word",NA,-0.215895952229505,0.395171567742322,0.161328116970727,6,8,8,0,1,6,8,0,0.75,FALSE,FALSE,FALSE
"pacifickýdiera","pacifický","diera","unrelated","word","word",0.122485700159718,-0.439221065986855,0.272974372608173,0.0863220760297304,10,12,14,0,0.857142857142857,12,14,0,0.857142857142857,FALSE,FALSE,FALSE
"pacifickýodstrána","pacifický","odstrána","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"paciorkskýbúrka","paciorkský","búrka","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"paciorkskýipedina","paciorkský","ipedina","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"pádhudobník","pád","hudobník","unrelated","word","word",0.148500503555659,-0.591940423470448,0.305066704524389,0.0682149888988377,20,20,20,0,1,19,20,0,0.95,FALSE,FALSE,FALSE
"pádkolaps","pád","kolaps","related","word","word",0.418138098944218,-0.468848695835028,0.682314040411964,0.205725423748898,11,12,14,1,0.857142857142857,14,14,1,1,FALSE,FALSE,FALSE
"pádreakfast","pád","reakfast","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"pahlasníkmiglenda","pahlasník","miglenda","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"pahlasníkstrašidelný","pahlasník","strašidelný","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"pajcunormálny","pajcu","normálny","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"pajcuzdierenie","pajcu","zdierenie","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"paláchrad","palác","hrad","related","word","word",0.458585986887127,-0.699847527942322,0.391210338494307,0.0874772910373973,20,20,20,0,1,20,20,0,1,FALSE,FALSE,FALSE
"palácvedač","palác","vedač","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"palácvideo","palác","video","unrelated","word","word",0.0900877147481463,-0.0974460124532193,1.6459878454665,0.475155762831468,12,13,13,1,1,13,13,1,1,FALSE,FALSE,FALSE
"palermedailón","paler","medailón","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"palerpsyotriaslogický","paler","psyotriaslogický","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"palicahlasociál","palica","hlasociál","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"palicakladivo","palica","kladivo","related","word","word",0.368087668896562,-0.636749202718318,0.748410224647628,0.134418444437764,31,32,33,2,0.96969696969697,32,33,2,0.96969696969697,FALSE,FALSE,FALSE
"palicastretnúť","palica","stretnúť","unrelated","word","word",0.0659543460265689,-0.642008828001884,0.421331968891147,0.0898282775911123,22,25,26,2,0.961538461538462,23,26,2,0.884615384615385,FALSE,FALSE,FALSE
"pálobabička","pálo","babička","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"pálomechaľovský","pálo","mechaľovský","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"palostrážcaaeroňa","palostrážca","aeroňa","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"palostrážcasľub","palostrážca","sľub","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"pamätníkkúpeľňa","pamätník","kúpeľňa","unrelated","word","word",0.132205023270683,-0.587124142444028,0.450471028902062,0.142451447125005,10,12,13,2,0.923076923076923,12,13,2,0.923076923076923,FALSE,FALSE,FALSE
"pamätníksocha","pamätník","socha","related","word","word",0.237883757817557,-0.50534038411793,0.523877934106874,0.37043763972097,2,2,3,0,0.666666666666667,3,3,0,1,FALSE,FALSE,FALSE
"pamätníkvrecvať","pamätník","vrecvať","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"pándáma","pán","dáma","related","word","word",0.137391003052819,-0.432255961039753,0.749579069787583,0.216384838860385,12,13,14,0,0.928571428571429,14,14,0,1,FALSE,FALSE,FALSE
"panielhmém","paniel","hmém","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"panielstudený","paniel","studený","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"pankýpohečty","panký","pohečty","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"pankýskvelý","panký","skvelý","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"pánrakovina","pán","rakovina","unrelated","word","word",0.0258545857087366,-0.512725387854837,0.338790518533454,0.112930172844485,9,10,10,0,1,9,10,0,0.9,FALSE,FALSE,FALSE
"pánvijav","pán","vijav","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"papiernebezpečenstvo","papier","nebezpečenstvo","unrelated","word","word",0.0460094633650112,-0.0352254014916753,0.803122126762737,0.222746000654057,13,14,14,4,1,13,14,4,0.928571428571429,FALSE,FALSE,FALSE
"papierpero","papier","pero","related","word","word",0.444626789070261,-0.843590255665548,0.268284154580147,0.0670710386450368,16,18,18,2,1,18,18,2,1,FALSE,FALSE,FALSE
"papierzaišieť","papier","zaišieť","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"paranoidnýchyžná","paranoidný","chyžná","unrelated","word","word",0.121290730249679,0.0770303768837444,0.773560584516631,0.345946810338732,5,6,7,0,0.857142857142857,5,7,0,0.714285714285714,FALSE,FALSE,FALSE
"paranoidnýšialený","paranoidný","šialený","related","word","word",0.478075743889633,-0.451888572160969,0.647772512560316,0.186995817250169,12,13,13,1,1,11,13,1,0.846153846153846,FALSE,FALSE,FALSE
"paranoidnýsinlo","paranoidný","sinlo","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"paranoštrukčnýkorytplienka","paranoštrukčný","korytplienka","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"paranoštrukčnýmama","paranoštrukčný","mama","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"parlabiekjujk","parlabiek","jujk","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"parlabieknáboženstvo","parlabiek","náboženstvo","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"parlamentsenát","parlament","senát","related","word","word",0.379566644439459,-0.36465695352213,0.727619799537698,0.194464571264514,14,15,15,3,1,15,15,3,1,FALSE,FALSE,FALSE
"parlamentskísť","parlament","skísť","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"parlamentzmraziť","parlament","zmraziť","unrelated","word","word",0.0781811219891281,-0.203576869808436,1.26294243927656,0.230580687607457,30,32,32,1,1,30,32,1,0.9375,FALSE,FALSE,FALSE
"páryzoznalivý","páryz","oznalivý","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"páryzveľmi","páryz","veľmi","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"pascalevklada","pasca","levklada","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"pascaľudia","pasca","ľudia","unrelated","word","word",0.069809575687562,-0.264590635717022,0.574376881176362,0.114875376235272,25,26,26,0,1,22,26,0,0.846153846153846,FALSE,FALSE,FALSE
"pascanávnada","pasca","návnada","related","word","word",0.441370496208624,0.265081159517493,1.01742928580859,0.293706536021498,12,12,13,1,0.923076923076923,13,13,1,1,FALSE,FALSE,FALSE
"pásnyjednotlivec","pásny","jednotlivec","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"pásnyvitadých","pásny","vitadých","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"pastrácaúližký","pastráca","úližký","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"pastrácaveda","pastráca","veda","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"pasynchierbasesiek","pasynchier","basesiek","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"pasynchierutečenec","pasynchier","utečenec","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"pavochpopis","pavoch","popis","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"pavochzbôň","pavoch","zbôň","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"pavúkasisrový","pavúk","asisrový","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"pavúkhmyz","pavúk","hmyz","related","word","word",0.369960640691268,-0.688787999830915,0.324668334081612,0.0636726988818385,26,29,30,0,0.966666666666667,28,30,0,0.933333333333333,FALSE,FALSE,FALSE
"pavúkspor","pavúk","spor","unrelated","word","word",0.0540915391214449,0.114526788476821,1.07567791324069,0.268919478310173,16,16,17,2,0.941176470588235,15,16,3,0.9375,FALSE,FALSE,FALSE
"pečiatkapodpis","pečiatka","podpis","related","word","word",0.405626586334407,-0.832034192827042,0.348557568594448,0.0899971772240565,15,17,17,1,1,17,17,1,1,FALSE,FALSE,FALSE
"pečiatkapoliklinika","pečiatka","poliklinika","unrelated","word","word",NA,0.418318059214657,1.30432375906266,0.291655658993217,20,20,20,0,1,19,20,0,0.95,FALSE,FALSE,FALSE
"pečiatkaskonieť","pečiatka","skonieť","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"peknýkrásny","pekný","krásny","related","word","word",0.617033198803437,-0.696924993941478,0.826993806853909,0.159155032335086,27,28,28,1,1,28,28,1,1,FALSE,FALSE,FALSE
"peknýmikroskop","pekný","mikroskop","unrelated","word","word",0.144509546552943,-0.567996606488172,0.338482832648479,0.0756870623018685,20,22,22,3,1,22,22,3,1,FALSE,FALSE,FALSE
"peknýzavzdávať","pekný","zavzdávať","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"peralíce","pera","líce","related","word","word",0.189887935676458,-0.725206686186681,0.365463559571354,0.129210880624739,8,8,11,3,0.727272727272727,9,10,4,0.9,FALSE,FALSE,FALSE
"perameša","pera","meša","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"peranevoľnosť","pera","nevoľnosť","unrelated","word","word",0.132761105115283,-0.500201122127386,0.54945371709199,0.173752521485648,10,12,13,1,0.923076923076923,11,13,1,0.846153846153846,FALSE,FALSE,FALSE
"perulárfutbal","perulár","futbal","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"perulárnespozký","perulár","nespozký","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"pesinčierny","pes","inčierny","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"pesmačka","pes","mačka","related","word","word",0.435153698407495,-0.932790664650484,0.29991759468819,0.0437474773992618,47,50,51,2,0.980392156862745,50,51,2,0.980392156862745,TRUE,TRUE,FALSE
"pestovkaarchitekt","pestovka","architekt","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"pestovkachvíľkovina","pestovka","chvíľkovina","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"peszatvorenie","pes","zatvorenie","unrelated","word","word",0.0794828119548454,0.172772588056434,0.539145192071785,0.155637810887469,12,13,13,3,1,13,13,3,1,FALSE,FALSE,FALSE
"pevneemocionálny","pevne","emocionálny","unrelated","word","word",0.14937492945827,0.0163085992877838,0.614315248075471,0.170380394325807,13,16,18,2,0.888888888888889,15,18,2,0.833333333333333,FALSE,FALSE,FALSE
"pevnegretý","pevne","gretý","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"pevnesilne","pevne","silne","related","word","word",0.39731019857005,-0.700172461315118,0.356083122742804,0.134586769834964,7,8,8,0,1,7,8,0,0.875,FALSE,FALSE,FALSE
"pidzečeža","pidze","čeža","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"pidzeironický","pidze","ironický","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"piesmovýhmla","piesmový","hmla","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"piesmovýprevdánych","piesmový","prevdánych","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"pijooveriť","pijo","overiť","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"pijovtipmeno","pijo","vtipmeno","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"piknikkempovanie","piknik","kempovanie","related","word","word",0.400095863771479,0.413170726072596,0.985688150808179,0.159899732615856,38,39,42,0,0.928571428571429,37,42,0,0.880952380952381,FALSE,FALSE,FALSE
"piknikosvotiť","piknik","osvotiť","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"piknikvyšší","piknik","vyšší","unrelated","word","word",0.0670299367639236,-0.255293890870988,0.926059564412846,0.175008807619228,28,28,28,2,1,28,28,2,1,FALSE,FALSE,FALSE
"pingadresa","ping","adresa","unrelated","word","word",0.136194233936055,0.306176523056038,1.49968747567309,0.415938468516191,13,13,13,2,1,5,14,1,0.357142857142857,FALSE,FALSE,FALSE
"pingding","ping","ding","related","word","word",0.593900887361913,2.08627969124528,2.58299374225869,1.05450277955597,6,6,20,0,0.3,5,18,2,0.277777777777778,FALSE,FALSE,FALSE
"pingmalic","ping","malic","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"pirátinvestovať","pirát","investovať","unrelated","word","word",0.112112489029432,-0.338244986228595,0.487578078356401,0.147010321991881,11,12,12,0,1,12,12,0,1,FALSE,FALSE,FALSE
"pirátmaliniel","pirát","maliniel","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"pirátnámorník","pirát","námorník","related","word","word",0.257597622185538,-0.324895222054936,0.675795034453269,0.127713257029691,28,29,30,1,0.966666666666667,29,30,1,0.966666666666667,FALSE,FALSE,FALSE
"pismiaobrovdý","pismia","obrovdý","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"pismiatam","pismia","tam","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"pišrabezmocný","pišra","bezmocný","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"pišrafaxoných","pišra","faxoných","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"pištoľglobálny","pištoľ","globálny","unrelated","word","word",-0.00774391441705458,-0.456949375243011,0.588572015760805,0.131608703689524,20,20,21,1,0.952380952380952,19,20,2,0.95,FALSE,FALSE,FALSE
"pištoľnovistup","pištoľ","novistup","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
