"word_combo","es_cue","es_target","type","cue_type","target_type","es_cosine","M_Z","SD_Z","SE_Z","sampleN","target_correct","target_answeredN","target_timeoutN","target_prop_correct","cue_correct","cue_answeredN","cue_timeoutN","cue_prop_correct","done_both","done_totalN","done"
"mesaaprinalina","mesa","aprinalina","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"mesaconcierto","mesa","concierto","unrelated","word","word",0.0267893416921409,-0.482373201910213,0.47438332977139,0.106075337276153,20,20,22,1,0.909090909090909,19,22,1,0.863636363636364,FALSE,FALSE,FALSE
"mésadocofinso","mésado","cofinso","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"mésadofuneral","mésado","funeral","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"mesasilla","mesa","silla","related","word","word",0.591578625525531,-0.843887726739151,0.485122276185388,0.0748559923566405,42,44,44,1,1,43,44,1,0.977272727272727,FALSE,FALSE,FALSE
"mescultadpistola","mescultad","pistola","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"mescultadsevido","mescultad","sevido","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"meseroarmosea","mesero","armosea","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"meserocamarero","mesero","camarero","related","word","word",0.77138552859017,-0.337027301637131,0.797900641976497,0.301578095658371,7,7,7,1,1,5,7,1,0.714285714285714,FALSE,FALSE,FALSE
"meseropasión","mesero","pasión","unrelated","word","word",0.0592696598591488,-0.599390755380742,0.434228665740384,0.0695322345742539,39,39,41,0,0.951219512195122,33,41,0,0.804878048780488,FALSE,FALSE,FALSE
"messemana","mes","semana","related","word","word",0.758744718850761,-0.765554765286143,0.300791352400191,0.0751978381000477,16,16,16,1,1,16,16,1,1,FALSE,FALSE,FALSE
"mesvencional","mes","vencional","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"mesvotante","mes","votante","unrelated","word","word",0.1205865123674,-0.117186950020093,0.70877544088365,0.162604237919753,19,19,20,1,0.95,20,20,1,1,FALSE,FALSE,FALSE
"métodorevista","método","revista","unrelated","word","word",0.0596886464780709,-0.532644486384046,0.406177181636885,0.135392393878962,9,10,11,0,0.909090909090909,11,11,0,1,FALSE,FALSE,FALSE
"métodotécnica","método","técnica","related","word","word",0.617889832197599,-0.522400177914287,0.502436112377173,0.0740801632517521,46,49,49,0,1,49,49,0,1,FALSE,FALSE,FALSE
"métodoWatfru","método","Watfru","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"mevadionaljuego","mevadional","juego","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"mevadionalmicreto","mevadional","micreto","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"mexidarestián","mexi","darestián","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"mexiestatua","mexi","estatua","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"miblicidadclombre","miblicidad","clombre","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"miblicidadepisodio","miblicidad","episodio","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"miclopedazo","miclo","pedazo","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"miclozaiso","miclo","zaiso","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"micredizajar","micre","dizajar","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"micresugerir","micre","sugerir","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"mielmantequilla","miel","mantequilla","related","word","word",0.457083585242064,-0.451314575998905,0.648325144131864,0.152811701943129,18,20,20,0,1,20,20,0,1,FALSE,FALSE,FALSE
"mielperspectiva","miel","perspectiva","unrelated","word","word",0.0994648390400868,-0.190372935492465,0.681608109357907,0.19676331270981,12,14,14,1,1,14,14,1,1,FALSE,FALSE,FALSE
"mielzante","miel","zante","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"miembroacción","miembro","acción","unrelated","word","word",0.11243555992179,-0.623798995232859,0.557189733486315,0.0691108807088069,65,66,66,0,1,60,66,0,0.909090909090909,TRUE,TRUE,TRUE
"miembroduarco","miembro","duarco","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"miembrolíder","miembro","líder","related","word","word",0.533850133405535,-0.324791700423749,0.90249977970288,0.201805085709423,20,20,20,0,1,20,20,0,1,FALSE,FALSE,FALSE
"miemplacacial","miempla","cacial","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"miempladormitorio","miempla","dormitorio","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"mifaCauton","mifa","Cauton","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"mifamilitar","mifa","militar","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"mifremocafotán","mifremo","cafotán","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"mifremoconejo","mifremo","conejo","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"mifunrembilidad","mifun","rembilidad","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"mifunsaber","mifun","saber","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"milcien","mil","cien","related","word","word",0.593999083068695,-0.69456267874875,0.591681676551231,0.072285421660071,67,70,70,1,1,58,70,1,0.828571428571429,TRUE,TRUE,TRUE
"millacentímetro","milla","centímetro","related","word","word",0.451418801974822,-0.390001346786138,0.586401088663573,0.0744730127333237,62,63,67,2,0.940298507462687,49,67,2,0.73134328358209,TRUE,TRUE,TRUE
"millaeportualmente","milla","eportualmente","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"millarescate","milla","rescate","unrelated","word","word",0.126836526520201,-0.331292736971862,0.833912648815932,0.0996716255550627,70,71,72,2,0.986111111111111,47,72,2,0.652777777777778,FALSE,TRUE,TRUE
"millonarioelemento","millonario","elemento","unrelated","word","word",0.114067951281301,-0.320044306463695,0.691273528067782,0.141105618038298,24,24,25,0,0.96,25,25,0,1,FALSE,FALSE,FALSE
"millonarioempresario","millonario","empresario","related","word","word",0.574980789564601,-0.51653799020376,0.606669113399006,0.0741164284920888,67,68,68,1,1,68,68,1,1,TRUE,TRUE,TRUE
"millonariosofetario","millonario","sofetario","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"millónbillón","millón","billón","related","word","word",0.779124588835903,-0.284268777750859,0.832428456519469,0.177474343244746,22,23,23,0,1,22,23,0,0.956521739130435,FALSE,FALSE,FALSE
"millónpadeo","millón","padeo","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"millónpato","millón","pato","unrelated","word","word",0.126712294282926,-0.73375434835026,0.505989321952861,0.206569275680225,6,7,7,0,1,7,7,0,1,FALSE,FALSE,FALSE
"milperfecto","mil","perfecto","unrelated","word","word",0.141062278150606,-0.733851229632764,0.48192835826093,0.0743631601213927,42,42,42,0,1,40,42,0,0.952380952380952,FALSE,FALSE,FALSE
"miltanllo","mil","tanllo","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"mínimojuego","mínimo","juego","unrelated","word","word",0.141658769490712,-0.371362847076429,0.835144924230962,0.170473243803431,24,24,24,1,1,24,24,1,1,FALSE,FALSE,FALSE
"mínimomáximo","mínimo","máximo","related","word","word",0.583586398824576,-0.771696295394124,0.379273816984996,0.0623522314237708,37,37,37,1,1,36,37,1,0.972972972972973,FALSE,FALSE,FALSE
"mínimotempedotura","mínimo","tempedotura","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"miñofaema","miño","faema","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"miñorestaurante","miño","restaurante","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"mionastiroso","mion","astiroso","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"miontransmisor","mion","transmisor","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"mirarasimbre","mirar","asimbre","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"mirarobservar","mirar","observar","related","word","word",0.608498824295398,-0.554416525129705,0.575250999818122,0.122643925245505,22,22,22,0,1,21,22,0,0.954545454545455,FALSE,FALSE,FALSE
"mirarprobable","mirar","probable","unrelated","word","word",0.0822317024995585,-0.275768911418895,1.01617818777897,0.132295131629411,59,59,60,2,0.983333333333333,59,60,2,0.983333333333333,FALSE,TRUE,TRUE
"miserablediscusión","miserable","discusión","unrelated","word","word",0.0516484019413263,-0.582367441973115,0.885044358060003,0.112400745874423,62,62,64,0,0.96875,57,64,0,0.890625,FALSE,TRUE,TRUE
"miserablemesta","miserable","mesta","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"miserablepatético","miserable","patético","related","word","word",0.5828706333188,-0.482024961587232,0.55216104480942,0.117721130297031,22,23,24,1,0.958333333333333,20,24,1,0.833333333333333,FALSE,FALSE,FALSE
"miserafroalmidedor","miserafro","almidedor","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"miserafrointimidad","miserafro","intimidad","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"mispearkeinilla","mispear","keinilla","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"mispeartormenta","mispear","tormenta","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"mitoexposición","mito","exposición","unrelated","word","word",0.0365093502533152,-0.508331770446878,0.55018956759446,0.0652954887350712,71,72,75,0,0.96,59,75,0,0.786666666666667,TRUE,TRUE,TRUE
"mitofulio","mito","fulio","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"mitoleyenda","mito","leyenda","related","word","word",0.627964605046597,-0.560257618923185,0.723330011812209,0.0984327469211801,54,54,54,2,1,52,54,2,0.962962962962963,FALSE,TRUE,TRUE
"modediempresario","modedi","empresario","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"modedisirdote","modedi","sirdote","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"modeloemergencia","modelo","emergencia","unrelated","word","word",0.090484430226541,-0.317190951342812,0.713558020023443,0.104083134523974,47,50,51,3,0.980392156862745,50,51,3,0.980392156862745,FALSE,TRUE,FALSE
"modeloprototipo","modelo","prototipo","related","word","word",0.488290989716906,-0.395032027581393,0.651493873487073,0.101746249069856,41,45,45,1,1,45,45,1,1,FALSE,FALSE,FALSE
"modelorefudal","modelo","refudal","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"modernodefoncuente","moderno","defoncuente","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"modernoelegante","moderno","elegante","related","word","word",0.481911657655673,-0.781305729862046,0.360368923555685,0.0584595589105664,38,41,41,0,1,41,41,0,1,FALSE,FALSE,FALSE
"modernograbación","moderno","grabación","unrelated","word","word",0.116183775841654,0.0341931912200343,0.935697286195571,0.160470760704226,34,35,36,1,0.972222222222222,33,36,1,0.916666666666667,FALSE,FALSE,FALSE
"modernoinvalnificante","moderno","invalnificante","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"modernoplato","moderno","plato","unrelated","word","word",0.133598382467926,-0.653787118498512,0.674512197712618,0.0836629414204683,65,66,69,0,0.956521739130435,64,69,0,0.927536231884058,TRUE,TRUE,TRUE
"modernotradicional","moderno","tradicional","related","word","word",0.518595229224605,-0.375775973625626,1.19727167910914,0.332063417668375,13,15,15,0,1,15,15,0,1,FALSE,FALSE,FALSE
"mofícilaxtual","mofícil","axtual","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"mofícilenterrar","mofícil","enterrar","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"mojianofrancés","mojiano","francés","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"mojianopequezu","mojiano","pequezu","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"mokrinobiocágico","mokrino","biocágico","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"mokrinoestrategia","mokrino","estrategia","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"molismentoapesación","molismento","apesación","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"molismentojulio","molismento","julio","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"monjeevaluación","monje","evaluación","unrelated","word","word",0.0338101015206392,-0.332088779768846,0.678546940659434,0.0848183675824292,64,67,70,1,0.957142857142857,60,70,1,0.857142857142857,TRUE,TRUE,TRUE
"monjemocinterio","monje","mocinterio","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"monjesacerdote","monje","sacerdote","related","word","word",0.66646041606518,0.0829201018674425,0.881215150658027,0.135974449783883,42,42,43,2,0.976744186046512,40,43,2,0.930232558139535,FALSE,FALSE,FALSE
"monofinalizar","mono","finalizar","unrelated","word","word",0.108625693658776,-0.186264199073615,0.940617184328384,0.174668226139006,29,31,31,0,1,30,31,0,0.967741935483871,FALSE,FALSE,FALSE
"monogorila","mono","gorila","related","word","word",0.61145220668442,-0.495388248565419,0.723195213597229,0.125892127581386,33,35,36,0,0.972222222222222,34,36,0,0.944444444444444,FALSE,FALSE,FALSE
"monoregrena","mono","regrena","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"monstritingesmar","monstrit","ingesmar","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"monstritinvertir","monstrit","invertir","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"monstruoarmagón","monstruo","armagón","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"monstruocapilla","monstruo","capilla","unrelated","word","word",0.0463042446735482,-0.0541825783049814,0.847570541070834,0.147543093046713,33,34,34,4,1,35,35,3,1,FALSE,FALSE,FALSE
"monstruocriatura","monstruo","criatura","related","word","word",0.555628490734768,-0.280124981521224,0.707863237651379,0.0991206793898812,51,52,52,0,1,52,52,0,1,FALSE,TRUE,TRUE
"monsuafirmar","monsua","firmar","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"monsuapréskumo","monsua","préskumo","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"monumentobaño","monumento","baño","unrelated","word","word",0.0714640893947919,-0.573339271491229,0.45992524229135,0.127560311073974,13,15,15,0,1,15,15,0,1,FALSE,FALSE,FALSE
"monumentodestillo","monumento","destillo","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"monumentoestatua","monumento","estatua","related","word","word",0.581572120565159,-0.278265685175333,0.583732589423933,0.0697693891080332,70,74,76,1,0.973684210526316,70,77,0,0.909090909090909,TRUE,TRUE,TRUE
"monurecordar","monu","recordar","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"monutrabecional","monu","trabecional","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"mortalfatal","mortal","fatal","related","word","word",0.463706956942314,-0.28052910364411,0.800723498067148,0.0993175265621012,65,71,74,1,0.959459459459459,71,74,1,0.959459459459459,FALSE,TRUE,TRUE
"mortalreligión","mortal","religión","unrelated","word","word",0.14679324255609,-0.619557943466387,0.543653560519316,0.0684939105004244,63,64,67,0,0.955223880597015,66,67,0,0.985074626865672,TRUE,TRUE,TRUE
"mortalrotulla","mortal","rotulla","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"motivoaperoso","motivo","aperoso","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"motivocoartada","motivo","coartada","related","word","word",0.340773152725235,0.447650273027412,0.872199393610941,0.190329511538892,21,22,33,0,0.666666666666667,29,33,0,0.878787878787879,FALSE,FALSE,FALSE
"motivoflor","motivo","flor","unrelated","word","word",0.102856340224771,-0.781301478996832,0.372988335905566,0.0963051742194583,15,16,16,0,1,16,16,0,1,FALSE,FALSE,FALSE
"moturanegro","motura","negro","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"moturaretatir","motura","retatir","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"movercigarro","mover","cigarro","unrelated","word","word",0.129206967356849,-0.419990841211008,0.519442233551998,0.0757684369807096,47,48,50,1,0.96,46,50,1,0.92,TRUE,TRUE,FALSE
"moverpuerda","mover","puerda","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"movertransferir","mover","transferir","related","word","word",0.434350979841958,-0.181992838944236,0.72546836762141,0.109368471485083,44,45,46,0,0.978260869565217,45,46,0,0.978260869565217,FALSE,FALSE,FALSE
"muertedesaparición","muerte","desaparición","related","word","word",0.464514754963105,0.200512741540496,1.00661964813757,0.230934385306008,19,19,19,1,1,19,19,1,1,FALSE,FALSE,FALSE
"muertepamu","muerte","pamu","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"muerteproblema","muerte","problema","unrelated","word","word",0.0935040005800909,-0.505869847406323,0.601197486308634,0.0825808257638882,53,59,59,1,1,59,59,1,1,TRUE,TRUE,TRUE
"mulanteraetravocación","mulantera","etravocación","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"mulanteralongitud","mulantera","longitud","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"multitánprema","multitán","prema","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"multitánvedado","multitán","vedado","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"multitudaudiencia","multitud","audiencia","related","word","word",0.437896474537791,0.30283084379721,1.61339417854438,0.447475033713605,13,15,15,0,1,14,15,0,0.933333333333333,FALSE,FALSE,FALSE
"multitudbalella","multitud","balella","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"multitudsamurai","multitud","samurai","unrelated","word","word",0.0973994439953604,0.106639099276777,0.97575167240461,0.162625278734102,36,39,46,0,0.847826086956522,44,46,0,0.956521739130435,FALSE,FALSE,FALSE
"munalbatallón","munal","batallón","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"munalmefrenico","munal","mefrenico","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"muñecainteligente","muñeca","inteligente","unrelated","word","word",0.126571008767913,-0.292340841963518,1.19546778573208,0.149433473216511,64,65,65,1,1,57,64,2,0.890625,FALSE,TRUE,TRUE
"muñecajuguete","muñeca","juguete","related","word","word",0.409619227126273,0.104349738838199,2.5263505559045,0.675195587077181,14,15,15,0,1,14,14,1,1,FALSE,FALSE,FALSE
"muñecavanlor","muñeca","vanlor","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"muñorinteorgente","muñor","inteorgente","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"muñormodesto","muñor","modesto","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"muromanipular","muro","manipular","unrelated","word","word",0.0218705004430545,-0.334549267282458,0.477585557533886,0.127640109225944,14,16,16,1,1,14,16,1,0.875,FALSE,FALSE,FALSE
"murotemdarizador","muro","temdarizador","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"murovalla","muro","valla","related","word","word",0.616667928893499,-0.0592773887002266,1.20085225384417,0.189871412774714,40,40,46,0,0.869565217391304,45,46,0,0.978260869565217,FALSE,FALSE,FALSE
"musitivoocéano","musitivo","océano","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"musitivopefre","musitivo","pefre","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"nacillentocanclaración","nacillento","canclaración","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"nacillentosíndrome","nacillento","síndrome","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"nacimientoaditernal","nacimiento","aditernal","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"nacimientoembarazo","nacimiento","embarazo","related","word","word",0.342160609008165,-0.101912865214801,1.01950002536841,0.28275843206174,13,14,14,0,1,13,13,1,1,FALSE,FALSE,FALSE
"nacimientotodavía","nacimiento","todavía","unrelated","word","word",0.0526259368417889,-0.528367562671863,0.639832712534866,0.07647463632097,70,70,71,1,0.985915492957746,71,71,1,1,TRUE,TRUE,TRUE
"nacionalcopia","nacional","copia","unrelated","word","word",0.120308202873747,-0.612080824386166,0.613284817589876,0.0885200386313564,48,49,51,0,0.96078431372549,47,51,0,0.92156862745098,TRUE,TRUE,FALSE
"nacionalglobal","nacional","global","related","word","word",0.487910141338915,-0.197337272533203,1.06084536907004,0.265211342267509,16,17,17,0,1,16,16,1,1,FALSE,FALSE,FALSE
"nacionalhechitoma","nacional","hechitoma","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"nadaafosinato","nada","afosinato","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"nadaalgo","nada","algo","related","word","word",0.598620856522358,-0.795400990696537,0.328633036409636,0.0990865886805426,11,13,14,2,0.928571428571429,11,14,2,0.785714285714286,FALSE,FALSE,FALSE
"nadalimusina","nada","limusina","unrelated","word","word",0.136693203043872,0.361621677872447,1.26587579830414,0.227358005082801,31,34,42,1,0.80952380952381,41,42,1,0.976190476190476,FALSE,FALSE,FALSE
"ñadnimes","ñad","nimes","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"nadriralmenteabuela","nadriralmente","abuela","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"nadriralmentehilletera","nadriralmente","hilletera","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ñadvacuna","ñad","vacuna","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"napelsedincionar","napel","sedincionar","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"napelsirviente","napel","sirviente","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"naquidoanpilo","naquido","anpilo","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"naquidobar","naquido","bar","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"narosentarse","naro","sentarse","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"naroyosión","naro","yosión","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"natingaciónamistoso","natingación","amistoso","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"natingaciónfertimo","natingación","fertimo","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"natorfonbotaje","nator","fonbotaje","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
