"word_combo","en_cue","en_target","type","cue_type","target_type","en_cosine","M_Z","SD_Z","SE_Z","sampleN","target_correct","target_answeredN","target_timeoutN","target_prop_correct","cue_correct","cue_answeredN","cue_timeoutN","cue_prop_correct","done_both","done_totalN","done"
"kiloferman","kilo","ferman","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"kilogram","kilo","gram","related","word","word",0.545429712707807,-0.10218756057167,0.908541087501243,0.0549874080716608,273,300,315,5,0.952380952380952,200,314,6,0.636942675159236,TRUE,TRUE,TRUE
"kilointimate","kilo","intimate","unrelated","word","word",0.0329021010745652,0.159092170367925,0.98739980858385,0.06582665390559,225,260,278,4,0.935251798561151,178,279,3,0.637992831541219,TRUE,TRUE,TRUE
"kilometerhonor","kilometer","honor","unrelated","word","word",0.120415270407268,-0.288125020749266,0.856123170153212,0.054584419680365,246,278,287,2,0.968641114982578,247,287,2,0.860627177700348,TRUE,TRUE,TRUE
"kilometermeter","kilometer","meter","related","word","word",0.57674804862179,-0.42265674175848,0.712255938966504,0.0454117800426105,246,274,278,3,0.985611510791367,234,279,2,0.838709677419355,TRUE,TRUE,TRUE
"kilometersidents","kilometer","sidents","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"kiltooaneer","kiltoo","aneer","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"kiltooplastic","kiltoo","plastic","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"kimerfunctional","kimer","functional","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"kimerphomakimurapher","kimer","phomakimurapher","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"kisschun","kiss","chun","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"kissfraud","kiss","fraud","unrelated","word","word",0.124784134623884,-0.155340240824584,0.592635672594128,0.0377085048467545,247,277,306,3,0.905228758169935,294,308,1,0.954545454545455,TRUE,TRUE,TRUE
"kisshug","kiss","hug","related","word","word",0.720700875221388,-0.567993552598453,0.600381226366425,0.0375973307862147,255,295,306,3,0.964052287581699,295,306,3,0.964052287581699,TRUE,TRUE,TRUE
"kolegramdisverging","kolegram","disverging","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"kolegramlovely","kolegram","lovely","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"konstickdevotion","konstick","devotion","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"konsticksirt","konstick","sirt","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"koskpoem","kosk","poem","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"koskthetass","kosk","thetass","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"kruerdiscustors","kruer","discustors","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"kruersun","kruer","sun","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"laclerdiscussion","lacler","discussion","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"laclerwogh","lacler","wogh","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"lahicontaboy","lahi","contaboy","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"lahismall","lahi","small","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"lamignafrench","lamigna","french","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"lamignamontue","lamigna","montue","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"lampcandle","lamp","candle","related","word","word",0.626595629073084,-0.503427373379706,0.60080815426964,0.0376980564170828,254,290,304,5,0.953947368421053,277,299,10,0.926421404682274,TRUE,TRUE,TRUE
"lampstite","lamp","stite","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"lampvote","lamp","vote","unrelated","word","word",0.100101107655189,-0.479551095637511,0.828909021257705,0.0529570548198585,245,288,296,2,0.972972972972973,274,295,3,0.928813559322034,TRUE,TRUE,TRUE
"landfly","land","fly","related","word","word",0.293834222409455,-0.39538904309269,0.883379853711814,0.0554281817353575,254,295,310,4,0.951612903225806,287,308,6,0.931818181818182,TRUE,TRUE,TRUE
"landingchertle","landing","chertle","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"landingflight","landing","flight","related","word","word",0.483001947404828,-0.458020006473453,0.815321806161131,0.0537607278516434,230,266,278,7,0.956834532374101,253,276,9,0.916666666666667,TRUE,TRUE,TRUE
"landinggarbage","landing","garbage","unrelated","word","word",0.117245579497916,-0.398271506064691,0.637814285605536,0.039863392850346,256,286,292,1,0.979452054794521,277,292,1,0.948630136986301,TRUE,TRUE,TRUE
"landstraore","land","straore","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"landstyle","land","style","unrelated","word","word",0.0628089647101067,-0.469688151274152,0.630067622083805,0.0422873699755847,222,260,266,2,0.977443609022556,250,266,2,0.93984962406015,TRUE,TRUE,TRUE
"landterchangess","landter","changess","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"landterdream","landter","dream","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"lanpcheely","lanp","cheely","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"lanpzone","lanp","zone","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"lapsingipp","lapsing","ipp","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"lapsingsafety","lapsing","safety","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"lasagnadreadant","lasagna","dreadant","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"lasagnapath","lasagna","path","unrelated","word","word",0.112347520355245,-0.154608025396244,1.05303094721735,0.0686921648663933,235,270,290,4,0.931034482758621,223,288,6,0.774305555555556,TRUE,TRUE,TRUE
"lasagnaspaghetti","lasagna","spaghetti","related","word","word",0.656786816104483,-0.201283023947107,0.94115073826776,0.0581444867898346,262,293,303,4,0.966996699669967,241,302,5,0.798013245033113,TRUE,TRUE,TRUE
"lateblackerally","late","blackerally","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"lateearly","late","early","related","word","word",0.59864089890927,-0.689164907830298,0.42939102835598,0.0516926052560103,69,74,74,1,1,74,74,1,1,TRUE,TRUE,TRUE
"latewolf","late","wolf","unrelated","word","word",0.138380221172856,-0.55486655494152,0.577977883156077,0.037001242414762,244,266,275,3,0.967272727272727,257,275,3,0.934545454545455,TRUE,TRUE,TRUE
"laugmosle","laug","mosle","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"laugstyle","laug","style","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"lautionstroll","laution","stroll","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"lautionswol","laution","swol","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"lavaingabdominal","lavaing","abdominal","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"lavaingintelliships","lavaing","intelliships","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"lawchildhood","law","childhood","unrelated","word","word",0.0468518841925805,-0.366551838292466,0.69870368332508,0.0424432261161194,271,303,307,7,0.986970684039088,291,308,6,0.944805194805195,TRUE,TRUE,TRUE
"lawconstitution","law","constitution","related","word","word",0.515537502522418,-0.0671582223982495,0.745610396620156,0.0471565420084241,250,281,290,4,0.968965517241379,265,290,4,0.913793103448276,TRUE,TRUE,TRUE
"lawschoolchological","law","schoolchological","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"lawyerdance","lawyer","dance","unrelated","word","word",0.0737496378487802,-0.645956354611237,0.59052402088085,0.0716115562516527,68,72,72,0,1,71,72,0,0.986111111111111,TRUE,TRUE,TRUE
"lawyerogg","lawyer","ogg","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"lawyerprosecutor","lawyer","prosecutor","related","word","word",0.629095913973285,0.204033958989275,1.0279080419655,0.0655370230727733,246,281,297,4,0.946127946127946,285,298,3,0.956375838926175,TRUE,TRUE,TRUE
"layerlet","layer","let","unrelated","word","word",0.1162334148429,-0.337776907378935,0.923344646884197,0.0589903256312458,245,283,294,2,0.962585034013605,243,296,0,0.820945945945946,TRUE,TRUE,TRUE
"layerschedcay","layer","schedcay","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"layersurface","layer","surface","related","word","word",0.493574934860147,-0.377341848923093,0.776900615214547,0.0488433231980646,253,286,289,6,0.98961937716263,255,290,5,0.879310344827586,TRUE,TRUE,TRUE
"leagirconstiturates","leagir","constiturates","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"leagirsniper","leagir","sniper","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"leaguecluled","league","cluled","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"leaguesalad","league","salad","unrelated","word","word",0.105477325022039,-0.44512397309568,0.665030522166404,0.0403233983404669,272,300,310,0,0.967741935483871,287,308,2,0.931818181818182,TRUE,TRUE,TRUE
"leagueteam","league","team","related","word","word",0.484524235594471,-0.473832871292167,0.961588961358792,0.0603354575961347,254,284,288,2,0.986111111111111,271,288,2,0.940972222222222,TRUE,TRUE,TRUE
"learndask","learn","dask","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"learnsurname","learn","surname","unrelated","word","word",0.0720535376739378,0.222499009200674,0.983883351550043,0.0643184667775993,234,270,302,1,0.894039735099338,286,302,1,0.947019867549669,TRUE,TRUE,TRUE
"learnteach","learn","teach","related","word","word",0.740458047935871,-0.552004429782779,0.687375686607275,0.0451284247214519,232,266,274,3,0.970802919708029,262,272,5,0.963235294117647,TRUE,TRUE,TRUE
"leaveabandon","leave","abandon","related","word","word",0.542610126494458,-0.135936679569742,0.863613823553251,0.0541879506986049,254,292,303,3,0.963696369636964,293,302,4,0.970198675496689,TRUE,TRUE,TRUE
"leavedress","leave","dress","unrelated","word","word",0.112180515310754,-0.440563147332711,0.945371961923597,0.0592014886667381,255,297,305,3,0.973770491803279,284,304,4,0.93421052631579,TRUE,TRUE,TRUE
"leaveretium","leave","retium","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ledierear","ledie","rear","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"lediesplse","ledie","splse","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"legionarmy","legion","army","related","word","word",0.440576779744819,-0.382931675722731,0.735214511775274,0.0444972064944047,273,298,307,6,0.970684039087948,222,304,9,0.730263157894737,TRUE,TRUE,TRUE
"legionconding","legion","conding","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"legionrotate","legion","rotate","unrelated","word","word",0.124830929167167,0.0163498762614716,0.948321754212294,0.0649779359270103,213,238,265,1,0.89811320754717,182,263,3,0.692015209125475,TRUE,TRUE,TRUE
"leilsip","leil","sip","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"leiltriger","leil","triger","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"leinnclassic","leinn","classic","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"leinnreent","leinn","reent","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"lemonadegentle","lemonade","gentle","unrelated","word","word",0.140566243227701,-0.324298072587408,0.946915875091799,0.0594147862803828,254,282,290,6,0.972413793103448,282,291,5,0.969072164948454,TRUE,TRUE,TRUE
"lemonaderadiagogue","lemonade","radiagogue","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"lemonadesoda","lemonade","soda","related","word","word",0.62996174433967,-0.386682487260844,0.760522144543114,0.0488882150589974,242,279,289,4,0.965397923875433,279,291,2,0.958762886597938,TRUE,TRUE,TRUE
"lemoneenhamburger","lemoneen","hamburger","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"lemoneenprodong","lemoneen","prodong","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"lerideliberal","leride","liberal","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"lerideunscramant","leride","unscramant","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"lesbiancommunicaressed","lesbian","communicaressed","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"lesbiangay","lesbian","gay","related","word","word",0.701589139141864,-0.521245752399482,0.532503224715274,0.0334781909029601,253,290,297,0,0.976430976430976,274,297,0,0.922558922558923,TRUE,TRUE,TRUE
"lesbianlocation","lesbian","location","unrelated","word","word",0.110795268217639,-0.349554387244588,0.690947957261472,0.0438752391613645,248,271,279,3,0.971326164874552,263,278,4,0.946043165467626,TRUE,TRUE,TRUE
"lesphindrug","lesphin","drug","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"lesphinretium","lesphin","retium","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"lewbuyer","lew","buyer","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"lewnightecutor","lew","nightecutor","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"liarchyattelle","liarchy","attelle","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"liarchyneed","liarchy","need","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"liarydisor","liary","disor","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"liaryinformation","liary","information","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"librarycheap","library","cheap","unrelated","word","word",0.052214846155529,-0.317820630975539,0.990104599172845,0.0631267635929516,246,276,290,3,0.951724137931034,275,291,2,0.945017182130584,TRUE,TRUE,TRUE
"librarylimouworm","library","limouworm","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"librarymuseum","library","museum","related","word","word",0.567145100167768,-0.298688150707764,0.686180205006562,0.0424734884063641,261,303,313,5,0.968051118210863,299,313,5,0.955271565495208,TRUE,TRUE,TRUE
"licitimporcians","licit","imporcians","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"licitworthy","licit","worthy","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"lieconvent","lie","convent","unrelated","word","word",0.14086914970801,0.354029954747027,1.52627181522598,0.0981124682254721,242,276,313,9,0.881789137380192,287,313,9,0.916932907348243,FALSE,TRUE,TRUE
"lieliar","lie","liar","related","word","word",0.469907008331454,-0.485510777005164,0.890885038286122,0.0548301838269093,264,301,310,2,0.970967741935484,291,310,2,0.938709677419355,TRUE,TRUE,TRUE
"lieofsist","lie","ofsist","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"lifeetchew","lifeet","chew","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"lifeetdeprestors","lifeet","deprestors","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"lightningprovide","lightning","provide","unrelated","word","word",0.114698674281844,-0.200234970590846,0.989941646986093,0.0667418522244659,220,249,263,2,0.946768060836502,242,260,5,0.930769230769231,TRUE,TRUE,TRUE
"lightningsoted","lightning","soted","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"lightningthunder","lightning","thunder","related","word","word",0.698576480796181,-0.34214673353914,0.922842659011764,0.0583656944888657,250,279,288,1,0.96875,275,285,4,0.964912280701754,TRUE,TRUE,TRUE
"lightriesmeal","lightries","meal","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"lightriessugto","lightries","sugto","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"lihconstitution","lih","constitution","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"lihwoodvision","lih","woodvision","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"lipcheek","lip","cheek","related","word","word",0.598974117498241,-0.504751535960102,0.720789254585355,0.0449615983801045,257,290,298,4,0.973154362416107,285,299,3,0.953177257525084,TRUE,TRUE,TRUE
"lipinfania","lipin","fania","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"lipinlieutenant","lipin","lieutenant","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"lippreep","lip","preep","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"lipstickconcentrate","lipstick","concentrate","unrelated","word","word",0.146425756388578,0.0360236312831382,1.01562262383587,0.0639782116323955,252,286,301,7,0.950166112956811,285,304,4,0.9375,TRUE,TRUE,TRUE
"lipstickperfume","lipstick","perfume","related","word","word",0.546366710038059,-0.528511774672866,0.574453386346014,0.0681750742402796,71,75,76,1,0.986842105263158,73,76,1,0.960526315789474,TRUE,TRUE,TRUE
"lipstickunquer","lipstick","unquer","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"lipwriter","lip","writer","unrelated","word","word",0.145172974799852,-0.422860433465464,0.790469764962361,0.0481957921823878,269,293,303,1,0.966996699669967,282,303,1,0.930693069306931,TRUE,TRUE,TRUE
"liqhokhencus","liqhok","hencus","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"liqhokjoy","liqhok","joy","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"liqueorange","lique","orange","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"liquestraore","lique","straore","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"liquidapartment","liquid","apartment","unrelated","word","word",0.114955427299571,-0.331138637211464,0.723194095958346,0.0456476065722283,251,276,286,1,0.965034965034965,268,286,1,0.937062937062937,TRUE,TRUE,TRUE
"liquidfluid","liquid","fluid","related","word","word",0.610991528652162,-0.497164850468237,0.750286454037893,0.0463528519307038,262,298,306,3,0.973856209150327,291,306,3,0.950980392156863,TRUE,TRUE,TRUE
"liquidwhittiful","liquid","whittiful","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"listenfreeferent","listen","freeferent","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"listenhear","listen","hear","related","word","word",0.528385515404746,-0.506432474191864,0.777077288527556,0.047204083581925,271,300,308,4,0.974025974025974,290,307,5,0.944625407166124,TRUE,TRUE,TRUE
"listenmountain","listen","mountain","unrelated","word","word",0.144751952361958,-0.345357121703698,0.719638906724721,0.0848102584917873,72,75,77,2,0.974025974025974,77,77,2,1,TRUE,TRUE,TRUE
"literallydetective","literally","detective","unrelated","word","word",0.118427337576776,-0.325234583234214,0.648564937087769,0.0392529356649127,273,305,314,3,0.971337579617834,303,314,3,0.964968152866242,TRUE,TRUE,TRUE
"literallyeffur","literally","effur","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"literallypractically","literally","practically","related","word","word",0.603756726332726,-0.283039795143099,0.811380994262907,0.0510110860558476,253,276,284,4,0.971830985915493,267,285,3,0.936842105263158,TRUE,TRUE,TRUE
"littleaag","little","aag","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"littlenews","little","news","unrelated","word","word",0.119535148379405,-0.470997893655151,0.702367428126572,0.043727486082791,258,288,297,6,0.96969696969697,284,296,7,0.959459459459459,TRUE,TRUE,TRUE
"littlesmall","little","small","related","word","word",0.480003237822487,-0.612596058793687,0.708126813962616,0.0435821926665515,264,297,302,4,0.983443708609272,288,300,6,0.96,TRUE,TRUE,TRUE
"liveship","live","ship","unrelated","word","word",0.117967403431864,-0.415884963077812,1.04504678280448,0.0643181833192789,264,293,302,4,0.970198675496689,284,302,4,0.940397350993378,TRUE,TRUE,TRUE
"livesurvive","live","survive","related","word","word",0.431751879738924,-0.480643819436262,0.615285612209478,0.0652201444540462,89,94,95,2,0.989473684210526,90,95,2,0.947368421052632,TRUE,TRUE,TRUE
"livethrous","live","throus","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"llarplanries","llar","planries","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"llarride","llar","ride","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"loadcargo","load","cargo","related","word","word",0.508134859271549,-0.212870470099574,0.666228790856388,0.0414775928004416,258,286,304,2,0.94078947368421,288,305,1,0.944262295081967,TRUE,TRUE,TRUE
"loadreseraline","load","reseraline","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"loadsolar","load","solar","unrelated","word","word",0.108926640107962,-0.305976023582168,0.792818759296132,0.0500422763538663,251,284,302,1,0.940397350993378,286,301,2,0.950166112956811,TRUE,TRUE,TRUE
"lockedartillery","locked","artillery","unrelated","word","word",0.0999624156582616,0.398396245531878,0.992085489426967,0.0658470266432746,227,258,314,5,0.821656050955414,300,314,5,0.955414012738854,TRUE,TRUE,TRUE
"lockedclosed","locked","closed","related","word","word",0.490636198594734,-0.412093189313895,1.08161534503607,0.0681353623142085,252,292,304,1,0.960526315789474,290,304,1,0.953947368421053,TRUE,TRUE,TRUE
"lockedscienpler","locked","scienpler","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"loeexcited","loe","excited","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"loekar","loe","kar","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"lojaemsignor","loja","emsignor","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"lojatriangle","loja","triangle","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"lokualbey","loku","albey","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"lokuexpress","loku","express","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"lonetadditional","lonet","additional","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"lonetboll","lonet","boll","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"looklikely","look","likely","unrelated","word","word",0.143628202190275,-0.48392412530904,0.767635538608927,0.047790901153703,258,290,303,6,0.957095709570957,286,302,7,0.947019867549669,TRUE,TRUE,TRUE
"lookwarmh","look","warmh","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"lookwatch","look","watch","related","word","word",0.318724711833255,-0.617075413023216,0.593821859644973,0.0368272683771672,260,301,305,3,0.986885245901639,293,305,3,0.960655737704918,TRUE,TRUE,TRUE
"lordeong","lord","eong","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
