"word_combo","fr_cue","fr_target","type","cue_type","target_type","fr_cosine","M_Z","SD_Z","SE_Z","sampleN","target_correct","target_answeredN","target_timeoutN","target_prop_correct","cue_correct","cue_answeredN","cue_timeoutN","cue_prop_correct","done_both","done_totalN","done"
"jotuelébra","jotue","lébra","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"jouerfax","jouer","fax","unrelated","word","word",0.0362984390475214,0.539172909877941,0.663425391829385,0.209793529577052,10,10,30,0,0.333333333333333,29,30,0,0.966666666666667,FALSE,FALSE,FALSE
"jouerjeu","jouer","jeu","related","word","word",0.450007168049835,-0.528778388405305,0.571272385852623,0.127740388843495,20,20,21,0,0.952380952380952,19,21,0,0.904761904761905,FALSE,FALSE,FALSE
"jouermaléh","jouer","maléh","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"jounarreusefantaslaire","jounarreuse","fantaslaire","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"jounarreuselac","jounarreuse","lac","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"journalismepolitique","journalisme","politique","related","word","word",0.467318500912714,-0.499050805355839,0.57461361444553,0.0847221553470849,46,48,48,0,1,47,48,0,0.979166666666667,FALSE,FALSE,FALSE
"journalismepourchasser","journalisme","pourchasser","unrelated","word","word",0.046192181636367,0.534562905226637,1.18820998286547,0.179129394787245,44,45,50,1,0.9,50,50,1,1,FALSE,TRUE,FALSE
"journalismevatrale","journalisme","vatrale","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"jourtenantévidemion","jourtenant","évidemion","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"jourtenantpêcher","jourtenant","pêcher","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"juincruauté","juin","cruauté","unrelated","word","word",0.00345868352445574,0.088573897944147,0.603672224452566,0.102039229791503,35,37,41,0,0.902439024390244,38,41,0,0.926829268292683,FALSE,FALSE,FALSE
"juingooson","juin","gooson","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"juinjuillet","juin","juillet","related","word","word",0.732955272000801,-0.682185496742528,0.433365777562361,0.0559472813105085,60,60,60,1,1,56,60,1,0.933333333333333,TRUE,TRUE,TRUE
"jungfilm","jung","film","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"jungleblessure","jungle","blessure","unrelated","word","word",0.14033082008844,-0.341270499946894,0.506032704197055,0.0800107957898471,40,40,40,1,1,38,40,1,0.95,FALSE,FALSE,FALSE
"jungleforêt","jungle","forêt","related","word","word",0.613956308301885,-0.583826829788682,0.785417761030777,0.127411585375754,38,39,39,1,1,39,40,0,0.975,FALSE,FALSE,FALSE
"jungleloron","jungle","loron","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"jungmisèreter","jung","misèreter","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"jungmutanées","jung","mutanées","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"jungproduire","jung","produire","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"jupeenquêteur","jupe","enquêteur","unrelated","word","word",0.0990605425416494,-0.48293779933955,0.632020962777681,0.105336827129614,36,37,37,0,1,37,37,0,1,FALSE,FALSE,FALSE
"jupelatif","jupe","latif","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"juperobe","jupe","robe","related","word","word",0.672791107176358,-0.91374201567942,0.365717777427179,0.0527868143112533,48,50,50,1,1,49,50,1,0.98,TRUE,TRUE,FALSE
"jurdicumentmougné","jurdicument","mougné","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"jurdicumentquelque chose","jurdicument","quelque chose","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"jureréan","jurer","éan","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"jurersac","jurer","sac","unrelated","word","word",0.113271763393812,-0.63319183553744,0.263226502735087,0.0703502420252434,14,14,14,0,1,14,14,0,1,FALSE,FALSE,FALSE
"jurerserment","jurer","serment","related","word","word",0.474820453249494,-0.336577398861864,0.573347770647454,0.119551274447484,23,26,29,0,0.896551724137931,26,29,0,0.896551724137931,FALSE,FALSE,FALSE
"juridictionautorité","juridiction","autorité","related","word","word",0.49734107663256,-0.592548272435041,0.484646586550968,0.101055799019436,23,23,23,1,1,23,24,0,0.958333333333333,FALSE,FALSE,FALSE
"juridictiondrépation","juridiction","drépation","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"juridictionoignon","juridiction","oignon","unrelated","word","word",0.088608335451609,-0.357775175193739,0.940496322413758,0.184446503863462,26,27,28,0,0.964285714285714,27,28,0,0.964285714285714,FALSE,FALSE,FALSE
"jusonpoêle","juson","poêle","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"jusonzoel","juson","zoel","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"justeassistance","juste","assistance","unrelated","word","word",0.127042662389028,-0.400291734477622,0.665955330717231,0.12816316315262,27,28,28,0,1,26,28,0,0.928571428571429,FALSE,FALSE,FALSE
"justeprosée","juste","prosée","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"justerécemment","juste","récemment","related","word","word",0.195153941154074,-0.0929900165580874,0.645760420196892,0.112412460256841,33,35,35,1,1,33,35,1,0.942857142857143,FALSE,FALSE,FALSE
"juvédevoir","juvé","devoir","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"juvéfurmedias","juvé","furmedias","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"kersonturebiologique","kersonture","biologique","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"kersonturetrus","kersonture","trus","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ketchupfête","ketchup","fête","unrelated","word","word",0.112319176869579,-0.42211335464792,0.535789465848268,0.0757720729179256,50,50,50,0,1,46,50,0,0.92,TRUE,TRUE,TRUE
"ketchupflopde","ketchup","flopde","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ketchupmayonnaise","ketchup","mayonnaise","related","word","word",0.587528649688836,-0.555589116993646,0.39074186525761,0.0558202664653729,49,50,50,1,1,48,50,1,0.96,TRUE,TRUE,FALSE
"kidnapperacteur","kidnapper","acteur","unrelated","word","word",0.131651598235468,-0.264231750433389,1.22182841402543,0.180148771449545,46,48,48,2,1,46,48,2,0.958333333333333,FALSE,FALSE,FALSE
"kidnapperenlever","kidnapper","enlever","related","word","word",0.38919838262843,-0.414363628403666,0.479362067882192,0.0890153013046345,29,29,31,0,0.935483870967742,28,31,0,0.903225806451613,FALSE,FALSE,FALSE
"kidnappersedable","kidnapper","sedable","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"kidnappeurlibébert","kidnappeur","libébert","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"kidnappeurneiger","kidnappeur","neiger","unrelated","word","word",0.117627928816275,0.323996637817887,1.63495085126695,0.365586124330405,20,21,22,2,0.954545454545455,21,22,2,0.954545454545455,FALSE,FALSE,FALSE
"kidnappeurrançon","kidnappeur","rançon","related","word","word",0.469791450488716,-0.0525672550993397,0.781339187976315,0.12202468029725,41,42,46,0,0.91304347826087,40,46,0,0.869565217391304,FALSE,FALSE,FALSE
"kilogramme","kilo","gramme","related","word","word",0.627621424791087,-0.510328855180453,0.629306278793775,0.109548161890623,33,35,35,0,1,31,35,0,0.885714285714286,FALSE,FALSE,FALSE
"kilointime","kilo","intime","unrelated","word","word",0.0800509792044461,-0.375105087526724,0.605652138203027,0.121130427640605,25,26,26,0,1,23,26,0,0.884615384615385,FALSE,FALSE,FALSE
"kilojeutare","kilo","jeutare","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"kilomètrehonneur","kilomètre","honneur","unrelated","word","word",0.127553373528236,-0.570998810591103,0.509441322151919,0.0805497456103828,40,40,40,2,1,38,40,2,0.95,FALSE,FALSE,FALSE
"kilomètremètre","kilomètre","mètre","related","word","word",0.596680696656437,-0.615797848209047,0.636083146769825,0.0937853434369056,46,46,47,0,0.978723404255319,46,47,0,0.978723404255319,FALSE,FALSE,FALSE
"kilomètrerafraîsins","kilomètre","rafraîsins","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"kilotessecompette","kilotesse","compette","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"kilotessepatrouille","kilotesse","patrouille","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"klaxonflamme","klaxon","flamme","unrelated","word","word",0.114555128623243,-0.526151942668322,0.472305362912041,0.12622891785377,14,14,14,0,1,10,14,0,0.714285714285714,FALSE,FALSE,FALSE
"klaxonpéritille","klaxon","péritille","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"klaxonsifflet","klaxon","sifflet","related","word","word",0.530799891019025,-0.0207825749037368,1.28839592011574,0.257679184023148,25,26,28,1,0.928571428571429,17,28,1,0.607142857142857,FALSE,FALSE,FALSE
"lagasmehurirais","lagasme","hurirais","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"lagasmemisère","lagasme","misère","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"laitjus","lait","jus","related","word","word",0.607715732163853,-0.522974119933619,0.562076635218035,0.10262068405184,30,31,32,0,0.96875,29,32,0,0.90625,FALSE,FALSE,FALSE
"laitroncanmain","lait","roncanmain","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"laittémoignage","lait","témoignage","unrelated","word","word",0.141946691862892,-0.0741129777754338,0.696929076368684,0.100593047461884,48,49,51,0,0.96078431372549,48,51,0,0.941176470588235,FALSE,TRUE,FALSE
"lalieendroit","lalie","endroit","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"lalierafraîsins","lalie","rafraîsins","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"lâlisedignité","lâlise","dignité","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"lâlisedobture","lâlise","dobture","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"lampeacplanter","lampe","acplanter","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"lampebougie","lampe","bougie","related","word","word",0.62540392433952,-0.620927705400845,0.579457600410691,0.149615309081595,15,15,16,0,0.9375,16,16,0,1,FALSE,FALSE,FALSE
"lampevoter","lampe","voter","unrelated","word","word",0.0632931418283869,-0.300401053833791,1.22965222957876,0.241154642829037,26,29,31,0,0.935483870967742,29,31,0,0.935483870967742,FALSE,FALSE,FALSE
"lariconnictre","lari","connictre","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"larifatal","lari","fatal","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"larmecamion","larme","camion","unrelated","word","word",0.0445943095771301,-0.621437185017563,0.409945268163804,0.0761249252057598,29,29,29,1,1,28,29,1,0.96551724137931,FALSE,FALSE,FALSE
"larmecouper","larme","couper","related","word","word",0.111114233384821,-0.315347906695275,0.856505208860933,0.129123018580759,44,47,48,0,0.979166666666667,47,48,0,0.979166666666667,FALSE,FALSE,FALSE
"larmestie","larme","stie","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"lasagnecahily","lasagne","cahily","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"lasagnechemin","lasagne","chemin","unrelated","word","word",-0.00147229301217648,-0.427456281627471,0.599880835002578,0.0973135215632268,38,39,40,1,0.975,39,40,1,0.975,FALSE,FALSE,FALSE
"lasagnespaghetti","lasagne","spaghetti","related","word","word",0.564401138981264,-0.417260633463923,0.28383963740722,0.0473066062345366,36,36,37,0,0.972972972972973,35,37,0,0.945945945945946,FALSE,FALSE,FALSE
"lasleraltesse","lasler","altesse","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"laslercolluexempté","lasler","colluexempté","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"lateccargaison","latec","cargaison","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"latecfectant","latec","fectant","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"latgorille","lat","gorille","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"lattrisogne","lat","trisogne","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"léasseecploture","léasse","ecploture","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"léassetentative","léasse","tentative","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"lechassecocuse","lechasse","cocuse","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"lechasseempire","lechasse","empire","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"lectureécriture","lecture","écriture","related","word","word",0.400413434799219,-0.118683199986437,1.25253088966632,0.26704048293439,22,23,24,3,0.958333333333333,24,25,2,0.96,FALSE,FALSE,FALSE
"lecturemalrible","lecture","malrible","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"lecturespectaculaire","lecture","spectaculaire","unrelated","word","word",0.110590789028838,0.0587711398814718,0.925509767122724,0.146335943041992,40,42,43,0,0.976744186046512,41,43,0,0.953488372093023,FALSE,FALSE,FALSE
"légionarmée","légion","armée","related","word","word",0.515949828881045,-0.488978379174255,0.514120490448569,0.081289587079016,40,42,44,0,0.954545454545455,43,44,0,0.977272727272727,FALSE,FALSE,FALSE
"légioneffibels","légion","effibels","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"légionpivoter","légion","pivoter","unrelated","word","word",0.117891248328874,0.03639413025242,0.730271477846249,0.106521042907198,47,49,50,0,0.98,43,50,0,0.86,FALSE,TRUE,FALSE
"lèileaptipeau","lèile","aptipeau","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"lèileéconomique","lèile","économique","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"lencieuxgarder","lencieux","garder","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"lencieuxorganitique","lencieux","organitique","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"lentdévestre","lent","dévestre","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"lentélaisser","lenté","laisser","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"lentementgranpidité","lentement","granpidité","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"lentementlittérature","lentement","littérature","unrelated","word","word",0.106948659346958,-0.584176440559778,0.51950246065524,0.0821405512866285,40,42,42,2,1,41,42,2,0.976190476190476,FALSE,FALSE,FALSE
"lentementrapidement","lentement","rapidement","related","word","word",0.595951038089005,-0.589508234958213,0.506967223559337,0.0822409434725126,38,39,41,0,0.951219512195122,39,41,0,0.951219512195122,FALSE,FALSE,FALSE
"lentésalock","lenté","salock","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"lentetionfuase","lentetion","fuase","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"lentetionroi","lentetion","roi","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"lentgouvernement","lent","gouvernement","unrelated","word","word",0.1132795175684,0.0438703341906706,0.966494835858196,0.140977761015215,47,50,50,0,1,48,50,0,0.96,FALSE,TRUE,FALSE
"lentvite","lent","vite","related","word","word",0.31993822037885,-0.743323488514519,0.671941770711326,0.109003348961912,38,38,38,0,1,35,38,0,0.921052631578947,FALSE,FALSE,FALSE
"lesbiennegay","lesbienne","gay","related","word","word",0.625754191150572,-0.534030654819145,0.415076909654686,0.0640477576516306,42,43,43,0,1,42,43,0,0.976744186046512,FALSE,FALSE,FALSE
"lesbiennemalheur","lesbienne","malheur","unrelated","word","word",0.119857970166088,-0.427360587199047,0.625168518560232,0.133286376000017,22,23,23,2,1,23,23,2,1,FALSE,FALSE,FALSE
"lesbiennevicher","lesbienne","vicher","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"lesnoudépression","lesnou","dépression","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"lesnouporée","lesnou","porée","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"lespillerfagre","lespiller","fagre","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"lespillerfaute","lespiller","faute","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"létiumfortement","létium","fortement","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"létiummalrible","létium","malrible","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"lèvreécrivain","lèvre","écrivain","unrelated","word","word",0.0601382713146789,-0.351330864649644,0.658094802882025,0.0981029809922355,45,46,48,0,0.958333333333333,46,48,0,0.958333333333333,FALSE,FALSE,FALSE
"lèvrejoue","lèvre","joue","related","word","word",0.254519314271545,-0.673444420790453,0.548572906712013,0.079179678840079,48,49,50,0,0.98,47,50,0,0.94,TRUE,TRUE,FALSE
"lèvretradrilles","lèvre","tradrilles","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"libertéattrave","liberté","attrave","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"libertédémocratie","liberté","démocratie","related","word","word",0.530511231561705,-0.374081575172285,0.43524057074668,0.0648818335170256,45,45,45,1,1,43,45,1,0.955555555555556,FALSE,FALSE,FALSE
"libertésourd","liberté","sourd","unrelated","word","word",0.103552378948453,-0.707842937684865,0.390600782459825,0.0725327443910982,29,29,31,1,0.935483870967742,31,31,1,1,FALSE,FALSE,FALSE
"librementinformarette","librement","informarette","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"librementlà-bas","librement","là-bas","unrelated","word","word",NA,-0.348115051247852,0.564963005708095,0.101470351274157,31,32,32,0,1,31,32,0,0.96875,FALSE,FALSE,FALSE
"librementlibre","librement","libre","related","word","word",0.460217915312324,-0.653440630330066,0.368789721088503,0.0673314830720705,30,30,31,0,0.967741935483871,31,31,0,1,FALSE,FALSE,FALSE
"librequindocument","librequin","document","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"librequinpainteniens","librequin","painteniens","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"licoeoeuf","licoe","oeuf","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"licoerétection","licoe","rétection","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"liercimenance","lier","cimenance","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"lierhabituel","lier","habituel","unrelated","word","word",0.0636412776472929,-0.394226219881174,0.86588671728054,0.142350899442081,37,39,39,0,1,36,39,0,0.923076923076923,FALSE,FALSE,FALSE
"liernouer","lier","nouer","related","word","word",0.38826743837029,-0.376935626996474,0.612086774978925,0.0892820322282747,47,48,50,1,0.96,44,50,1,0.88,TRUE,TRUE,FALSE
"ligionténobur","ligionté","nobur","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ligiontévallée","ligionté","vallée","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ligueéquipe","ligue","équipe","related","word","word",0.471528715391083,-0.337494367341762,0.656982021095568,0.124157931689962,28,28,28,0,1,24,28,0,0.857142857142857,FALSE,FALSE,FALSE
"liguesalade","ligue","salade","unrelated","word","word",0.145750550627739,-0.613993117217538,0.494828036115021,0.0679698580983816,53,53,53,1,1,49,53,1,0.924528301886792,TRUE,TRUE,TRUE
"liguevidence","ligue","vidence","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"liméralegraphecourapèce","liméralegraphe","courapèce","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"liméralegrapheprisonnier","liméralegraphe","prisonnier","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"limonadeélumage","limonade","élumage","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"limonadefemme","limonade","femme","unrelated","word","word",0.138262688664203,-0.779150967262097,0.360609756434037,0.0786915002475506,21,21,21,0,1,21,21,0,1,FALSE,FALSE,FALSE
"limonadesoda","limonade","soda","related","word","word",0.685350891181499,-0.408770872206767,0.569564529009668,0.142391132252417,16,16,16,0,1,15,16,0,0.9375,FALSE,FALSE,FALSE
"limosphécanclusonnalité","limosphé","canclusonnalité","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"limosphévoter","limosphé","voter","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"lincesureté","lince","sureté","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"lincetocuse","lince","tocuse","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"lindrementmardi","lindrement","mardi","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"lindrementtongesse","lindrement","tongesse","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"liquidefluide","liquide","fluide","related","word","word",0.566998835079429,-0.436317357794914,0.867531802117934,0.199025445038937,19,19,20,1,0.95,20,20,1,1,FALSE,FALSE,FALSE
"liquidemarteau","liquide","marteau","unrelated","word","word",0.131773896641157,-0.385747807420446,0.800319681730426,0.160063936346085,25,27,28,0,0.964285714285714,27,28,0,0.964285714285714,FALSE,FALSE,FALSE
"liquideorte","liquide","orte","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"lirechision","lire","chision","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"lireécrire","lire","écrire","related","word","word",0.682563421635971,-0.454559407046869,0.877143064677749,0.138688495910104,40,43,46,0,0.934782608695652,43,46,0,0.934782608695652,FALSE,FALSE,FALSE
"liremédaillon","lire","médaillon","unrelated","word","word",0.149287678594201,-0.00331981357357502,0.99207735599382,0.158859515447123,39,42,45,0,0.933333333333333,45,45,0,1,FALSE,FALSE,FALSE
"litifidèle","liti","fidèle","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"litiposigner","liti","posigner","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"litsonkitre","litson","kitre","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"litsontémoignage","litson","témoignage","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"littéralementdétective","littéralement","détective","unrelated","word","word",0.0779032699925301,-0.550977643828118,0.411930191149662,0.0668239010149648,38,41,42,1,0.976190476190476,40,42,1,0.952380952380952,FALSE,FALSE,FALSE
"littéralementhigie","littéralement","higie","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
