"word_combo","ro_cue","ro_target","type","cue_type","target_type","ro_cosine","M_Z","SD_Z","SE_Z","sampleN","target_correct","target_answeredN","target_timeoutN","target_prop_correct","cue_correct","cue_answeredN","cue_timeoutN","cue_prop_correct","done_both","done_totalN","done"
"napunechisență","napun","echisență","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"napunpix","napun","pix","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"nașteredolar","naștere","dolar","unrelated","word","word",0.147602665374749,-0.501266061953605,0.63331294621353,0.102736926155269,38,40,40,1,1,39,40,1,0.975,FALSE,FALSE,FALSE
"nașteresarcină","naștere","sarcină","related","word","word",0.241375998981709,-0.603459323870137,0.390938864878782,0.130312954959594,9,9,9,0,1,9,9,0,1,FALSE,FALSE,FALSE
"nașteretransnanțare","naștere","transnanțare","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"natăactiment","nată","actiment","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"natăinteresant","nată","interesant","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"naţionalcopie","naţional","copie","unrelated","word","word",0.12846111375828,-0.395241952574074,1.18417374230082,0.341841514442333,12,12,12,1,1,12,12,1,1,FALSE,FALSE,FALSE
"naţionalglobal","naţional","global","related","word","word",0.442505139186301,-0.624238799926084,0.40280120559891,0.0636884626977162,40,40,40,0,1,38,39,1,0.974358974358974,FALSE,FALSE,FALSE
"naţionalscruputa","naţional","scruputa","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"naţiotezielucriți","naţiotezi","elucriți","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"naţiotezipeşte","naţiotezi","peşte","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"naturalartificial","natural","artificial","related","word","word",0.430976230023286,-0.445748531777784,0.48433254688352,0.111113506680681,19,22,24,0,0.916666666666667,24,24,0,1,FALSE,FALSE,FALSE
"naturalbofil","natural","bofil","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"naturaldecemnţat","natural","decemnţat","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"naturalgrup","natural","grup","unrelated","word","word",0.0335053354294404,-0.706354354228622,0.476814886726433,0.119203721681608,16,17,17,0,1,17,17,0,1,FALSE,FALSE,FALSE
"naturalîn general","natural","în general","related","word","word",NA,-0.383799215592865,0.565324931545938,0.082461116333496,47,49,50,0,0.98,50,50,0,1,TRUE,TRUE,FALSE
"naturalmiliard","natural","miliard","unrelated","word","word",0.108032047190001,-0.261983466004002,0.609114243090298,0.124334924219402,24,24,24,0,1,24,24,0,1,FALSE,FALSE,FALSE
"natuzeziflotă","natuzezi","flotă","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"natuzezimulut","natuzezi","mulut","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"natuzezizi de naștere","natuzezi","zi de naștere","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"natuzezizit","natuzezi","zit","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"navalflotă","naval","flotă","related","word","word",0.332440652281076,-0.248799395728825,0.611827670470413,0.124888800264017,24,25,27,1,0.925925925925926,23,27,1,0.851851851851852,FALSE,FALSE,FALSE
"navalprosop","naval","prosop","unrelated","word","word",0.0906747656801811,-0.149066966129685,0.800126785847444,0.206591847762775,15,18,18,0,1,14,18,0,0.777777777777778,FALSE,FALSE,FALSE
"navaltzel","naval","tzel","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"navigarecomunicare","navigare","comunicare","related","word","word",0.39713353236695,-0.565185231063467,0.484341739848075,0.0775567486126161,39,39,40,1,0.975,41,41,0,1,FALSE,FALSE,FALSE
"navigaredhrobi","navigare","dhrobi","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"navigareinformator","navigare","informator","unrelated","word","word",0.111236339647636,-0.134656305130681,0.742213960024261,0.191638820433108,15,16,16,0,1,16,16,0,1,FALSE,FALSE,FALSE
"naviziunirebisdă","naviziunire","bisdă","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"naviziunirestil","naviziunire","stil","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"neajutoe sordiumar","neajutoe sord","iumar","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"neajutoe sorduniformă","neajutoe sord","uniformă","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"neajutoratamesună","neajutorat","amesună","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"neajutoratfără putere","neajutorat","fără putere","related","word","word",NA,-0.310109473123419,0.512652513228422,0.114632586841486,20,22,23,0,0.956521739130435,22,23,0,0.956521739130435,FALSE,FALSE,FALSE
"neajutoratmeci","neajutorat","meci","unrelated","word","word",0.146709772702146,-0.364791641967595,0.611180184287079,0.124756632700294,24,25,26,0,0.961538461538462,25,26,0,0.961538461538462,FALSE,FALSE,FALSE
"nebamcheazare","nebam","cheazare","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"nebamsos","nebam","sos","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"nebucentcompasiune","nebucent","compasiune","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"nebucentromanners","nebucent","romanners","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"nebunieamesdru","nebunie","amesdru","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"nebunieargint","nebunie","argint","unrelated","word","word",0.0791821008532727,-0.291603917762752,0.878565622706961,0.146427603784493,36,37,38,2,0.973684210526316,36,38,2,0.947368421052632,FALSE,FALSE,FALSE
"nebunieprostie","nebunie","prostie","related","word","word",0.567456480106918,-0.454304698067674,0.694537598422749,0.148075913519635,22,22,22,0,1,21,22,0,0.954545454545455,FALSE,FALSE,FALSE
"necedentaprogară","necedent","aprogară","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"necedentjurământ","necedent","jurământ","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"necesarboltăi","necesar","boltăi","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"necesarnevoie","necesar","nevoie","related","word","word",0.441262014655889,-0.721571689638613,0.486598336471908,0.0936458935164268,27,27,27,1,1,28,28,0,1,FALSE,FALSE,FALSE
"necesarsac","necesar","sac","unrelated","word","word",0.0945845431976717,-0.626944911226475,0.493619504382335,0.0735844511212437,45,48,48,0,1,47,48,0,0.979166666666667,FALSE,FALSE,FALSE
"nedreptatea rezigres","nedreptate","a rezigres","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"nedreptateinechitabil","nedreptate","inechitabil","related","word","word",0.397631844379756,1.10711609247012,1.13992461651732,0.237690713482344,23,23,28,0,0.821428571428571,27,28,0,0.964285714285714,FALSE,FALSE,FALSE
"nedreptatemiros","nedreptate","miros","unrelated","word","word",0.0863644661030439,-0.624490087486354,0.381413351879133,0.0762826703758266,25,25,25,0,1,25,25,0,1,FALSE,FALSE,FALSE
"nefericitghinion","nefericit","ghinion","related","word","word",0.360089744581584,-0.402429005519804,0.714725566862937,0.119120927810489,36,37,37,0,1,37,37,0,1,FALSE,FALSE,FALSE
"nefericitmenţiuzibil","nefericit","menţiuzibil","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"nefericitprânz","nefericit","prânz","unrelated","word","word",0.101296142074715,-0.561607659393842,0.526921362153517,0.0822912913469833,41,42,42,1,1,42,42,1,1,FALSE,FALSE,FALSE
"neferidenţaduretlic","neferidenţa","duretlic","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"neferidenţatenis","neferidenţa","tenis","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"nemulţutaterezulbrie","nemulţutate","rezulbrie","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"nemulţutateteorie","nemulţutate","teorie","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"neobișnuitciudat","neobișnuit","ciudat","related","word","word",0.475488984315502,-0.512061922568768,0.642903869442895,0.098041920951341,43,45,47,0,0.957446808510638,46,47,0,0.978723404255319,FALSE,FALSE,FALSE
"neobișnuitîntrețisoftware","neobișnuit","întrețisoftware","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"neobișnuitucide","neobișnuit","ucide","unrelated","word","word",0.123029318490119,-0.538463065750078,0.671817314728963,0.150222918419533,20,20,20,0,1,20,20,0,1,FALSE,FALSE,FALSE
"neonowensnuitminister","neonowensnuit","minister","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"neonowensnuitpladu","neonowensnuit","pladu","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"nepotacclin","nepot","acclin","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"nepotautobuz","nepot","autobuz","unrelated","word","word",0.113262945675585,-0.325567029753776,0.953552555817648,0.137633456196944,48,49,50,0,0.98,47,50,0,0.94,FALSE,TRUE,FALSE
"nepotcopil","nepot","copil","related","word","word",0.500117577436288,-0.916252682676557,0.28444766497777,0.0444232619000083,41,42,42,1,1,42,42,1,1,FALSE,FALSE,FALSE
"nerezonabiliresponsabil","nerezonabil","iresponsabil","related","word","word",0.483084206340256,0.495657175929768,1.27663292734823,0.241260945805701,28,28,29,1,0.96551724137931,26,29,1,0.896551724137931,FALSE,FALSE,FALSE
"nerezonabilmenţidiţional","nerezonabil","menţidiţional","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"nerezonabilnord","nerezonabil","nord","unrelated","word","word",0.0993476071186085,-0.696863136532858,0.437361484036697,0.0785524414352894,31,32,33,0,0.96969696969697,28,33,0,0.848484848484849,FALSE,FALSE,FALSE
"nerezonarământatracnitate","nerezonarământ","atracnitate","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"nerezonarământfranceză","nerezonarământ","franceză","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"nerseccrede","nersec","crede","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"nersecfarscaperatura","nersec","farscaperatura","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"nerva seamadere","nerv","a seamadere","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"nervmuşchi","nerv","muşchi","related","word","word",0.520771815158765,-0.524573480101686,1.02019816642437,0.155578761835661,43,45,46,1,0.978260869565217,44,46,1,0.956521739130435,FALSE,FALSE,FALSE
"nervprădător","nerv","prădător","unrelated","word","word",0.131013035536095,-0.186199535648149,0.611523711149211,0.108103140752493,32,33,34,0,0.970588235294118,33,34,0,0.970588235294118,FALSE,FALSE,FALSE
"nevinodămânsfert","nevinodămân","sfert","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"nevinodămânstrufu","nevinodămân","strufu","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"nevinovatocchn","nevinovat","occhn","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"nevinovatvinovat","nevinovat","vinovat","related","word","word",0.721152363985975,-0.752643405161101,0.514914446345008,0.0721024444195224,51,51,52,0,0.980769230769231,49,51,1,0.96078431372549,TRUE,TRUE,TRUE
"nevinovatzăpadă","nevinovat","zăpadă","unrelated","word","word",0.0515151571293353,-0.556503525491283,0.641903367074466,0.0926507704435425,48,50,50,0,1,49,50,0,0.98,FALSE,TRUE,FALSE
"niciodatăarestare","niciodată","arestare","unrelated","word","word",0.0904723980948119,-0.35742083158736,0.509626821883498,0.0930447020850864,30,32,33,0,0.96969696969697,33,33,0,1,FALSE,FALSE,FALSE
"niciodatărecunoștude sorf","niciodată","recunoștude sorf","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"niciodatăvreodată","niciodată","vreodată","related","word","word",0.600723839460449,-0.514091598559753,0.99657098330559,0.163835260433343,37,39,40,1,0.975,39,39,2,1,FALSE,FALSE,FALSE
"nierăfack","nieră","fack","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"nierăjustiţie","nieră","justiţie","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"nimicceva","nimic","ceva","related","word","word",0.61080503960965,-0.700659205359747,0.496149212217597,0.0992298424435193,25,26,27,2,0.962962962962963,25,27,2,0.925925925925926,FALSE,FALSE,FALSE
"nimicchiudată","nimic","chiudată","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"nimiclimuzină","nimic","limuzină","unrelated","word","word",0.107179489841668,-0.0670886204073277,0.535085946063821,0.109223961365897,24,24,25,0,0.96,24,25,0,0.96,FALSE,FALSE,FALSE
"ninjaagresibil","ninja","agresibil","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ninjabatistă","ninja","batistă","unrelated","word","word",0.0120335991334914,0.441972283859064,1.9969111122529,0.435761729904636,21,21,22,0,0.954545454545455,19,22,0,0.863636363636364,FALSE,FALSE,FALSE
"ninjasamurai","ninja","samurai","related","word","word",0.548511220813114,-0.189739573715803,0.573358305420673,0.181311816050379,10,10,10,0,1,7,10,0,0.7,FALSE,FALSE,FALSE
"nisulcometept","nisul","cometept","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"nisulcu greutate","nisul","cu greutate","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"noaptebijutetenţă","noapte","bijutetenţă","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"noapteseară","noapte","seară","related","word","word",0.63973826790447,-0.691254069715082,0.517984176267617,0.0808955374064845,41,43,45,0,0.955555555555556,45,45,0,1,FALSE,FALSE,FALSE
"noaptesimbol","noapte","simbol","unrelated","word","word",0.0936481889903869,-0.573257764958558,0.500745534609657,0.0782033138889114,41,41,41,0,1,41,41,0,1,FALSE,FALSE,FALSE
"noapțiunuerc","noapțiunu","erc","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"noapțiunuheroină","noapțiunu","heroină","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"nobelcontracttuţie","nobel","contracttuţie","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"nobelpremiu","nobel","premiu","related","word","word",0.434463285967475,-0.424374335391051,0.661254516050279,0.113404213921717,34,35,35,2,1,31,35,2,0.885714285714286,FALSE,FALSE,FALSE
"nobelțesut","nobel","țesut","unrelated","word","word",0.124665724335117,0.136164276403817,1.09231819671068,0.202838396935136,29,29,30,0,0.966666666666667,25,30,0,0.833333333333333,FALSE,FALSE,FALSE
"nobilceapă","nobil","ceapă","unrelated","word","word",0.101979967577619,-0.55750910019131,0.626095224357208,0.112450021868198,31,31,31,0,1,29,31,0,0.935483870967742,FALSE,FALSE,FALSE
"nobilcurajos","nobil","curajos","related","word","word",0.538634588048928,-0.745241323000727,0.266995046759826,0.0523620366715758,26,27,27,0,1,23,27,0,0.851851851851852,FALSE,FALSE,FALSE
"nobilrubdu","nobil","rubdu","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"noiembrieamestec","noiembrie","amestec","unrelated","word","word",0.0807638341370588,-0.397408070590968,0.387429360329269,0.0759811487868352,26,28,29,0,0.96551724137931,28,29,0,0.96551724137931,FALSE,FALSE,FALSE
"noiembriedecembrie","noiembrie","decembrie","related","word","word",0.711411622868215,-0.655815984543178,0.983127340636682,0.140446762948097,49,50,50,0,1,49,50,0,0.98,FALSE,TRUE,FALSE
"noiembriesabolent","noiembrie","sabolent","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"noiemcursfolosi","noiemcurs","folosi","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"noiemcursinformatenţă","noiemcurs","informatenţă","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"nomatefect","nomat","efect","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"nomatinformaranţă","nomat","informaranţă","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"norbani","nor","bani","unrelated","word","word",0.10452092088976,-0.730462417516822,0.412862188194786,0.080968936693455,26,26,26,0,1,24,26,0,0.923076923076923,FALSE,FALSE,FALSE
"norceaţă","nor","ceaţă","related","word","word",0.430863357945536,-0.824634802753471,0.368747859284945,0.076889243813601,23,23,24,0,0.958333333333333,20,24,0,0.833333333333333,FALSE,FALSE,FALSE
"nordesportiv","nor","desportiv","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"noroilesti","noroi","lesti","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"noroinisip","noroi","nisip","related","word","word",0.581108909776406,-0.7062860194943,0.428297951504317,0.0685825602528871,39,39,39,0,1,37,39,0,0.948717948717949,FALSE,FALSE,FALSE
"noroivitamină","noroi","vitamină","unrelated","word","word",0.118883474173206,-0.451170248433044,0.49540907793461,0.0919951562630488,29,30,32,0,0.9375,30,32,0,0.9375,FALSE,FALSE,FALSE
"noscăglorui","noscă","glorui","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"noscăștiri","noscă","știri","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"noşitapăra","noşit","apăra","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"noşitsăpţă","noşit","săpţă","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"novemdu obatui","novem","du obatui","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"novemlunetist","novem","lunetist","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"nucledurrebate","nucledurre","bate","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"nucledurreintentiomorcă","nucledurre","intentiomorcă","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"nudgol","nud","gol","related","word","word",0.358704014285742,-0.904931607543219,0.298497784753165,0.060930605166365,24,25,25,0,1,24,25,0,0.96,FALSE,FALSE,FALSE
"nudgoltern","nud","goltern","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"nudînfrângere","nud","înfrângere","unrelated","word","word",0.0447572013917107,-0.212134456175783,0.669981304782803,0.133996260956561,25,26,26,0,1,22,26,0,0.846153846153846,FALSE,FALSE,FALSE
"nufăpaceau","nufă","paceau","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"nufărață","nufă","rață","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"nuirtacela","nuirt","acela","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"nuirtpanieire","nuirt","panieire","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"număradresă","număr","adresă","related","word","word",0.358021208668904,-0.76517935099921,0.174168028449663,0.0465483635848953,14,15,15,0,1,15,15,0,1,FALSE,FALSE,FALSE
"numărareatecă","numărare","atecă","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"numărarecalculare","numărare","calculare","related","word","word",0.480045819272543,-0.442026343259465,0.520924477745804,0.104184895549161,25,25,25,0,1,24,25,0,0.96,FALSE,FALSE,FALSE
"numărareglonţ","numărare","glonţ","unrelated","word","word",0.0910444273550316,-0.569846011917514,0.531473471187713,0.0970333362950274,30,34,34,1,1,34,34,1,1,FALSE,FALSE,FALSE
"număreducaţie","număr","educaţie","unrelated","word","word",0.0978136931440642,-0.624897583596449,0.391181885541028,0.0583139525090854,45,45,45,1,1,45,46,0,0.978260869565217,FALSE,FALSE,FALSE
"numărfiden","număr","fiden","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"numedivitati","nume","divitati","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"numefuncţional","nume","funcţional","unrelated","word","word",0.0350668772673708,-0.426008619268341,0.323232799630791,0.0511075930653067,40,40,40,0,1,38,40,0,0.95,FALSE,FALSE,FALSE
"numerarbani","numerar","bani","related","word","word",0.507392688396555,-0.945706319667484,0.244339044410628,0.0546358712859503,20,20,22,1,0.909090909090909,19,22,1,0.863636363636364,FALSE,FALSE,FALSE
"numerardestin","numerar","destin","unrelated","word","word",0.0826498742332542,-0.650786584761525,0.429666115084102,0.0679361778530895,40,43,43,0,1,42,43,0,0.976744186046512,FALSE,FALSE,FALSE
"numerarschimboinic","numerar","schimboinic","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"numetitlu","nume","titlu","related","word","word",0.352602696655824,-0.803626836104297,0.249582594602693,0.0441203862774243,32,35,36,0,0.972222222222222,36,36,0,1,FALSE,FALSE,FALSE
"nuratnavineți","nurat","navineți","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"nuratrăpi","nurat","răpi","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"nvăugecapac","nvăuge","capac","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"nvăugeîngropa","nvăuge","îngropa","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"oaentpașaport","oaent","pașaport","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"oaenttranshologic","oaent","transhologic","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"obiecsideraa atrombs","obiecsidera","a atrombs","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"obiecsideracomerciant","obiecsidera","comerciant","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"obiectcomedie","obiect","comedie","unrelated","word","word",0.0984877425289549,-0.465875709800747,0.615463617059903,0.108799624299165,32,32,32,0,1,32,32,0,1,FALSE,FALSE,FALSE
"obiectrcător","obiect","rcător","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"obiectsubiect","obiect","subiect","related","word","word",0.475456271625344,-0.525085426970499,0.614952672332741,0.0927076035433668,44,44,44,0,1,44,44,0,1,FALSE,FALSE,FALSE
"obntcanox","obnt","canox","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"obntemoţional","obnt","emoţional","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"obocedezgo","oboce","dezgo","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"oboceprădător","oboce","prădător","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"obositbui dep","obosit","bui dep","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"obositeficace","obosit","eficace","unrelated","word","word",0.136420712624637,0.0610349317261015,0.779758980599954,0.178888978776499,19,19,33,0,0.575757575757576,32,33,0,0.96969696969697,FALSE,FALSE,FALSE
"obositînfometat","obosit","înfometat","related","word","word",0.480396781579347,-0.270121525821219,0.636953304220615,0.0929091883046959,47,50,50,0,1,50,50,0,1,FALSE,TRUE,FALSE
