"word_combo","sr_cue","sr_target","type","cue_type","target_type","sr_cosine","M_Z","SD_Z","sr_Z","sampleN","target_correct","target_answeredN","target_timeoutN","target_prop_correct","cue_correct","cue_answeredN","cue_timeoutN","cue_prop_correct","done_both","done_totalN","done"
"наслеђедипломирати","наслеђе","дипломирати","unrelated","word","word",0.519792105569096,0.0233033314329365,0.572697905844729,0.0835365751669034,47,53,53,0,1,52,53,0,0.981132075471698,TRUE,TRUE,FALSE
"наслеђеискребедити","наслеђе","искребедити","nonword","word","nonword",0.584710982607377,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"наслеђенаследити","наслеђе","наследити","related","word","word",0.759571030275643,-0.559234661050819,0.377836282073714,0.0771255081159078,24,26,26,0,1,24,25,1,0.96,FALSE,FALSE,FALSE
"насузнихепидемија","насузних","епидемија","nonword","nonword","word",0.584710982607377,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"насузнихуслузиме","насузних","услузиме","nonword","nonword","nonword",0.584710982607377,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"насупротсластан","насупрот","сластан","unrelated","word","word",NA,0.501080955690542,0.931651944319457,0.190172656787876,24,26,39,2,0.666666666666667,32,38,3,0.842105263157895,FALSE,FALSE,FALSE
"насупротсупротно","насупрот","супротно","related","word","word",0.771582796252921,-0.621972284292645,0.337957653054316,0.0775328029926286,19,21,21,0,1,20,21,0,0.952380952380952,FALSE,FALSE,FALSE
"насупротхемијска олострпљив","насупрот","хемијска олострпљив","nonword","word","nonword",0.584710982607377,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"натприроданбрта","натприродан","брта","nonword","word","nonword",0.584710982607377,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"натприроданобећање","натприродан","обећање","unrelated","word","word",0.432839864504032,-0.346710187006928,0.469009866061914,0.141411795336565,11,11,12,0,0.916666666666667,12,12,0,1,FALSE,FALSE,FALSE
"натприроданпаранормалан","натприродан","паранормалан","related","word","word",NA,0.767403307905662,1.33635915806209,0.25718243988039,27,27,27,0,1,25,27,0,0.925925925925926,FALSE,FALSE,FALSE
"натрагдежиш","натраг","дежиш","nonword","word","nonword",0.584710982607377,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"натрагповратак","натраг","повратак","related","word","word",0.484250522609343,-0.488314817045365,0.629069833887093,0.0898671191267276,49,50,50,0,1,49,50,0,0.98,TRUE,TRUE,FALSE
"натрагторнадо","натраг","торнадо","unrelated","word","word",0.440788804481951,-0.135276829733701,0.617571235745976,0.0931023668311601,44,47,50,1,0.94,41,49,2,0.836734693877551,FALSE,TRUE,FALSE
"наузврантимузика","наузвранти","музика","nonword","nonword","word",0.584710982607377,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"наузврантистеј","наузвранти","стеј","nonword","nonword","nonword",0.584710982607377,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"националноглобално","национално","глобално","related","word","word",0.71130902626532,-0.463176755928117,0.539950161499999,0.0954506051748552,32,34,34,1,1,33,34,1,0.970588235294118,FALSE,FALSE,FALSE
"националнохив","национално","хив","unrelated","word","word",0.478438932083339,-0.204739488920236,0.8615762962213,0.215394074055325,16,18,43,2,0.418604651162791,41,44,1,0.931818181818182,FALSE,FALSE,FALSE
"националношиђ","национално","шиђ","nonword","word","nonword",0.584710982607377,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"национастрпљивфинансирати","национастрпљив","финансирати","nonword","nonword","word",0.584710982607377,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"национастрпљивштица","национастрпљив","штица","nonword","nonword","nonword",0.584710982607377,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"нашнусповаћа ситингс","нашну","споваћа ситингс","nonword","nonword","nonword",0.584710982607377,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"нашнуспорт","нашну","спорт","nonword","nonword","word",0.584710982607377,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"наштитникпишним","наштитник","пишним","nonword","nonword","nonword",0.584710982607377,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"наштитниктри","наштитник","три","nonword","nonword","word",0.584710982607377,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"небонeкoливетовати","небо","нeкoливетовати","nonword","word","nonword",0.584710982607377,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"небонебески","небо","небески","related","word","word",0.557576777182965,-0.473480753681651,0.452769467043787,0.0682575653960648,44,46,48,1,0.958333333333333,47,48,1,0.979166666666667,FALSE,FALSE,FALSE
"небопренос","небо","пренос","unrelated","word","word",0.382910634076497,-0.711973398441356,0.492423378595932,0.0870489775549935,32,33,33,1,1,33,33,1,1,FALSE,FALSE,FALSE
"невинкрив","невин","крив","related","word","word",0.530314797718948,-0.845393660634666,0.365320600887181,0.0617504520359558,35,37,38,1,0.973684210526316,38,38,1,1,FALSE,FALSE,FALSE
"невинкупатињства","невин","купатињства","nonword","word","nonword",0.584710982607377,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"невинсведочанство","невин","сведочанство","unrelated","word","word",0.453028751463079,-0.215420348843158,0.53398227835477,0.108998676138167,24,26,28,2,0.928571428571429,28,28,2,1,FALSE,FALSE,FALSE
"неволскиактивност","неволски","активност","nonword","nonword","word",0.584710982607377,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"неволскинеспо","неволски","неспо","nonword","nonword","nonword",0.584710982607377,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"невољазначај","невоља","значај","unrelated","word","word",0.359679540382633,-0.661753984834881,0.58804244813176,0.100848447858334,34,35,36,0,0.972222222222222,34,36,0,0.944444444444444,FALSE,FALSE,FALSE
"невољапроблем","невоља","проблем","related","word","word",0.497745863374015,-0.543372480281313,1.04241518237563,0.200612895383975,27,30,31,0,0.967741935483871,29,31,0,0.935483870967742,FALSE,FALSE,FALSE
"невољапуспремник","невоља","пуспремник","nonword","word","nonword",0.584710982607377,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"невуредагреф","невуреда","греф","nonword","nonword","nonword",0.584710982607377,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"невуредакревет","невуреда","кревет","nonword","nonword","word",0.584710982607377,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"нежаннајпреви","нежан","најпреви","nonword","word","nonword",0.584710982607377,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"нежаносетљив","нежан","осетљив","related","word","word",0.622848609513894,-0.638389896659857,0.321328041491652,0.0551073044824317,34,35,36,1,0.972222222222222,37,37,0,1,FALSE,FALSE,FALSE
"нежанстално","нежан","стално","unrelated","word","word",0.381474974763613,-0.686037004677511,0.70562332328858,0.124737759215186,32,33,33,0,1,32,33,0,0.96969696969697,FALSE,FALSE,FALSE
"незакоглeдaпребављаш","незакоглeдa","пребављаш","nonword","nonword","nonword",0.584710982607377,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"незакоглeдaфранцуски","незакоглeдa","француски","nonword","nonword","word",0.584710982607377,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"незаконитзаконит","незаконит","законит","related","word","word",0.905270349306272,-0.473460555239811,0.433846578038352,0.0744040743024964,34,38,38,0,1,32,38,0,0.842105263157895,FALSE,FALSE,FALSE
"незаконитзауставити","незаконит","зауставити","unrelated","word","word",0.420308457519097,-0.0704898169926761,0.827288314980085,0.127653358385921,42,44,44,0,1,40,44,0,0.909090909090909,FALSE,FALSE,FALSE
"незаконитнeкoлитеривати","незаконит","нeкoлитеривати","nonword","word","nonword",0.584710982607377,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"нездоксванзеспортски","нездокс","ванзеспортски","nonword","nonword","nonword",0.584710982607377,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"нездоксвладавина","нездокс","владавина","nonword","nonword","word",0.584710982607377,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"нездравболестан","нездрав","болестан","related","word","word",0.508181475510737,-0.722412110049721,0.401517630801751,0.100379407700438,16,17,17,0,1,15,17,0,0.88235294117647,FALSE,FALSE,FALSE
"нездрављумутеник","нездрав","љумутеник","nonword","word","nonword",0.584710982607377,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"нездравпублика","нездрав","публика","unrelated","word","word",0.425915608432147,-0.208022602390152,0.960703439162876,0.17254743134901,31,31,31,0,1,29,31,0,0.935483870967742,FALSE,FALSE,FALSE
"незнањеароганција","незнање","ароганција","related","word","word",0.492269785491192,0.556655663650657,1.01416210570346,0.18214889129898,31,34,39,0,0.871794871794872,38,39,0,0.974358974358974,FALSE,FALSE,FALSE
"незнањепокуслио","незнање","покуслио","nonword","word","nonword",0.584710982607377,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"незнањестил","незнање","стил","unrelated","word","word",0.372494638683233,-0.402504687935175,1.15477113754226,0.207403018930079,31,32,32,0,1,29,32,0,0.90625,FALSE,FALSE,FALSE
"нејелмождани","нејел","мождани","nonword","nonword","word",0.584710982607377,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"нејелсимлавој","нејел","симлавој","nonword","nonword","nonword",0.584710982607377,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"неколиворкраљ","неколивор","краљ","nonword","nonword","word",0.584710982607377,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"неколиворстрпљемирати","неколивор","стрпљемирати","nonword","nonword","nonword",0.584710982607377,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"неколицењиватинепослов","неколицењивати","непослов","nonword","nonword","nonword",0.584710982607377,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"неколицењиватиобезбедити","неколицењивати","обезбедити","nonword","nonword","word",0.584710982607377,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"некрешњедебео","некрешње","дебео","nonword","nonword","word",0.584710982607377,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"некрешњестварстерија","некрешње","стварстерија","nonword","nonword","nonword",0.584710982607377,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"нелностомока","нелност","омока","nonword","nonword","nonword",0.584710982607377,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"нелностпроблем","нелност","проблем","nonword","nonword","word",0.584710982607377,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"нембилностзароз","нембилност","зароз","nonword","nonword","nonword",0.584710982607377,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"нембилностписмо","нембилност","писмо","nonword","nonword","word",0.584710982607377,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"немогулновештачки","немогулно","вештачки","nonword","nonword","word",0.584710982607377,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"немогулнокупатињства","немогулно","купатињства","nonword","nonword","nonword",0.584710982607377,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"немогућебеска","немогуће","беска","nonword","word","nonword",0.584710982607377,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"немогућелако","немогуће","лако","related","word","word",0.458818533401005,-0.489105141795392,0.868062005893419,0.189426659520085,21,22,22,1,1,21,21,2,1,FALSE,FALSE,FALSE
"немогућепроцена","немогуће","процена","unrelated","word","word",0.42545815443202,-0.433247449568225,0.514482797553001,0.0750450288908815,47,52,54,1,0.962962962962963,49,54,1,0.907407407407407,TRUE,TRUE,FALSE
"необичаннешто","необичан","нешто","unrelated","word","word",0.377004749406169,-0.835944439667223,0.555493913423837,0.0966990783464789,33,36,38,1,0.947368421052632,35,38,1,0.921052631578947,FALSE,FALSE,FALSE
"необичанствосати","необичан","ствосати","nonword","word","nonword",0.584710982607377,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"необичанчудан","необичан","чудан","related","word","word",0.669996079424548,-0.780053867559445,0.706947635640531,0.126971543616332,31,33,33,0,1,32,33,0,0.96969696969697,FALSE,FALSE,FALSE
"неожењеножењен","неожењен","ожењен","related","word","word",0.915942529846278,-0.660039667500239,0.433932087685587,0.0744187390860133,34,34,34,1,1,30,34,1,0.88235294117647,FALSE,FALSE,FALSE
"неожењенознатино","неожењен","ознатино","nonword","word","nonword",0.584710982607377,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"неожењенсело","неожењен","село","unrelated","word","word",0.373565978584109,-0.608538054512517,1.1593080204536,0.185637853006666,39,41,41,1,1,40,41,1,0.975609756097561,FALSE,FALSE,FALSE
"неопимпресионирати","неоп","импресионирати","nonword","nonword","word",0.584710982607377,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"неопновиштен","неоп","новиштен","nonword","nonword","nonword",0.584710982607377,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"неправдаљут","неправда","љут","unrelated","word","word",0.386003033722096,-0.89329448977797,0.353603259733131,0.0566218371605269,39,40,41,0,0.975609756097561,39,41,0,0.951219512195122,FALSE,FALSE,FALSE
"неправданеправедан","неправда","неправедан","related","word","word",0.816563695578168,0.184243297779028,0.734403656404093,0.134083149642265,30,32,32,1,1,30,32,1,0.9375,FALSE,FALSE,FALSE
"неправдапаспом","неправда","паспом","nonword","word","nonword",0.584710982607377,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"непребрз","непре","брз","nonword","nonword","word",0.584710982607377,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"непреинстинтина","непре","инстинтина","nonword","nonword","nonword",0.584710982607377,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"непријатељдеценија","непријатељ","деценија","unrelated","word","word",0.412590420051657,-0.294529433616252,0.717217798623768,0.124851593194131,33,35,37,0,0.945945945945946,36,37,0,0.972972972972973,FALSE,FALSE,FALSE
"непријатељпротивник","непријатељ","противник","related","word","word",0.521316267776705,-0.373813064984803,0.738098988262414,0.126582932182121,34,35,35,2,1,35,36,1,0.972222222222222,FALSE,FALSE,FALSE
"непријатељчехва","непријатељ","чехва","nonword","word","nonword",0.584710982607377,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"неразулностзабим","неразулност","забим","nonword","nonword","nonword",0.584710982607377,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"неразулностироничан","неразулност","ироничан","nonword","nonword","word",0.584710982607377,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"неразумандогоству","неразуман","догоству","nonword","word","nonword",0.584710982607377,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"неразумандужина","неразуман","дужина","unrelated","word","word",0.458007524399258,-0.414165923754236,0.645824484282952,0.106172891193122,37,40,40,0,1,39,40,0,0.975,FALSE,FALSE,FALSE
"неразуманнеодговоран","неразуман","неодговоран","related","word","word",0.690544862330673,-0.196659825996967,0.528821667730327,0.0747866774580987,50,50,50,1,1,50,51,0,0.980392156862745,TRUE,TRUE,TRUE
"нервднета","нерв","днета","nonword","word","nonword",0.584710982607377,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"нервмишић","нерв","мишић","related","word","word",0.561820219449002,-0.829917913202041,0.470635508754922,0.0807133238692939,34,35,35,1,1,34,35,1,0.971428571428571,FALSE,FALSE,FALSE
"нервпрљав","нерв","прљав","unrelated","word","word",0.487690610777306,-0.397976722696137,0.429216422989373,0.0915092488529271,22,25,26,1,0.961538461538462,23,27,0,0.851851851851852,FALSE,FALSE,FALSE
"неспособанборац","неспособан","борац","unrelated","word","word",0.454962553374768,-0.508890274082089,0.604922243704222,0.114319558526613,28,30,31,2,0.967741935483871,30,31,2,0.967741935483871,FALSE,FALSE,FALSE
"неспособанднева","неспособан","днева","nonword","word","nonword",0.584710982607377,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"неспособаннемоћан","неспособан","немоћан","related","word","word",0.661838838398074,-0.43252955649435,0.717073915267542,0.116324749590501,38,40,41,0,0.975609756097561,39,41,0,0.951219512195122,FALSE,FALSE,FALSE
"неспоствомжерок","неспоством","жерок","nonword","nonword","nonword",0.584710982607377,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"неспоствомреактор","неспоством","реактор","nonword","nonword","word",0.584710982607377,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"несрегледједро","несреглед","једро","nonword","nonword","word",0.584710982607377,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"несрегледстаслевац","несреглед","стаслевац","nonword","nonword","nonword",0.584710982607377,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"несрећанбаба","несрећан","баба","unrelated","word","word",0.366315676024744,-0.52883393975653,0.809975449479046,0.145475885237957,31,35,36,0,0.972222222222222,33,35,1,0.942857142857143,FALSE,FALSE,FALSE
"несрећанлопљачка","несрећан","лопљачка","nonword","word","nonword",0.584710982607377,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"несрећаннесрећа","несрећан","несрећа","related","word","word",0.848247899019571,-0.38857791759648,0.731254201516322,0.105547452522873,48,50,50,0,1,50,50,0,1,FALSE,TRUE,FALSE
"неудобандечак","неудобан","дечак","unrelated","word","word",NA,-0.734729421519996,0.751791861957246,0.108511808468896,48,49,50,0,0.98,47,49,1,0.959183673469388,FALSE,TRUE,FALSE
"неудобанисправмократија","неудобан","исправмократија","nonword","word","nonword",0.584710982607377,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"неудобаннепријатан","неудобан","непријатан","related","word","word",NA,-0.553985210065023,0.419514125307476,0.0753469611803476,31,33,33,0,1,32,33,0,0.96969696969697,FALSE,FALSE,FALSE
"неудолностмасажа","неудолност","масажа","nonword","nonword","word",0.584710982607377,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"неудолностмекла","неудолност","мекла","nonword","nonword","nonword",0.584710982607377,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"неучинспирација","неуч","инспирација","nonword","nonword","word",0.584710982607377,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"неучпоздравтички","неуч","поздравтички","nonword","nonword","nonword",0.584710982607377,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"низаквисок","низак","висок","related","word","word",0.510577487870496,-0.763777627619539,0.833117036707873,0.163387693356925,26,27,27,0,1,26,27,0,0.962962962962963,FALSE,FALSE,FALSE
"низакисповедити","низак","исповедити","unrelated","word","word",NA,0.531599823307015,0.795607790165452,0.132601298360909,36,37,39,1,0.948717948717949,37,39,1,0.948717948717949,FALSE,FALSE,FALSE
"низакмрћих","низак","мрћих","nonword","word","nonword",0.584710982607377,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"никадаикада","никада","икада","related","word","word",0.710415352935654,-0.653654174519425,0.460614920340075,0.090334017964078,26,26,28,0,0.928571428571429,26,28,0,0.928571428571429,FALSE,FALSE,FALSE
"никаданарод","никада","народ","unrelated","word","word",0.267530135003913,-0.911782699902153,0.406354694216812,0.0812709388433623,25,27,28,1,0.964285714285714,28,28,1,1,FALSE,FALSE,FALSE
"никадапоуметник","никада","поуметник","nonword","word","nonword",0.584710982607377,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"никлануклеарни","никла","нуклеарни","nonword","nonword","word",0.584710982607377,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"никлахероском","никла","хероском","nonword","nonword","nonword",0.584710982607377,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ниљакапамук","ниљака","памук","nonword","nonword","word",0.584710982607377,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ниљакаценот","ниљака","ценот","nonword","nonword","nonword",0.584710982607377,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"нинуобејзбол","нинуо","бејзбол","nonword","nonword","word",0.584710982607377,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"нинуонадлесда","нинуо","надлесда","nonword","nonword","nonword",0.584710982607377,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"нинџадоказ","нинџа","доказ","unrelated","word","word",0.405658335902561,-0.768626467418494,0.505656064278333,0.0771118268824574,43,44,46,0,0.956521739130435,44,46,0,0.956521739130435,FALSE,FALSE,FALSE
"нинџамикрознај","нинџа","микрознај","nonword","word","nonword",0.584710982607377,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"нинџасамурај","нинџа","самурај","related","word","word",0.546953543571846,-0.540718641343435,0.58208537875564,0.0887671880717478,43,43,43,1,1,37,43,1,0.86046511627907,FALSE,FALSE,FALSE
"ништанешто","ништа","нешто","related","word","word",0.472192390666822,-1.04758943921319,0.20316430541135,0.0353663660598753,33,34,34,2,1,34,34,2,1,FALSE,FALSE,FALSE
"ништаодмплетан","ништа","одмплетан","nonword","word","nonword",0.584710982607377,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ништапацов","ништа","пацов","unrelated","word","word",0.331771378070696,-0.683167350449185,0.378028648334049,0.0658063409860921,33,35,35,0,1,34,35,0,0.971428571428571,FALSE,FALSE,FALSE
"нлованземаљски","нло","ванземаљски","related","word","word",0.589597414011989,0.741272780968561,1.31311205294518,0.2130149033327,38,39,49,0,0.795918367346939,1,49,0,0.0204081632653061,FALSE,FALSE,FALSE
"нлопластика","нло","пластика","unrelated","word","word",0.457656245097904,0.120163538702206,1.41133834092343,0.245682470148355,33,33,33,1,1,4,32,2,0.125,FALSE,FALSE,FALSE
"нлоциукрала","нло","циукрала","nonword","word","nonword",0.584710982607377,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"нобелнаграда","нобел","награда","related","word","word",NA,-0.673783873619943,0.509095524019772,0.103918688681938,24,24,24,0,1,21,24,0,0.875,FALSE,FALSE,FALSE
"нобелостатност","нобел","остатност","nonword","word","nonword",0.584710982607377,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"нобелткиво","нобел","ткиво","unrelated","word","word",NA,-0.349452903367962,0.573095679246865,0.0863974244107144,44,50,51,0,0.980392156862745,33,50,1,0.66,TRUE,TRUE,FALSE
"новембарбитга","новембар","битга","nonword","word","nonword",0.584710982607377,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"новембардецембар","новембар","децембар","related","word","word",0.816716095096343,-0.97027674374577,0.252588741383124,0.0515594609300396,24,25,25,0,1,25,25,0,1,FALSE,FALSE,FALSE
"новембаримпресионирати","новембар","импресионирати","unrelated","word","word",0.373969651613268,0.960190837752865,0.966742836716332,0.14411351331058,45,48,50,1,0.96,49,51,0,0.96078431372549,FALSE,TRUE,FALSE
"новенментпроизводња","новенмент","производња","nonword","nonword","word",0.584710982607377,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"новенментшетвртат","новенмент","шетвртат","nonword","nonword","nonword",0.584710982607377,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"новинарлностлибералан","новинарлност","либералан","nonword","nonword","word",0.584710982607377,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"новинарлностунуљео","новинарлност","унуљео","nonword","nonword","nonword",0.584710982607377,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"новинарствоизгослио","новинарство","изгослио","nonword","word","nonword",0.584710982607377,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"новинарствојастог","новинарство","јастог","unrelated","word","word",0.372986870015908,-0.0626500929169428,0.999807363749586,0.168998289476373,35,36,39,2,0.923076923076923,37,39,2,0.948717948717949,FALSE,FALSE,FALSE
"новинарствополитика","новинарство","политика","related","word","word",0.525637556513093,-0.622772699101698,0.875854940725938,0.168558361933061,27,28,28,1,1,27,27,2,1,FALSE,FALSE,FALSE
"нокатзаврцени","нокат","заврцени","nonword","word","nonword",0.584710982607377,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"нокатзуб","нокат","зуб","related","word","word",0.632964412926523,-0.757166337132041,0.775666071348266,0.116936060057784,44,48,49,0,0.979591836734694,44,49,0,0.897959183673469,FALSE,FALSE,FALSE
"нокаттепих","нокат","тепих","unrelated","word","word",0.585700001272579,-0.585706958650925,0.571056734348013,0.106042573403037,29,29,30,1,0.966666666666667,30,30,1,1,FALSE,FALSE,FALSE
"нормалногенерално","нормално","генерално","related","word","word",0.564302584690454,-0.676706037305577,0.401130968420256,0.0720452487354127,31,33,33,2,1,32,33,2,0.96969696969697,FALSE,FALSE,FALSE
"нормалнопослати","нормално","послати","unrelated","word","word",0.362525307516272,-0.568116470881076,0.399960231161499,0.0816415403126068,24,27,27,0,1,27,27,0,1,FALSE,FALSE,FALSE
"нормалнотавог","нормално","тавог","nonword","word","nonword",0.584710982607377,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"норстичноминут","норстично","минут","nonword","nonword","word",0.584710982607377,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"норстичномрћих","норстично","мрћих","nonword","nonword","nonword",0.584710982607377,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ноћвече","ноћ","вече","related","word","word",0.462561567069386,-0.937236357581659,0.439413211487978,0.0686248142616311,41,41,43,1,0.953488372093023,42,43,1,0.976744186046512,FALSE,FALSE,FALSE
"ноћлоизвиња","ноћ","лоизвиња","nonword","word","nonword",0.584710982607377,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
