"word_combo","pt_cue","pt_target","type","cue_type","target_type","pt_cosine","M_Z","SD_Z","SE_Z","sampleN","target_correct","target_answeredN","target_timeoutN","target_prop_correct","cue_correct","cue_answeredN","cue_timeoutN","cue_prop_correct","done_both","done_totalN","done"
"filosofiabaquerso","filosofia","baquerso","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"filosofiareligião","filosofia","religião","related","word","word",0.562702980796053,-0.360615211725871,0.716581662445326,0.226603018283717,10,10,10,0,1,10,10,0,1,FALSE,FALSE,FALSE
"filosomenhematur","filosomenhe","matur","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"filosomenhepresidente","filosomenhe","presidente","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"fimfígado","fim","fígado","unrelated","word","word",0.0795849289585652,-0.434997630902896,0.493992825209625,0.164664275069875,9,11,11,1,1,11,11,1,1,FALSE,FALSE,FALSE
"fimfinalizar","fim","finalizar","related","word","word",0.296249086123696,-0.58909901733246,0.338838601222984,0.0847096503057461,16,19,19,0,1,18,19,0,0.947368421052632,FALSE,FALSE,FALSE
"fimplassico","fim","plassico","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"finalacreditar","final","acreditar","unrelated","word","word",0.125609237894936,-0.54973754821242,0.552551530270545,0.110510306054109,25,27,27,0,1,27,27,0,1,FALSE,FALSE,FALSE
"finalamêijo","final","amêijo","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"finaldefinitiva","final","definitiva","related","word","word",0.31294241039683,-0.431862826577445,0.519744105867216,0.126056461575455,17,18,19,1,0.947368421052632,18,20,0,0.9,FALSE,FALSE,FALSE
"finalmentebarco","finalmente","barco","unrelated","word","word",0.113018628988193,-0.762840780645782,0.299714289887569,0.0999047632958565,9,10,10,0,1,10,10,0,1,FALSE,FALSE,FALSE
"finalmenteeventualmente","finalmente","eventualmente","related","word","word",0.413616184463777,-0.457613149273156,0.439998751108399,0.13266461505923,11,11,11,0,1,11,11,0,1,FALSE,FALSE,FALSE
"finalmentevasubigno","finalmente","vasubigno","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"finamaramenteabrigo","finamaramente","abrigo","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"finamaramentesobia","finamaramente","sobia","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"finançaabplendo","finança","abplendo","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"finançainvestir","finança","investir","related","word","word",0.287668326236241,-0.171162352099591,0.964616518165906,0.321538839388635,9,9,9,0,1,9,9,0,1,FALSE,FALSE,FALSE
"finançasuspeito","finança","suspeito","unrelated","word","word",0.113878220378035,-0.777471364387958,0.214664242874606,0.0811354574320253,7,7,8,0,0.875,8,8,0,1,FALSE,FALSE,FALSE
"financeiramenteapresonese","financeiramente","apresonese","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"financeiramenteestátua","financeiramente","estátua","unrelated","word","word",0.0687897031783708,-0.387890936939325,0.289869505424874,0.0748439844722611,15,17,18,0,0.944444444444444,18,18,0,1,FALSE,FALSE,FALSE
"financeiramentefinanciamento","financeiramente","financiamento","related","word","word",0.453183292609152,0.00948822771161442,0.632208515240089,0.223519464125073,8,9,9,0,1,9,9,0,1,FALSE,FALSE,FALSE
"finogrosso","fino","grosso","related","word","word",0.511165026809014,-0.446750694873853,0.552193306269116,0.184064435423039,9,9,9,0,1,8,9,0,0.888888888888889,FALSE,FALSE,FALSE
"finopadre","fino","padre","unrelated","word","word",0.132764327699994,-0.569220659501471,0.419917599260455,0.17143064203377,6,6,6,0,1,6,6,0,1,FALSE,FALSE,FALSE
"finoproiast","fino","proiast","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"fiqueismenteaconselhar","fiqueismente","aconselhar","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"fiqueismentesolicitaquehaia","fiqueismente","solicitaquehaia","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"firmementefortemente","firmemente","fortemente","related","word","word",0.516897775017129,-0.559064129495146,0.313053816762143,0.0759267031184159,17,17,17,0,1,16,17,0,0.941176470588235,FALSE,FALSE,FALSE
"firmementeintembergue","firmemente","intembergue","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"firmementeprato","firmemente","prato","unrelated","word","word",0.0596268210238759,-0.636214507048136,0.815930991406107,0.235538988764237,12,14,15,0,0.933333333333333,15,15,0,1,FALSE,FALSE,FALSE
"físicaandar","física","andar","unrelated","word","word",0.0569257450887619,-0.9130934753686,0.162043247092309,0.0512425740261154,10,11,11,1,1,11,11,1,1,FALSE,FALSE,FALSE
"físicamatemática","física","matemática","related","word","word",0.559118615428527,-0.473808424556396,0.370289694480235,0.130917176985235,8,9,9,0,1,9,9,0,1,FALSE,FALSE,FALSE
"físicaquiparem","física","quiparem","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"fizésgenheimente","fizés","genheimente","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"fizésinfância","fizés","infância","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"flectomiaaletair","flectomia","aletair","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"flectomiaconvés","flectomia","convés","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"fletohomicida","fleto","homicida","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"fletovildfina","fleto","vildfina","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"foamorteproiast","foamorte","proiast","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"foamortetrono","foamorte","trono","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"focarconcentrar","focar","concentrar","related","word","word",0.84039849640317,-0.345069348256349,0.389388156189571,0.0917796685851242,18,19,19,0,1,19,19,0,1,FALSE,FALSE,FALSE
"focarlarin","focar","larin","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"focarreino","focar","reino","unrelated","word","word",0.0435863626815487,-0.507352515643742,0.485313102346793,0.1034691010771,22,24,24,0,1,24,24,0,1,FALSE,FALSE,FALSE
"fõemclássico","fõem","clássico","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"fõemrapamacheque","fõem","rapamacheque","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"fogueteesposa","foguete","esposa","unrelated","word","word",0.0654245269152453,-0.406636373619286,0.41716228632832,0.111491310723133,14,14,14,1,1,13,14,1,0.928571428571429,FALSE,FALSE,FALSE
"foguetelaplanta","foguete","laplanta","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"foguetemíssil","foguete","míssil","related","word","word",0.547580726866905,-0.434785329533495,0.299863784589159,0.113337857316794,7,7,7,0,1,7,7,0,1,FALSE,FALSE,FALSE
"fomecarrigão","fome","carrigão","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"fomecientista","fome","cientista","unrelated","word","word",0.0785316040001676,-0.998006077217512,0.138151563543328,0.0617832574561526,5,6,6,0,1,6,6,0,1,FALSE,FALSE,FALSE
"fomemconexão","fomem","conexão","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"fomempreabaste","fomem","preabaste","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"fomesede","fome","sede","related","word","word",0.521690001857812,-0.617668121034563,0.518721319087428,0.129680329771857,16,18,18,0,1,17,18,0,0.944444444444444,FALSE,FALSE,FALSE
"fonteconsvata","fonte","consvata","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"fonteinformante","fonte","informante","related","word","word",0.334594892139495,0.337520545713864,0.451023480234035,0.170470852021444,7,10,12,0,0.833333333333333,12,12,0,1,FALSE,FALSE,FALSE
"fontepensar","fonte","pensar","unrelated","word","word",0.0492225514516794,-0.606644789736029,0.707593741018752,0.213347540269374,11,12,12,0,1,11,12,0,0.916666666666667,FALSE,FALSE,FALSE
"foraacerca","fora","acerca","related","word","word",0.187985493518233,-0.340567664873092,0.558164944322324,0.12480947581621,20,20,21,0,0.952380952380952,21,21,0,1,FALSE,FALSE,FALSE
"foradentro","fora","dentro","related","word","word",0.570172373932871,-0.635631947787112,0.374268139682972,0.167377800428702,5,6,6,0,1,6,6,0,1,FALSE,FALSE,FALSE
"foraêm","fora","êm","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"foraequipar","fora","equipar","unrelated","word","word",0.102517931904828,-0.327062618920906,0.817785356428939,0.198342082567053,17,20,22,0,0.909090909090909,22,22,0,1,FALSE,FALSE,FALSE
"forainalmar","fora","inalmar","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"foravigor","fora","vigor","unrelated","word","word",0.126778383175608,-0.581857109246255,0.434329471466566,0.137347038477146,10,10,10,0,1,10,10,0,1,FALSE,FALSE,FALSE
"forçacafé","força","café","unrelated","word","word",0.0457558978898587,-0.758388714460334,0.492373514359001,0.0930498479392004,28,28,28,0,1,28,28,0,1,FALSE,FALSE,FALSE
"forçacombuetível","força","combuetível","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"forçavigor","força","vigor","related","word","word",0.387933484446922,-0.381115253976979,0.604044346555039,0.125951952986413,23,24,25,0,0.96,25,25,0,1,FALSE,FALSE,FALSE
"formulárioassinar","formulário","assinar","related","word","word",0.54794671457289,-0.463017709705119,0.62302838860231,0.139313382882692,20,22,22,0,1,22,22,0,1,FALSE,FALSE,FALSE
"formulárioatenresta","formulário","atenresta","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"formuláriocorajoso","formulário","corajoso","unrelated","word","word",0.0874083226570584,-0.266374302504603,0.493542301559783,0.164514100519928,9,10,10,0,1,9,10,0,0.9,FALSE,FALSE,FALSE
"fornofogão","forno","fogão","related","word","word",0.630568250997636,-0.622650892571173,0.315586433271856,0.0843440220869486,14,14,15,0,0.933333333333333,14,15,0,0.933333333333333,FALSE,FALSE,FALSE
"fornojogações","forno","jogações","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"fornojogador","forno","jogador","unrelated","word","word",0.0938010174822977,-0.341930595574961,0.658118101340929,0.182529119976594,13,15,16,0,0.9375,15,16,0,0.9375,FALSE,FALSE,FALSE
"fortefraco","forte","fraco","related","word","word",0.555637816022449,-0.469468381769385,1.11899457049295,0.263749549635499,18,21,21,1,1,21,21,1,1,FALSE,FALSE,FALSE
"forteprecipres","forte","precipres","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"fortesuperfície","forte","superfície","unrelated","word","word",0.119080239930708,-0.307261402820964,0.628379363140651,0.198711002217051,10,10,10,1,1,10,10,1,1,FALSE,FALSE,FALSE
"fracteamizade","fracte","amizade","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"fractehorovistidade","fracte","horovistidade","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"fragmentoaprescional","fragmento","aprescional","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"fragmentopeça","fragmento","peça","related","word","word",0.269363106956365,-0.46286297451809,0.382500809158273,0.0987612842520568,15,15,15,0,1,15,15,0,1,FALSE,FALSE,FALSE
"fragmentozangado","fragmento","zangado","unrelated","word","word",0.0736713903377689,-0.220361134515902,0.570764782666642,0.12762688532055,20,23,23,1,1,23,23,1,1,FALSE,FALSE,FALSE
"fragvidademissão","fragvida","demissão","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"fragvidagalálers","fragvida","galálers","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"fralgachama","fralga","chama","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"fralganoair","fralga","noair","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"frangoaconselhar","frango","aconselhar","unrelated","word","word",0.01713253625035,-0.109298362594733,0.536423633548517,0.148777147394606,13,15,17,0,0.88235294117647,16,17,0,0.941176470588235,FALSE,FALSE,FALSE
"frangonek","frango","nek","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"frangoperu","frango","peru","related","word","word",0.652910754925783,-0.609689929184511,0.362208675867578,0.100458611789113,13,13,13,0,1,13,13,0,1,FALSE,FALSE,FALSE
"fredtaareia","fredta","areia","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"fredtaqueirada","fredta","queirada","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"frentarcorajoso","frentar","corajoso","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"frentarvêgie","frentar","vêgie","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"frenteperma","frente","perma","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"frentepresente","frente","presente","unrelated","word","word",0.114034313847236,-0.746696544525082,0.177886227822526,0.0628922789865017,8,10,10,1,1,10,10,1,1,FALSE,FALSE,FALSE
"frentetraseira","frente","traseira","related","word","word",0.367838976108389,-0.344146319318533,0.809972804432483,0.286368631295447,8,9,9,0,1,8,8,1,1,FALSE,FALSE,FALSE
"frequênciaassistente","frequência","assistente","unrelated","word","word",0.077235611280973,-0.111106061306694,0.89012689758833,0.215887483468237,17,18,18,0,1,18,18,0,1,FALSE,FALSE,FALSE
"frequênciasinal","frequência","sinal","related","word","word",0.317379680901242,-0.608739357086477,0.800878734061214,0.188768927920927,18,19,19,0,1,19,19,0,1,FALSE,FALSE,FALSE
"frequênciasnaiplo","frequência","snaiplo","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"frequencionalmentedama","frequencionalmente","dama","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"frequencionalmenteguataporto","frequencionalmente","guataporto","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"frequênhojornalista","frequênho","jornalista","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"frequênhouto","frequênho","uto","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"frescoraabplendo","frescora","abplendo","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"frescoracongelar","frescora","congelar","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"frescorefrescar","fresco","refrescar","related","word","word",0.372576544885386,0.345011060413509,0.985543572994859,0.311656242400417,10,10,10,0,1,8,9,1,0.888888888888889,FALSE,FALSE,FALSE
"frescosalvar","fresco","salvar","unrelated","word","word",0.0533234860402236,-0.622047669033778,0.640938793116854,0.17776443715514,13,13,14,1,0.928571428571429,13,14,1,0.928571428571429,FALSE,FALSE,FALSE
"frescovercentemente","fresco","vercentemente","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"fretecarga","frete","carga","related","word","word",0.289447253432612,-0.416696745417358,0.585902882781159,0.156589132092162,14,17,17,0,1,14,17,0,0.823529411764706,FALSE,FALSE,FALSE
"fretefesaque","frete","fesaque","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"fretesolar","frete","solar","unrelated","word","word",0.108144228659043,-0.202876712007686,1.03110035006086,0.310888452941452,11,13,13,0,1,12,13,0,0.923076923076923,FALSE,FALSE,FALSE
"fringinagratigues","fringina","gratigues","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"fringinajulgamento","fringina","julgamento","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"fuexiadopredador","fuexiado","predador","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"fuexiadoqueiteiro","fuexiado","queiteiro","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"fugircinde","fugir","cinde","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"fugirescapar","fugir","escapar","related","word","word",0.762786545560554,-0.00834355063225686,1.10199192994949,0.41651379906378,7,8,8,0,1,7,8,0,0.875,FALSE,FALSE,FALSE
"fugirlongo","fugir","longo","unrelated","word","word",0.0673110811257406,-0.308187709522303,0.594820984405309,0.210300975832526,8,8,8,0,1,8,8,0,1,FALSE,FALSE,FALSE
"fumarasnortsino","fumar","asnortsino","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"fumarcharuto","fumar","charuto","related","word","word",0.578757066102362,-0.315675337691392,0.9070303252508,0.251564949699426,13,13,14,0,0.928571428571429,14,14,0,1,FALSE,FALSE,FALSE
"fumarpsicologia","fumar","psicologia","unrelated","word","word",0.13012403439013,-0.244949832226665,0.695348015579494,0.163895099033623,18,18,18,0,1,18,18,0,1,FALSE,FALSE,FALSE
"fumavuiscientista","fumavuis","cientista","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"fumavuispaodi","fumavuis","paodi","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"funetecerca","funete","cerca","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"funetereira","funete","reira","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"funvamicroscópio","funva","microscópio","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"funvapria mempre","funva","pria mempre","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"furabertemasamento","furaberte","masamento","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"furabertepartícula","furaberte","partícula","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"furacãohonta","furacão","honta","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"furacãoliberal","furacão","liberal","unrelated","word","word",0.133171885523359,-0.34180945810783,0.757701261753573,0.169427152791835,20,22,24,0,0.916666666666667,21,24,0,0.875,FALSE,FALSE,FALSE
"furacãotornado","furacão","tornado","related","word","word",0.420305725555002,-0.369200688878113,0.487012812674936,0.130159649142766,14,14,16,1,0.875,15,16,1,0.9375,FALSE,FALSE,FALSE
"futuromastigar","futuro","mastigar","unrelated","word","word",0.100235664694646,-0.145536789652538,0.816415344117033,0.226432875791503,13,13,13,0,1,13,13,0,1,FALSE,FALSE,FALSE
"futuropassado","futuro","passado","related","word","word",0.47711839082859,-0.299385749461972,1.19047442545919,0.273113563970855,19,21,21,1,1,21,21,1,1,FALSE,FALSE,FALSE
"futuroquesditar","futuro","quesditar","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"gáator","gá","ator","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"gabinetearmário","gabinete","armário","related","word","word",0.410823231672976,-0.72628205053247,0.499895025678407,0.117826387512875,18,20,20,1,1,19,20,1,0.95,FALSE,FALSE,FALSE
"gabineteeir","gabinete","eir","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"gabineteprosseguir","gabinete","prosseguir","unrelated","word","word",0.121372428594505,-0.142582890001332,0.442592005309096,0.156479904126507,8,11,11,0,1,10,11,0,0.909090909090909,FALSE,FALSE,FALSE
"gáexaustilação","gá","exaustilação","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"gajodemocracia","gajo","democracia","unrelated","word","word",0.0877553335746594,-0.0935890805829064,0.908958218360247,0.287437826794706,10,10,10,0,1,10,10,0,1,FALSE,FALSE,FALSE
"gajomano","gajo","mano","related","word","word",0.466392879043512,-0.634121193752217,0.343173943717067,0.103470837194187,11,11,11,0,1,10,11,0,0.909090909090909,FALSE,FALSE,FALSE
"gajomedagens","gajo","medagens","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"galequesconsvata","galeques","consvata","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"galequesdinheiro","galeques","dinheiro","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"galeriadroga","galeria","droga","unrelated","word","word",0.113968281908192,-0.205281689930461,0.932235889391888,0.25855571538694,13,13,13,0,1,13,13,0,1,FALSE,FALSE,FALSE
"galeriaexibição","galeria","exibição","related","word","word",0.408436570104438,-0.44272467729124,0.564034504891154,0.150744562258669,14,16,16,1,1,16,16,1,1,FALSE,FALSE,FALSE
"galeriasoututamento","galeria","soututamento","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ganechaneteindividual","ganechanete","individual","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ganechanetevesdei","ganechanete","vesdei","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ganguechapéu","gangue","chapéu","unrelated","word","word",0.0780046465238016,-0.618948901630117,0.568306110549038,0.14207652763726,16,17,17,0,1,15,17,0,0.88235294117647,FALSE,FALSE,FALSE
"ganguedaeo","gangue","daeo","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ganguegrupo","gangue","grupo","related","word","word",0.534835497505504,-0.608632376206757,0.382458507743709,0.110406261199846,12,14,14,0,1,14,14,0,1,FALSE,FALSE,FALSE
"ganharsidiu","ganhar","sidiu","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ganharvencer","ganhar","vencer","related","word","word",0.710486537836107,-0.741968541603183,0.457108717584429,0.0974559060413946,22,23,23,0,1,22,23,0,0.956521739130435,FALSE,FALSE,FALSE
"ganharvisão","ganhar","visão","unrelated","word","word",0.0249014083563773,-0.679051717488065,0.431902702690263,0.111516798313424,15,17,17,0,1,16,17,0,0.941176470588235,FALSE,FALSE,FALSE
"gansomotel","ganso","motel","unrelated","word","word",0.0461780215740739,-0.111179337439621,1.00600855361391,0.279016571046946,13,14,15,0,0.933333333333333,14,15,0,0.933333333333333,FALSE,FALSE,FALSE
"gansonomia","ganso","nomia","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"gansopato","ganso","pato","related","word","word",0.60004404194237,-0.833425265974655,0.240375236062031,0.0801250786873435,9,11,11,0,1,10,11,0,0.909090909090909,FALSE,FALSE,FALSE
"garanqueirimen","garanquei","rimen","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"garanqueisubstituto","garanquei","substituto","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"garantianorobôscias","garantia","norobôscias","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"garantiapromessa","garantia","promessa","related","word","word",0.409482283016766,-0.676412183042652,0.343888828560707,0.0887917137308264,15,16,16,0,1,15,16,0,0.9375,FALSE,FALSE,FALSE
"garantiaquartel-general","garantia","quartel-general","unrelated","word","word",NA,0.578417413372538,0.924964761262252,0.37761528252463,6,6,8,0,0.75,8,8,0,1,FALSE,FALSE,FALSE
"gararestaestilo","gararesta","estilo","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"gararestaremorais","gararesta","remorais","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"garemsemergico","garems","emergico","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"garemsténis","garems","ténis","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
