"word_combo","ro_cue","ro_target","type","cue_type","target_type","ro_cosine","M_Z","SD_Z","SE_Z","sampleN","target_correct","target_answeredN","target_timeoutN","target_prop_correct","cue_correct","cue_answeredN","cue_timeoutN","cue_prop_correct","done_both","done_totalN","done"
"movămziac","movăm","ziac","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"mudo de remâninume de familie","mudo de remâni","nume de familie","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"mudo de remânisural","mudo de remâni","sural","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"mulțimeabdomiliber","mulțime","abdomiliber","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"mulțimepublic","mulțime","public","related","word","word",0.0889300293518335,-0.838386346630742,0.347652768368061,0.0530165501483015,43,45,45,0,1,44,45,0,0.977777777777778,FALSE,FALSE,FALSE
"mulțimesamurai","mulțime","samurai","unrelated","word","word",0.0320420541154041,0.0770567230541795,0.532984346191741,0.0942192113646146,32,35,37,2,0.945945945945946,38,38,1,1,FALSE,FALSE,FALSE
"munguprăfuit","mungu","prăfuit","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"munguvivil","mungu","vivil","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"munrăabanteni","munră","abanteni","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"munrăvinde","munră","vinde","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"murdardezgustător","murdar","dezgustător","related","word","word",0.570894159583647,-0.369567746423362,0.46027941561128,0.0778014212935657,35,35,36,0,0.972222222222222,35,36,0,0.972222222222222,FALSE,FALSE,FALSE
"murdarproprerinți","murdar","proprerinți","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"murdarsalată","murdar","salată","unrelated","word","word",0.129730933621699,-0.512224990175113,0.455583043102936,0.0770075894521223,35,36,36,0,1,34,36,0,0.944444444444444,FALSE,FALSE,FALSE
"murpăcu greutnunchi","murpă","cu greutnunchi","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"murpășef","murpă","șef","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"mutareabanteni","mutare","abanteni","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"mutaretrabuc","mutare","trabuc","unrelated","word","word",0.0173922212177988,-0.140766626785856,0.8339465010652,0.143020645017227,34,36,36,0,1,36,36,0,1,FALSE,FALSE,FALSE
"mutaretransfer","mutare","transfer","related","word","word",0.269656406628359,-0.491585728763353,0.440158058868859,0.0778096870550194,32,33,33,0,1,33,33,0,1,FALSE,FALSE,FALSE
"mutocratplastic","mutocrat","plastic","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"mutocratstrălulă","mutocrat","strălulă","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"myseuartilerie","myseu","artilerie","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"myseuschimnizare","myseu","schimnizare","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"naivcalculadriel","naiv","calculadriel","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"naivcinic","naiv","cinic","related","word","word",0.6088429200626,0.42879224747341,1.26481084844241,0.223589081962986,32,32,37,0,0.864864864864865,34,37,0,0.918918918918919,FALSE,FALSE,FALSE
"naivînghiţitură","naiv","înghiţitură","unrelated","word","word",0.138325859507052,0.301669001675068,1.12014893225796,0.184151350094386,37,37,37,1,1,36,37,1,0.972972972972973,FALSE,FALSE,FALSE
"naivpoatractică","naiv","poatractică","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"naivprost","naiv","prost","related","word","word",0.446090422153694,-0.77104580768198,0.662538151979818,0.144577677725889,21,22,22,0,1,22,22,0,1,FALSE,FALSE,FALSE
"naivsăptămână","naiv","săptămână","unrelated","word","word",0.0711308558212982,-0.481937263376701,0.917194340460653,0.195546490423523,22,24,24,0,1,23,24,0,0.958333333333333,FALSE,FALSE,FALSE
"napunechisență","napun","echisență","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"napunpix","napun","pix","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"nașteredolar","naștere","dolar","unrelated","word","word",0.147602665374749,-0.501266061953605,0.63331294621353,0.102736926155269,38,41,41,1,1,40,41,1,0.975609756097561,FALSE,FALSE,FALSE
"nașteresarcină","naștere","sarcină","related","word","word",0.241375998981709,-0.662544521939693,0.413233996848754,0.130676063665691,10,10,10,0,1,10,10,0,1,FALSE,FALSE,FALSE
"nașteretransnanțare","naștere","transnanțare","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"natăactiment","nată","actiment","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"natăinteresant","nată","interesant","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"naţionalcopie","naţional","copie","unrelated","word","word",0.12846111375828,-0.279238999985009,1.2791900341257,0.301507982518845,18,19,20,1,0.95,20,20,1,1,FALSE,FALSE,FALSE
"naţionalglobal","naţional","global","related","word","word",0.442505139186301,-0.63210774884383,0.397484741467018,0.0613332271671768,42,42,42,0,1,40,41,1,0.975609756097561,FALSE,FALSE,FALSE
"naţionalscruputa","naţional","scruputa","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"naţiotezielucriți","naţiotezi","elucriți","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"naţiotezipeşte","naţiotezi","peşte","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"naturalartificial","natural","artificial","related","word","word",0.430976230023286,-0.435520502003317,0.463682718235547,0.090935662630723,26,29,31,0,0.935483870967742,31,31,0,1,FALSE,FALSE,FALSE
"naturalbofil","natural","bofil","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"naturaldecemnţat","natural","decemnţat","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"naturalgrup","natural","grup","unrelated","word","word",0.0335053354294404,-0.728833534506729,0.431432172290321,0.0941462184171251,21,22,22,0,1,22,22,0,1,FALSE,FALSE,FALSE
"naturalîn general","natural","în general","related","word","word",NA,-0.383799215592865,0.565324931545938,0.082461116333496,47,49,50,0,0.98,50,50,0,1,TRUE,TRUE,FALSE
"naturalmiliard","natural","miliard","unrelated","word","word",0.108032047190001,-0.149438019616532,0.741073538033372,0.131004531025326,32,32,33,0,0.96969696969697,33,33,0,1,FALSE,FALSE,FALSE
"natuzeziflotă","natuzezi","flotă","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"natuzezimulut","natuzezi","mulut","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"natuzezizi de naștere","natuzezi","zi de naștere","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"natuzezizit","natuzezi","zit","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"navalflotă","naval","flotă","related","word","word",0.332440652281076,-0.282243768581036,0.598622223763282,0.11739947693228,26,27,29,1,0.931034482758621,25,29,1,0.862068965517241,FALSE,FALSE,FALSE
"navalprosop","naval","prosop","unrelated","word","word",0.0906747656801811,-0.218269000495247,0.743617311141072,0.170597511154283,19,22,22,0,1,18,22,0,0.818181818181818,FALSE,FALSE,FALSE
"navaltzel","naval","tzel","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"navigarecomunicare","navigare","comunicare","related","word","word",0.39713353236695,-0.563820331791957,0.461486238420511,0.0703759915872995,43,43,44,1,0.977272727272727,45,45,0,1,FALSE,FALSE,FALSE
"navigaredhrobi","navigare","dhrobi","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"navigareinformator","navigare","informator","unrelated","word","word",0.111236339647636,-0.179488560027856,0.693451180933007,0.155060397964371,20,21,21,0,1,20,21,0,0.952380952380952,FALSE,FALSE,FALSE
"naviziunirebisdă","naviziunire","bisdă","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"naviziunirestil","naviziunire","stil","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"neajutoe sordiumar","neajutoe sord","iumar","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"neajutoe sorduniformă","neajutoe sord","uniformă","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"neajutoratamesună","neajutorat","amesună","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"neajutoratfără putere","neajutorat","fără putere","related","word","word",NA,-0.168182085366995,0.599021748927927,0.119804349785585,25,27,28,0,0.964285714285714,27,28,0,0.964285714285714,FALSE,FALSE,FALSE
"neajutoratmeci","neajutorat","meci","unrelated","word","word",0.146709772702146,-0.372257185571138,0.591008189288262,0.113739579059617,27,28,30,0,0.933333333333333,29,30,0,0.966666666666667,FALSE,FALSE,FALSE
"nebamcheazare","nebam","cheazare","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"nebamsos","nebam","sos","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"nebucentcompasiune","nebucent","compasiune","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"nebucentromanners","nebucent","romanners","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"nebunieamesdru","nebunie","amesdru","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"nebunieargint","nebunie","argint","unrelated","word","word",0.0791821008532727,-0.330347794754229,0.855492909234492,0.136988500149062,39,41,42,2,0.976190476190476,40,42,2,0.952380952380952,FALSE,FALSE,FALSE
"nebunieprostie","nebunie","prostie","related","word","word",0.567456480106918,-0.574255149388639,0.631690890399152,0.111668228053752,32,32,32,0,1,31,32,0,0.96875,FALSE,FALSE,FALSE
"necedentaprogară","necedent","aprogară","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"necedentjurământ","necedent","jurământ","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"necesarboltăi","necesar","boltăi","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"necesarnevoie","necesar","nevoie","related","word","word",0.441262014655889,-0.744997673009107,0.46924253238277,0.0856715733089639,30,30,30,1,1,30,31,0,0.967741935483871,FALSE,FALSE,FALSE
"necesarsac","necesar","sac","unrelated","word","word",0.0945845431976717,-0.628636431214732,0.490978437657356,0.0716165656345398,47,50,50,0,1,49,50,0,0.98,TRUE,TRUE,FALSE
"nedreptatea rezigres","nedreptate","a rezigres","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"nedreptateinechitabil","nedreptate","inechitabil","related","word","word",0.397631844379756,1.09370948581257,1.0659562067432,0.194616086581965,30,30,35,0,0.857142857142857,34,35,0,0.971428571428571,FALSE,FALSE,FALSE
"nedreptatemiros","nedreptate","miros","unrelated","word","word",0.0863644661030439,-0.398534946501114,1.03583103587323,0.189116008037238,30,30,30,0,1,30,30,0,1,FALSE,FALSE,FALSE
"nefericitghinion","nefericit","ghinion","related","word","word",0.360089744581584,-0.424379278407919,0.697466816554268,0.110279186634916,40,41,41,0,1,40,41,0,0.975609756097561,FALSE,FALSE,FALSE
"nefericitmenţiuzibil","nefericit","menţiuzibil","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"nefericitprânz","nefericit","prânz","unrelated","word","word",0.101296142074715,-0.5358311161495,0.640877317004108,0.0925026728724617,48,50,50,1,1,50,50,1,1,FALSE,TRUE,FALSE
"neferidenţaduretlic","neferidenţa","duretlic","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"neferidenţatenis","neferidenţa","tenis","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"nemulţutaterezulbrie","nemulţutate","rezulbrie","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"nemulţutateteorie","nemulţutate","teorie","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"neobișnuitciudat","neobișnuit","ciudat","related","word","word",0.475488984315502,-0.526630431885741,0.627218269665741,0.0924782886156067,46,48,50,0,0.96,49,50,0,0.98,FALSE,TRUE,FALSE
"neobișnuitîntrețisoftware","neobișnuit","întrețisoftware","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"neobișnuitucide","neobișnuit","ucide","unrelated","word","word",0.123029318490119,-0.632178754635797,0.557419163821448,0.100115437273663,31,32,32,0,1,32,32,0,1,FALSE,FALSE,FALSE
"neonowensnuitminister","neonowensnuit","minister","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"neonowensnuitpladu","neonowensnuit","pladu","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"nepotacclin","nepot","acclin","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"nepotautobuz","nepot","autobuz","unrelated","word","word",0.113262945675585,-0.325567029753776,0.953552555817648,0.137633456196944,48,49,50,0,0.98,47,50,0,0.94,FALSE,TRUE,FALSE
"nepotcopil","nepot","copil","related","word","word",0.500117577436288,-0.91108729410678,0.28308537895628,0.0404407684223257,49,50,50,1,1,50,50,1,1,TRUE,TRUE,FALSE
"nerezonabiliresponsabil","nerezonabil","iresponsabil","related","word","word",0.483084206340256,0.443348264474088,1.22972457160674,0.217386645893713,32,32,33,1,0.96969696969697,30,33,1,0.909090909090909,FALSE,FALSE,FALSE
"nerezonabilmenţidiţional","nerezonabil","menţidiţional","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"nerezonabilnord","nerezonabil","nord","unrelated","word","word",0.0993476071186085,-0.640181857455367,0.712698998683725,0.114123174877959,39,42,43,0,0.976744186046512,37,43,0,0.86046511627907,FALSE,FALSE,FALSE
"nerezonarământatracnitate","nerezonarământ","atracnitate","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"nerezonarământfranceză","nerezonarământ","franceză","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"nerseccrede","nersec","crede","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"nersecfarscaperatura","nersec","farscaperatura","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"nerva seamadere","nerv","a seamadere","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"nervmuşchi","nerv","muşchi","related","word","word",0.520771815158765,-0.535160480562376,0.987138134102343,0.145545577487145,46,49,50,1,0.98,48,50,1,0.96,FALSE,TRUE,FALSE
"nervprădător","nerv","prădător","unrelated","word","word",0.131013035536095,-0.238081974979199,0.611112766875828,0.097856359126545,39,41,42,0,0.976190476190476,39,42,0,0.928571428571429,FALSE,FALSE,FALSE
"nevinodămânsfert","nevinodămân","sfert","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"nevinodămânstrufu","nevinodămân","strufu","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"nevinovatocchn","nevinovat","occhn","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"nevinovatvinovat","nevinovat","vinovat","related","word","word",0.721152363985975,-0.752643405161101,0.514914446345008,0.0721024444195224,51,51,52,0,0.980769230769231,49,51,1,0.96078431372549,TRUE,TRUE,TRUE
"nevinovatzăpadă","nevinovat","zăpadă","unrelated","word","word",0.0515151571293353,-0.556503525491283,0.641903367074466,0.0926507704435425,48,50,50,0,1,49,50,0,0.98,FALSE,TRUE,FALSE
"niciodatăarestare","niciodată","arestare","unrelated","word","word",0.0904723980948119,-0.227387313117392,0.723704133347535,0.124114234930888,34,36,37,0,0.972972972972973,37,37,0,1,FALSE,FALSE,FALSE
"niciodatărecunoștude sorf","niciodată","recunoștude sorf","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"niciodatăvreodată","niciodată","vreodată","related","word","word",0.600723839460449,-0.527129007620275,0.973284900151182,0.150181120560848,42,44,45,1,0.977777777777778,44,44,2,1,FALSE,FALSE,FALSE
"nierăfack","nieră","fack","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"nierăjustiţie","nieră","justiţie","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"nimicceva","nimic","ceva","related","word","word",0.61080503960965,-0.695736288235465,0.505276188543622,0.0954882241635006,28,29,30,2,0.966666666666667,28,30,2,0.933333333333333,FALSE,FALSE,FALSE
"nimicchiudată","nimic","chiudată","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"nimiclimuzină","nimic","limuzină","unrelated","word","word",0.107179489841668,-0.0835171409539419,0.564452899009849,0.0982586375570328,33,34,36,0,0.944444444444444,35,36,0,0.972222222222222,FALSE,FALSE,FALSE
"ninjaagresibil","ninja","agresibil","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ninjabatistă","ninja","batistă","unrelated","word","word",0.0120335991334914,0.258690385383971,1.83233656857293,0.352633337037192,27,27,28,0,0.964285714285714,22,28,0,0.785714285714286,FALSE,FALSE,FALSE
"ninjasamurai","ninja","samurai","related","word","word",0.548511220813114,-0.209491327069195,0.546239720605019,0.136559930151255,16,16,16,0,1,12,16,0,0.75,FALSE,FALSE,FALSE
"nisulcometept","nisul","cometept","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"nisulcu greutate","nisul","cu greutate","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"noaptebijutetenţă","noapte","bijutetenţă","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"noapteseară","noapte","seară","related","word","word",0.63973826790447,-0.645767258697363,0.567913333935027,0.0837342528818298,46,48,50,0,0.96,50,50,0,1,TRUE,TRUE,FALSE
"noaptesimbol","noapte","simbol","unrelated","word","word",0.0936481889903869,-0.587739756570797,0.497289279044208,0.0758359040959735,43,44,44,1,1,44,44,1,1,FALSE,FALSE,FALSE
"noapțiunuerc","noapțiunu","erc","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"noapțiunuheroină","noapțiunu","heroină","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"nobelcontracttuţie","nobel","contracttuţie","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"nobelpremiu","nobel","premiu","related","word","word",0.434463285967475,-0.445157797999189,0.646467057676146,0.106278529608232,37,38,38,2,1,34,38,2,0.894736842105263,FALSE,FALSE,FALSE
"nobelțesut","nobel","țesut","unrelated","word","word",0.124665724335117,0.128160091711965,1.07017018326653,0.189181148402854,32,32,36,0,0.888888888888889,28,36,0,0.777777777777778,FALSE,FALSE,FALSE
"nobilceapă","nobil","ceapă","unrelated","word","word",0.101979967577619,-0.55750910019131,0.626095224357208,0.112450021868198,31,31,31,1,1,29,31,1,0.935483870967742,FALSE,FALSE,FALSE
"nobilcurajos","nobil","curajos","related","word","word",0.538634588048928,-0.70068073584163,0.294283575494744,0.0537285842005819,30,31,31,0,1,27,31,0,0.870967741935484,FALSE,FALSE,FALSE
"nobilrubdu","nobil","rubdu","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"noiembrieamestec","noiembrie","amestec","unrelated","word","word",0.0807638341370588,-0.37974919955643,0.397939511657155,0.075203498906523,28,31,32,0,0.96875,31,32,0,0.96875,FALSE,FALSE,FALSE
"noiembriedecembrie","noiembrie","decembrie","related","word","word",0.711411622868215,-0.655815984543178,0.983127340636682,0.140446762948097,49,50,50,0,1,49,50,0,0.98,FALSE,TRUE,FALSE
"noiembriesabolent","noiembrie","sabolent","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"noiemcursfolosi","noiemcurs","folosi","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"noiemcursinformatenţă","noiemcurs","informatenţă","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"nomatefect","nomat","efect","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"nomatinformaranţă","nomat","informaranţă","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"norbani","nor","bani","unrelated","word","word",0.10452092088976,-0.677513957675592,0.446923579919149,0.0790056735082496,32,32,32,0,1,28,32,0,0.875,FALSE,FALSE,FALSE
"norceaţă","nor","ceaţă","related","word","word",0.430863357945536,-0.801249120347196,0.350185905287206,0.066178915573569,28,28,29,1,0.96551724137931,24,29,1,0.827586206896552,FALSE,FALSE,FALSE
"nordesportiv","nor","desportiv","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"noroilesti","noroi","lesti","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"noroinisip","noroi","nisip","related","word","word",0.581108909776406,-0.637317370348565,0.525025627024922,0.0757809217735726,48,48,48,0,1,46,48,0,0.958333333333333,FALSE,FALSE,FALSE
"noroivitamină","noroi","vitamină","unrelated","word","word",0.118883474173206,-0.431459357308401,0.473871211017685,0.0824903896388464,33,34,36,0,0.944444444444444,34,36,0,0.944444444444444,FALSE,FALSE,FALSE
"noscăglorui","noscă","glorui","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"noscăștiri","noscă","știri","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"noşitapăra","noşit","apăra","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"noşitsăpţă","noşit","săpţă","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"novemdu obatui","novem","du obatui","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"novemlunetist","novem","lunetist","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"nucledurrebate","nucledurre","bate","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"nucledurreintentiomorcă","nucledurre","intentiomorcă","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"nudgol","nud","gol","related","word","word",0.358704014285742,-0.868237640706892,0.302313408143974,0.0561381905607523,29,30,30,0,1,29,30,0,0.966666666666667,FALSE,FALSE,FALSE
"nudgoltern","nud","goltern","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"nudînfrângere","nud","înfrângere","unrelated","word","word",0.0447572013917107,-0.140411364398563,0.668319795713965,0.124103870475523,29,30,30,0,1,24,30,0,0.8,FALSE,FALSE,FALSE
"nufăpaceau","nufă","paceau","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"nufărață","nufă","rață","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"nuirtacela","nuirt","acela","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"nuirtpanieire","nuirt","panieire","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"număradresă","număr","adresă","related","word","word",0.358021208668904,-0.727472232693697,0.323499655975976,0.0742159109826029,19,22,22,0,1,21,22,0,0.954545454545455,FALSE,FALSE,FALSE
