"word_combo","hu_cue","hu_target","type","cue_type","target_type","hu_cosine","M_Z","SD_Z","SE_Z","sampleN","target_correct","target_answeredN","target_timeoutN","target_prop_correct","cue_correct","cue_answeredN","cue_timeoutN","cue_prop_correct","done_both","done_totalN","done"
"jelenségmazőr","jelenség","mazőr","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"jelenségmeghal","jelenség","meghal","unrelated","word","word",0.103940073983104,-0.0305747067202579,0.801324439267017,0.400662219633508,4,4,4,0,1,4,4,0,1,FALSE,FALSE,FALSE
"jelensökcím","jelensök","cím","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"jelensöktoöm","jelensök","toöm","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"jelentésfontosság","jelentés","fontosság","related","word","word",0.24971952606626,-0.567295775900835,0.458297406594671,0.16203260200165,8,10,10,0,1,10,10,0,1,FALSE,FALSE,FALSE
"jelentésgalaxis","jelentés","galaxis","unrelated","word","word",0.0796431201830038,-0.0618117382797239,0.650350431067421,0.135607439065789,23,25,28,1,0.892857142857143,27,28,1,0.964285714285714,FALSE,FALSE,FALSE
"jelentéspátna","jelentés","pátna","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"jelentéssebészet","jelentés","sebészet","unrelated","word","word",0.133459021553841,0.0929548905968816,1.76588397053191,0.455949280613648,15,17,17,0,1,17,17,0,1,FALSE,FALSE,FALSE
"jelentéstájékoztat","jelentés","tájékoztat","related","word","word",0.365664274822016,-0.193161562645328,1.01351037750762,0.238886686912859,18,20,20,1,1,20,20,1,1,FALSE,FALSE,FALSE
"jelentésviéhes","jelentés","viéhes","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"jelöltkellemes","jelölt","kellemes","unrelated","word","word",0.103503540402407,-0.269584412529735,1.08911986602937,0.363039955343122,9,11,11,0,1,7,11,0,0.636363636363636,FALSE,FALSE,FALSE
"jelöltszavazó","jelölt","szavazó","related","word","word",0.482582207492986,-0.463943107353415,0.591456290253369,0.120730509690018,24,25,25,0,1,22,25,0,0.88,FALSE,FALSE,FALSE
"jelölttengrtész","jelölt","tengrtész","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"jelvényegyenruha","jelvény","egyenruha","related","word","word",0.542647074288613,-0.493365227603631,0.386790904737616,0.0789533628130513,24,25,26,0,0.961538461538462,24,26,0,0.923076923076923,FALSE,FALSE,FALSE
"jelvénypincércs","jelvény","pincércs","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"jelvénytudta","jelvény","tudta","unrelated","word","word",0.10295912291715,-0.216386621566298,1.15512384869302,0.174141472386637,44,46,47,0,0.978723404255319,39,46,1,0.847826086956522,FALSE,FALSE,FALSE
"jeolciúm","jeol","ciúm","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"jeolvád","jeol","vád","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"jeskénymóne","jeskény","móne","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"jeskénystílus","jeskény","stílus","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"jétakonyagcsalád","jétakonyag","család","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"jétakonyaghollz","jétakonyag","hollz","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"jobbbal","jobb","bal","related","word","word",0.493991874180766,-0.750033475304495,0.694309504856743,0.200429889764978,12,14,14,0,1,12,14,0,0.857142857142857,FALSE,FALSE,FALSE
"jobbfrancia","jobb","francia","unrelated","word","word",0.111121490885371,-0.171724096519479,1.27471722910216,0.260200564802895,24,26,26,0,1,24,26,0,0.923076923076923,FALSE,FALSE,FALSE
"jobbkinető","jobb","kinető","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"jógaalagút","jóga","alagút","unrelated","word","word",0.147021982331351,-0.360662680910695,0.393717963234035,0.0984294908085086,16,19,19,1,1,17,19,1,0.894736842105263,FALSE,FALSE,FALSE
"jógafesztitöl","jóga","fesztitöl","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"jógamasszázs","jóga","masszázs","related","word","word",0.524939812306089,0.734367425389685,1.67562994756393,0.268315529963927,39,42,42,1,1,40,42,1,0.952380952380952,FALSE,FALSE,FALSE
"jogászmotel","jogász","motel","unrelated","word","word",0.0583459898821643,0.479116550683477,1.15777109865067,0.349081120667439,11,12,14,0,0.857142857142857,11,14,0,0.785714285714286,FALSE,FALSE,FALSE
"jogásztekrap","jogász","tekrap","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"jogászügyész","jogász","ügyész","related","word","word",0.443089041568932,-0.659666774926653,0.472659817629426,0.0720799464421571,43,44,46,0,0.956521739130435,44,46,0,0.956521739130435,FALSE,FALSE,FALSE
"joghatósággyó","joghatóság","gyó","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"joghatósághatóság","joghatóság","hatóság","related","word","word",0.732526657672635,-0.261427915481823,1.28354180036534,0.17466791524602,54,56,58,0,0.96551724137931,54,58,0,0.931034482758621,FALSE,TRUE,TRUE
"joghatóságolcsó","joghatóság","olcsó","unrelated","word","word",0.0242640314479219,-0.167927421015882,0.618646911685999,0.159733945742835,15,15,18,0,0.833333333333333,13,18,0,0.722222222222222,FALSE,FALSE,FALSE
"joghetékséggyümölcs","joghetékség","gyümölcs","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"joghetékségors","joghetékség","ors","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"johanyhalénasz","johany","halénasz","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"johanyzúzódás","johany","zúzódás","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"jöheideges","jöhe","ideges","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"jöhemeol","jöhe","meol","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"jóindugts","jó","indugts","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"jojnökbefefőz","jojnök","befefőz","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"jojnökszövet","jojnök","szövet","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"jokknyakkendő","jokk","nyakkendő","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"jokktelg","jokk","telg","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"jókompletten","jó","kompletten","unrelated","word","word",0.117456945147088,1.52690766208354,1.90182643070668,0.4482647885975,18,21,35,0,0.6,34,35,0,0.971428571428571,FALSE,FALSE,FALSE
"jórossz","jó","rossz","related","word","word",0.637346617729279,-0.334017113033925,0.947750887249423,0.244708226844688,15,17,17,1,1,15,17,1,0.88235294117647,FALSE,FALSE,FALSE
"jótékonyságadomány","jótékonyság","adomány","related","word","word",0.614873620990307,-0.351004792280241,0.732660079334523,0.163827774179238,20,22,23,0,0.956521739130435,20,23,0,0.869565217391304,FALSE,FALSE,FALSE
"jótékonysághallucinfóió","jótékonyság","hallucinfóió","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"jótékonyságperc","jótékonyság","perc","unrelated","word","word",0.142706909567549,-0.288678230383319,1.04103177722881,0.178535476883132,34,35,38,0,0.921052631578947,36,38,0,0.947368421052632,FALSE,FALSE,FALSE
"jövőjaarlás","jövő","jaarlás","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"jövőmarad","jövő","marad","unrelated","word","word",0.116511219948076,-0.561061988205814,0.450355169451572,0.159224597130812,8,9,9,0,1,8,8,1,1,FALSE,FALSE,FALSE
"jövőmúlt","jövő","múlt","related","word","word",0.573858773477173,-0.862405971686553,0.66873749550894,0.23643440895404,8,9,9,0,1,8,9,0,0.888888888888889,FALSE,FALSE,FALSE
"józanrészeg","józan","részeg","related","word","word",0.47722663571389,-0.589263884380743,0.363963116333712,0.105067101595182,12,13,15,0,0.866666666666667,13,15,0,0.866666666666667,FALSE,FALSE,FALSE
"józanszéles","józan","széles","unrelated","word","word",0.117793215129258,-0.637941713496833,0.898189267195346,0.166789559718838,29,33,34,0,0.970588235294118,32,34,0,0.941176470588235,FALSE,FALSE,FALSE
"józanvazentiknop","józan","vazentiknop","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"jűgalaems","jű","galaems","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"júniusjúlius","június","július","related","word","word",0.685394308493704,-0.883797903252984,0.698245134335578,0.174561283583895,16,17,18,0,0.944444444444444,18,18,0,1,FALSE,FALSE,FALSE
"júniuskegyetlenség","június","kegyetlenség","unrelated","word","word",0.0666090306652393,0.281242038112481,1.05751484776346,0.24261054487867,19,19,20,0,0.95,19,20,0,0.95,FALSE,FALSE,FALSE
"júniusrambta","június","rambta","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"jűpáncél","jű","páncél","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"júplusficetestvér","júplus","ficetestvér","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"júplusvégül is","júplus","végül is","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"jutalékbizottság","jutalék","bizottság","related","word","word",0.15763411544782,-0.201992679895773,0.566583703051202,0.214148510739364,7,9,9,0,1,9,9,0,1,FALSE,FALSE,FALSE
"jutalékláz","jutalék","láz","unrelated","word","word",0.106197612207047,-0.644705919269616,0.639542160928867,0.192829216855831,11,12,14,0,0.857142857142857,13,14,0,0.928571428571429,FALSE,FALSE,FALSE
"jutaléktétl","jutalék","tétl","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"jutaniknagymama","jutanik","nagymama","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"jutaniktervazbi","jutanik","tervazbi","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"kaapnagitár","kaapna","gitár","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"kaapnamegilőszt","kaapna","megilőszt","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"kaazellárgarágő","kaazellár","garágő","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"kaazellárwatson","kaazellár","watson","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"kábelhaurg","kábel","haurg","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"kábelhelyes","kábel","helyes","unrelated","word","word",0.05954743803424,-0.666558022387309,0.349895590481418,0.0903426529897294,15,15,15,0,1,14,15,0,0.933333333333333,FALSE,FALSE,FALSE
"kábelhuzal","kábel","huzal","related","word","word",0.505315987788849,0.0596924878100454,0.511464177357645,0.180829894071795,8,10,12,0,0.833333333333333,11,12,0,0.916666666666667,FALSE,FALSE,FALSE
"kabindollár","kabin","dollár","unrelated","word","word",0.106783447667368,-0.539402060777485,0.463950289574064,0.0795668182384093,34,35,36,0,0.972222222222222,22,36,0,0.611111111111111,FALSE,FALSE,FALSE
"kabinezket","kabin","ezket","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"kabinfedélzet","kabin","fedélzet","related","word","word",0.567951900784845,0.0217868086239323,0.528083618601884,0.10162973978481,27,29,32,2,0.90625,22,32,2,0.6875,FALSE,FALSE,FALSE
"kacsovahülye","kacsova","hülye","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"kacsovamegsreti","kacsova","megsreti","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"kadasopkérés","kadasop","kérés","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"kadasopszaretá","kadasop","szaretá","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"kaenberfelület","kaenber","felület","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"kaenbermanika","kaenber","manika","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"kafőzimatal","kafőz","imatal","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"kafőzmeghitt","kafőz","meghitt","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"kaidragáeg","kaidra","gáeg","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"kaidraott","kaidra","ott","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"kalénfenék","kalén","fenék","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"kalénmagábalet","kalén","magábalet","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"kalibereletr","kaliber","eletr","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"kaliberfantázia","kaliber","fantázia","unrelated","word","word",0.113022301498359,-0.312298872492437,1.17639780136494,0.230710590188748,26,28,29,0,0.96551724137931,18,29,0,0.620689655172414,FALSE,FALSE,FALSE
"kalibergolyó","kaliber","golyó","related","word","word",0.541723631249861,-0.588655603459718,0.424865353711266,0.0927132211212411,21,21,21,1,1,17,21,1,0.80952380952381,FALSE,FALSE,FALSE
"kaljgolyó","kalj","golyó","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"kaljoktó","kalj","októ","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"kalózjegyzőkönyv","kalóz","jegyzőkönyv","unrelated","word","word",0.0422846078005249,0.040073444096069,0.790342762292024,0.172466930150652,21,21,21,2,1,17,21,2,0.80952380952381,FALSE,FALSE,FALSE
"kalóztengerész","kalóz","tengerész","related","word","word",0.471743651232516,-0.218531021248859,0.760983049494132,0.152196609898826,25,28,28,0,1,21,28,0,0.75,FALSE,FALSE,FALSE
"kalózujnbenyomat","kalóz","ujnbenyomat","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"kámazku","kámaz","ku","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"kámazpap","kámaz","pap","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"kameraépít","kamera","épít","unrelated","word","word",0.0789608463719645,-0.507684126488347,0.803063595897963,0.179570479068327,20,20,20,0,1,19,19,1,1,FALSE,FALSE,FALSE
"kameramikrofon","kamera","mikrofon","related","word","word",0.530790673771714,-0.496849524592633,0.319063670811749,0.0852733529102849,14,16,16,1,1,14,16,1,0.875,FALSE,FALSE,FALSE
"kameravalószínameg","kamera","valószínameg","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"kampányiskord","kampány","iskord","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"kampánykonyak","kampány","konyak","unrelated","word","word",0.0700124204669466,0.206644646017602,0.891644549541041,0.268840947017554,11,12,12,0,1,12,12,0,1,FALSE,FALSE,FALSE
"kampányválasztás","kampány","választás","related","word","word",0.433479506771653,-0.558173035166995,0.453430874205665,0.113357718551416,16,19,19,0,1,19,19,0,1,FALSE,FALSE,FALSE
"kanálhozzáállás","kanál","hozzáállás","unrelated","word","word",0.118171213105656,-0.222429887317083,1.13753136752538,0.192277895030244,35,37,38,1,0.973684210526316,34,38,1,0.894736842105263,FALSE,FALSE,FALSE
"kanálsósej","kanál","sósej","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"kanálvilla","kanál","villa","related","word","word",0.410703602560062,-0.42120735679909,0.806277351836973,0.190041394333685,18,18,19,1,0.947368421052632,17,19,1,0.894736842105263,FALSE,FALSE,FALSE
"kanapéágy","kanapé","ágy","related","word","word",0.58017392199565,-0.882506460568029,0.466830667067329,0.0882227035313246,28,32,33,1,0.96969696969697,30,33,1,0.909090909090909,FALSE,FALSE,FALSE
"kanapéjavulás","kanapé","javulás","unrelated","word","word",0.0928691786064416,-0.0463475349745027,0.689950680723772,0.0975737610048107,50,56,59,1,0.949152542372881,51,60,0,0.85,FALSE,TRUE,TRUE
"kanapérendítő","kanapé","rendítő","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"kanaűsellentétes","kanaűs","ellentétes","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"kanaűsgyilles","kanaűs","gyilles","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"kancellárelnök","kancellár","elnök","related","word","word",0.419087315326957,-0.112672359866947,2.22223328885319,0.573778167941077,15,15,16,0,0.9375,13,15,1,0.866666666666667,FALSE,FALSE,FALSE
"kancellárértemut","kancellár","értemut","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"kancellártechnika","kancellár","technika","unrelated","word","word",0.0967895955348184,-0.576581467354838,0.559064858370358,0.14434992572788,15,15,15,0,1,14,15,0,0.933333333333333,FALSE,FALSE,FALSE
"kanyerulitáshelyettes","kanyerulitás","helyettes","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"kanyerulitászid","kanyerulitás","zid","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"káoszfényíl","káosz","fényíl","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"káosztesó","káosz","tesó","unrelated","word","word",0.114509466055672,-0.504262830414295,0.528296172455588,0.15928728929237,11,11,12,1,0.916666666666667,10,12,1,0.833333333333333,FALSE,FALSE,FALSE
"káoszzavar","káosz","zavar","related","word","word",0.230801521199991,-0.262282008250056,0.860611660456797,0.172122332091359,25,25,27,2,0.925925925925926,22,27,2,0.814814814814815,FALSE,FALSE,FALSE
"kapaányagyi-","kapaány","agyi-","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"kapaánygyandrított","kapaány","gyandrított","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"kapacitásfagy","kapacitás","fagy","unrelated","word","word",0.140809412029361,-0.327358228062445,0.714694120302452,0.135064493271455,28,29,31,1,0.935483870967742,28,31,1,0.903225806451613,FALSE,FALSE,FALSE
"kapacitásképesség","kapacitás","képesség","related","word","word",0.463630095023315,-0.563039647578934,0.619058323719608,0.145913446217371,18,20,20,0,1,20,20,0,1,FALSE,FALSE,FALSE
"kapacitásolunó","kapacitás","olunó","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"kapaektástáekkoztat","kapaektás","táekkoztat","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"kapaektásvölgy","kapaektás","völgy","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"kapcsolatba lépnihanytu","kapcsolatba lépni","hanytu","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"kapcsolatba lépnikapcsolat","kapcsolatba lépni","kapcsolat","related","word","word",NA,-0.547575141549994,0.36830596667564,0.0920764916689101,16,16,16,0,1,16,16,0,1,FALSE,FALSE,FALSE
"kapcsolatba lépnimarketing","kapcsolatba lépni","marketing","unrelated","word","word",NA,0.350949156697872,1.16232743873384,0.242362024830048,23,24,24,1,1,22,25,0,0.88,FALSE,FALSE,FALSE
"kapcsolatbarátság","kapcsolat","barátság","related","word","word",0.567891892838225,-0.386654585965246,0.41625289762811,0.125504970848242,11,12,12,1,1,12,12,1,1,FALSE,FALSE,FALSE
"kapcsolatisték","kapcsolat","isték","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"kapcsolatolaj","kapcsolat","olaj","unrelated","word","word",0.0599294566942873,-0.495706074081035,0.386755806728503,0.080644160423165,23,23,24,1,0.958333333333333,23,24,1,0.958333333333333,FALSE,FALSE,FALSE
"kapcsomotkopoány","kapcsomot","kopoány","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"kapcsomotszínház","kapcsomot","színház","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"kapéniafájdonom","kapénia","fájdonom","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"kapéniahatalmas","kapénia","hatalmas","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"kaponyatba képnialagút","kaponyatba képni","alagút","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"kaponyatba képniezket","kaponyatba képni","ezket","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"kapszulahizug","kapszula","hizug","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"kapszulaszonda","kapszula","szonda","related","word","word",0.469194529913223,-0.0784592894108762,1.02918256183531,0.198066276373629,27,27,28,0,0.964285714285714,26,28,0,0.928571428571429,FALSE,FALSE,FALSE
"kapszulavölgy","kapszula","völgy","unrelated","word","word",0.105430615653111,-0.40546146290567,0.646729649751015,0.132013136951572,24,26,27,1,0.962962962962963,27,27,1,1,FALSE,FALSE,FALSE
"karácsonyfegyvertár","karácsony","fegyvertár","unrelated","word","word",0.125029188023856,0.010565364778812,0.629782064611778,0.12855372562128,24,26,26,0,1,25,26,0,0.961538461538462,FALSE,FALSE,FALSE
"karácsonypolisakai","karácsony","polisakai","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"karácsonyünnep","karácsony","ünnep","related","word","word",0.644893408372564,-0.49406990578081,0.531391071289553,0.10846974821086,24,25,25,0,1,24,25,0,0.96,FALSE,FALSE,FALSE
"karakternaol","karakter","naol","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"karaktersárga","karakter","sárga","unrelated","word","word",0.0548089532001568,-0.667862136181317,0.622553341612221,0.108372626415242,33,34,35,1,0.971428571428571,34,35,1,0.971428571428571,FALSE,FALSE,FALSE
"karakterszemélyiség","karakter","személyiség","related","word","word",0.473047768897368,-0.0157510730852141,0.923581754107218,0.168622186808238,30,30,30,0,1,30,30,0,1,FALSE,FALSE,FALSE
"karcoláskolostor","karcolás","kolostor","unrelated","word","word",0.134923695080839,-0.20466507353609,0.581268000195591,0.118650833690599,24,25,27,2,0.925925925925926,27,27,2,1,FALSE,FALSE,FALSE
"karcolásnyarag","karcolás","nyarag","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"karcolászúzódás","karcolás","zúzódás","related","word","word",0.620812125539706,-0.12986863089225,0.570292541046448,0.215550319737714,7,8,10,0,0.8,8,10,0,0.8,FALSE,FALSE,FALSE
"kardegyedi","kard","egyedi","unrelated","word","word",0.136715835063422,-0.557737131278321,0.536774100520205,0.114440622752046,22,25,25,0,1,22,25,0,0.88,FALSE,FALSE,FALSE
"kardkés","kard","kés","related","word","word",0.569183609755919,-0.784457195623602,0.357065966353955,0.103076065896455,12,13,13,0,1,12,13,0,0.923076923076923,FALSE,FALSE,FALSE
"kardprelram","kard","prelram","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"karneválbérlés","karnevál","bérlés","unrelated","word","word",0.131108080372852,-0.430827661799152,0.730872124321938,0.135719546290143,29,30,30,1,1,25,30,1,0.833333333333333,FALSE,FALSE,FALSE
"karneválfesztivál","karnevál","fesztivál","related","word","word",0.57223329282838,-0.707927828655692,0.54344151117446,0.0819268903667916,44,47,49,1,0.959183673469388,43,49,1,0.877551020408163,FALSE,FALSE,FALSE
"karneválszemélttség","karnevál","személttség","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
