"word_combo","fr_cue","fr_target","type","cue_type","target_type","fr_cosine","M_Z","SD_Z","SE_Z","sampleN","target_correct","target_answeredN","target_timeoutN","target_prop_correct","cue_correct","cue_answeredN","cue_timeoutN","cue_prop_correct","done_both","done_totalN","done"
"kilotessecompette","kilotesse","compette","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"kilotessepatrouille","kilotesse","patrouille","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"klaxonflamme","klaxon","flamme","unrelated","word","word",0.114555128623243,-0.523574996700272,0.491488557637758,0.13631439968206,13,13,13,0,1,9,13,0,0.692307692307692,FALSE,FALSE,FALSE
"klaxonpéritille","klaxon","péritille","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"klaxonsifflet","klaxon","sifflet","related","word","word",0.530799891019025,-0.0626029143143848,1.34848339136007,0.28749762503161,22,23,25,1,0.92,15,25,1,0.6,FALSE,FALSE,FALSE
"lagasmehurirais","lagasme","hurirais","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"lagasmemisère","lagasme","misère","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"laitjus","lait","jus","related","word","word",0.607715732163853,-0.506020742040792,0.578266587366916,0.10928211297649,28,29,30,0,0.966666666666667,27,30,0,0.9,FALSE,FALSE,FALSE
"laitroncanmain","lait","roncanmain","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"laittémoignage","lait","témoignage","unrelated","word","word",0.141946691862892,-0.0742359974719612,0.706808374598152,0.104213209377415,46,47,49,0,0.959183673469388,46,49,0,0.938775510204082,FALSE,FALSE,FALSE
"lalieendroit","lalie","endroit","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"lalierafraîsins","lalie","rafraîsins","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"lâlisedignité","lâlise","dignité","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"lâlisedobture","lâlise","dobture","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"lampeacplanter","lampe","acplanter","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"lampebougie","lampe","bougie","related","word","word",0.62540392433952,-0.513900992299575,0.60191247830023,0.173757165687616,12,12,13,0,0.923076923076923,13,13,0,1,FALSE,FALSE,FALSE
"lampevoter","lampe","voter","unrelated","word","word",0.0632931418283869,-0.262427291945706,1.27154149510569,0.259552320815382,24,26,28,0,0.928571428571429,26,28,0,0.928571428571429,FALSE,FALSE,FALSE
"lariconnictre","lari","connictre","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"larifatal","lari","fatal","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"larmecamion","larme","camion","unrelated","word","word",0.0445943095771301,-0.564642253513313,0.383114045836397,0.0751348459865872,26,26,26,1,1,25,26,1,0.961538461538462,FALSE,FALSE,FALSE
"larmecouper","larme","couper","related","word","word",0.111114233384821,-0.283615362903492,0.863853989846536,0.133295564511439,42,45,46,0,0.978260869565217,45,46,0,0.978260869565217,FALSE,FALSE,FALSE
"larmestie","larme","stie","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"lasagnecahily","lasagne","cahily","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"lasagnechemin","lasagne","chemin","unrelated","word","word",-0.00147229301217648,-0.407184823652119,0.585869290596579,0.0990299847324953,35,36,37,1,0.972972972972973,36,37,1,0.972972972972973,FALSE,FALSE,FALSE
"lasagnespaghetti","lasagne","spaghetti","related","word","word",0.564401138981264,-0.407445561506857,0.281716899430603,0.04761884723654,35,35,35,0,1,34,35,0,0.971428571428571,FALSE,FALSE,FALSE
"lasleraltesse","lasler","altesse","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"laslercolluexempté","lasler","colluexempté","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"lateccargaison","latec","cargaison","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"latecfectant","latec","fectant","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"latgorille","lat","gorille","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"lattrisogne","lat","trisogne","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"léasseecploture","léasse","ecploture","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"léassetentative","léasse","tentative","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"lechassecocuse","lechasse","cocuse","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"lechasseempire","lechasse","empire","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"lectureécriture","lecture","écriture","related","word","word",0.400413434799219,-0.0825768102841131,1.38051825925147,0.325391274222853,18,19,19,3,1,20,20,2,1,FALSE,FALSE,FALSE
"lecturemalrible","lecture","malrible","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"lecturespectaculaire","lecture","spectaculaire","unrelated","word","word",0.110590789028838,0.0587534264303459,0.957241454367922,0.159540242394654,36,38,39,0,0.974358974358974,37,39,0,0.948717948717949,FALSE,FALSE,FALSE
"légionarmée","légion","armée","related","word","word",0.515949828881045,-0.463911576817474,0.518369370149268,0.0852193995026556,37,39,40,0,0.975,39,40,0,0.975,FALSE,FALSE,FALSE
"légioneffibels","légion","effibels","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"légionpivoter","légion","pivoter","unrelated","word","word",0.117891248328874,0.0206264192726192,0.74559471935052,0.113702128748494,43,45,46,0,0.978260869565217,40,46,0,0.869565217391304,FALSE,FALSE,FALSE
"lèileaptipeau","lèile","aptipeau","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"lèileéconomique","lèile","économique","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"lencieuxgarder","lencieux","garder","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"lencieuxorganitique","lencieux","organitique","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"lentdévestre","lent","dévestre","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"lentélaisser","lenté","laisser","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"lentementgranpidité","lentement","granpidité","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"lentementlittérature","lentement","littérature","unrelated","word","word",0.106948659346958,-0.661040180150074,0.365321060670955,0.0626520450278293,34,36,36,2,1,36,36,2,1,FALSE,FALSE,FALSE
"lentementrapidement","lentement","rapidement","related","word","word",0.595951038089005,-0.608309697573568,0.525191400288158,0.0900695820784321,34,35,37,0,0.945945945945946,35,37,0,0.945945945945946,FALSE,FALSE,FALSE
"lentésalock","lenté","salock","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"lentetionfuase","lentetion","fuase","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"lentetionroi","lentetion","roi","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"lentgouvernement","lent","gouvernement","unrelated","word","word",0.1132795175684,0.0162489837229547,0.958235533496344,0.141284121515832,46,49,49,0,1,47,49,0,0.959183673469388,FALSE,FALSE,FALSE
"lentvite","lent","vite","related","word","word",0.31993822037885,-0.748574410560087,0.587356889587083,0.105492411551795,31,31,31,0,1,28,31,0,0.903225806451613,FALSE,FALSE,FALSE
"lesbiennegay","lesbienne","gay","related","word","word",0.625754191150572,-0.537812397588543,0.433924890669603,0.0703919124284338,38,39,39,0,1,38,39,0,0.974358974358974,FALSE,FALSE,FALSE
"lesbiennemalheur","lesbienne","malheur","unrelated","word","word",0.119857970166088,-0.406094320088432,0.658360993627196,0.151038370504735,19,20,20,1,1,20,20,1,1,FALSE,FALSE,FALSE
"lesbiennevicher","lesbienne","vicher","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"lesnoudépression","lesnou","dépression","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"lesnouporée","lesnou","porée","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"lespillerfagre","lespiller","fagre","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"lespillerfaute","lespiller","faute","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"létiumfortement","létium","fortement","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"létiummalrible","létium","malrible","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"lèvreécrivain","lèvre","écrivain","unrelated","word","word",0.0601382713146789,-0.307461860819781,0.670963182340934,0.104786844274934,41,42,44,0,0.954545454545455,42,44,0,0.954545454545455,FALSE,FALSE,FALSE
"lèvrejoue","lèvre","joue","related","word","word",0.254519314271545,-0.673486788353925,0.559751426672098,0.0825308453090286,46,47,47,0,1,45,47,0,0.957446808510638,FALSE,FALSE,FALSE
"lèvretradrilles","lèvre","tradrilles","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"libertéattrave","liberté","attrave","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"libertédémocratie","liberté","démocratie","related","word","word",0.530511231561705,-0.356622642071195,0.426828467951394,0.0683472545645105,39,39,39,1,1,37,39,1,0.948717948717949,FALSE,FALSE,FALSE
"libertésourd","liberté","sourd","unrelated","word","word",0.103552378948453,-0.723677285648674,0.39954915398234,0.079909830796468,25,25,27,1,0.925925925925926,27,27,1,1,FALSE,FALSE,FALSE
"librementinformarette","librement","informarette","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"librementlà-bas","librement","là-bas","unrelated","word","word",NA,-0.381426513151438,0.58209991489797,0.110006543786564,28,29,29,0,1,28,29,0,0.96551724137931,FALSE,FALSE,FALSE
"librementlibre","librement","libre","related","word","word",0.460217915312324,-0.687061532386053,0.357884555970731,0.0746240884883135,23,23,24,0,0.958333333333333,24,24,0,1,FALSE,FALSE,FALSE
"librequindocument","librequin","document","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"librequinpainteniens","librequin","painteniens","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"licoeoeuf","licoe","oeuf","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"licoerétection","licoe","rétection","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"liercimenance","lier","cimenance","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"lierhabituel","lier","habituel","unrelated","word","word",0.0636412776472929,-0.38037592320525,0.920240635240825,0.162677098375551,32,34,34,0,1,32,34,0,0.941176470588235,FALSE,FALSE,FALSE
"liernouer","lier","nouer","related","word","word",0.38826743837029,-0.376935626996474,0.612086774978926,0.0892820322282747,47,48,50,1,0.96,44,50,1,0.88,TRUE,TRUE,FALSE
"ligionténobur","ligionté","nobur","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ligiontévallée","ligionté","vallée","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ligueéquipe","ligue","équipe","related","word","word",0.471528715391083,-0.323723244397023,0.719944355205516,0.15710473828026,21,21,21,0,1,17,21,0,0.80952380952381,FALSE,FALSE,FALSE
"liguesalade","ligue","salade","unrelated","word","word",0.145750550627739,-0.613993117217538,0.494828036115021,0.0679698580983815,53,53,53,1,1,49,53,1,0.924528301886792,TRUE,TRUE,TRUE
"liguevidence","ligue","vidence","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"liméralegraphecourapèce","liméralegraphe","courapèce","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"liméralegrapheprisonnier","liméralegraphe","prisonnier","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"limonadeélumage","limonade","élumage","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"limonadefemme","limonade","femme","unrelated","word","word",0.138262688664203,-0.741528306839496,0.372361820762963,0.0877665228388204,18,18,18,0,1,18,18,0,1,FALSE,FALSE,FALSE
"limonadesoda","limonade","soda","related","word","word",0.685350891181499,-0.492697697051024,0.465025760460085,0.128974940288498,13,13,13,0,1,12,13,0,0.923076923076923,FALSE,FALSE,FALSE
"limosphécanclusonnalité","limosphé","canclusonnalité","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"limosphévoter","limosphé","voter","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"lincesureté","lince","sureté","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"lincetocuse","lince","tocuse","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"lindrementmardi","lindrement","mardi","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"lindrementtongesse","lindrement","tongesse","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"liquidefluide","liquide","fluide","related","word","word",0.566998835079429,-0.347384534887564,0.960008434853129,0.247873112026988,15,15,16,1,0.9375,16,16,1,1,FALSE,FALSE,FALSE
"liquidemarteau","liquide","marteau","unrelated","word","word",0.131773896641157,-0.339896860573308,0.831236856952729,0.177220293363508,22,24,25,0,0.96,24,25,0,0.96,FALSE,FALSE,FALSE
"liquideorte","liquide","orte","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"lirechision","lire","chision","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"lireécrire","lire","écrire","related","word","word",0.682563421635971,-0.539293179755218,0.696870732325875,0.114564842677117,37,40,41,0,0.975609756097561,39,41,0,0.951219512195122,FALSE,FALSE,FALSE
"liremédaillon","lire","médaillon","unrelated","word","word",0.149287678594201,0.017250492470765,1.0586105042154,0.181550203689939,34,37,39,0,0.948717948717949,39,39,0,1,FALSE,FALSE,FALSE
"litifidèle","liti","fidèle","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"litiposigner","liti","posigner","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"litsonkitre","litson","kitre","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"litsontémoignage","litson","témoignage","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"littéralementdétective","littéralement","détective","unrelated","word","word",0.0779032699925301,-0.548181514918798,0.420315970945728,0.0720835943299923,34,37,38,1,0.973684210526316,36,38,1,0.947368421052632,FALSE,FALSE,FALSE
"littéralementhigie","littéralement","higie","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"littéralementpratiquement","littéralement","pratiquement","related","word","word",0.561360122126634,-0.41811216218855,0.559313001491606,0.111862600298321,25,27,27,2,1,26,27,2,0.962962962962963,FALSE,FALSE,FALSE
"livredollar","livre","dollar","related","word","word",0.248936400331978,-0.319748959916191,1.04701068094153,0.223223427208709,22,25,27,1,0.925925925925926,24,27,1,0.888888888888889,FALSE,FALSE,FALSE
"livrepacott","livre","pacott","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"livrepathétique","livre","pathétique","unrelated","word","word",0.133766672823326,0.126129483785279,0.912137048044471,0.133048862757921,47,47,49,3,0.959183673469388,48,50,2,0.96,FALSE,FALSE,FALSE
"livulsebupert","livulse","bupert","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"livulsedollar","livulse","dollar","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"liyalarrêter","liyal","arrêter","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"liyalmatome","liyal","matome","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"locaniqueprogramme","locanique","programme","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"locaniquesoumeon","locanique","soumeon","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"locatairecocuse","locataire","cocuse","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"locatairedirectement","locataire","directement","unrelated","word","word",-0.0227105544435284,-0.365142448557424,0.617651556258315,0.141698985055296,19,19,20,0,0.95,18,20,0,0.9,FALSE,FALSE,FALSE
"locatairepropriétaire","locataire","propriétaire","related","word","word",0.572656543099533,-0.285824575976113,0.545979793425612,0.086326985182658,40,40,40,1,1,35,40,1,0.875,FALSE,FALSE,FALSE
"logicielfaim","logiciel","faim","unrelated","word","word",0.0516895108617086,-0.0855960105600773,0.855826673444856,0.220973496899468,15,17,17,0,1,17,17,0,1,FALSE,FALSE,FALSE
"logicielintestisfaits","logiciel","intestisfaits","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"logicielordinateur","logiciel","ordinateur","related","word","word",0.594521908011014,-0.438496900631529,0.647736867443233,0.11450478284841,32,32,34,2,0.941176470588235,33,34,2,0.970588235294118,FALSE,FALSE,FALSE
"logitoutdiscucher","logitout","discucher","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"logitoutsoirée","logitout","soirée","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"lohadfaux","lohad","faux","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"lohadurague","lohad","urague","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"loisirchambre","loisir","chambre","unrelated","word","word",0.0513078612910664,-0.421439808609473,1.09378450291217,0.161269726721282,46,49,50,1,0.98,48,51,0,0.941176470588235,FALSE,TRUE,FALSE
"loisirsport","loisir","sport","related","word","word",0.325907866299603,-0.666151571877551,0.480372292891833,0.0759535285187853,40,42,43,1,0.976744186046512,40,43,1,0.930232558139535,FALSE,FALSE,FALSE
"loisirtongesse","loisir","tongesse","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"londéchine","lon","déchine","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"lonquécadeau","lonqué","cadeau","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"lonquéprinture","lonqué","printure","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"lontuer","lon","tuer","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"lourdlourdement","lourd","lourdement","related","word","word",0.471979924544365,-0.299285534702814,0.466742170389485,0.0800456218481404,34,36,37,0,0.972972972972973,33,37,0,0.891891891891892,FALSE,FALSE,FALSE
"lourdprohilège","lourd","prohilège","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"lourdvaccin","lourd","vaccin","unrelated","word","word",0.0664826420267763,-0.441216521342853,0.572495012493293,0.116860055074737,24,24,24,0,1,22,24,0,0.916666666666667,FALSE,FALSE,FALSE
"lourlchanson","lourl","chanson","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"lourlthange","lourl","thange","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"loyalfidèle","loyal","fidèle","related","word","word",0.659536909617069,-0.364975512069503,0.774062515125417,0.154812503025083,25,27,27,0,1,26,27,0,0.962962962962963,FALSE,FALSE,FALSE
"loyallirae","loyal","lirae","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"loyalnucléaire","loyal","nucléaire","unrelated","word","word",0.125841576524607,-0.176303870295221,1.02294883955598,0.200616772857808,26,26,27,0,0.962962962962963,27,27,0,1,FALSE,FALSE,FALSE
"loyaudérerlivre","loyaudérer","livre","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"loyaudérersusner","loyaudérer","susner","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"loyautéhonnêteté","loyauté","honnêteté","related","word","word",0.618637773529474,-0.387354287763614,0.583312123179543,0.141473970386621,17,18,19,0,0.947368421052632,19,19,0,1,FALSE,FALSE,FALSE
"loyautéjournal","loyauté","journal","unrelated","word","word",0.0605812857414848,-0.712203411415052,0.510525352858958,0.170175117619653,9,10,10,0,1,10,10,0,1,FALSE,FALSE,FALSE
"loyautétinée","loyauté","tinée","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"luménégatif","lumé","négatif","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"luméperslible","lumé","perslible","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"lumeusesraton lthèse","lumeuses","raton lthèse","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"lumeusessentir","lumeuses","sentir","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"lunaireétri","lunaire","étri","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"lunaireraton laveur","lunaire","raton laveur","unrelated","word","word",NA,0.382662623668336,0.627972100386885,0.0957648475177629,43,43,47,1,0.914893617021277,43,47,1,0.914893617021277,FALSE,FALSE,FALSE
"lunairesolaire","lunaire","solaire","related","word","word",0.473146369145871,-0.532487243553904,0.736604785557335,0.115038340385639,41,41,41,0,1,40,41,0,0.975609756097561,FALSE,FALSE,FALSE
"lundiarturejours","lundi","arturejours","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"lundimardi","lundi","mardi","related","word","word",0.798301080708412,-0.974737049214758,0.321896219839582,0.0597746274010257,29,31,31,0,1,29,31,0,0.935483870967742,FALSE,FALSE,FALSE
"lundiromantique","lundi","romantique","unrelated","word","word",0.0680602267288535,-0.298480054678655,1.00479639521853,0.219264549481317,21,21,21,3,1,22,22,2,1,FALSE,FALSE,FALSE
"lunesoleil","lune","soleil","related","word","word",0.502146431968609,-0.74415091738949,0.47375579197449,0.0722470809629006,43,44,44,2,1,42,44,2,0.954545454545455,FALSE,FALSE,FALSE
"lunesystème","lune","système","unrelated","word","word",0.0904130395198232,-0.584986647313836,0.512132992968455,0.102426598593691,25,25,26,0,0.961538461538462,26,26,0,1,FALSE,FALSE,FALSE
"lunetrèms","lune","trèms","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"lunettesaptomitoire","lunettes","aptomitoire","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"lunettescasquette","lunettes","casquette","related","word","word",0.59715609783839,-0.565627032697452,0.810005117317856,0.138914731578204,34,35,37,2,0.945945945945946,36,37,2,0.972972972972973,FALSE,FALSE,FALSE
"lunettesentendre","lunettes","entendre","unrelated","word","word",0.13357215677495,-0.57755334195924,0.652202283470419,0.0983231937129269,44,44,44,0,1,42,44,0,0.954545454545455,FALSE,FALSE,FALSE
"lusanceinstrument","lusance","instrument","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
