"word_combo","zh_cue","zh_target","type","cue_type","target_type","zh_cosine","M_Z","SD_Z","SE_Z","sampleN","target_correct","target_answeredN","target_timeoutN","target_prop_correct","cue_correct","cue_answeredN","cue_timeoutN","cue_prop_correct","done_both","done_totalN","done"
"成员领导","成员","领导","related","word","word",0.746278074976391,-0.726486125670871,0.34552695196878,0.067763410406194,26,26,27,0,0.962962962962963,26,27,0,0.962962962962963,FALSE,FALSE,FALSE
"成涨士账","成涨","士账","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"成涨瓶子","成涨","瓶子","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"成焚兵井","成焚","兵井","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"成焚浣熊","成焚","浣熊","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"成赛事落","成赛","事落","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"成赛聚会","成赛","聚会","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"戒指断量","戒指","断量","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"戒指观众","戒指","观众","unrelated","word","word",0.948908442142945,-0.721017207578271,0.740739648836032,0.0855332471309824,75,79,79,0,1,79,79,0,1,TRUE,TRUE,TRUE
"戒指项链","戒指","项链","related","word","word",0.953696601562452,-0.713928250095852,0.273949301488018,0.0913164338293393,9,10,10,0,1,9,10,0,0.9,FALSE,FALSE,FALSE
"战斗帮助","战斗","帮助","unrelated","word","word",0.813678041654819,-0.887666960892213,0.267641316563118,0.133820658281559,4,4,5,0,0.8,5,5,0,1,FALSE,FALSE,FALSE
"战斗打架","战斗","打架","related","word","word",0.9279151135168,-0.614561422246558,0.366138657412625,0.163742185433027,5,7,7,0,1,6,7,0,0.857142857142857,FALSE,FALSE,FALSE
"战斗纫厨死升","战斗","纫厨死升","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"战族数拱","战族","数拱","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"战族蛋","战族","蛋","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"战透尛维持","战透尛","维持","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"战透尛选子","战透尛","选子","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"战题志菜","战题","志菜","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"战题快速","战题","快速","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"户息芳视","户息","芳视","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"户息部队","户息","部队","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"房于巢好","房于","巢好","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"房于快乐","房于","快乐","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"房子公寓","房子","公寓","related","word","word",0.903189626613351,-0.538305680923058,0.514431966972933,0.155107074055793,11,12,12,0,1,11,12,0,0.916666666666667,FALSE,FALSE,FALSE
"房子能力","房子","能力","unrelated","word","word",0.914029816828754,-0.69339251749407,0.325377237081398,0.122981035942669,7,9,9,1,1,8,9,1,0.888888888888889,FALSE,FALSE,FALSE
"房子词定","房子","词定","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"房间卧室","房间","卧室","related","word","word",0.942371305135829,-0.796497515681541,0.389560910258512,0.159037575644584,6,8,8,0,1,8,8,0,1,FALSE,FALSE,FALSE
"房间游泳","房间","游泳","unrelated","word","word",0.8784677459483,-0.410682672397696,0.746723169702725,0.264006508482955,8,9,10,1,0.9,10,10,1,1,FALSE,FALSE,FALSE
"房间餐行","房间","餐行","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"所繁皇价","所繁","皇价","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"所繁速度","所繁","速度","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"手势义务","手势","义务","unrelated","word","word",0.627695631734438,-0.651795489258616,0.354568231578957,0.118189410526319,9,9,9,0,1,9,9,0,1,FALSE,FALSE,FALSE
"手势动作","手势","动作","related","word","word",0.573212536178633,-0.407395751074459,0.657029979048119,0.169644411120825,15,16,16,1,1,13,16,1,0.8125,FALSE,FALSE,FALSE
"手势随空","手势","随空","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"手喇管三","手喇管","三","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"手喇管会甲","手喇管","会甲","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"手报匣伪","手报","匣伪","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"手报工作","手报","工作","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"手指拇指","手指","拇指","related","word","word",0.775840924579292,-0.10576984005043,1.12080163332231,0.238955711116854,22,24,25,0,0.96,25,25,0,1,FALSE,FALSE,FALSE
"手指知名","手指","知名","unrelated","word","word",0.872156063325592,0.120837316892794,1.00260391783576,0.334201305945255,9,11,12,1,0.916666666666667,12,12,1,1,FALSE,FALSE,FALSE
"手指要操","手指","要操","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"手掌儿子","手掌","儿子","unrelated","word","word",0.62010718196949,-0.800184794492736,0.223354625345222,0.0789677850954934,8,9,10,1,0.9,10,10,1,1,FALSE,FALSE,FALSE
"手掌出丰","手掌","出丰","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"手掌胳膊","手掌","胳膊","related","word","word",0.933850112779761,-0.394271806598686,0.509576995034534,0.0946260724201837,29,29,29,0,1,25,29,0,0.862068965517241,FALSE,FALSE,FALSE
"手枪人丸","手枪","人丸","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"手枪大雪","手枪","大雪","unrelated","word","word",0.945586329511115,-0.59642162381662,0.452913694362704,0.0754856157271173,36,41,41,1,1,41,41,1,1,FALSE,FALSE,FALSE
"手枪武器","手枪","武器","related","word","word",0.862374155342283,-0.685163883800317,0.492026138034029,0.112878537540575,19,21,21,0,1,21,21,0,1,FALSE,FALSE,FALSE
"手者白陶","手者","白陶","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"手者通信","手者","通信","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"才干亲汽","才干","亲汽","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"才干肥猪","才干","肥猪","unrelated","word","word",NA,0.740220133531385,1.36749842364258,0.249669911327265,30,31,33,0,0.93939393939394,24,33,0,0.727272727272727,FALSE,FALSE,FALSE
"才干能力","才干","能力","related","word","word",NA,-0.51276488878013,0.456296482178007,0.161325168389818,8,9,9,0,1,3,9,0,0.333333333333333,FALSE,FALSE,FALSE
"打击囚犯","打击","囚犯","unrelated","word","word",0.946056940932993,0.00368371109118278,0.7211361697055,0.240378723235167,9,10,11,0,0.909090909090909,11,11,0,1,FALSE,FALSE,FALSE
"打击碰撞","打击","碰撞","related","word","word",0.9550087186706,-0.499842559892368,0.312815562213404,0.127706418504114,6,8,8,0,1,8,8,0,1,FALSE,FALSE,FALSE
"打击胶果","打击","胶果","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"打受瞐疗业","打受瞐","疗业","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"打受瞐闻到","打受瞐","闻到","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"打开元素","打开","元素","unrelated","word","word",0.743897107417593,-0.57870609604898,0.257382269960792,0.0972813540276496,7,10,11,0,0.909090909090909,10,11,0,0.909090909090909,FALSE,FALSE,FALSE
"打开关闭","打开","关闭","related","word","word",0.866848096647512,-0.633403188535977,0.258539568965448,0.129269784482724,4,4,4,0,1,4,4,0,1,FALSE,FALSE,FALSE
"打开加器","打开","加器","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"打扫分跳","打扫","分跳","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"打扫有罪","打扫","有罪","unrelated","word","word",0.924515442776332,-0.312692538740201,0.82302941761386,0.102878677201733,64,68,69,1,0.985507246376812,67,69,1,0.971014492753623,FALSE,TRUE,TRUE
"打扫清洗","打扫","清洗","related","word","word",0.907683738009464,-0.453057030804438,0.556460300958848,0.116029993600458,23,23,23,1,1,23,23,1,1,FALSE,FALSE,FALSE
"打焙使命","打焙","使命","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"打焙量勉","打焙","量勉","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"打猎举口","打猎","举口","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"打猎钓鱼","打猎","钓鱼","related","word","word",0.883205983848833,-0.846974823339548,0.143622137384213,0.0829202796803648,3,3,3,0,1,3,3,0,1,FALSE,FALSE,FALSE
"打猎黎明","打猎","黎明","unrelated","word","word",0.778030310401959,0.0286827162256756,0.559271006614031,0.211384571284212,7,9,10,1,0.9,9,10,1,0.9,FALSE,FALSE,FALSE
"打针导线","打针","导线","unrelated","word","word",0.87261293815539,0.0545237666207889,0.744923781743331,0.0938515748662195,63,68,73,2,0.931506849315068,73,73,2,1,FALSE,TRUE,TRUE
"打针注射","打针","注射","related","word","word",0.950139334401176,-0.530749397293869,0.512894916732085,0.0626600869903322,67,71,72,2,0.986111111111111,70,73,1,0.958904109589041,TRUE,TRUE,TRUE
"打针遮延","打针","遮延","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"打馈猎手","打馈","猎手","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"打馈风坏","打馈","风坏","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"托子王国","托子","王国","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"托子积饭","托子","积饭","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"扣报商业","扣报","商业","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"扣报柔近","扣报","柔近","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"扬训毛巾","扬训","毛巾","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"扬训经群","扬训","经群","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"扭立厌革","扭立","厌革","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"扭立设备","扭立","设备","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"扰唱学毁","扰唱","学毁","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"扰唱肌肉","扰唱","肌肉","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"批压周围","批压","周围","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"批压癌红","批压","癌红","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"承片协助","承片","协助","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"承片浆手","承片","浆手","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"承认偏文","承认","偏文","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"承认冷静","承认","冷静","unrelated","word","word",0.560094420451408,-0.798895244875996,0.404723391031109,0.0617197385124079,43,44,44,0,1,43,44,0,0.977272727272727,FALSE,FALSE,FALSE
"承认坦白","承认","坦白","related","word","word",0.916670318325995,-0.827973848441938,0.304571783219416,0.107682386636264,8,8,10,1,0.8,8,10,1,0.8,FALSE,FALSE,FALSE
"承认拇指","承认","拇指","unrelated","word","word",0.813324615031772,-0.557994607889374,0.387176221587242,0.0999684705503267,15,18,18,0,1,18,18,0,1,FALSE,FALSE,FALSE
"承认知道","承认","知道","related","word","word",0.614640714391024,-1.19618253542763,0.428045222633018,0.247132024512506,3,4,5,0,0.8,3,5,0,0.6,FALSE,FALSE,FALSE
"承认肉犯","承认","肉犯","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"技术不同","技术","不同","unrelated","word","word",0.606727147145815,-0.33612658410442,0.550266465792046,0.165911581977014,11,13,14,0,0.928571428571429,12,14,0,0.857142857142857,FALSE,FALSE,FALSE
"技术情精","技术","情精","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"技术机械","技术","机械","related","word","word",0.713477084342027,-0.39142861359761,0.703989107000507,0.161506177619403,19,21,22,0,0.954545454545455,21,22,0,0.954545454545455,FALSE,FALSE,FALSE
"技术水僻","技术","水僻","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"技术科学","技术","科学","related","word","word",0.711443486514556,-0.818974510177932,0.448874757986668,0.135340831827578,11,15,15,1,1,13,15,1,0.866666666666667,FALSE,FALSE,FALSE
"技术誓言","技术","誓言","unrelated","word","word",0.63361272445018,-0.0362416233021262,1.01373011046854,0.191576983488414,28,28,29,0,0.96551724137931,28,29,0,0.96551724137931,FALSE,FALSE,FALSE
"抉择儿时","抉择","儿时","unrelated","word","word",0.882710082980107,0.184987860966986,0.689223170960621,0.243677188968575,8,9,10,0,0.9,9,10,0,0.9,FALSE,FALSE,FALSE
"抉择选择","抉择","选择","related","word","word",0.777949400761657,-0.122821753262191,0.140675302294666,0.0812189236481575,3,4,4,1,1,4,4,1,1,FALSE,FALSE,FALSE
"抉择长糖","抉择","长糖","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"把捶决质","把捶","决质","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"把捶黑暗","把捶","黑暗","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"抓住伸形","抓住","伸形","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"抓住保持","抓住","保持","related","word","word",0.721607345808387,-0.642202892827722,0.406375680777609,0.0741937090611384,30,31,31,1,1,31,32,0,0.96875,FALSE,FALSE,FALSE
"抓住嫁平","抓住","嫁平","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"抓住捉住","抓住","捉住","related","word","word",0.679364453305222,-0.406036195332818,0.658621100571408,0.232857723223295,8,9,9,0,1,9,9,0,1,FALSE,FALSE,FALSE
"抓住政治","抓住","政治","unrelated","word","word",0.614314144994964,-0.710409009309197,0.284382333545454,0.0444130588444539,41,44,44,0,1,44,44,0,1,FALSE,FALSE,FALSE
"抓住称号","抓住","称号","unrelated","word","word",0.65780469211514,-0.55842840458022,0.0030416020332316,0.00215073742336885,2,2,3,0,0.666666666666667,2,3,0,0.666666666666667,FALSE,FALSE,FALSE
"抓破对手","抓破","对手","unrelated","word","word",NA,0.0429570738395046,1.12589176641125,0.35603823806898,10,10,10,2,1,8,10,2,0.8,FALSE,FALSE,FALSE
"抓破挫伤","抓破","挫伤","related","word","word",NA,-0.286438339308103,0.513840313172949,0.19421338317931,7,8,9,0,0.888888888888889,7,9,0,0.777777777777778,FALSE,FALSE,FALSE
"抓破本胃","抓破","本胃","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"投景友好","投景","友好","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"投景疑力","投景","疑力","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"投滩免午","投滩","免午","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"投滩埋葬","投滩","埋葬","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"抗议十月","抗议","十月","unrelated","word","word",0.915736604156556,-0.429089465859124,0.374811634200814,0.113009959791276,11,14,14,0,1,14,14,0,1,FALSE,FALSE,FALSE
"抗议吻油","抗议","吻油","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"抗议示威","抗议","示威","related","word","word",0.9132595338112,-0.327603494548251,0.456257081103879,0.161311238006467,8,11,11,0,1,11,11,0,1,FALSE,FALSE,FALSE
"折她周日","折她","周日","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"折她黄论","折她","黄论","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"折杀刺客","折杀","刺客","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"折杀选开","折杀","选开","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"抛锚厌革","抛锚","厌革","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"抛锚航行","抛锚","航行","related","word","word",0.956319299472715,0.0825567431665723,1.01776446652268,0.306867532764723,11,12,12,1,1,10,13,0,0.769230769230769,FALSE,FALSE,FALSE
"抛锚饥饿","抛锚","饥饿","unrelated","word","word",0.909779682157909,-0.286945270990128,0.896247860681266,0.231410202566171,15,17,17,0,1,14,17,0,0.823529411764706,FALSE,FALSE,FALSE
"抢凝全严","抢凝","全严","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"抢凝碎块","抢凝","碎块","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"护识早晨","护识","早晨","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"护识饭自","护识","饭自","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"护送原怯","护送","原怯","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"护送房东","护送","房东","unrelated","word","word",NA,-0.504289008473323,0.296595582699435,0.098865194233145,9,9,9,1,1,9,9,1,1,FALSE,FALSE,FALSE
"护送陪伴","护送","陪伴","related","word","word",NA,-0.550829791668991,0.594340277449029,0.0695622678975009,73,78,79,0,0.987341772151899,78,79,0,0.987341772151899,TRUE,TRUE,TRUE
"报告悲惨","报告","悲惨","unrelated","word","word",0.861105949340049,-0.258479581884222,0.532614575371487,0.168427517317732,10,12,12,1,1,13,13,0,1,FALSE,FALSE,FALSE
"报告溜现","报告","溜现","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"报告通知","报告","通知","related","word","word",0.794318945864424,-0.504915363203073,0.463314733606083,0.0714910154822127,42,46,46,0,1,41,46,0,0.891304347826087,FALSE,FALSE,FALSE
"抱怨指控","抱怨","指控","related","word","word",0.87941441850866,0.523821221926148,1.45674882217238,0.550599300879196,7,8,8,0,1,8,8,0,1,FALSE,FALSE,FALSE
"抱怨猎手","抱怨","猎手","unrelated","word","word",0.96438737871564,-0.194924913994543,1.02342961179046,0.228845818214969,20,20,21,0,0.952380952380952,20,21,0,0.952380952380952,FALSE,FALSE,FALSE
"抱怨足荫","抱怨","足荫","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"抵歌不公","抵歌","不公","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"抵歌抽舰","抵歌","抽舰","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"抵灭个线","抵灭","个线","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"抵灭火焰","抵灭","火焰","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"抹布信号","抹布","信号","unrelated","word","word",0.886872944893923,-0.682879296856915,0.581025590163726,0.0649606358136513,80,83,83,1,1,75,83,1,0.903614457831325,TRUE,TRUE,TRUE
"抹布手帕","抹布","手帕","related","word","word",0.853602082473226,-0.515042645972177,0.330540122919857,0.116863581185433,8,8,9,0,0.888888888888889,9,9,0,1,FALSE,FALSE,FALSE
"抹布板时","抹布","板时","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"担心娘久","担心","娘久","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"担心怀孕","担心","怀孕","unrelated","word","word",0.779862624483233,-0.548845338647451,0.34905220809172,0.0761694364319897,21,21,21,0,1,21,21,0,1,FALSE,FALSE,FALSE
"担心紧张","担心","紧张","related","word","word",0.840851557497303,-0.242318970453558,0.935222440352186,0.381802962477222,6,7,8,0,0.875,7,8,0,0.875,FALSE,FALSE,FALSE
"拆大村庄","拆大","村庄","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"拆大迂线","拆大","迂线","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"拉拉怪异","拉拉","怪异","unrelated","word","word",0.925187909201881,0.512113295027195,0.883881483808314,0.395283816369754,5,5,6,0,0.833333333333333,5,6,0,0.833333333333333,FALSE,FALSE,FALSE
"拉拉杀殒","拉拉","杀殒","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"拉拉男同","拉拉","男同","related","word","word",0.885883683985395,0.462200449958514,1.60306767117259,0.244465528000238,43,44,47,1,0.936170212765957,39,47,1,0.829787234042553,FALSE,FALSE,FALSE
"拍卖危险","拍卖","危险","unrelated","word","word",0.834452684820662,-0.843372521484421,0.256852574046241,0.0812239156863171,10,14,15,0,0.933333333333333,14,15,0,0.933333333333333,FALSE,FALSE,FALSE
"拍卖毛平","拍卖","毛平","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"拍卖销售","拍卖","销售","related","word","word",0.84418449231279,-0.333471867190281,0.635777709606969,0.240301386962611,7,9,10,1,0.9,8,10,1,0.8,FALSE,FALSE,FALSE
"拍歌短语","拍歌","短语","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"拍歌装陷","拍歌","装陷","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"拍甜新闻","拍甜","新闻","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"拍甜来扉","拍甜","来扉","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"拒绝古卧","拒绝","古卧","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"拒绝接受","拒绝","接受","related","word","word",0.644571743134237,-0.745704491717587,0.429252035471567,0.107313008867892,16,17,17,0,1,17,17,0,1,FALSE,FALSE,FALSE
"拒绝线人","拒绝","线人","unrelated","word","word",0.624457399075219,-0.140746294282036,0.523612327409931,0.234166551589096,5,7,8,0,0.875,6,7,1,0.857142857142857,FALSE,FALSE,FALSE
"拓愚炮兵","拓愚","炮兵","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"拓愚鞭喘","拓愚","鞭喘","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"拔散乐苍","拔散","乐苍","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"拔散亲密","拔散","亲密","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"拖车早同","拖车","早同","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
