"word_combo","hu_cue","hu_target","type","cue_type","target_type","hu_cosine","M_Z","SD_Z","SE_Z","sampleN","target_correct","target_answeredN","target_timeoutN","target_prop_correct","cue_correct","cue_answeredN","cue_timeoutN","cue_prop_correct","done_both","done_totalN","done"
"mágneseselektromos","mágneses","elektromos","related","word","word",0.505708954708079,0.0082619190802569,1.09460254844056,0.258000294902132,18,19,19,0,1,18,19,0,0.947368421052632,FALSE,FALSE,FALSE
"mágnesesrendelés","mágneses","rendelés","unrelated","word","word",0.0863698829981832,-0.226621999397007,0.507008339584659,0.191631139882399,7,8,8,0,1,8,8,0,1,FALSE,FALSE,FALSE
"mágnesestöérő","mágneses","töérő","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"magyakorlatilag","ma","gyakorlatilag","unrelated","word","word",0.0919984124684058,0.505514571959274,1.12197854478133,0.198339659340173,32,34,35,0,0.971428571428571,32,35,0,0.914285714285714,FALSE,FALSE,FALSE
"magyarázatdicsőség","magyarázat","dicsőség","unrelated","word","word",0.0644359919368357,-0.118264265855258,1.10496928959201,0.390665638836694,8,10,10,1,1,9,10,1,0.9,FALSE,FALSE,FALSE
"magyarázatetz","magyarázat","etz","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"magyarázatvalószínű","magyarázat","valószínű","related","word","word",0.20434859791745,-0.402898376492149,0.754420805099985,0.116409657508026,42,46,47,0,0.978723404255319,46,47,0,0.978723404255319,FALSE,FALSE,FALSE
"magyermenőor","ma","gyermenőor","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"majomgorilla","majom","gorilla","related","word","word",0.536149633056286,-0.0602424992581952,2.25090313327442,0.49118733286873,21,23,23,0,1,23,23,0,1,FALSE,FALSE,FALSE
"majomidőszak","majom","időszak","unrelated","word","word",0.0881296812522417,-0.670160475865636,0.458538970869546,0.105196054510289,19,19,21,0,0.904761904761905,18,21,0,0.857142857142857,FALSE,FALSE,FALSE
"majomviága","majom","viága","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"makacskoncsit","makacs","koncsit","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"makacsönző","makacs","önző","related","word","word",0.529730274457347,-0.3665343750543,0.544635440786872,0.106811797706403,26,30,30,0,1,28,30,0,0.933333333333333,FALSE,FALSE,FALSE
"makacsútlevél","makacs","útlevél","unrelated","word","word",0.0809454679223324,-0.42436491686392,0.704149794052827,0.181810695040132,15,18,18,0,1,17,18,0,0.944444444444444,FALSE,FALSE,FALSE
"makodszamm","makod","szamm","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"makodvitorla","makod","vitorla","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"málierekció","máli","erekció","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"málilenyűgdy","máli","lenyűgdy","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"málivágott","máli","vágott","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"málivállutat","máli","vállutat","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"mannyipuégalfa","mannyipuég","alfa","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"mannyipuégkegyázlen","mannyipuég","kegyázlen","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"maponhanytu","mapon","hanytu","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"mapontragikus","mapon","tragikus","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"maralanfinalizírozás","maralan","finalizírozás","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"maralanjelszó","maralan","jelszó","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"maratonkígyó","maraton","kígyó","unrelated","word","word",0.10967138894204,-0.382246323751096,1.76257865183755,0.415443772362991,18,20,23,0,0.869565217391304,18,23,0,0.782608695652174,FALSE,FALSE,FALSE
"maratonokőmber","maraton","okőmber","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"maratonverseny","maraton","verseny","related","word","word",0.402353095035163,-0.567561789800031,0.46770900517536,0.0739512869262808,40,43,45,0,0.955555555555556,38,45,0,0.844444444444444,FALSE,FALSE,FALSE
"márhain","már","hain","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"máridlagosklinika","máridlagos","klinika","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"máridlagosunzni","máridlagos","unzni","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"márkahálószfia","márka","hálószfia","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"márkaromantikus","márka","romantikus","unrelated","word","word",0.0247425138036929,0.0681023801461734,1.68221651956368,0.336443303912735,25,28,29,0,0.96551724137931,28,29,0,0.96551724137931,FALSE,FALSE,FALSE
"márkatermék","márka","termék","related","word","word",0.501066406426641,-0.831486561863562,0.42143977222216,0.0942367979110778,20,22,22,0,1,21,22,0,0.954545454545455,FALSE,FALSE,FALSE
"mármég mindig","már","még mindig","related","word","word",NA,0.184803728500579,0.998983791126926,0.208302519859346,23,24,25,0,0.96,24,25,0,0.96,FALSE,FALSE,FALSE
"marshehai","mars","hehai","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"marsnagy","mars","nagy","unrelated","word","word",0.148424906491927,-0.477120529869079,0.583284248466028,0.175866818026022,11,13,14,0,0.928571428571429,11,14,0,0.785714285714286,FALSE,FALSE,FALSE
"marsvénusz","mars","vénusz","related","word","word",0.565749277459684,1.03249913895486,2.65969210200743,0.767786975527756,12,14,14,0,1,9,13,1,0.692307692307692,FALSE,FALSE,FALSE
"márválasztás","már","választás","unrelated","word","word",0.120130829967428,-0.0274072874448414,1.22031689186259,0.295970320110287,17,20,23,0,0.869565217391304,19,23,0,0.826086956521739,FALSE,FALSE,FALSE
"marvarázategyszeói","marvarázat","egyszeói","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"marvarázattudás","marvarázat","tudás","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"máshifemberi","máshif","emberi","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"máshiftuács","máshif","tuács","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"másholbűnügyi","máshol","bűnügyi","unrelated","word","word",0.0643848135284713,-0.0159457855235177,0.770020030230192,0.11881667020243,42,45,46,1,0.978260869565217,41,46,1,0.891304347826087,FALSE,FALSE,FALSE
"másholparajocsom","máshol","parajocsom","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"másholvalahol","máshol","valahol","related","word","word",0.467052081634429,-0.366263134112679,0.496247712670122,0.187564005201397,7,7,7,0,1,7,7,0,1,FALSE,FALSE,FALSE
"másodikgfél","második","gfél","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"másodikhagyományos","második","hagyományos","unrelated","word","word",0.0838396282173478,-0.162906479485121,0.753469712645468,0.142392391434229,28,30,30,0,1,29,30,0,0.966666666666667,FALSE,FALSE,FALSE
"másodikperc","második","perc","related","word","word",0.0126562858112323,-0.681347888465894,0.530348898996979,0.0838555237696522,40,43,45,2,0.955555555555556,44,45,2,0.977777777777778,FALSE,FALSE,FALSE
"másodlagoselsődleges","másodlagos","elsődleges","related","word","word",0.56545815583932,-0.113449072856009,0.642248812563983,0.165827930345453,15,15,16,0,0.9375,16,16,0,1,FALSE,FALSE,FALSE
"másodlagosudtuíció","másodlagos","udtuíció","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"másodlagosvirág","másodlagos","virág","unrelated","word","word",0.103820341332659,-0.869804822770445,0.186068482036923,0.0537133440958612,12,16,16,0,1,15,16,0,0.9375,FALSE,FALSE,FALSE
"másokiphaks","másokip","haks","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"másokiphányinger","másokip","hányinger","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"mászetszavazó","mászet","szavazó","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"mászetujnbenyomat","mászet","ujnbenyomat","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"mászikbarádiág","mászik","barádiág","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"mászikfinanszírozás","mászik","finanszírozás","unrelated","word","word",0.0653698086725898,0.751521035278192,1.65886086696333,0.353670325170871,22,23,26,0,0.884615384615385,22,26,0,0.846153846153846,FALSE,FALSE,FALSE
"mászikugrás","mászik","ugrás","related","word","word",0.252561357066843,-0.668551967753036,0.346713353018734,0.0895210028099527,15,17,17,0,1,14,17,0,0.823529411764706,FALSE,FALSE,FALSE
"mategnap","ma","tegnap","related","word","word",0.632714535851093,-0.795882297020265,0.401175243657855,0.0897055115709005,20,22,22,0,1,14,22,0,0.636363636363636,FALSE,FALSE,FALSE
"medveazem","medve","azem","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"medvefarkas","medve","farkas","related","word","word",0.616624614469063,-0.748264679378134,0.399660436708573,0.076914686906046,27,32,33,0,0.96969696969697,32,33,0,0.96969696969697,FALSE,FALSE,FALSE
"medvehangsúly","medve","hangsúly","unrelated","word","word",0.108563281487698,-0.327862255390874,0.584342331831912,0.121843798930676,23,25,26,0,0.961538461538462,25,26,0,0.961538461538462,FALSE,FALSE,FALSE
"megbocelteljödás","megbocelt","eljödás","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"megboceltpatkány","megbocelt","patkány","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"megbockitásgyanúsított","megbockitás","gyanúsított","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"megbockitásrölét","megbockitás","rölét","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"megbocsátásbefeldetés","megbocsátás","befeldetés","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"megbocsátáskegyelem","megbocsátás","kegyelem","related","word","word",0.609415113167365,-0.349925466335276,0.976531795516098,0.19530635910322,25,27,27,1,1,27,27,1,1,FALSE,FALSE,FALSE
"megbocsátástabletta","megbocsátás","tabletta","unrelated","word","word",0.144750602751711,-0.115022015284949,0.766129138595451,0.230996626698118,11,13,14,0,0.928571428571429,14,14,0,1,FALSE,FALSE,FALSE
"megbocsátdemonstráció","megbocsát","demonstráció","unrelated","word","word",0.0803015838860903,0.505155795232101,1.07162787297849,0.276693127025157,15,17,18,0,0.944444444444444,18,18,0,1,FALSE,FALSE,FALSE
"megbocsátliend","megbocsát","liend","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"megbocsátmentség","megbocsát","mentség","related","word","word",0.162217075383253,0.273146836295958,1.15064661356572,0.287661653391429,16,19,19,0,1,19,19,0,1,FALSE,FALSE,FALSE
"megdódáljatszme , fleccs","megdódál","jatszme , fleccs","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"megdódálkígyó","megdódál","kígyó","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"megelőzkeredeedő","megelőz","keredeedő","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"megelőzmegállít","megelőz","megállít","related","word","word",0.501911988193541,-0.245441989275539,1.23586055116433,0.276346820311379,20,23,25,1,0.92,25,25,1,1,FALSE,FALSE,FALSE
"megelőznarancssárga","megelőz","narancssárga","unrelated","word","word",0.108140631818441,0.106702437800086,0.970283663904872,0.222598338817354,19,22,22,1,1,20,22,1,0.909090909090909,FALSE,FALSE,FALSE
"megéntemelorsis","megéntemel","orsis","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"megéntemelösszeomlás","megéntemel","összeomlás","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"megéplezikesemény","megéplezik","esemény","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"megépleziknszal","megéplezik","nszal","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"megérdemelelrero","megérdemel","elrero","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"megérdemelméltó","megérdemel","méltó","related","word","word",0.373988661472136,-0.445929232247419,0.605404074490371,0.135372466441582,20,22,22,0,1,22,22,0,1,FALSE,FALSE,FALSE
"megérdemelszakáll","megérdemel","szakáll","unrelated","word","word",0.0899334116965639,-0.295678580611684,0.844245777828793,0.179993804613298,22,24,27,2,0.888888888888889,25,27,2,0.925925925925926,FALSE,FALSE,FALSE
"megérkezikeba","megérkezik","eba","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"megérkezikjön","megérkezik","jön","related","word","word",0.472765736929682,-0.511255085344321,0.493372337139019,0.0967582759437976,26,27,29,0,0.931034482758621,26,29,0,0.896551724137931,FALSE,FALSE,FALSE
"megérkezikkellemetlen","megérkezik","kellemetlen","unrelated","word","word",0.142457823262749,-0.300763216921647,0.756281163951758,0.157695523763803,23,23,26,0,0.884615384615385,26,26,0,1,FALSE,FALSE,FALSE
"megerősítésjátékos","megerősítés","játékos","unrelated","word","word",0.137654451929849,-0.59006381426889,0.44155147736977,0.0606517599438884,53,57,59,1,0.966101694915254,54,59,1,0.915254237288136,TRUE,TRUE,TRUE
"megerősítésmegerősít","megerősítés","megerősít","related","word","word",0.654803721473553,-0.525222742973875,0.878085023942764,0.219521255985691,16,18,19,0,0.947368421052632,18,19,0,0.947368421052632,FALSE,FALSE,FALSE
"megerősítésnesötés","megerősítés","nesötés","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"megfelelőbecsületes","megfelelő","becsületes","related","word","word",0.245289755271992,-0.332679106025474,0.607963819055855,0.114894362239062,28,31,34,0,0.911764705882353,31,34,0,0.911764705882353,FALSE,FALSE,FALSE
"megfelelőnegyed","megfelelő","negyed","unrelated","word","word",0.033058753598866,-0.400902032392328,0.70528125548336,0.147061307732551,23,25,27,0,0.925925925925926,26,27,0,0.962962962962963,FALSE,FALSE,FALSE
"megfelelővileg","megfelelő","vileg","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"megfigyelésértékelés","megfigyelés","értékelés","related","word","word",0.464227284813059,-0.222748144466915,0.745824818576354,0.155515225034673,23,24,24,0,1,23,24,0,0.958333333333333,FALSE,FALSE,FALSE
"megfigyeléstrón","megfigyelés","trón","unrelated","word","word",0.0614918435656281,-0.073535198362723,0.801033736343797,0.148748230561589,29,30,31,1,0.967741935483871,29,31,1,0.935483870967742,FALSE,FALSE,FALSE
"megfigyelésvámpfi","megfigyelés","vámpfi","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"megfigyeresidegen","megfigyeres","idegen","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"megfigyereskartnal","megfigyeres","kartnal","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"megfulladúszás","megfullad","úszás","related","word","word",0.310833254047529,-0.558198013689141,0.555412338728581,0.0981839577674149,32,33,36,0,0.916666666666667,33,36,0,0.916666666666667,FALSE,FALSE,FALSE
"megfulladvarázsló","megfullad","varázsló","unrelated","word","word",0.0836851095378017,-0.5330733646663,0.48712915867922,0.111755093428143,19,20,20,1,1,19,20,1,0.95,FALSE,FALSE,FALSE
"megfulladvibár","megfullad","vibár","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"meghallgatásgyenly","meghallgatás","gyenly","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"meghallgatáskék","meghallgatás","kék","unrelated","word","word",0.100234287387946,0.199157670784113,2.46066748325943,0.86997733182899,8,9,10,0,0.9,9,9,1,1,FALSE,FALSE,FALSE
"meghallgatáspróba","meghallgatás","próba","related","word","word",0.491469147582586,-0.392961247105923,0.623564793512539,0.124712958702508,25,27,27,0,1,26,27,0,0.962962962962963,FALSE,FALSE,FALSE
"megirásztjúlink","megirászt","júlink","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"megirásztszerkezet","megirászt","szerkezet","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"megirketésamerága","megirketés","amerága","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"megirketéshőfok","megirketés","hőfok","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"megjegyzésfiú testvér","megjegyzés","fiú testvér","unrelated","word","word",NA,0.36585940963267,1.05943764919568,0.211887529839137,25,28,28,1,1,26,28,1,0.928571428571429,FALSE,FALSE,FALSE
"megjegyzésnyilatkozat","megjegyzés","nyilatkozat","related","word","word",0.454114236284425,-0.124670400584678,0.960461144202324,0.256694038208141,14,15,15,0,1,15,15,0,1,FALSE,FALSE,FALSE
"megjegyzésvákész","megjegyzés","vákész","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"meglepetéscsalódás","meglepetés","csalódás","related","word","word",0.429366375333303,-0.452900161157721,1.10203573981971,0.246422682787114,20,22,22,0,1,22,22,0,1,FALSE,FALSE,FALSE
"meglepetéselkölt","meglepetés","elkölt","unrelated","word","word",0.102892926429805,0.163636745692357,1.18072111648952,0.223135317282413,28,29,32,0,0.90625,32,32,0,1,FALSE,FALSE,FALSE
"meglepetéstaker","meglepetés","taker","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"megmésbörtal","megmés","börtal","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"megméskötél","megmés","kötél","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"megneiesparajocsom","megneies","parajocsom","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"megneieszenekar","megneies","zenekar","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"megőrzikkarbantart","megőrzik","karbantart","related","word","word",NA,-0.188900759254478,1.40539157242444,0.70269578621222,4,4,4,0,1,4,4,0,1,FALSE,FALSE,FALSE
"megőrzikpolgármester","megőrzik","polgármester","unrelated","word","word",0.0943690105676491,-0.148300134062675,0.569321799395181,0.121379815467918,22,23,24,0,0.958333333333333,23,24,0,0.958333333333333,FALSE,FALSE,FALSE
"megőrzikpsrög","megőrzik","psrög","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"megpróbálalír","megpróbál","alír","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"megpróbálközösség","megpróbál","közösség","unrelated","word","word",0.0902346627749931,-0.396103685991281,0.609374066926283,0.0829253070252222,54,57,58,0,0.982758620689655,55,58,0,0.948275862068966,TRUE,TRUE,TRUE
"megpróbálmegkísérel","megpróbál","megkísérel","related","word","word",0.5651861090887,0.02672019797266,1.19880073770827,0.268059994099259,20,21,21,0,1,21,21,0,1,FALSE,FALSE,FALSE
"megragadfogás","megragad","fogás","related","word","word",0.162275193849987,-0.72560737258348,0.411409341244796,0.130099056900301,10,11,11,0,1,10,10,1,1,FALSE,FALSE,FALSE
"megragadgyermek","megragad","gyermek","unrelated","word","word",0.119248530172066,-0.552134637388333,0.578786254229087,0.167081199841209,12,14,15,0,0.933333333333333,12,15,0,0.8,FALSE,FALSE,FALSE
"megragadsönepség","megragad","sönepség","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"megstintethelyes","megstintet","helyes","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"megstintetvul","megstintet","vul","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"megszakítegyenrpva","megszakít","egyenrpva","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"megszakítmegzavar","megszakít","megzavar","related","word","word",0.435707642313046,-0.560442038411034,0.439136857547143,0.0861218232988729,26,30,32,0,0.9375,30,32,0,0.9375,FALSE,FALSE,FALSE
"megszakítzúzódás","megszakít","zúzódás","unrelated","word","word",0.0494018824072868,0.274846077476059,0.715200480910326,0.226166250332441,10,11,11,0,1,10,11,0,0.909090909090909,FALSE,FALSE,FALSE
"megszanútkizávás","megszanút","kizávás","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"megszanútvicces","megszanút","vicces","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"megszüntetázototípus","megszüntet","ázototípus","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"megszünteteltávolít","megszüntet","eltávolít","related","word","word",0.363529391697991,-0.261976460712741,0.56862325964664,0.15770771685211,13,14,15,0,0.933333333333333,15,15,0,1,FALSE,FALSE,FALSE
"megszüntetmunkás","megszüntet","munkás","unrelated","word","word",0.11722624991043,-0.503865189693869,0.53218076745211,0.129072795066313,17,18,18,0,1,18,18,0,1,FALSE,FALSE,FALSE
"megtagadjaelfogad","megtagadja","elfogad","related","word","word",0.36553048071625,-0.352079118754837,0.684292790650237,0.10558866995224,42,48,50,1,0.96,46,50,1,0.92,FALSE,TRUE,FALSE
"megtagadjamagas","megtagadja","magas","unrelated","word","word",0.123082568889569,-0.617253409638267,0.559320088932311,0.10045685350233,31,33,35,2,0.942857142857143,30,35,2,0.857142857142857,FALSE,FALSE,FALSE
"megtagadjamekailt","megtagadja","mekailt","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"megtagdíjamenetrend","megtagdíja","menetrend","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"megtagdíjamunkén","megtagdíja","munkén","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"megvesilegetfilm","megvesileget","film","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"megvesilegetpolisakus","megvesileget","polisakus","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"megveszelad","megvesz","elad","related","word","word",0.64678991221832,-0.251432718472723,0.600855340968502,0.103045840851418,34,36,41,1,0.878048780487805,40,41,1,0.975609756097561,FALSE,FALSE,FALSE
"megveszmikraton","megvesz","mikraton","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"megvesztalálkozó","megvesz","találkozó","unrelated","word","word",0.101727865784853,-0.416180233982389,0.679741551705731,0.120162465166347,32,36,37,1,0.972972972972973,34,37,1,0.918918918918919,FALSE,FALSE,FALSE
"megvesztegetlányok","megveszteget","lányok","unrelated","word","word",0.103189001002951,-0.166754981815853,0.875006023221102,0.218751505805275,16,19,19,0,1,16,19,0,0.842105263157895,FALSE,FALSE,FALSE
"megvesztegetőnk","megveszteget","őnk","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"megvesztegetzsarolás","megveszteget","zsarolás","related","word","word",0.369380671632049,-0.263164745600475,0.56184383239021,0.0877452648982906,41,41,42,1,0.976190476190476,38,42,1,0.904761904761905,FALSE,FALSE,FALSE
"megvizsgálnibiztonság","megvizsgálni","biztonság","unrelated","word","word",0.137357168512283,-0.465440669116701,0.571081057344275,0.124620103487407,21,22,24,2,0.916666666666667,22,24,2,0.916666666666667,FALSE,FALSE,FALSE
"megvizsgálnimegvizsgál","megvizsgálni","megvizsgál","related","word","word",0.812949140026501,0.0752650259303611,0.688505433683046,0.146789851675956,22,23,25,1,0.92,22,24,2,0.916666666666667,FALSE,FALSE,FALSE
"megvizsgálniprobléli","megvizsgálni","probléli","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"megvizzdél","megvizz","dél","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"megvizzraondozó","megvizz","raondozó","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
