"target_word","avgRT_related","avgRT_unrelated","avgZ_RT_related","avgZ_RT_unrelated","samplesize_related","samplesize_unrelated","seRT_related","seRT_unrelated","seZ_RT_related","seZ_RT_unrelated","avgRT_prime","avgZ_prime"
"pilot",476.323000000266,NA,-1.07391676472195,NA,1,NA,NA,NA,NA,NA,NA,NA
"planning",510.224000005983,NA,-0.47062244959348,NA,1,NA,NA,NA,NA,NA,NA,NA
"plate",555.849333337256,NA,-0.37930359050956,NA,3,NA,45.932971182328,NA,0.218897247940698,NA,NA,NA
"plausible",643.390000003244,NA,0.810775245759445,NA,2,NA,134.140999997296,NA,1.39430552694643,NA,NA,NA
"poem",547.654281256837,NA,-0.384053535259594,NA,64,NA,21.2400738319504,NA,0.0859059802321408,NA,NA,NA
"political",507.150571428788,NA,-0.703630308311989,NA,7,NA,16.9851876220846,NA,0.0710943952852851,NA,NA,NA
"politician",675.704571424302,NA,-0.191417587188138,NA,7,NA,131.47882093463,NA,0.255466472053708,NA,NA,NA
"politics",625.205499951931,NA,0.271298066453111,NA,4,NA,140.691484837051,NA,0.649945702521811,NA,NA,NA
"possibility",481.754499976145,NA,-0.741946505417065,NA,2,NA,25.754499976145,NA,0.118614656646574,NA,NA,NA
"powerless",468.591050850947,NA,-0.691946096220689,NA,59,NA,11.4311298857718,NA,0.0446492182679415,NA,NA,NA
"practically",579.568750005972,NA,0.0182333922220316,NA,4,NA,29.5226260430873,NA,0.220984570666039,NA,NA,NA
"predator",520.791625005237,NA,-0.526570040005066,NA,8,NA,62.2342598190787,NA,0.359046211490324,NA,NA,NA
"pregnancy",708.97249999852,NA,-0.286875629721407,NA,4,NA,174.329458190232,NA,0.31281402405951,NA,NA,NA
"president",589.79145452678,NA,-0.302517156223361,NA,55,NA,30.9224922281196,NA,0.0960185883007509,NA,NA,NA
"press",547.390279433867,NA,-0.444388804793701,NA,68,NA,19.741787633286,NA,0.0652358036128683,NA,NA,NA
"pressure",598.000000000233,NA,-0.898706908932322,NA,1,NA,NA,NA,NA,NA,NA,NA
"priest",584.659095253941,NA,-0.282667561415388,NA,63,NA,25.6267250478687,NA,0.0804639826396099,NA,NA,NA
"prince",422.600000000093,NA,-1.0317270707378,NA,1,NA,NA,NA,NA,NA,NA,NA
"prison",457.026500003005,NA,-0.763674293007611,NA,2,NA,49.071500014921,NA,0.279039869790962,NA,NA,NA
"probably",467.746249998512,NA,-0.852406998713811,NA,4,NA,13.492783133574,NA,0.0711851149852771,NA,NA,NA
"probe",629.537978229406,NA,0.000389725162187262,NA,46,NA,25.0674600762089,NA,0.108091035285406,NA,NA,NA
"problem",521.297999991538,NA,-0.510185048454905,NA,66,NA,22.4571624519227,NA,0.0758890879682367,NA,NA,NA
"produce",501.559999974839,NA,-0.548526626005517,NA,9,NA,22.679439973586,NA,0.0828509222524606,NA,NA,NA
"professional",608.495000001509,NA,-0.550792242793938,NA,2,NA,30.5049999984915,NA,0.247561786448538,NA,NA,NA
"program",547.625232873156,NA,-0.420835913257697,NA,73,NA,14.1165331121742,NA,0.0556582504044949,NA,NA,NA
"prohibit",830.316000005987,NA,1.58087627462341,NA,1,NA,NA,NA,NA,NA,NA,NA
"promise",437.270000002231,NA,-0.930216048236442,NA,2,NA,61.7299999977695,NA,0.277701637753112,NA,NA,NA
"proof",551.141499993915,NA,-0.435270524544993,NA,4,NA,27.6880348579169,NA,0.0902805610321237,NA,NA,NA
"prosecutor",633.820999998681,NA,-0.26886288081209,NA,5,NA,62.1446193528652,NA,0.166543300472315,NA,NA,NA
"provide",573.188750005211,NA,-0.310500140412314,NA,4,NA,67.8612767491386,NA,0.316484323376978,NA,NA,NA
"psychological",661.535857148389,NA,0.0245722636342932,NA,7,NA,49.6552243503733,NA,0.202060280397616,NA,NA,NA
"put",556.156749999747,NA,-0.409734804388044,NA,4,NA,56.7674413250625,NA,0.234749758403035,NA,NA,NA
"quality",550.549399997026,NA,-0.486673054781,NA,5,NA,20.8930778751423,NA,0.183385675513227,NA,NA,NA
"quickly",513.404999992044,NA,-0.777418493884346,NA,3,NA,44.9970872238576,NA,0.0650212692846113,NA,NA,NA
"rabbit",489.302166665642,NA,-0.783213588150785,NA,6,NA,40.864524970283,NA,0.144733479343201,NA,NA,NA
"raccoon",600.969999983092,NA,-0.318100049575202,NA,3,NA,62.9776603520293,NA,0.229663046949337,NA,NA,NA
"race",464.217999994027,NA,-0.699710275421827,NA,2,NA,17.095999982121,NA,0.0147922460790608,NA,NA,NA
"radiation",582.470142851185,NA,-0.23957347900745,NA,7,NA,43.4771928610426,NA,0.305097869059508,NA,NA,NA
"rage",446,NA,-0.898719668733702,NA,1,NA,NA,NA,NA,NA,NA,NA
"ransom",687.907000000007,NA,0.153406467839347,NA,4,NA,72.0772316037891,NA,0.289841839579977,NA,NA,NA
"rat",483.807499961986,NA,-0.745154916237266,NA,2,NA,42.849500033539,NA,0.109805084798185,NA,NA,NA
"realistic",444.059999952326,NA,-0.845809637330434,NA,1,NA,NA,NA,NA,NA,NA,NA
"rear",464.3700000005,NA,-0.8216239156698,NA,3,NA,63.6183310554391,NA,0.279229596217921,NA,NA,NA
"recently",541.88950000226,NA,-0.150868262974243,NA,2,NA,146.150499997777,NA,0.54423080970681,NA,NA,NA
"reduce",480.26766666867,NA,-0.460872405050516,NA,3,NA,38.7089050664942,NA,0.141867668467216,NA,NA,NA
"refresh",912.769333323407,NA,0.720675557131894,NA,3,NA,204.464086023746,NA,0.73744107961109,NA,NA,NA
"religion",527.5,NA,-0.543490783381447,NA,2,NA,39.5,NA,0.274287195197107,NA,NA,NA
"remain",607.149428564623,NA,-0.322523564310395,NA,7,NA,53.4032823443294,NA,0.200485267648002,NA,NA,NA
"remove",648.750999998883,NA,-0.288262700975798,NA,4,NA,102.763303931808,NA,0.343835254077288,NA,NA,NA
"rent",816,NA,-0.365123304725314,NA,1,NA,NA,NA,NA,NA,NA,NA
"repair",456.801666666172,NA,-0.876354421311007,NA,3,NA,7.13839987384861,NA,0.128602318922006,NA,NA,NA
"reply",529.629000023852,NA,-0.664261522253157,NA,2,NA,26.6290000238515,NA,0.466970351816066,NA,NA,NA
"request",556.089999987322,NA,-0.596691066620697,NA,4,NA,15.8152801875002,NA,0.112611361122513,NA,NA,NA
"resist",456.90900000598,NA,-0.65168119314212,NA,1,NA,NA,NA,NA,NA,NA,NA
"restaurant",451.012500001438,NA,-0.741307655808404,NA,4,NA,19.3522099931476,NA,0.0310269960542882,NA,NA,NA
"return",507.321749974682,NA,-0.710601420666045,NA,4,NA,63.1227642980294,NA,0.177380703417385,NA,NA,NA
"reward",498.129666660112,NA,-0.761160937707188,NA,6,NA,33.9665731698063,NA,0.158268587071302,NA,NA,NA
"rich",480.122999988148,NA,-0.27454658437907,NA,2,NA,80.3830000120215,NA,0.793678311313461,NA,NA,NA
"ride",442.910799921595,NA,-0.917824938448787,NA,5,NA,21.5549581263651,NA,0.0739865382013347,NA,NA,NA
"rob",595.300200001348,NA,-0.173410415199525,NA,5,NA,63.0019238996207,NA,0.209190039961308,NA,NA,NA
"romantic",575.397712136538,NA,-0.298014685766897,NA,66,NA,22.1616612347854,NA,0.0708938253193273,NA,NA,NA
"rome",689.209374995691,NA,0.0350397700722541,NA,8,NA,52.9856086401577,NA,0.13755248944152,NA,NA,NA
"rotate",772.2224999881,NA,-0.107962308582505,NA,2,NA,255.2224999881,NA,0.989002728519258,NA,NA,NA
"sabotage",842.691000000923,NA,0.577481291952214,NA,3,NA,72.8391672966557,NA,0.635314032638579,NA,NA,NA
"safety",453.410499997029,NA,-0.868739234437548,NA,2,NA,48.5895000029705,NA,0.1837072030562,NA,NA,NA
"sailor",540.80649999791,NA,-0.378259892731659,NA,4,NA,14.1362677625632,NA,0.199794043421404,NA,NA,NA
"salad",501.495199997659,NA,-0.647744826379215,NA,5,NA,30.6656763805819,NA,0.12504729899504,NA,NA,NA
"salary",511.664999999979,NA,-0.545314313107102,NA,4,NA,29.0528637429692,NA,0.151677351051263,NA,NA,NA
"sale",501.091000002241,NA,-0.56881413511806,NA,2,NA,33.7489999977555,NA,0.174565330767685,NA,NA,NA
"samurai",592.108999997028,NA,-0.39263342585817,NA,1,NA,NA,NA,NA,NA,NA,NA
"satellite",548.852750000005,NA,-0.332442426865697,NA,4,NA,23.5045637248553,NA,0.0828585105585292,NA,NA,NA
"sauce",754.527999999991,NA,0.485663957807828,NA,1,NA,NA,NA,NA,NA,NA,NA
"savior",510.263999999908,NA,-0.821745592632884,NA,1,NA,NA,NA,NA,NA,NA,NA
"scandal",576.420999991387,NA,-0.484746045634301,NA,5,NA,34.6607936981594,NA,0.134919912005156,NA,NA,NA
"scar",866.134000000143,NA,0.70895897393858,NA,2,NA,260.604999999857,NA,0.822914969641093,NA,NA,NA
"schedule",NA,619.748640627301,NA,-0.108324372660345,NA,64,NA,23.9738068248369,NA,0.0776838674137846,NA,NA
"school",500.523333331482,NA,-0.656655200833158,NA,3,NA,61.3974320114874,NA,0.351723436760464,NA,NA,NA
"science",410.474999999977,NA,-0.887754944349519,NA,1,NA,NA,NA,NA,NA,NA,NA
"secure",472.550499994074,NA,-0.835993588675134,NA,2,NA,3.57949999999252,NA,0.0132739010840786,NA,NA,NA
"select",448,NA,-0.891087967399689,NA,1,NA,NA,NA,NA,NA,NA,NA
"selfish",448.971999952337,NA,-0.827067587441065,NA,1,NA,NA,NA,NA,NA,NA,NA
"sell",499.29700000037,NA,-0.692401763624013,NA,4,NA,38.2733575641875,NA,0.139692749368035,NA,NA,NA
"senator",494.557000006433,NA,-0.735750588715849,NA,2,NA,64.0099999945375,NA,0.00545645261829886,NA,NA,NA
"sensitive",493.088666667812,NA,-0.785825118836064,NA,3,NA,38.426830926294,NA,0.128050709033942,NA,NA,NA
"sentence",533.056633340657,NA,-0.451434719567306,NA,60,NA,19.2642705177476,NA,0.0650209115438907,NA,NA,NA
"sermon",790.504500001495,NA,0.755793882226187,NA,2,NA,40.1084999985175,NA,0.288594570653059,NA,NA,NA
"servant",598.032313432239,NA,-0.203374414928756,NA,67,NA,21.2125042557266,NA,0.065627533668191,NA,NA,NA
"ship",458.911000005959,NA,-0.835358145240945,NA,1,NA,NA,NA,NA,NA,NA,NA
"shoot",540.227166666678,NA,-0.499730199669712,NA,6,NA,48.7597299230029,NA,0.150293958908767,NA,NA,NA
"sick",481.266262319729,NA,-0.661876233027804,NA,61,NA,20.0606250459638,NA,0.0737385389890214,NA,NA,NA
"signal",544.102583326283,NA,-0.487209167833454,NA,12,NA,33.5379795935678,NA,0.141490097781976,NA,NA,NA
"signature",474.44733334096,NA,-0.461555482443302,NA,3,NA,81.295631098955,NA,0.402081089068678,NA,NA,NA
"silence",539.102999994066,NA,-0.372548822044325,NA,1,NA,NA,NA,NA,NA,NA,NA
"simple",401.938000000082,NA,-1.2690317134885,NA,2,NA,21.0620000000345,NA,0.0580106575373439,NA,NA,NA
"sink",566.075910445238,NA,-0.349488922100621,NA,67,NA,17.9503061127312,NA,0.0635676885836502,NA,NA,NA
"sip",632.951799922506,NA,-0.190138834261722,NA,5,NA,70.2783963896809,NA,0.212214463091219,NA,NA,NA
"sit",572.434000023816,NA,-0.104865644730694,NA,2,NA,209.434000023815,NA,1.11056962936453,NA,NA,NA
"sleep",505.731250000375,NA,-0.46494016822257,NA,4,NA,35.5643392534891,NA,0.125711602873204,NA,NA,NA
"small",490.336000001446,NA,-0.51864634468957,NA,3,NA,68.6161393250532,NA,0.230080987337519,NA,NA,NA
"smell",502.331999985123,NA,-0.5713447593553,NA,2,NA,46.369000008941,NA,0.231390925974191,NA,NA,NA
"sniper",483.221166664657,NA,-0.677060611533231,NA,6,NA,28.5325416943533,NA,0.139208662096937,NA,NA,NA
"snow",788.755500002241,NA,0.7491106385862,NA,2,NA,103.755500002241,NA,0.353157211604644,NA,NA,NA
"soda",517.118000000017,NA,-0.684490446733367,NA,2,NA,37.4220000000205,NA,0.364365967280082,NA,NA,NA
"solar",713.384999997041,NA,-0.0981803483075762,NA,3,NA,67.3171477664035,NA,0.143493302799025,NA,NA,NA
"somewhere",465.663400002569,NA,-0.728094975360386,NA,70,NA,12.7118237364938,NA,0.0483007724091117,NA,NA,NA
"son",576.781999956768,NA,-0.28240850151516,NA,6,NA,91.03510413421,NA,0.385259917675482,NA,NA,NA
"song",422.543599954119,NA,-0.922335304601986,NA,5,NA,22.6859415823125,NA,0.108453719392756,NA,NA,NA
"spaghetti",514.838999994798,NA,-0.785723548455102,NA,2,NA,57.8980000007435,NA,0.220387578688403,NA,NA,NA
"spectacular",630,NA,0.0725031686480654,NA,3,NA,59.8581656919087,NA,0.334215652049565,NA,NA,NA
"speed",574.074999976205,NA,-0.526847706088585,NA,1,NA,NA,NA,NA,NA,NA,NA
"spend",407.713999999047,NA,-0.667826119410351,NA,1,NA,NA,NA,NA,NA,NA,NA
"spirit",594.333333333333,NA,-0.118100649040126,NA,3,NA,34.7626875319565,NA,0.240960763414579,NA,NA,NA
"sport",404.852333269781,NA,-1.00764246196748,NA,3,NA,16.6333040220075,NA,0.0948079577290598,NA,NA,NA
"star",562.823406243656,NA,-0.311384847928688,NA,64,NA,16.2734196689011,NA,0.0677003143122782,NA,NA,NA
"state",698.409499979113,NA,0.68621247643334,NA,2,NA,169.789500026848,NA,1.10543983028449,NA,NA,NA
"statement",575.488249994087,NA,-0.33240013495246,NA,4,NA,61.4641264909255,NA,0.409037609933486,NA,NA,NA
"station",511.433000000107,NA,-0.759177030510964,NA,2,NA,15.5669999998935,NA,0.169541265804775,NA,NA,NA
"steel",584.6599999964,NA,-0.206786286104799,NA,5,NA,63.8853078084246,NA,0.158229651236851,NA,NA,NA
"stop",741.283999999985,NA,0.190312894169343,NA,1,NA,NA,NA,NA,NA,NA,NA
"store",419.348750000092,NA,-1.01807916803214,NA,4,NA,31.0242929046052,NA,0.119276722362378,NA,NA,NA
"storm",545.738000002981,NA,-0.447354795840209,NA,1,NA,NA,NA,NA,NA,NA,NA
"stove",456.450999976136,NA,-0.774188108141985,NA,1,NA,NA,NA,NA,NA,NA,NA
"strange",384.05300000147,NA,-1.16987568854174,NA,1,NA,NA,NA,NA,NA,NA,NA
"strike",617.572500000155,NA,-0.272411015005331,NA,2,NA,70.921499999851,NA,0.278990379194934,NA,NA,NA
"stroll",505.158166655834,NA,-0.416595026770958,NA,6,NA,31.7672078425283,NA,0.168738857582306,NA,NA,NA
"stupid",466.013333317552,NA,-0.981363460115629,NA,3,NA,15.8677599536794,NA,0.0531976637972761,NA,NA,NA
"stupidity",582.16549999849,NA,-0.594569183657166,NA,4,NA,52.7846213428832,NA,0.140518878260713,NA,NA,NA
"subject",487.844500001054,NA,-0.874705042455585,NA,2,NA,56.6594999996015,NA,0.0845521303643632,NA,NA,NA
"succeed",535.632000000003,NA,-0.605650016805901,NA,3,NA,57.0677421066641,NA,0.270425447709645,NA,NA,NA
"sufficient",645.784999999967,NA,0.194395831828414,NA,2,NA,82.3099999999905,NA,0.378529728388929,NA,NA,NA
"suggest",527.586484367875,NA,-0.451726763686132,NA,64,NA,20.8411772606981,NA,0.0765006531424693,NA,NA,NA
"suitcase",481.579666649767,NA,-0.959585249854305,NA,3,NA,39.2157303675538,NA,0.0231892160125689,NA,NA,NA
"sun",474.37000002386,NA,-1.0053266601267,NA,2,NA,41.6299999761395,NA,0.0940860081870297,NA,NA,NA
"surface",960.70100000297,NA,1.0542284821584,NA,2,NA,48.4610000029795,NA,0.828057109918205,NA,NA,NA
"surname",547.057499999996,NA,-0.878443277891817,NA,2,NA,144.942500000004,NA,0.209813702883293,NA,NA,NA
"survive",521.498739715115,NA,-0.527078111705292,NA,73,NA,15.3007630276962,NA,0.0506475204587539,NA,NA,NA
"suspect",478.670200001181,NA,-0.838570989934071,NA,5,NA,28.577609184235,NA,0.0963374031833153,NA,NA,NA
"symbol",448.749333321389,NA,-0.941098174881792,NA,3,NA,47.5385816821174,NA,0.0834658677725131,NA,NA,NA
"syndrome",825.149399996736,NA,0.435514276519813,NA,5,NA,90.8773659825266,NA,0.151493537536526,NA,NA,NA
"syringe",656.616499850993,NA,0.235262901548116,NA,2,NA,62.8805001371075,NA,0.446264947718418,NA,NA,NA
"talent",442.807000011962,NA,-1.30606827599764,NA,2,NA,144.192999988154,NA,0.380437423733453,NA,NA,NA
"teach",418.531000003976,NA,-0.996032186039308,NA,3,NA,49.4490370956521,NA,0.166818092197767,NA,NA,NA
"team",494.479500011949,NA,-1.01405975380626,NA,2,NA,96.5204999880515,NA,0.0982194263896402,NA,NA,NA
"technique",585.742687468142,NA,-0.238377574104549,NA,64,NA,24.0914888559467,NA,0.080167319653944,NA,NA,NA
"telephone",506.241000000213,NA,-0.851635243062987,NA,1,NA,NA,NA,NA,NA,NA,NA
"television",600.459599992549,NA,-0.355509999575004,NA,5,NA,59.9294183548145,NA,0.122790787644385,NA,NA,NA
"tell",432.382999997033,NA,-0.888694514215232,NA,2,NA,43.317000002979,NA,0.00661721602333387,NA,NA,NA
"temperature",460.03049999979,NA,-0.261407719437051,NA,2,NA,0.605499999627,NA,0.00470379977691063,NA,NA,NA
"tennis",464.311500000302,NA,-0.646200435364696,NA,2,NA,61.6884999996985,NA,0.0611748907701551,NA,NA,NA
"test",335.967000017874,NA,-1.06240250159386,NA,1,NA,NA,NA,NA,NA,NA,NA
"thank",423.312499999986,NA,-0.546649866941724,NA,2,NA,99.6215000005755,NA,0.77390518541185,NA,NA,NA
"that",650.115999907604,NA,0.0535356035660171,NA,2,NA,97.1669999016445,NA,0.293787579354407,NA,NA,NA
"theater",487.582000002702,NA,-0.34041432981533,NA,2,NA,7.86899999671752,NA,0.354169186924859,NA,NA,NA
"there",499.650000002235,NA,-0.526344027534162,NA,2,NA,117.650000002235,NA,0.398777957451443,NA,NA,NA
"thick",517.795600006065,NA,-0.536171759590719,NA,60,NA,28.0954976595745,NA,0.085351040778497,NA,NA,NA
"think",477.543942031101,NA,-0.691136977064273,NA,69,NA,15.5740479810069,NA,0.0537836046532686,NA,NA,NA
"thirst",481.974938470961,NA,-0.662433736610544,NA,65,NA,15.1254636780262,NA,0.0529037407530215,NA,NA,NA
"throne",510.756000017893,NA,-0.576751072877129,NA,1,NA,NA,NA,NA,NA,NA,NA
"thumb",583.351142854205,NA,-0.377534385651857,NA,7,NA,39.3888576348267,NA,0.131878601470371,NA,NA,NA
"thunder",511.643999998443,NA,-0.617619977884455,NA,2,NA,105.732000001459,NA,0.465489927973133,NA,NA,NA
"tie",475.227000000014,NA,-0.735688086808752,NA,1,NA,NA,NA,NA,NA,NA,NA
"timer",548.276666641313,NA,-0.604091257334065,NA,3,NA,62.6582285472229,NA,0.157039870830324,NA,NA,NA
"title",496.878000011959,NA,-0.524582680753132,NA,3,NA,89.6472453840407,NA,0.373237669404953,NA,NA,NA
"tomato",676.694000000018,NA,0.498843965496231,NA,1,NA,NA,NA,NA,NA,NA,NA
"tornado",617.818999995536,NA,-0.236932793164074,NA,4,NA,24.3186308810297,NA,0.184405233268785,NA,NA,NA
"towel",461.984999995259,NA,-0.784751654012519,NA,5,NA,45.5299158299029,NA,0.194855241095031,NA,NA,NA
"toy",507.412160713034,NA,-0.502971494211764,NA,56,NA,16.7159905420412,NA,0.0700463861397578,NA,NA,NA
"traditional",522.93188889172,NA,-0.592739319178711,NA,9,NA,21.2002650275705,NA,0.0625786270032886,NA,NA,NA
"tragic",558.728833333376,NA,-0.377733041214245,NA,6,NA,27.7143981477841,NA,0.18563810597453,NA,NA,NA
"traitor",579.672333334325,NA,-0.447999561704766,NA,6,NA,29.1189512624064,NA,0.109665291883591,NA,NA,NA
"transmitter",550.470500001451,NA,-0.304039074502697,NA,2,NA,16.381499998504,NA,0.140734914980953,NA,NA,NA
"treatment",492.868571436681,NA,-0.645353532991181,NA,7,NA,30.1826768298401,NA,0.140616591451351,NA,NA,NA
"tree",383.073000000091,NA,-1.05802190685217,NA,3,NA,12.9529987390173,NA,0.0646393212522285,NA,NA,NA
"trial",478.90000000014,NA,-0.573079975754243,NA,1,NA,NA,NA,NA,NA,NA,NA
"triangle",590.154250000778,NA,-0.187422975782494,NA,4,NA,96.9655115715426,NA,0.294410153374184,NA,NA,NA
"triple",581.266000000178,NA,-0.294222609782499,NA,1,NA,NA,NA,NA,NA,NA,NA
"truck",668.894000000204,NA,0.300670203027908,NA,1,NA,NA,NA,NA,NA,NA,NA
"tunnel",432.908000011928,NA,-0.733189040892916,NA,1,NA,NA,NA,NA,NA,NA,NA
"turkey",461.228250001485,NA,-0.803801892854732,NA,4,NA,50.0933714614348,NA,0.219181918796796,NA,NA,NA
"turtle",528.979250012653,NA,-0.482339190246909,NA,56,NA,22.9893905312923,NA,0.0746468083150239,NA,NA,NA
"ugly",530.814500023843,NA,-0.782377701632442,NA,2,NA,47.1854999761565,NA,0.165281831539678,NA,NA,NA
"ultimate",633.174666665718,NA,-0.251825499694197,NA,3,NA,72.4479251185476,NA,0.158657161442385,NA,NA,NA
"unable",574.81807690672,NA,-0.275494750321809,NA,65,NA,22.5270866267204,NA,0.0799762969251379,NA,NA,NA
"understand",580.454749991088,NA,-0.481516810198669,NA,8,NA,41.5965068251358,NA,0.106605932404243,NA,NA,NA
"unexpectedly",681.296158728368,NA,0.161812010116599,NA,63,NA,29.5479630637102,NA,0.104619251210645,NA,NA,NA
"unfair",507.612250002974,NA,-0.539270883545236,NA,4,NA,30.4375757342816,NA,0.140844427899089,NA,NA,NA
"uniform",545.2696315884,NA,-0.419029523229697,NA,57,NA,26.4439795695324,NA,0.0924770101079918,NA,NA,NA
"unknown",510.439999995035,NA,-0.76693508431775,NA,3,NA,50.585778038321,NA,0.172828794059506,NA,NA,NA
"unpleasant",524.680999999895,NA,-0.714631724802144,NA,1,NA,NA,NA,NA,NA,NA,NA
"up",524.820500000894,NA,-0.661098962844189,NA,6,NA,49.1204914141157,NA,0.140163790880985,NA,NA,NA
"upper",447.347545437508,NA,-0.765814112593655,NA,55,NA,13.8209099040862,NA,0.0567674017990215,NA,NA,NA
"urine",492.879500023846,NA,-0.490768611105544,NA,2,NA,52.11449997616,NA,0.422785815652351,NA,NA,NA
"use",484.040500002215,NA,-0.666881045202848,NA,4,NA,53.8633605768008,NA,0.19352551062312,NA,NA,NA
"usual",468.482499952399,NA,-0.41580737487606,NA,2,NA,7.40050004780602,NA,0.277549095589897,NA,NA,NA
"vaccine",704.068500000169,NA,-0.294270927708575,NA,2,NA,113.931499999831,NA,0.0659571145928157,NA,NA,NA
"valley",403.396250002595,NA,-0.969512353175357,NA,4,NA,34.548756948757,NA,0.0473147563630892,NA,NA,NA
"vampire",535.803250002995,NA,-0.480380745079077,NA,4,NA,59.476488075301,NA,0.22411585411669,NA,NA,NA
"van",608.062714278523,NA,-0.237877705005682,NA,7,NA,48.023376559493,NA,0.187542691785751,NA,NA,NA
"vanilla",591.504000006011,NA,-0.242840516981573,NA,1,NA,NA,NA,NA,NA,NA,NA
"venus",532.770000000019,NA,-0.333054747045997,NA,1,NA,NA,NA,NA,NA,NA,NA
"verify",557.431500000064,NA,-0.967736590122005,NA,2,NA,93.5684999999355,NA,0.198754135423066,NA,NA,NA
"very",468.806924232149,NA,-0.697943870497009,NA,66,NA,12.8178119092172,NA,0.0541982521315316,NA,NA,NA
"video",679.591000002983,NA,-0.048474056534534,NA,2,NA,24.4089999970165,NA,0.252903111405747,NA,NA,NA
"vision",464.054500002181,NA,-0.871252413480051,NA,2,NA,47.568499997724,NA,0.153690101824049,NA,NA,NA
"vitamin",514.699000001982,NA,-0.622365941256722,NA,3,NA,31.3614995240737,NA,0.178918258900162,NA,NA,NA
"vodka",404.780000000028,NA,-1.07750713415981,NA,1,NA,NA,NA,NA,NA,NA,NA
"voluntarily",527.274999960652,NA,-0.544921574870984,NA,5,NA,21.5334111704053,NA,0.0554729386371556,NA,NA,NA
"vote",541.923666600608,NA,-0.401415818658238,NA,6,NA,57.5425127847828,NA,0.292927129079176,NA,NA,NA
"voter",413.632000017853,NA,-0.798650699705082,NA,1,NA,NA,NA,NA,NA,NA,NA
"waitress",585.292333324401,NA,-0.514656553277089,NA,3,NA,40.8307497500968,NA,0.109353931377008,NA,NA,NA
"wallet",491.608499997761,NA,-0.62206442436428,NA,2,NA,89.3534999977565,NA,0.388672166683644,NA,NA,NA
"watch",495.58699999901,NA,-0.69120672978837,NA,3,NA,13.7783897922701,NA,0.129158396730299,NA,NA,NA
"wealth",546.199249997008,NA,-0.371009267974794,NA,4,NA,36.8617715358717,NA,0.221543761986715,NA,NA,NA
"weapon",642.674428577402,NA,0.0560249402638556,NA,7,NA,96.6651183284936,NA,0.452410832576453,NA,NA,NA
"weekly",504.103000000585,NA,0.0809675337410484,NA,1,NA,NA,NA,NA,NA,NA,NA
"western",543.113735316349,NA,-0.423875223738083,NA,68,NA,19.6120390596791,NA,0.0652380784819094,NA,NA,NA
"wet",569.619999999995,NA,-0.654028702372182,NA,1,NA,NA,NA,NA,NA,NA,NA
"win",520.926499999419,NA,-0.661603304795973,NA,4,NA,29.5811437641048,NA,0.148451915570779,NA,NA,NA
"winner",453.969250003451,NA,-0.795715912153962,NA,4,NA,28.7798528745086,NA,0.0958755983595055,NA,NA,NA
"winter",473.161333339289,NA,-0.750923330221179,NA,3,NA,28.9482877148011,NA,0.241395606093637,NA,NA,NA
"wire",449.692333302519,NA,-0.763139758538063,NA,3,NA,62.8615240656244,NA,0.264310493912729,NA,NA,NA
"witch",567.224857136025,NA,-0.480470963799609,NA,7,NA,42.5827940773152,NA,0.139333454988347,NA,NA,NA
"wizard",564.41020000237,NA,-0.418764596874172,NA,5,NA,53.5629543429779,NA,0.167391142042888,NA,NA,NA
"wolf",501.261268662265,NA,-0.619880506773689,NA,67,NA,19.3985325944808,NA,0.0580249920034352,NA,NA,NA
"woman",570.344348474633,NA,-0.290330920649693,NA,66,NA,17.7131606377116,NA,0.0613609163455378,NA,NA,NA
"work",427.371750004502,NA,-0.985604226651481,NA,4,NA,28.0286763551959,NA,0.0942590817750529,NA,NA,NA
"worker",408.663500005932,NA,-0.938647689943878,NA,2,NA,6.963500005979,NA,0.146772047770517,NA,NA,NA
"world",624.754333330862,NA,-0.361887236797185,NA,3,NA,28.8812730688739,NA,0.0769462212505519,NA,NA,NA
"worry",676.885999998543,NA,-0.078253900162574,NA,1,NA,NA,NA,NA,NA,NA,NA
"worthy",648.576285717261,NA,-0.123160534855163,NA,7,NA,81.3927138999874,NA,0.336188402073355,NA,NA,NA
"write",530.72588235707,NA,-0.47184621017144,NA,68,NA,16.3996515384378,NA,0.0553451078954014,NA,NA,NA
"writing",499.243999999521,NA,-0.695648235173957,NA,3,NA,11.812572511718,NA,0.0724143372005477,NA,NA,NA
"yeah",451.913196740483,NA,-0.823742605572584,NA,61,NA,22.667026267552,NA,0.0708754800829675,NA,NA,NA
"yellow",643.961250013752,NA,-0.0517027300662778,NA,4,NA,36.6372003697012,NA,0.276071886995292,NA,NA,NA
"young",651.061333333336,NA,0.218148924857928,NA,3,NA,194.429664772234,NA,0.927241320744742,NA,NA,NA
"zone",509.015500011912,NA,-0.866722474357875,NA,2,NA,43.984499988088,NA,0.14212783911328,NA,NA,NA
