"ar_cue","ar_target","type","cue_type","target_type","ar_cosine"
"خدر شرعي","منديل","nonword","nonword","word",NA
"إخمواف","متلازمة","nonword","nonword","word",NA
"خوشى","كنيسة صغيرة","nonword","nonword","word",NA
"اهارات","غرام","nonword","nonword","word",NA
"يطض","عكس ذلك","nonword","nonword","word",NA
"الانتحقي","يقرض","nonword","nonword","word",NA
"اص","بيرة","nonword","nonword","word",NA
"تظر","ركبة","nonword","nonword","word",NA
"القسلية","طاه","nonword","nonword","word",NA
"مقسي","يعد","nonword","nonword","word",NA
"افثل","انتخاب","nonword","nonword","word",NA
"معغفر","لحم مقدد","nonword","nonword","word",NA
"ثف","الأمور المالية","nonword","nonword","word",NA
"المهدد","معالجة","nonword","nonword","word",NA
"هيدة","عمدة","nonword","nonword","word",NA
"حيب","صادق","nonword","nonword","word",NA
"يئية","إزعاج","nonword","nonword","word",NA
"يحولنتون","أساسي","nonword","nonword","word",NA
"مفروح","تحدث","nonword","nonword","word",NA
"ادس","طفل","nonword","nonword","word",NA
"كـر","المحتمل أن","nonword","nonword","word",NA
"يذ","معركة","nonword","nonword","word",NA
"ثوق","قطاع","nonword","nonword","word",NA
"قمامة، يدمر، يضتم","يحدث","nonword","nonword","word",NA
"الرافق","تزود","nonword","nonword","word",NA
"موجان","شرق","nonword","nonword","word",NA
"shط عصبى","الفرنسية","nonword","nonword","word",NA
"جسناغامض","المالك","nonword","nonword","word",NA
"شاـد","زفاف","nonword","nonword","word",NA
"الماادا","المحيط الأطلسي","nonword","nonword","word",NA
"تشفية","خادمة","nonword","nonword","word",NA
"راطي","قذرة","nonword","nonword","word",NA
"الكتابطألمقدس","كارتل","nonword","nonword","word",NA
"وذج","فيتامين","nonword","nonword","word",NA
"غيش","مأوى","nonword","nonword","word",NA
"راضك","إشعاع","nonword","nonword","word",NA
"ورشةويمل","المفترس","nonword","nonword","word",NA
"همر","سكران","nonword","nonword","word",NA
"كرغاسلة","افتراض","nonword","nonword","word",NA
"جدبي","تخفيض السعر","nonword","nonword","word",NA
"السعمة","نفق","nonword","nonword","word",NA
"الخورة","أي وقت مضى","nonword","nonword","word",NA
"دميسة","يرث","nonword","nonword","word",NA
"حاقق","تجد","nonword","nonword","word",NA
"حيناطيسي","يبدو","nonword","nonword","word",NA
"كوكباولمريخ","لهب","nonword","nonword","word",NA
"جنرال زلاء","التعليم","nonword","nonword","word",NA
"تحاما","بصمة","nonword","nonword","word",NA
"كأ","قلعة","nonword","nonword","word",NA
"طودوق","حبل","nonword","nonword","word",NA
"حلين","باع","nonword","nonword","word",NA
"مدربطاياضي","سياسي","nonword","nonword","word",NA
"استثنااسة","أسلحة","nonword","nonword","word",NA
"رونة","صدر","nonword","nonword","word",NA
"لحم خنيبر","منطقة","nonword","nonword","word",NA
"خبونمحمص","مخلوق","nonword","nonword","word",NA
"ربر","مشروب غازي","nonword","nonword","word",NA
"طيب الحلاق","مأتم","nonword","nonword","word",NA
"سنن","معلم","nonword","nonword","word",NA
"الزاار","ناقص","nonword","nonword","word",NA
"ائب","ألفت","nonword","nonword","word",NA
"مؤوفر","قناص","nonword","nonword","word",NA
"اسطنالشهرة","جذب","nonword","nonword","word",NA
"زام","باب","nonword","nonword","word",NA
"إطلاعوالنار","القسوة","nonword","nonword","word",NA
"صوبتبشري","زبدة","nonword","nonword","word",NA
"كرن","ندب","nonword","nonword","word",NA
"خلافظ","حالة","nonword","nonword","word",NA
"سياراواجره","الإشارة","nonword","nonword","word",NA
"ميمن","ثلج","nonword","nonword","word",NA
"شاش","مطار","nonword","nonword","word",NA
"رقين","أداة","nonword","nonword","word",NA
"ـدأ","الإساءة","nonword","nonword","word",NA
"طيط","وضع","nonword","nonword","word",NA
"علامي","مليار","nonword","nonword","word",NA
"شرعب","مكتب. مقر. مركز","nonword","nonword","word",NA
"سارسا","دوره المياه","nonword","nonword","word",NA
"يـف","جواز سفر","nonword","nonword","word",NA
"السالس","الاخير","nonword","nonword","word",NA
"أشمياء","أطلق النار","nonword","nonword","word",NA
"عجبلة","أربعة","nonword","nonword","word",NA
"مستقطة","مبكرا","nonword","nonword","word",NA
"السيمسة النقدية","الشمس","nonword","nonword","word",NA
"ئدي","دولار","nonword","nonword","word",NA
"كامكب","سن","nonword","nonword","word",NA
"مبرارة","أسد","nonword","nonword","word",NA
"يقللدلن شأن","لقب","nonword","nonword","word",NA
"تيف","سلاح","nonword","nonword","word",NA
"متبار","نفي","nonword","nonword","word",NA
"متلا","عقد، عشر سنوات","nonword","nonword","word",NA
"مكوعة","الرد","nonword","nonword","word",NA
"شهادئكدبلوم","العالمية","nonword","nonword","word",NA
"فجير","احتفظ","nonword","nonword","word",NA
"كيلوحير","ينهي","nonword","nonword","word",NA
"غييثمرتبطة","أمير","nonword","nonword","word",NA
"علامبإمرض","عدوى","nonword","nonword","word",NA
"جنق","بسيط","nonword","nonword","word",NA
"جنيل","ينفجر","nonword","nonword","word",NA
"على قيد الاواة","جائزة","nonword","nonword","word",NA
"داظمة","برهنة","nonword","nonword","word",NA
"عدير","منطقة","nonword","nonword","word",NA
"باok","ضعيف","nonword","nonword","word",NA
"بحماة","دير","nonword","nonword","word",NA
"البأيد","لجنة","nonword","nonword","word",NA
"طف","مسيحي","nonword","nonword","word",NA
"بلاييفوي","قدرة","nonword","nonword","word",NA
"البرابان","جمجمة","nonword","nonword","word",NA
"ضرابة","بوضوح","nonword","nonword","word",NA
"المذنير","شمسي","nonword","nonword","word",NA
"تليسوب","النمل","nonword","nonword","word",NA
"مجسجل","فيلم","nonword","nonword","word",NA
"تأدي","جزء","nonword","nonword","word",NA
"بـوة","رائعة","nonword","nonword","word",NA
"مجاول","مخلص","nonword","nonword","word",NA
"كتيف","يعلم","nonword","nonword","word",NA
"متوابق","سجاد","nonword","nonword","word",NA
"فمان","أوتوبيس","nonword","nonword","word",NA
"لمنامج","تمويل","nonword","nonword","word",NA
"تكب","خيبة الامل","nonword","nonword","word",NA
"المحدو","حضن","nonword","nonword","word",NA
"اسليمي","زى موحد","nonword","nonword","word",NA
"نصف التزر","سيدة","nonword","nonword","word",NA
"نطر","قف","nonword","nonword","word",NA
"لتدر","أنيق","nonword","nonword","word",NA
"ممهيل","معلومة","nonword","nonword","word",NA
"مخاث","إنطباع","nonword","nonword","word",NA
"روخ","بالفشل","nonword","nonword","word",NA
"هدوج","القوات البحرية","nonword","nonword","word",NA
"صفسحراسي","خرطوم","nonword","nonword","word",NA
"أبقا","السمو","nonword","nonword","word",NA
"مندس","الخريف","nonword","nonword","word",NA
"رألكالمال","غادر","nonword","nonword","word",NA
"برضهء","كدمة","nonword","nonword","word",NA
"عديرة","ذئب","nonword","nonword","word",NA
"انتىاس","الرجل الوطواط","nonword","nonword","word",NA
"أديرة","حقا","nonword","nonword","word",NA
"مرافنه","قاضي","nonword","nonword","word",NA
"شاـر","درجة الحرارة","nonword","nonword","word",NA
"سنذهلمراهقة","طوعا، بمحض ارادتك","nonword","nonword","word",NA
"بكسبسرور","فاكهة","nonword","nonword","word",NA
"فناب","شقة","nonword","nonword","word",NA
"أنفلوناض","صداقة","nonword","nonword","word",NA
"ياف","مقبرة","nonword","nonword","word",NA
"شرون","رومانسي","nonword","nonword","word",NA
"يريف","متوتر","nonword","nonword","word",NA
"معفت","المعرفه","nonword","nonword","word",NA
"سكرتاح","مدرسة","nonword","nonword","word",NA
"البتم","هبة","nonword","nonword","word",NA
"مساعما","وباء","nonword","nonword","word",NA
"حفسولة","بوابة","nonword","nonword","word",NA
"بشكل طبينج","خفض","nonword","nonword","word",NA
"سييتا","البطني","nonword","nonword","word",NA
"كاتدليكي","أنثى","nonword","nonword","word",NA
"ئق","سياسة","nonword","nonword","word",NA
"تائج","ممتلىء","nonword","nonword","word",NA
"يلتح","ساحر","nonword","nonword","word",NA
"عصير اللأطون","تطابق","nonword","nonword","word",NA
"مشاوة","قتل","nonword","nonword","word",NA
"وإع","مضغ","nonword","nonword","word",NA
"الاموات الاحتمء","مضحك","nonword","nonword","word",NA
"تزيعي","مثير للانتباه","nonword","nonword","word",NA
"مضادمامي","عيد الميلاد","nonword","nonword","word",NA
"توجرعه","برنامج","nonword","nonword","word",NA
"لسعة الحظ","القفز","nonword","nonword","word",NA
"فجرة","غاضب","nonword","nonword","word",NA
"باته","تخييم","nonword","nonword","word",NA
"اللعونو","شامبانيا","nonword","nonword","word",NA
"لشفية","جبنه","nonword","nonword","word",NA
"إتيز","فكر في","nonword","nonword","word",NA
"حايا","ساحة المعركة","nonword","nonword","word",NA
"مراقين","حساس","nonword","nonword","word",NA
"عاون","اشخاص","nonword","nonword","word",NA
"صالةتفرض","وصف","nonword","nonword","word",NA
"قوب","إرسال","nonword","nonword","word",NA
"تفتشر","حلم","nonword","nonword","word",NA
"لاعلنيا","عمليا","nonword","nonword","word",NA
"طالبككلم","فرح","nonword","nonword","word",NA
"اخانات","مجنون","nonword","nonword","word",NA
"نبئ","نمط","nonword","nonword","word",NA
"مقان","مادة متفجرة","nonword","nonword","word",NA
"مولد كلوباء","استبدل","nonword","nonword","word",NA
"عمتش","سرير","nonword","nonword","word",NA
"ضـل","الم","nonword","nonword","word",NA
"لكول","أغنية","nonword","nonword","word",NA
"ستير","لقاء","nonword","nonword","word",NA
"مجيـع","المحتمل","nonword","nonword","word",NA
"يتآمكز","غضب","nonword","nonword","word",NA
"رخر","نجمة","nonword","nonword","word",NA
"فيهيكان آخر","قبعة","nonword","nonword","word",NA
"المعام","يهزم","nonword","nonword","word",NA
"طاولة مكاث","طيار","nonword","nonword","word",NA
"ملقك","مجهول","nonword","nonword","word",NA
"ملامن","اعترف","nonword","nonword","word",NA
"مماربت","وقت الظهيرة","nonword","nonword","word",NA
"فانبة","الثقة","nonword","nonword","word",NA
"لفيال","الممثل","nonword","nonword","word",NA
"قمخل","تنظم","nonword","nonword","word",NA
"ترانية","السلطة","nonword","nonword","word",NA
"مسدسة","تجهيز","nonword","nonword","word",NA
"مقزرعة","عالم","nonword","nonword","word",NA
"جبية","التوقيع","nonword","nonword","word",NA
"تذكرنفال","يسمع","nonword","nonword","word",NA
"مهتر","دهان","nonword","nonword","word",NA
"مهؤوس","ليموزين","nonword","nonword","word",NA
"الدخن","دكتور جامعى","nonword","nonword","word",NA
"نساني","الوزارة","nonword","nonword","word",NA
"الصفب","خبرات","nonword","nonword","word",NA
"أساقين","السيارات","nonword","nonword","word",NA
"موسينز الجاز","مبالغة","nonword","nonword","word",NA
"حيني","الأسفل","nonword","nonword","word",NA
"فوف","لافت للنظر","nonword","nonword","word",NA
"ـأن","مال","nonword","nonword","word",NA
"وران","حالة طوارئ","nonword","nonword","word",NA
"سبي","ينسخ","nonword","nonword","word",NA
"الإلره","سمك","nonword","nonword","word",NA
"خميمة","نفسي","nonword","nonword","word",NA
"الالاة","مدير","nonword","nonword","word",NA
"رتني","اختفاء","nonword","nonword","word",NA
"الوئتصوير","ساحل","nonword","nonword","word",NA
"من حينحسخر","مريب","nonword","nonword","word",NA
"النافع","انتصاب","nonword","nonword","word",NA
"أزئد","ذو قيمة","nonword","nonword","word",NA
"اطل","يخبار","nonword","nonword","word",NA
"نجاحسسبير","سنتيمتر","nonword","nonword","word",NA
"ضتم","قلادة","nonword","nonword","word",NA
"نشظر","يؤمن","nonword","nonword","word",NA
"ذارة","جالاكسي","nonword","nonword","word",NA
"يفنا","يضحك","nonword","nonword","word",NA
"تزي","الخصم","nonword","nonword","word",NA
"شجم","غيتار","nonword","nonword","word",NA
"كورسي","يقبض على","nonword","nonword","word",NA
"تبجابي","جسيم","nonword","nonword","word",NA
"محاداذ","بسرعة","nonword","nonword","word",NA
"صال","غير سارة","nonword","nonword","word",NA
"العضعة","بروتوكول","nonword","nonword","word",NA
"على نفوذالمنوال","طاقة","nonword","nonword","word",NA
"السهي","حقيقة","nonword","nonword","word",NA
"فوف","قبض على","nonword","nonword","word",NA
"يتمن","لعبة البوكر","nonword","nonword","word",NA
"الاعدةل الخيرية","جثة","nonword","nonword","word",NA
"لبو","انسجام","nonword","nonword","word",NA
"هاهز","تاجر","nonword","nonword","word",NA
"لصراء","صلب","nonword","nonword","word",NA
"نطار","صبي","nonword","nonword","word",NA
"ائم","أسطورة","nonword","nonword","word",NA
"سيارحكاسعاف","يشير","nonword","nonword","word",NA
"ساندمرتش","هرب","nonword","nonword","word",NA
"صرا","فعل","nonword","nonword","word",NA
"أنبون","الحشرات","nonword","nonword","word",NA
"ذتم","جميل","nonword","nonword","word",NA
"شيئيوك","زهرة","nonword","nonword","word",NA
"المستسلية","ميداليون","nonword","nonword","word",NA
"تزق","شكر","nonword","nonword","word",NA
"طافين","ألفا","nonword","nonword","word",NA
"فوف","محيط","nonword","nonword","word",NA
"عكاء","قصيدة","nonword","nonword","word",NA
"خطبة عشاء","ميدالية","nonword","nonword","word",NA
"ركهم","قهوة","nonword","nonword","word",NA
"وحقي","مجلس الشيوخ","nonword","nonword","word",NA
"بحلا","إبداع","nonword","nonword","word",NA
"مؤمج","ساخرة","nonword","nonword","word",NA
"مذير","ينتج","nonword","nonword","word",NA
"الملف الأهصي","جامعة","nonword","nonword","word",NA
"صوراج","الذي - التي","nonword","nonword","word",NA
"السولة","مطعم","nonword","nonword","word",NA
"التشمبل","عروسه لعبه","nonword","nonword","word",NA
"منتصتطالليل","سكين","nonword","nonword","word",NA
"مؤمغة","سرقة","nonword","nonword","word",NA
"نسألا","يترك","nonword","nonword","word",NA
"إنلمنت","رسالة","nonword","nonword","word",NA
"شبنة","السجن","nonword","nonword","word",NA
"الكشضاء","مسؤول","nonword","nonword","word",NA
"اعماقنبناء","كولونيل","nonword","nonword","word",NA
"اللساح","الموقت","nonword","nonword","word",NA
"يججة","قضيب","nonword","nonword","word",NA
"بتى","علم","nonword","nonword","word",NA
"من الضتذري","عموما","nonword","nonword","word",NA
"يحبق","سهل","nonword","nonword","word",NA
"إخفع","حول","nonword","nonword","word",NA
"محكت","السترة","nonword","nonword","word",NA
"نأب","داكن","nonword","nonword","word",NA
"ئك","الاتصالات","nonword","nonword","word",NA
"صال","عالمي","nonword","nonword","word",NA
"البحطية","وجبة","nonword","nonword","word",NA
"كوخل","مرافقة","nonword","nonword","word",NA
"شبث","الوقود","nonword","nonword","word",NA
"اسلاع","استعمال","nonword","nonword","word",NA
"حسإعالضيافة","يطلب","nonword","nonword","word",NA
"نقتر","السماوية","nonword","nonword","word",NA
"طيق","رابعا","nonword","nonword","word",NA
"يصىء","جاري الكتابة","nonword","nonword","word",NA
"مجتسامة","الأصفر","nonword","nonword","word",NA
"ظرال","الطريق السريع","nonword","nonword","word",NA
"الهاض","تأكل","nonword","nonword","word",NA
"قحف","قطة","nonword","nonword","word",NA
"آخان","خفيفة","nonword","nonword","word",NA
"يصض","ضباب","nonword","nonword","word",NA
"يتزوم","الانسان","nonword","nonword","word",NA
"مكوث","الناخب","nonword","nonword","word",NA
"إشال","سلامة","nonword","nonword","word",NA
"مقاوله","تقنية","nonword","nonword","word",NA
"يعبوب","ابن شقيق","nonword","nonword","word",NA
"اقصلح","مذنب","nonword","nonword","word",NA
"معمد","الحب","nonword","nonword","word",NA
"التتتمان","إبهام","nonword","nonword","word",NA
"تفعة","إداري","nonword","nonword","word",NA
"ئج","استدارة","nonword","nonword","word",NA
"راوس","ترتيب","nonword","nonword","word",NA
"شريد","يصلح","nonword","nonword","word",NA
"كأبير","كاف","nonword","nonword","word",NA
"يعذه","إيمان","nonword","nonword","word",NA
"شالي","تدمير","nonword","nonword","word",NA
"اللحيحة","ذراع","nonword","nonword","word",NA
"تعفجار","كرامة","nonword","nonword","word",NA
"طواية","مأساوي","nonword","nonword","word",NA
"سرز","رغبة","nonword","nonword","word",NA
"وننيه","ذروة","nonword","nonword","word",NA
"عيطلالميلاد","الفراولة","nonword","nonword","word",NA
"الفونين","طويل","nonword","nonword","word",NA
"القمر","تحة","nonword","word","nonword",NA
"قناة","سأجية","nonword","word","nonword",NA
"توقيعه","ـذ","nonword","word","nonword",NA
"ينظف","لغاء","nonword","word","nonword",NA
"ورق","أدمي","nonword","word","nonword",NA
"الخدمات","يهن","nonword","word","nonword",NA
"منعطف _ دور","أريئة","nonword","word","nonword",NA
"كوكب المريخ","أرأي","nonword","word","nonword",NA
"شهر نوفمبر","أردف","nonword","word","nonword",NA
"مقاطعة","زارق","nonword","word","nonword",NA
"حرج","أسعتي","nonword","word","nonword",NA
"الحرارة","أسئلع","nonword","word","nonword",NA
"مدرب رياضي","أسئلعي","nonword","word","nonword",NA
"مخاطرة","نهد","nonword","word","nonword",NA
"نظرة","أسيارة","nonword","word","nonword",NA
"راكب","أسعبة","nonword","word","nonword",NA
"صامتة","راود","nonword","word","nonword",NA
"دليل","قرير","nonword","word","nonword",NA
"أخت","أطلقربلنار","nonword","word","nonword",NA
"شفة","أعمك","nonword","word","nonword",NA
"لوح","أعجا","nonword","word","nonword",NA
"بيانات","أعجا","nonword","word","nonword",NA
"ريح","تينية","nonword","word","nonword",NA
"متأخر","أقظا","nonword","word","nonword",NA
"التركيز","ألوى","nonword","word","nonword",NA
"شاكر","ألحا","nonword","word","nonword",NA
"البرلمان","يدانة","nonword","word","nonword",NA
"لين","أمريرس","nonword","word","nonword",NA
"عكس","لنير","nonword","word","nonword",NA
"الصبر","نتانية","nonword","word","nonword",NA
"نقل","أنخد","nonword","word","nonword",NA
"الصحيح","أنطر","nonword","word","nonword",NA
"سبتمبر","أنوا","nonword","word","nonword",NA
"سوف","تامية","nonword","word","nonword",NA
"مركبة","سنتوبيس","nonword","word","nonword",NA
"غاز","أينفقت مضى","nonword","word","nonword",NA
"سنجاب","أيتهوثالملازم","nonword","word","nonword",NA
"الضوضاء","إبنتع","nonword","word","nonword",NA
"مفتاح","إبقدم","nonword","word","nonword",NA
"الهواة","ببراء","nonword","word","nonword",NA
"روميو","حالاص","nonword","word","nonword",NA
"كون","فجاري","nonword","word","nonword",NA
"الكتاب المقدس","غاجاع","nonword","word","nonword",NA
"يدفع","ستسال","nonword","word","nonword",NA
"ولادة","طحالة","nonword","word","nonword",NA
"مقبول","إزانج","nonword","word","nonword",NA
"قطار","إستركهيجية","nonword","word","nonword",NA
"البحرية","قطارة","nonword","word","nonword",NA
"قليل","قطعاع","nonword","word","nonword",NA
"مشكلة","سجابة","nonword","word","nonword",NA
"مصنع","اثافي","nonword","word","nonword",NA
"يرى","وفراب","nonword","word","nonword",NA
"خيال","ميداد","nonword","word","nonword",NA
"صالة عرض","إعخدم","nonword","word","nonword",NA
"الحريه","لرصار","nonword","word","nonword",NA
"إقليمي","جدالة","nonword","word","nonword",NA
"ظل","إلرع","nonword","word","nonword",NA
"معبد","رأبراطورية","nonword","word","nonword",NA
"الحمار","رأبراطورية","nonword","word","nonword",NA
"طين","ببكانية","nonword","word","nonword",NA
"استقالة","إنطلج","nonword","word","nonword",NA
"كابوس","إنوير","nonword","word","nonword",NA
"يسلم","إنجياع","nonword","word","nonword",NA
"استمع","فعهاء","nonword","word","nonword",NA
"أمر","لكمان","nonword","word","nonword",NA
"جد","ألتزاز","nonword","word","nonword",NA
"قاموس","مجن","nonword","word","nonword",NA
"اثنين","مجن شقيق","nonword","word","nonword",NA
"حديقة حيوان","اتورد","nonword","word","nonword",NA
"البرمجيات","كوفاق","nonword","word","nonword",NA
"كيلومتر","علهام","nonword","word","nonword",NA
"رقاقة","احاحظ","nonword","word","nonword",NA
"نتيجة","بيتبار","nonword","word","nonword",NA
"إهانة","بيتطف","nonword","word","nonword",NA
"الحمض النووي","بيتفاء","nonword","word","nonword",NA
"الإئتمان","بيتيار","nonword","word","nonword",NA
"اصبع اليد","اخر الصلار","nonword","word","nonword",NA
"معسكر","نلهب","nonword","word","nonword",NA
"شركة","اردراك","nonword","word","nonword",NA
"حديث","اريساع","nonword","word","nonword",NA
"لجأ","ارـك","nonword","word","nonword",NA
"معالجة","اسبادل","nonword","word","nonword",NA
"أداة","استثدير","nonword","word","nonword",NA
"سجل","اسوبارة","nonword","word","nonword",NA
"إرث","استركية","nonword","word","nonword",NA
"نصف القطر","استعيشل","nonword","word","nonword",NA
"مباشرة","اسوفر","nonword","word","nonword",NA
"دفع","نفخاص","nonword","word","nonword",NA
"كلية","خررش","nonword","word","nonword",NA
"الفيروس المتنقل","اعطيف","nonword","word","nonword",NA
"حلوى","نفجاب","nonword","word","nonword",NA
"مساحة","يكمال","nonword","word","nonword",NA
"انتقام","اعماؤهصيانة","nonword","word","nonword",NA
"بطيء","افترـل","nonword","word","nonword",NA
"سحر","اكاش","nonword","word","nonword",NA
"يحشد","عدتمال","nonword","word","nonword",NA
"حذاء طويل","يوتوبر","nonword","word","nonword",NA
"راقصة","الخه","nonword","word","nonword",NA
"فلسفة","السووين","nonword","word","nonword",NA
"حزين","الشدد","nonword","word","nonword",NA
"إيماءة","الأدرينافذن","nonword","word","nonword",NA
"الكلى","العورة","nonword","word","nonword",NA
"تجسس","الأساع","nonword","word","nonword",NA
"أبدا","الأسيدك","nonword","word","nonword",NA
"ساندويتش","التأفر","nonword","word","nonword",NA
"عيار","الأقمار الشباعية","nonword","word","nonword",NA
"علامة مرض","الأكأمين","nonword","word","nonword",NA
"مرحلة","الداة","nonword","word","nonword",NA
"قوي","الأمور المالتك","nonword","word","nonword",NA
"مسكين","الاصف","nonword","word","nonword",NA
"ويسكي","الجذمية","nonword","word","nonword",NA
"نافذة او شباك","الحسصال","nonword","word","nonword",NA
"رائد فضاء","البأمالية","nonword","word","nonword",NA
"قماش","التدبارية","nonword","word","nonword",NA
"نموذج","البلاءة","nonword","word","nonword",NA
"مغني","الرسارة","nonword","word","nonword",NA
"عسل","الإيراحلت","nonword","word","nonword",NA
"يعترف","الكوصالات","nonword","word","nonword",NA
"السبيل","الأبير","nonword","word","nonword",NA
"السماح","الارطول","nonword","word","nonword",NA
"عديم الفائدة","الانوين","nonword","word","nonword",NA
"يغرق","الانرثة","nonword","word","nonword",NA
"يحمي","البدفحة","nonword","word","nonword",NA
"وحي","البركاالي","nonword","word","nonword",NA
"تجهيز","الــد","nonword","word","nonword",NA
"مساعدة","الزيع","nonword","word","nonword",NA
"حفيد","الإئائع","nonword","word","nonword",NA
"الحالة","الكرني","nonword","word","nonword",NA
"بيت","المزل","nonword","word","nonword",NA
"على نفس المنوال","البينقول","nonword","word","nonword",NA
"تطبيق","التجيئة","nonword","word","nonword",NA
"يعاقب","التحانق","nonword","word","nonword",NA
"الموت","التحضرلات","nonword","word","nonword",NA
"جنوب","التعسلم","nonword","word","nonword",NA
"طاقم","العمليديين","nonword","word","nonword",NA
"تل","التلكهز","nonword","word","nonword",NA
"جندي","التمجال","nonword","word","nonword",NA
"شعر","التوفزع","nonword","word","nonword",NA
"ختم","الغرة","nonword","word","nonword",NA
"خطأ","الخجيم","nonword","word","nonword",NA
"عصري","الرواحة","nonword","word","nonword",NA
"إنجليزي","المضش","nonword","word","nonword",NA
"حليب","الحاديب","nonword","word","nonword",NA
"طاعون","التغ","nonword","word","nonword",NA
"دائما","الأضرات","nonword","word","nonword",NA
"المذاق","النكارة","nonword","word","nonword",NA
"واشنطن","الحفخد","nonword","word","nonword",NA
"ذكي","المثيف","nonword","word","nonword",NA
"كلمة","الشبم","nonword","word","nonword",NA
"فم","الزااع","nonword","word","nonword",NA
"يحتوي","الحز  التي","nonword","word","nonword",NA
"غابة","الرأيرالية","nonword","word","nonword",NA
"بديع","الراهمن","nonword","word","nonword",NA
"حلق","الرجإحالوطواط","nonword","word","nonword",NA
"متفائل","الوط","nonword","word","nonword",NA
"ننسى","الحومية","nonword","word","nonword",NA
"بندقية","العداضيات","nonword","word","nonword",NA
"إباحية","السامولسي","nonword","word","nonword",NA
"يشترى","الفضاحة","nonword","word","nonword",NA
"بريىء","الستغض","nonword","word","nonword",NA
"التقويم","الشقن","nonword","word","nonword",NA
"صبور","الشقن","nonword","word","nonword",NA
"رغيف الخبز","الاطر","nonword","word","nonword",NA
"يتصل","السلمت","nonword","word","nonword",NA
"خارق للعادة","السميكية","nonword","word","nonword",NA
"دراما","الاجو","nonword","word","nonword",NA
"فوضى سياسية","التحارات","nonword","word","nonword",NA
"هدف","الغوصية","nonword","word","nonword",NA
"استعادة","الشركتن","nonword","word","nonword",NA
"مميت","اليزل","nonword","word","nonword",NA
"فجأة","الميس","nonword","word","nonword",NA
"جيد","الشيلسي","nonword","word","nonword",NA
"التشغيل","التذب","nonword","word","nonword",NA
"رصين","الظرت","nonword","word","nonword",NA
"نقل","السدط","nonword","word","nonword",NA
"يصل","الطريقطرلسريع","nonword","word","nonword",NA
"هدف","الإقل","nonword","word","nonword",NA
"يضيع","العالمحت","nonword","word","nonword",NA
"استثنائية","العبيدة","nonword","word","nonword",NA
"ضحية","الخرصر","nonword","word","nonword",NA
"مقفل","الإعبي","nonword","word","nonword",NA
"الخدعة","الفطاف الجوي","nonword","word","nonword",NA
"قدر","الفاعش","nonword","word","nonword",NA
"أكثر تسطحا","الأشيات","nonword","word","nonword",NA
"مولد كهرباء","الكذوة","nonword","word","nonword",NA
"تلسكوب","الفرجيلة","nonword","word","nonword",NA
"عقد","الفرضحية","nonword","word","nonword",NA
"وهم","القسائ","nonword","word","nonword",NA
"فكرة","اليشن","nonword","word","nonword",NA
"مئة عام","الجهز","nonword","word","nonword",NA
"كيلو","البنات البحرية","nonword","word","nonword",NA
"يصلح","التند","nonword","word","nonword",NA
"حسنا","الكلاسحمية","nonword","word","nonword",NA
"يلهم","اللحنا","nonword","word","nonword",NA
"تفسير","يكم","nonword","word","nonword",NA
"وشم","المؤامات","nonword","word","nonword",NA
"مص","الأسلك","nonword","word","nonword",NA
"فوز","المحترعون","nonword","word","nonword",NA
"مساعدات","الأهتمل","nonword","word","nonword",NA
"سوبرمان","المحتمل سف","nonword","word","nonword",NA
"الحملة الانتخابية","المحنتى","nonword","word","nonword",NA
"جرح","المحأت","nonword","word","nonword",NA
"راضي","المحيط الأننسي","nonword","word","nonword",NA
"ممارسة","الأندرات","nonword","word","nonword",NA
"نجاح كبير","المدعيلنلعام","nonword","word","nonword",NA
"التغطية","المسبقمر","nonword","word","nonword",NA
"القمري","المعسيه","nonword","word","nonword",NA
"مخ","اليسترس","nonword","word","nonword",NA
"المستشعر","المملج","nonword","word","nonword",NA
"الماس","الثبتوج","nonword","word","nonword",NA
"الحد الأدنى","المنغو","nonword","word","nonword",NA
"غير ممكن","المونن","nonword","word","nonword",NA
"مينغ","الناrd","nonword","word","nonword",NA
"توظيف","النصإكوالاحتيال","nonword","word","nonword",NA
"الإمبراطوري","التنام","nonword","word","nonword",NA
"محافظ","اليجل","nonword","word","nonword",NA
"سرقة","النموذروالمبدئي","nonword","word","nonword",NA
"تعرف","الهيعيين","nonword","word","nonword",NA
"وحدة","الواقب","nonword","word","nonword",NA
"سم","الكبارة","nonword","word","nonword",NA
"تلوث اشعاعى","الصرود","nonword","word","nonword",NA
"قمح","اليوتمنية","nonword","word","nonword",NA
"مستقبل","امصية","nonword","word","nonword",NA
"لعنة","اندياب","nonword","word","nonword",NA
"سفير","تعتصاب","nonword","word","nonword",NA
"الزوج","انفتام","nonword","word","nonword",NA
"أبي","تعفجار","nonword","word","nonword",NA
"فوضى","تبهيار","nonword","word","nonword",NA
"تقني","غـس","nonword","word","nonword",NA
"تعليق","اسب","nonword","word","nonword",NA
"حضاره","مصبا","nonword","word","nonword",NA
"المستشار","بالآ","nonword","word","nonword",NA
"تاجر","باستيطار","nonword","word","nonword",NA
"قرب","انع","nonword","word","nonword",NA
"إطراء","بالفظف","nonword","word","nonword",NA
"الصيف","بابرامل","nonword","word","nonword",NA
"سؤال","مقار","nonword","word","nonword",NA
"المثالي","أثيرة","nonword","word","nonword",NA
"خزان","برناسب","nonword","word","nonword",NA
