"word_combo","sr_cue","sr_target","type","cue_type","target_type","sr_cosine","M_Z","SD_Z","sr_Z","sampleN","target_correct","target_answeredN","target_timeoutN","target_prop_correct","cue_correct","cue_answeredN","cue_timeoutN","cue_prop_correct","done_both","done_totalN","done"
"посмадатипоручник","посмадати","поручник","nonword","nonword","word",0.584710982607377,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"посматралностмишић","посматралност","мишић","nonword","nonword","word",0.584710982607377,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"посматралностперислов","посматралност","перислов","nonword","nonword","nonword",0.584710982607377,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"посматрањепоздравшање","посматрање","поздравшање","nonword","word","nonword",0.584710982607377,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"посматрањепроцена","посматрање","процена","related","word","word",0.436760881207335,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"посматрањестрах","посматрање","страх","unrelated","word","word",0.396454764068991,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"посматратигледати","посматрати","гледати","related","word","word",0.637689828237768,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"посматратилестамње","посматрати","лестамње","nonword","word","nonword",0.584710982607377,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"посматратиседети","посматрати","седети","unrelated","word","word",0.536437560640155,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"потврдајеускоро","потврда","јеускоро","nonword","word","nonword",0.584710982607377,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"потврдапесма","потврда","песма","unrelated","word","word",0.423544596644096,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"потврдапотврдити","потврда","потврдити","related","word","word",0.813993822933218,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"потезгукрет","потез","гукрет","nonword","word","nonword",0.584710982607377,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"потезнадлежни","потез","надлежни","unrelated","word","word",0.396990026791702,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"потезпренос","потез","пренос","related","word","word",0.384153254285613,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"потелиглачавати","потели","глачавати","nonword","nonword","nonword",0.584710982607377,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"потелиразочарање","потели","разочарање","nonword","nonword","word",0.584710982607377,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"потенцијалталенат","потенцијал","таленат","related","word","word",0.546636945695392,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"потенцијалтуруг","потенцијал","туруг","nonword","word","nonword",0.584710982607377,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"потенцијалулица","потенцијал","улица","unrelated","word","word",0.399991681468771,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"потребанвeрoвaтлефон","потребан","вeрoвaтлефон","nonword","word","nonword",0.584710982607377,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"потребанкриза","потребан","криза","unrelated","word","word",0.30640057139991,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"потребанпотреба","потребан","потреба","related","word","word",0.883124521967121,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"потребципомоћник","потребци","помоћник","nonword","nonword","word",0.584710982607377,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"потребцитвама","потребци","твама","nonword","nonword","nonword",0.584710982607377,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"потрепковрлиститор","потрепко","врлиститор","nonword","nonword","nonword",0.584710982607377,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"потрепкопритисак","потрепко","притисак","nonword","nonword","word",0.584710982607377,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"потрехолностмапа","потрехолност","мапа","nonword","nonword","word",0.584710982607377,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"потрехолностсегао","потрехолност","сегао","nonword","nonword","nonword",0.584710982607377,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"потцењиватимали","потцењивати","мали","unrelated","word","word",0.389222640076486,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"потцењиватипретеривати","потцењивати","претеривати","related","word","word",0.795885636948031,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"потцењиватипроизвеглeдa","потцењивати","произвеглeдa","nonword","word","nonword",0.584710982607377,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"поштапројектил","пошта","пројектил","unrelated","word","word",0.391108909688433,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"поштаудобција","пошта","удобција","nonword","word","nonword",0.584710982607377,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"поштафакс","пошта","факс","related","word","word",0.464742835182266,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"поштовањекреативност","поштовање","креативност","unrelated","word","word",0.524431442696026,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"поштовањенављамно","поштовање","нављамно","nonword","word","nonword",0.584710982607377,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"поштовањесамопоуздање","поштовање","самопоуздање","related","word","word",0.639843048814495,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"правичанзастрој","правичан","застрој","nonword","word","nonword",0.584710982607377,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"правичанјул","правичан","јул","unrelated","word","word",0.409237056459267,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"правичанразуман","правичан","разуман","related","word","word",0.54393086164177,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"правонондинзајно","правонон","динзајно","nonword","nonword","nonword",0.584710982607377,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"правононпаранормалан","правонон","паранормалан","nonword","nonword","word",0.584710982607377,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"празанисправфиниција","празан","исправфиниција","nonword","word","nonword",0.584710982607377,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"празанпун","празан","пун","related","word","word",0.465460522037135,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"празансвећа","празан","свећа","unrelated","word","word",0.467110923660705,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"прајашвероберасти","прајаш","вероберасти","nonword","nonword","nonword",0.584710982607377,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"прајашзнати","прајаш","знати","nonword","nonword","word",0.584710982607377,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"пратитијурити","пратити","јурити","related","word","word",0.622668568889434,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"пратитисенатор","пратити","сенатор","unrelated","word","word",0.344024099393057,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"пратитиуслугете","пратити","услугете","nonword","word","nonword",0.584710982607377,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"пратњаотротричан","пратња","отротричан","nonword","word","nonword",0.584710982607377,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"пратњапратити","пратња","пратити","related","word","word",0.667991476478399,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"пратњаунутра","пратња","унутра","unrelated","word","word",0.364031363491484,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"працомвесни","працом","весни","nonword","nonword","nonword",0.584710982607377,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"працомизванредан","працом","изванредан","nonword","nonword","word",0.584710982607377,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"првимесо","први","месо","unrelated","word","word",0.305218798747324,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"првипоследњи","први","последњи","related","word","word",0.477422606217858,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"првипристојти","први","пристојти","nonword","word","nonword",0.584710982607377,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"прегледвозач","преглед","возач","unrelated","word","word",0.353413910328298,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"преглединспекција","преглед","инспекција","related","word","word",0.510713594091393,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"прегледсвије","преглед","свије","nonword","word","nonword",0.584710982607377,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"преграмвелики","преграм","велики","nonword","nonword","word",0.584710982607377,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"преграмнојом","преграм","нојом","nonword","nonword","nonword",0.584710982607377,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"предбодаискрен","предбода","искрен","nonword","nonword","word",0.584710982607377,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"предбодаорудре","предбода","орудре","nonword","nonword","nonword",0.584710982607377,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"предиванпроброј","предиван","проброј","nonword","word","nonword",0.584710982607377,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"предиванразочарање","предиван","разочарање","unrelated","word","word",0.431808707630713,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"предиванфантастичан","предиван","фантастичан","related","word","word",0.623861529278831,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"предлагатиграм","предлагати","грам","unrelated","word","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"предлагатиодлашла","предлагати","одлашла","nonword","word","nonword",0.584710982607377,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"предлагатипредложити","предлагати","предложити","related","word","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"предлокаискребедити","предлока","искребедити","nonword","nonword","nonword",0.584710982607377,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"предлокалокација","предлока","локација","nonword","nonword","word",0.584710982607377,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"предњизадњи","предњи","задњи","related","word","word",0.654458365194647,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"предњисадржај","предњи","садржај","unrelated","word","word",0.436737083572405,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"предњистварсплозија","предњи","стварсплозија","nonword","word","nonword",0.584710982607377,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"предшатиексплозив","предшати","експлозив","nonword","nonword","word",0.584710982607377,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"предшатимуадвока","предшати","муадвока","nonword","nonword","nonword",0.584710982607377,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"прекидативожва","прекидати","вожва","nonword","word","nonword",0.584710982607377,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"прекидатиометати","прекидати","ометати","related","word","word",0.663826045039625,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"прекидатипенис","прекидати","пенис","unrelated","word","word",0.354537570803738,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"прекривалностнаучник","прекривалност","научник","nonword","nonword","word",0.584710982607377,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"прекривалностсуочајно","прекривалност","суочајно","nonword","nonword","nonword",0.584710982607377,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"прекритилоб","прекрити","лоб","nonword","word","nonword",0.584710982607377,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"прекритимапа","прекрити","мапа","unrelated","word","word",0.4748966716772,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"прекритисакрити","прекрити","сакрити","related","word","word",0.725722118444103,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"прењошгробда","прењош","гробда","nonword","nonword","nonword",0.584710982607377,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"прењошпорука","прењош","порука","nonword","nonword","word",0.584710982607377,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"препознатизнао","препознати","знао","related","word","word",0.468192101907474,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"препознатитри","препознати","три","unrelated","word","word",0.331945564210478,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"препознатиус","препознати","ус","nonword","word","nonword",0.584710982607377,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"препрекаизазов","препрека","изазов","related","word","word",0.468503217167449,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"препрекапаржву","препрека","паржву","nonword","word","nonword",0.584710982607377,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"препрекациркус","препрека","циркус","unrelated","word","word",0.388772514914018,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"пресрежаннападач","пресрежан","нападач","nonword","nonword","word",0.584710982607377,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"пресрежансетон","пресрежан","сетон","nonword","nonword","nonword",0.584710982607377,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"претпољугротњу","претпољу","гротњу","nonword","nonword","nonword",0.584710982607377,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"претпољуједноставан","претпољу","једноставан","nonword","nonword","word",0.584710982607377,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"приватанобраз","приватан","образ","unrelated","word","word",0.40311173101933,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"приватанприватност","приватан","приватност","related","word","word",0.714256116617162,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"приватанукрати","приватан","украти","nonword","word","nonword",0.584710982607377,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"привилегијаспер","привилегија","спер","nonword","word","nonword",0.584710982607377,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"привилегијатенис","привилегија","тенис","unrelated","word","word",0.384829215791865,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"привилегијачаст","привилегија","част","related","word","word",0.560552367245209,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"привилегистронгклијент","привилегистронг","клијент","nonword","nonword","word",0.584710982607377,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"привилегистронглетро","привилегистронг","летро","nonword","nonword","nonword",0.584710982607377,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"призгодноканум","призгодно","канум","nonword","nonword","nonword",0.584710982607377,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"призгодномрав","призгодно","мрав","nonword","nonword","word",0.584710982607377,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"признатибрисопедна","признати","брисопедна","nonword","word","nonword",0.584710982607377,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"признатиисповедити","признати","исповедити","related","word","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"признатисаветовати","признати","саветовати","unrelated","word","word",0.559576154933939,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"пријемжурка","пријем","журка","related","word","word",0.344719484250876,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"пријемкапитализам","пријем","капитализам","unrelated","word","word",0.387022806555598,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"пријемпратолтер","пријем","пратолтер","nonword","word","nonword",0.584710982607377,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"прикладјанкофер","прикладјан","кофер","nonword","nonword","word",0.584710982607377,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"прикладјанминистарлност","прикладјан","министарлност","nonword","nonword","nonword",0.584710982607377,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"приколицавесни","приколица","весни","nonword","word","nonword",0.584710982607377,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"приколицакамион","приколица","камион","related","word","word",0.536364121017331,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"приколицамогућност","приколица","могућност","unrelated","word","word",0.398998251374601,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"прикупитизећим","прикупити","зећим","nonword","word","nonword",0.584710982607377,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"прикупитизлочин","прикупити","злочин","unrelated","word","word",0.371141787304048,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"прикупитискупити","прикупити","скупити","related","word","word",0.848173362594664,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"применитикористити","применити","користити","related","word","word",0.528335898270757,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"применитиновчаник","применити","новчаник","unrelated","word","word",0.347313096752745,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"применитисвох","применити","свох","nonword","word","nonword",0.584710982607377,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"принцезаженски","принцеза","женски","unrelated","word","word",0.335154760324466,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"принцезаисјаш","принцеза","исјаш","nonword","word","nonword",0.584710982607377,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"принцезапринц","принцеза","принц","related","word","word",0.810035024786081,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"припремаадреса","припрема","адреса","unrelated","word","word",0.302627375355899,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"припремапланирање","припрема","планирање","related","word","word",0.45869258503679,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"припремастром","припрема","стром","nonword","word","nonword",0.584710982607377,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"природнивештачки","природни","вештачки","related","word","word",0.577887640644819,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"природниглобално","природни","глобално","unrelated","word","word",0.499517795799696,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"природниопкламосфера","природни","опкламосфера","nonword","word","nonword",0.584710982607377,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"приролтетпотреба","приролтет","потреба","nonword","nonword","word",0.584710982607377,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"приролтетшампагуст","приролтет","шампагуст","nonword","nonword","nonword",0.584710982607377,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"пристојанискрен","пристојан","искрен","related","word","word",0.505083340285811,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"пристојанслужавка","пристојан","служавка","unrelated","word","word",0.427415989895975,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"пристојанстрапа","пристојан","страпа","nonword","word","nonword",0.584710982607377,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"присуностовн","присуност","овн","nonword","nonword","nonword",0.584710982607377,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"присуностстанодавац","присуност","станодавац","nonword","nonword","word",0.584710982607377,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"присуствобогатност","присуство","богатност","nonword","word","nonword",0.584710982607377,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"присуствоодсуство","присуство","одсуство","related","word","word",0.793502365733486,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"присуствопредложити","присуство","предложити","unrelated","word","word",0.401356282891106,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"присхватирак","присхвати","рак","nonword","nonword","word",0.584710982607377,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"присхватиспрумност","присхвати","спрумност","nonword","nonword","nonword",0.584710982607377,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"приустимаапсурдан","приустима","апсурдан","nonword","nonword","word",0.584710982607377,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"приустимакаших","приустима","каших","nonword","nonword","nonword",0.584710982607377,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"прклесзатварање","прклес","затварање","nonword","nonword","word",0.584710982607377,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"прклесубијмантан","прклес","убијмантан","nonword","nonword","nonword",0.584710982607377,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"прлкупобим","прлку","побим","nonword","nonword","nonword",0.584710982607377,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"прлкуцвет","прлку","цвет","nonword","nonword","word",0.584710982607377,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"прљавмагазин","прљав","магазин","unrelated","word","word",0.474950118021612,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"прљаводвратан","прљав","одвратан","related","word","word",0.549462498408172,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"прљавподручра","прљав","подручра","nonword","word","nonword",0.584710982607377,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"прминпроцедура","прмин","процедура","nonword","nonword","word",0.584710982607377,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"прминролта","прмин","ролта","nonword","nonword","nonword",0.584710982607377,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"провераватибренлиза","проверавати","бренлиза","nonword","word","nonword",0.584710982607377,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"провераватипотврдити","проверавати","потврдити","related","word","word",0.570539278276618,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"провераватистанодавац","проверавати","станодавац","unrelated","word","word",0.541372106545162,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"програњемоникaдa","програње","моникaдa","nonword","nonword","nonword",0.584710982607377,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"програњеподне","програње","подне","nonword","nonword","word",0.584710982607377,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"прогутатижвакати","прогутати","жвакати","related","word","word",0.706278666217025,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"прогутатизагрљај","прогутати","загрљај","unrelated","word","word",0.485340952860998,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"прогутатиинстинтина","прогутати","инстинтина","nonword","word","nonword",0.584710982607377,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"продавацдоћи","продавац","доћи","unrelated","word","word",0.308420570711881,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"продавацконхват","продавац","конхват","nonword","word","nonword",0.584710982607377,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"продавацкупац","продавац","купац","related","word","word",0.635914307659119,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"продавницабезвредан","продавница","безвредан","unrelated","word","word",0.395440363123527,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"продавницарадња","продавница","радња","related","word","word",0.538730573688355,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"продавницаскука","продавница","скука","nonword","word","nonword",0.584710982607377,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"проданпутскочити","проданпут","скочити","nonword","nonword","word",0.584710982607377,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"проданпутукрадети","проданпут","украдети","nonword","nonword","nonword",0.584710982607377,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"продравитидезду","продравити","дезду","nonword","nonword","nonword",0.584710982607377,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"продравитифантастичан","продравити","фантастичан","nonword","nonword","word",0.584710982607377,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
