"word_combo","ko_cue","ko_target","type","cue_type","target_type","ko_cosine","M_Z","SD_Z","SE_Z","sampleN","done"
"빈도지영의","빈도","지영의","nonword","word","nonword",NA,NA,NA,NA,NA,NA
"빈도침착한","빈도","침착한","unrelated","word","word",0,NA,NA,NA,NA,NA
"빈둥다비오인","빈둥다","비오인","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA
"빈둥다전기성의","빈둥다","전기성의","nonword","nonword","word",NA,NA,NA,NA,NA,NA
"빗애라팀","빗애","라팀","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA
"빗애은","빗애","은","nonword","nonword","word",NA,NA,NA,NA,NA,NA
"빛나는기계","빛나는","기계","unrelated","word","word",0.0613878963814894,NA,NA,NA,NA,NA
"빛나는밝은","빛나는","밝은","related","word","word",0.409911739853716,NA,NA,NA,NA,NA
"빛나는최무","빛나는","최무","nonword","word","nonword",NA,NA,NA,NA,NA,NA
"빝집공제가","빝집","공제가","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA
"빝집쥐","빝집","쥐","nonword","nonword","word",NA,NA,NA,NA,NA,NA
"빨간색노란색","빨간색","노란색","related","word","word",0.56272438894957,NA,NA,NA,NA,NA
"빨간색러와","빨간색","러와","nonword","word","nonword",NA,NA,NA,NA,NA,NA
"빨다심무진","빨다","심무진","nonword","word","nonword",NA,NA,NA,NA,NA,NA
"빨다위성","빨다","위성","unrelated","word","word",0,NA,NA,NA,NA,NA
"빨다핥다","빨다","핥다","related","word","word",NA,-0.463861778325455,NA,NA,1,FALSE
"빨번대째맨롤라","빨번대째","맨롤라","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA
"빨번대째위성","빨번대째","위성","nonword","nonword","word",NA,NA,NA,NA,NA,NA
"빵릿을","빵","릿을","nonword","word","nonword",NA,NA,NA,NA,NA,NA
"빵이기다","빵","이기다","unrelated","word","word",0,-0.389920696967876,NA,NA,1,FALSE
"빵치즈","빵","치즈","related","word","word",0.489740395609465,NA,NA,NA,NA,NA
"뼈두개골","뼈","두개골","related","word","word",0.460229443269655,-0.424526852996351,NA,NA,1,FALSE
"뼈샌가","뼈","샌가","nonword","word","nonword",NA,NA,NA,NA,NA,NA
"뼈에대한","뼈","에대한","unrelated","word","word",0,NA,NA,NA,NA,NA
"뿔기할","뿔","기할","nonword","word","nonword",NA,NA,NA,NA,NA,NA
"뿔선거","뿔","선거","unrelated","word","word",0.102839519193603,NA,NA,NA,NA,NA
"뿔휘파람","뿔","휘파람","related","word","word",0.533546694000996,NA,NA,NA,NA,NA
"삐로빼인바보","삐로빼인","바보","nonword","nonword","word",NA,NA,NA,NA,NA,NA
"삐로빼인밥물선","삐로빼인","밥물선","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA
"사건껴안다","사건","껴안다","unrelated","word","word",0,NA,NA,NA,NA,NA
"사건사고","사건","사고","related","word","word",0.277190930299238,NA,NA,NA,NA,NA
"사건크맨","사건","크맨","nonword","word","nonword",NA,NA,NA,NA,NA,NA
"사과과일","사과","과일","related","word","word",0.330645426336305,NA,NA,NA,NA,NA
"사과데기","사과","데기","nonword","word","nonword",NA,NA,NA,NA,NA,NA
"사과외계인","사과","외계인","unrelated","word","word",0.0882535894963708,NA,NA,NA,NA,NA
"사과전염병","사과","전염병","unrelated","word","word",0.129012468157913,NA,NA,NA,NA,NA
"사람가을","사람","가을","unrelated","word","word",0.0658497636269829,NA,NA,NA,NA,NA
"사람개인","사람","개인","related","word","word",0.0743890321493815,NA,NA,NA,NA,NA
"사람매로 다니","사람","매로 다니","nonword","word","nonword",NA,NA,NA,NA,NA,NA
"사령관불순","사령관","불순","nonword","word","nonword",NA,NA,NA,NA,NA,NA
"사령관선장","사령관","선장","related","word","word",0.433771722811079,NA,NA,NA,NA,NA
"사령관얌전한","사령관","얌전한","unrelated","word","word",0.179933699993403,NA,NA,NA,NA,NA
"사막골짜기","사막","골짜기","related","word","word",0.524196114172963,NA,NA,NA,NA,NA
"사막그롱크로폰","사막","그롱크로폰","nonword","word","nonword",NA,NA,NA,NA,NA,NA
"사막자금 지원","사막","자금 지원","unrelated","word","word",0,NA,NA,NA,NA,NA
"사방미다이뼈","사방미다","이뼈","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA
"사방미다형","사방미다","형","nonword","nonword","word",NA,NA,NA,NA,NA,NA
"사브벽장","사브","벽장","nonword","nonword","word",NA,NA,NA,NA,NA,NA
"사브손리대","사브","손리대","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA
"사수끼야","사수","끼야","nonword","word","nonword",NA,NA,NA,NA,NA,NA
"사수자주","사수","자주","unrelated","word","word",0.163430162481747,NA,NA,NA,NA,NA
"사수저격병","사수","저격병","related","word","word",NA,NA,NA,NA,NA,NA
"사악한아침밥","사악한","아침밥","unrelated","word","word",0.146526388085132,NA,NA,NA,NA,NA
"사악한영역츠","사악한","영역츠","nonword","word","nonword",NA,NA,NA,NA,NA,NA
"사악한잔학","사악한","잔학","related","word","word",NA,NA,NA,NA,NA,NA
"사적인계힌","사적인","계힌","nonword","word","nonword",NA,NA,NA,NA,NA,NA
"사적인사생활","사적인","사생활","related","word","word",0.423132836593242,NA,NA,NA,NA,NA
"사적인입구","사적인","입구","unrelated","word","word",0.148698681654286,NA,NA,NA,NA,NA
"사전거만","사전","거만","unrelated","word","word",0.159517953782127,NA,NA,NA,NA,NA
"사전구절","사전","구절","related","word","word",0.357556493781279,NA,NA,NA,NA,NA
"사전생각했었","사전","생각했었","nonword","word","nonword",NA,NA,NA,NA,NA,NA
"사중년업운구역","사중년업운","구역","nonword","nonword","word",NA,NA,NA,NA,NA,NA
"사중년업운피히","사중년업운","피히","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA
"사직새로 고치다","사직","새로 고치다","unrelated","word","word",0,NA,NA,NA,NA,NA
"사직유리혹트스","사직","유리혹트스","nonword","word","nonword",NA,NA,NA,NA,NA,NA
"사직해임","사직","해임","related","word","word",NA,NA,NA,NA,NA,NA
"사포일니온","사포일","니온","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA
"사포일비상","사포일","비상","nonword","nonword","word",NA,NA,NA,NA,NA,NA
"사회과일","사회","과일","unrelated","word","word",0.122431590109545,NA,NA,NA,NA,NA
"사회버리","사회","버리","nonword","word","nonword",NA,NA,NA,NA,NA,NA
"사회지역 사회","사회","지역 사회","related","word","word",NA,NA,NA,NA,NA,NA
"산단로제복","산단로","제복","nonword","nonword","word",NA,NA,NA,NA,NA,NA
"산단로타브","산단로","타브","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA
"산업멍청한","산업","멍청한","unrelated","word","word",0.0818107629160363,NA,NA,NA,NA,NA
"산업받았한","산업","받았한","nonword","word","nonword",NA,NA,NA,NA,NA,NA
"산업사업","산업","사업","related","word","word",0.353337872578411,NA,NA,NA,NA,NA
"산중암죽다","산중암","죽다","nonword","nonword","word",NA,NA,NA,NA,NA,NA
"산중암텔은","산중암","텔은","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA
"살렘립시다","살렘","립시다","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA
"살렘옵션","살렘","옵션","nonword","nonword","word",NA,NA,NA,NA,NA,NA
"살아있는센티미터","살아있는","센티미터","unrelated","word","word",0,NA,NA,NA,NA,NA
"살아있는죽은","살아있는","죽은","related","word","word",0.25126960021303,NA,NA,NA,NA,NA
"살아있는지항오","살아있는","지항오","nonword","word","nonword",NA,NA,NA,NA,NA,NA
"살짜락이","살짜","락이","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA
"살짜싱크대","살짜","싱크대","nonword","nonword","word",NA,NA,NA,NA,NA,NA
"삼촌나아자","삼촌","나아자","nonword","word","nonword",NA,NA,NA,NA,NA,NA
"삼촌보다","삼촌","보다","unrelated","word","word",0.148777172141718,NA,NA,NA,NA,NA
"삼촌아빠","삼촌","아빠","related","word","word",0.328299544160099,NA,NA,NA,NA,NA
"삼키다석은","삼키다","석은","nonword","word","nonword",NA,NA,NA,NA,NA,NA
"삼키다씹다","삼키다","씹다","related","word","word",NA,NA,NA,NA,NA,NA
"삼키다어제","삼키다","어제","unrelated","word","word",0,NA,NA,NA,NA,NA
"상레사보여하다","상레사","보여하다","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA
"상레사실행","상레사","실행","nonword","nonword","word",NA,NA,NA,NA,NA,NA
"상상력나무","상상력","나무","unrelated","word","word",0.134114819469196,NA,NA,NA,NA,NA
"상상력창의력","상상력","창의력","related","word","word",NA,NA,NA,NA,NA,NA
"상상력파알병","상상력","파알병","nonword","word","nonword",NA,NA,NA,NA,NA,NA
"상셨으상노프","상셨으상","노프","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA
"상셨으상아침밥","상셨으상","아침밥","nonword","nonword","word",NA,NA,NA,NA,NA,NA
"상어라치","상어","라치","nonword","word","nonword",NA,NA,NA,NA,NA,NA
"상어무력","상어","무력","unrelated","word","word",0.129565700570134,NA,NA,NA,NA,NA
"상어생선","상어","생선","related","word","word",0.426735075628069,NA,NA,NA,NA,NA
"상온주접시 근절","상온주","접시 근절","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA
"상온주진료소","상온주","진료소","nonword","nonword","word",NA,NA,NA,NA,NA,NA
"상자가방","상자","가방","related","word","word",0.483377022875415,NA,NA,NA,NA,NA
"상자나르","상자","나르","nonword","word","nonword",NA,NA,NA,NA,NA,NA
"상자사업가","상자","사업가","unrelated","word","word",0.131905592915248,NA,NA,NA,NA,NA
"상자활동","상자","활동","unrelated","word","word",0.0538520942785386,NA,NA,NA,NA,NA
"상처상대","상처","상대","unrelated","word","word",0.124283740985271,NA,NA,NA,NA,NA
"상처상인","상처","상인","unrelated","word","word",0.14179186949827,NA,NA,NA,NA,NA
"상처상해","상처","상해","related","word","word",0.178828122933166,NA,NA,NA,NA,NA
"상처찮은","상처","찮은","nonword","word","nonword",NA,NA,NA,NA,NA,NA
"상처타박상","상처","타박상","related","word","word",0.354004193658347,NA,NA,NA,NA,NA
"상처토랑","상처","토랑","nonword","word","nonword",NA,NA,NA,NA,NA,NA
"상태고상민","상태","고상민","nonword","word","nonword",NA,NA,NA,NA,NA,NA
"상태불결한","상태","불결한","unrelated","word","word",0.0932540796389561,NA,NA,NA,NA,NA
"상태위치","상태","위치","related","word","word",0.388663607352933,NA,NA,NA,NA,NA
"상표관대 한","상표","관대 한","unrelated","word","word",0,NA,NA,NA,NA,NA
"상표됐다자","상표","됐다자","nonword","word","nonword",NA,NA,NA,NA,NA,NA
"상표제품","상표","제품","related","word","word",NA,0.917739497251341,NA,NA,1,FALSE
"상황매힝테다","상황","매힝테다","nonword","word","nonword",NA,NA,NA,NA,NA,NA
"상황왕국","상황","왕국","unrelated","word","word",0.133263020810679,NA,NA,NA,NA,NA
"상황위기","상황","위기","related","word","word",0.323501136717693,NA,NA,NA,NA,NA
"새롱학망미","새롱학","망미","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA
"새롱학태양의","새롱학","태양의","nonword","nonword","word",NA,NA,NA,NA,NA,NA
"색이의알의","색이의","알의","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA
"색이의위기","색이의","위기","nonword","nonword","word",NA,NA,NA,NA,NA,NA
"샌드위치사용하다","샌드위치","사용하다","unrelated","word","word",0,NA,NA,NA,NA,NA
"샌드위치파에","샌드위치","파에","nonword","word","nonword",NA,NA,NA,NA,NA,NA
"샌드위치햄버거","샌드위치","햄버거","related","word","word",0.536017610205623,NA,NA,NA,NA,NA
"샌디정치가","샌디","정치가","nonword","nonword","word",NA,NA,NA,NA,NA,NA
"샌디활탕","샌디","활탕","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA
"생오한는수지편","생오한는","수지편","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA
"생오한는요소","생오한는","요소","nonword","nonword","word",NA,NA,NA,NA,NA,NA
"생이아올","생이","아올","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA
"생이이빨","생이","이빨","nonword","nonword","word",NA,NA,NA,NA,NA,NA
"생쥐사진 작가","생쥐","사진 작가","unrelated","word","word",0,NA,NA,NA,NA,NA
"생쥐쥐","생쥐","쥐","related","word","word",0.422705499343997,NA,NA,NA,NA,NA
"생쥐지낼다","생쥐","지낼다","nonword","word","nonword",NA,NA,NA,NA,NA,NA
"생히물찾기","생히물","찾기","nonword","nonword","word",NA,NA,NA,NA,NA,NA
"생히물프를","생히물","프를","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA
"샤도리트","샤도","리트","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA
"샤도왼쪽","샤도","왼쪽","nonword","nonword","word",NA,NA,NA,NA,NA,NA
"샤워그브","샤워","그브","nonword","word","nonword",NA,NA,NA,NA,NA,NA
"샤워잔혹한","샤워","잔혹한","unrelated","word","word",0.0697146328998146,NA,NA,NA,NA,NA
"샤워화장실","샤워","화장실","related","word","word",0.328231185834135,NA,NA,NA,NA,NA
"샹뇨적진범스턴트","샹뇨적","진범스턴트","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA
"샹뇨적파티","샹뇨적","파티","nonword","nonword","word",NA,NA,NA,NA,NA,NA
"서다앉다","서다","앉다","related","word","word",NA,NA,NA,NA,NA,NA
"서다은묻디","서다","은묻디","nonword","word","nonword",NA,NA,NA,NA,NA,NA
"서다투자하다","서다","투자하다","unrelated","word","word",0,NA,NA,NA,NA,NA
"서두초만꽃","서두초만","꽃","nonword","nonword","word",NA,NA,NA,NA,NA,NA
"서두초만올리하다","서두초만","올리하다","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA
"서를릭에인","서를릭","에인","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA
"서를릭필요","서를릭","필요","nonword","nonword","word",NA,NA,NA,NA,NA,NA
"서비스말하다","서비스","말하다","unrelated","word","word",0.0809942761152525,NA,NA,NA,NA,NA
"서비스밍","서비스","밍","nonword","word","nonword",NA,NA,NA,NA,NA,NA
"서비스유지","서비스","유지","related","word","word",0.329324091291541,0.143851201646058,NA,NA,1,FALSE
"서솔잔치","서솔","잔치","nonword","nonword","word",NA,NA,NA,NA,NA,NA
"서솔트폰","서솔","트폰","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA
"서였다만스째","서였다","만스째","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA
"서였다위원회","서였다","위원회","nonword","nonword","word",NA,NA,NA,NA,NA,NA
"서쪽동쪽","서쪽","동쪽","related","word","word",0.603968732324587,NA,NA,NA,NA,NA
"서쪽식사","서쪽","식사","unrelated","word","word",0.141036788881741,NA,NA,NA,NA,NA
"서쪽할","서쪽","할","nonword","word","nonword",NA,NA,NA,NA,NA,NA
"서천적 인분의첩노","서천적 인","분의첩노","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA
"서천적 인분할","서천적 인","분할","nonword","nonword","word",NA,NA,NA,NA,NA,NA
"석탄기름","석탄","기름","related","word","word",0.462033255065012,NA,NA,NA,NA,NA
"석탄사진라나가","석탄","사진라나가","nonword","word","nonword",NA,NA,NA,NA,NA,NA
"석탄진짜","석탄","진짜","unrelated","word","word",0.1216768980968,NA,NA,NA,NA,NA
"선박숙녀","선박","숙녀","unrelated","word","word",0.138199937184474,NA,NA,NA,NA,NA
"선박크래","선박","크래","nonword","word","nonword",NA,NA,NA,NA,NA,NA
"선박해군","선박","해군","related","word","word",0.456690996348196,NA,NA,NA,NA,NA
"선배두꺼운","선배","두꺼운","unrelated","word","word",0.148567525511125,NA,NA,NA,NA,NA
"선배올려한","선배","올려한","nonword","word","nonword",NA,NA,NA,NA,NA,NA
"선배후배","선배","후배","related","word","word",0.368020414277368,NA,NA,NA,NA,NA
"선술집식당","선술집","식당","related","word","word",NA,NA,NA,NA,NA,NA
"선술집전략","선술집","전략","unrelated","word","word",0,NA,NA,NA,NA,NA
"선술집피대소","선술집","피대소","nonword","word","nonword",NA,NA,NA,NA,NA,NA
"선실갑판","선실","갑판","related","word","word",0.656594518266816,NA,NA,NA,NA,NA
"선실거였운","선실","거였운","nonword","word","nonword",NA,NA,NA,NA,NA,NA
"선실실망","선실","실망","unrelated","word","word",0.0713720154164919,NA,NA,NA,NA,NA
"선택생자","선택","생자","nonword","word","nonword",NA,NA,NA,NA,NA,NA
"선택쓰다","선택","쓰다","unrelated","word","word",0,0.0433246432674439,NA,NA,1,FALSE
"선택옵션","선택","옵션","related","word","word",0.385056207085018,NA,NA,NA,NA,NA
"선택하다고르다","선택하다","고르다","related","word","word",NA,NA,NA,NA,NA,NA
"선택하다일욤","선택하다","일욤","nonword","word","nonword",NA,NA,NA,NA,NA,NA
"선택하다평가","선택하다","평가","unrelated","word","word",0,NA,NA,NA,NA,NA
"설명고릴라","설명","고릴라","unrelated","word","word",0.0775881726187649,NA,NA,NA,NA,NA
"설명그럴듯한","설명","그럴듯한","related","word","word",0.211878503067998,NA,NA,NA,NA,NA
"설명러그","설명","러그","nonword","word","nonword",NA,NA,NA,NA,NA,NA
"설명하다끝올하기","설명하다","끝올하기","nonword","word","nonword",NA,NA,NA,NA,NA,NA
"설명하다표현하다","설명하다","표현하다","related","word","word",NA,NA,NA,NA,NA,NA
"설명하다핥다","설명하다","핥다","unrelated","word","word",0,NA,NA,NA,NA,NA
"설사맣게","설사","맣게","nonword","word","nonword",NA,NA,NA,NA,NA,NA
"설사메스꺼움","설사","메스꺼움","related","word","word",0.426196815249587,NA,NA,NA,NA,NA
"설사평판","설사","평판","unrelated","word","word",0.13578345110201,NA,NA,NA,NA,NA
"설을세계적인","설을","세계적인","nonword","nonword","word",NA,NA,NA,NA,NA,NA
"설을쳤더","설을","쳤더","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA
"설이다흠하다","설이","다흠하다","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA
"설이해안","설이","해안","nonword","nonword","word",NA,NA,NA,NA,NA,NA
"설탕래다","설탕","래다","nonword","word","nonword",NA,NA,NA,NA,NA,NA
"설탕문명","설탕","문명","unrelated","word","word",0.101012013225355,NA,NA,NA,NA,NA
"설탕집주인","설탕","집주인","unrelated","word","word",0.19005539974793,NA,NA,NA,NA,NA
"설탕초콜릿","설탕","초콜릿","related","word","word",0.522628767204881,NA,NA,NA,NA,NA
"섬입리개","섬입","리개","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA
"섬입말하다","섬입","말하다","nonword","nonword","word",NA,NA,NA,NA,NA,NA
"성격완전히","성격","완전히","unrelated","word","word",0.112254379603162,NA,NA,NA,NA,NA
"성격인격","성격","인격","related","word","word",0.494305685534628,NA,NA,NA,NA,NA
"성격프럴","성격","프럴","nonword","word","nonword",NA,NA,NA,NA,NA,NA
"성경배자","성경","배자","nonword","word","nonword",NA,NA,NA,NA,NA,NA
"성경진료소","성경","진료소","unrelated","word","word",0.126829164766975,NA,NA,NA,NA,NA
"성경책","성경","책","related","word","word",0.345871408755993,NA,NA,NA,NA,NA
"성공레는","성공","레는","nonword","word","nonword",NA,NA,NA,NA,NA,NA
"성공보드카","성공","보드카","unrelated","word","word",0.120524704964378,-0.377167674379513,NA,NA,1,FALSE
"성공실패","성공","실패","related","word","word",0.5448926658177,NA,NA,NA,NA,NA
"성과결과","성과","결과","related","word","word",0.223131302433272,NA,NA,NA,NA,NA
"성과데렉정","성과","데렉정","nonword","word","nonword",NA,NA,NA,NA,NA,NA
"성과화덕","성과","화덕","unrelated","word","word",0,NA,NA,NA,NA,NA
"성브공궤도","성브공","궤도","nonword","nonword","word",NA,NA,NA,NA,NA,NA
"성브공해이들다","성브공","해이들다","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA
"성인가망","성인","가망","unrelated","word","word",0.152690651454629,NA,NA,NA,NA,NA
"성인부모","성인","부모","related","word","word",0.347811592116913,NA,NA,NA,NA,NA
"성인청몽","성인","청몽","nonword","word","nonword",NA,NA,NA,NA,NA,NA
"성적독극","성적","독극","nonword","word","nonword",NA,NA,NA,NA,NA,NA
"성적육체","성적","육체","related","word","word",0.458892711710514,-0.162285677472611,NA,NA,1,FALSE
"성적일어나다","성적","일어나다","unrelated","word","word",0.134798074131185,NA,NA,NA,NA,NA
"세가제자지","세가","제자지","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA
"세가카르텔","세가","카르텔","nonword","nonword","word",NA,NA,NA,NA,NA,NA
"세기상반하는","세기","상반하는","unrelated","word","word",0,NA,NA,NA,NA,NA
"세기열개의","세기","열개의","related","word","word",NA,NA,NA,NA,NA,NA
"세기쳤더","세기","쳤더","nonword","word","nonword",NA,NA,NA,NA,NA,NA
"세다계산하다","세다","계산하다","related","word","word",NA,NA,NA,NA,NA,NA
"세다고마하다","세다","고마하다","nonword","word","nonword",NA,NA,NA,NA,NA,NA
"세다커피","세다","커피","unrelated","word","word",0.0979119394170862,NA,NA,NA,NA,NA
"세미나강의","세미나","강의","related","word","word",0.334144298044191,NA,NA,NA,NA,NA
"세미나고기","세미나","고기","unrelated","word","word",0.145428720276475,-0.389023553282474,NA,NA,1,FALSE
"세미나통하운","세미나","통하운","nonword","word","nonword",NA,NA,NA,NA,NA,NA
"세인화다매이","세인화다","매이","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA
"세인화다상","세인화다","상","nonword","nonword","word",NA,NA,NA,NA,NA,NA
"셋째네번째","셋째","네번째","related","word","word",0.383244941800084,NA,NA,NA,NA,NA
"셋째리프적인","셋째","리프적인","nonword","word","nonword",NA,NA,NA,NA,NA,NA
"셋째파괴","셋째","파괴","unrelated","word","word",0.135032794534455,NA,NA,NA,NA,NA
"셔우씨자","셔우","씨자","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA
"셔우자동차","셔우","자동차","nonword","nonword","word",NA,NA,NA,NA,NA,NA
"셔츠걱정하다","셔츠","걱정하다","unrelated","word","word",0,NA,NA,NA,NA,NA
"셔츠문추하다","셔츠","문추하다","nonword","word","nonword",NA,NA,NA,NA,NA,NA
"셔츠재킷","셔츠","재킷","related","word","word",0.643348123714656,NA,NA,NA,NA,NA
"션트납고","션트","납고","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA
"션트는붓품","션트","는붓품","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA
"션트천둥","션트","천둥","nonword","nonword","word",NA,NA,NA,NA,NA,NA
"션트포술","션트","포술","nonword","nonword","word",NA,NA,NA,NA,NA,NA
"셜록래와","셜록","래와","nonword","word","nonword",NA,NA,NA,NA,NA,NA
"셜록왓슨","셜록","왓슨","related","word","word",0.422646476668785,NA,NA,NA,NA,NA
"셜록전투","셜록","전투","unrelated","word","word",0.139827698815762,NA,NA,NA,NA,NA
"셜이비참한","셜이","비참한","nonword","nonword","word",NA,NA,NA,NA,NA,NA
"셜이클레사","셜이","클레사","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA
"소녀분석","소녀","분석","unrelated","word","word",0.13314463385809,NA,NA,NA,NA,NA
"소녀비좋해다","소녀","비좋해다","nonword","word","nonword",NA,NA,NA,NA,NA,NA
"소녀소년","소녀","소년","related","word","word",0.565627232309792,NA,NA,NA,NA,NA
"소년들리뇌","소년들","리뇌","nonword","word","nonword",NA,NA,NA,NA,NA,NA
"소년들모니터","소년들","모니터","unrelated","word","word",0.134768027652752,NA,NA,NA,NA,NA
"소년들소녀들","소년들","소녀들","related","word","word",0.697114204365278,NA,NA,NA,NA,NA
"소돼지","소","돼지","related","word","word",0.423704569046411,NA,NA,NA,NA,NA
"소리자","소","리자","nonword","word","nonword",NA,NA,NA,NA,NA,NA
"소음놔뒀","소음","놔뒀","nonword","word","nonword",NA,NA,NA,NA,NA,NA
"소음소리","소음","소리","related","word","word",0.263304607361333,NA,NA,NA,NA,NA
"소음진짜","소음","진짜","unrelated","word","word",0.125171807712452,NA,NA,NA,NA,NA
"소총총","소총","총","related","word","word",0.305254096481633,NA,NA,NA,NA,NA
"소총추기경","소총","추기경","unrelated","word","word",0.121968833064647,NA,NA,NA,NA,NA
"소총터적으로","소총","터적으로","nonword","word","nonword",NA,NA,NA,NA,NA,NA
"소최로마감탄시키다","소최로마","감탄시키다","nonword","nonword","word",NA,NA,NA,NA,NA,NA
"소최로마때문자","소최로마","때문자","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA
"소코원조하다","소코","원조하다","nonword","nonword","word",NA,NA,NA,NA,NA,NA
"소코형을의","소코","형을의","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA
"소타대출","소타","대출","nonword","nonword","word",NA,NA,NA,NA,NA,NA
"소타캐제","소타","캐제","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA
"소파미국","소파","미국","unrelated","word","word",0.0908752556949661,NA,NA,NA,NA,NA
"소파짚지","소파","짚지","nonword","word","nonword",NA,NA,NA,NA,NA,NA
"소파침대","소파","침대","related","word","word",0.395027509522801,NA,NA,NA,NA,NA
"소프걸웨어대뇌의","소프걸웨어","대뇌의","nonword","nonword","word",NA,NA,NA,NA,NA,NA
"소프걸웨어상들","소프걸웨어","상들","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA
"소프트웨어지건사사 않는","소프트웨어","지건사사 않는","nonword","word","nonword",NA,NA,NA,NA,NA,NA
"소프트웨어컴퓨터","소프트웨어","컴퓨터","related","word","word",0.38652704749592,NA,NA,NA,NA,NA
"소헌법","소","헌법","unrelated","word","word",0.135986977809668,NA,NA,NA,NA,NA
"손가락당미하다","손가락","당미하다","nonword","word","nonword",NA,NA,NA,NA,NA,NA
"손가락대서양","손가락","대서양","unrelated","word","word",0.113333912753703,NA,NA,NA,NA,NA
"손가락엄지손가락","손가락","엄지손가락","related","word","word",NA,NA,NA,NA,NA,NA
"손자교수","손자","교수","unrelated","word","word",0.185189075688502,NA,NA,NA,NA,NA
"손자조카","손자","조카","related","word","word",0.420353467599642,NA,NA,NA,NA,NA
"손자하겠물","손자","하겠물","nonword","word","nonword",NA,NA,NA,NA,NA,NA
"손주다","손","주다","unrelated","word","word",0.189606489091957,NA,NA,NA,NA,NA
"손팔","손","팔","related","word","word",0.222822884407378,NA,NA,NA,NA,NA
"손하하","손","하하","nonword","word","nonword",NA,NA,NA,NA,NA,NA
"송단즘다부인","송단즘다","부인","nonword","nonword","word",NA,NA,NA,NA,NA,NA
"송단즘다편과","송단즘다","편과","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA
"송두사장","송두","사장","nonword","nonword","word",NA,NA,NA,NA,NA,NA
"송두저철","송두","저철","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA
"쇼프니어들","쇼프","니어들","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA
"쇼프충분한","쇼프","충분한","nonword","nonword","word",NA,NA,NA,NA,NA,NA
"수노나르","수노","나르","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA
"수노예배당","수노","예배당","nonword","nonword","word",NA,NA,NA,NA,NA,NA
"수도낭만적 인","수도","낭만적 인","unrelated","word","word",0,NA,NA,NA,NA,NA
"수도도시","수도","도시","related","word","word",0.128346675680855,NA,NA,NA,NA,NA
"수도사성직자","수도사","성직자","related","word","word",NA,NA,NA,NA,NA,NA
"수도사우아한","수도사","우아한","unrelated","word","word",0,NA,NA,NA,NA,NA
"수도사자장화","수도사","자장화","nonword","word","nonword",NA,NA,NA,NA,NA,NA
"수도프를","수도","프를","nonword","word","nonword",NA,NA,NA,NA,NA,NA
"수량가다","수량","가다","unrelated","word","word",0,NA,NA,NA,NA,NA
"수량선톨권 졌단","수량","선톨권 졌단","nonword","word","nonword",NA,NA,NA,NA,NA,NA
"수량품질","수량","품질","related","word","word",NA,NA,NA,NA,NA,NA
"수렵무너지다","수렵","무너지다","unrelated","word","word",0,-0.598826501691708,NA,NA,1,FALSE
"수렵미낳감","수렵","미낳감","nonword","word","nonword",NA,NA,NA,NA,NA,NA
