"word_combo","ur_cue","ur_target","type","cue_type","target_type","ur_cosine","M_Z","SD_Z","SE_Z","sampleN","target_correct","target_answeredN","target_timeoutN","target_prop_correct","cue_correct","cue_answeredN","cue_timeoutN","cue_prop_correct","done_both","done_totalN","done"
"دودھڈائن","دودھ","ڈائن","unrelated","word","word",0.137034151845194,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"دودھرس","دودھ","رس","related","word","word",0.324082393912561,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"دودھہزیقت پسندانہ","دودھ","ہزیقت پسندانہ","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"دوربینخوردبین","دوربین","خوردبین","related","word","word",0.483569985111181,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"دوربینظڑغانا","دوربین","ظڑغانا","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"دوربینکاٹنا","دوربین","کاٹنا","unrelated","word","word",0.124585446215311,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"دورینثڑشش","دورین","ثڑشش","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"دورینچوٹ","دورین","چوٹ","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"دوڑنابشھ","دوڑنا","بشھ","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"دوڑناتہوار","دوڑنا","تہوار","unrelated","word","word",0.11655489180436,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"دوڑناچلنا","دوڑنا","چلنا","related","word","word",0.41759446510416,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"دوستبرادر","دوست","برادر","related","word","word",0.316057640982431,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"دوستجمہوریت","دوست","جمہوریت","unrelated","word","word",0.117837725248825,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"دوستیمپ","دوست","یمپ","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"دوسرینالوھی","دوسرین","الوھی","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"دوسرینجوشاگ","دوسرین","جوشاگ","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"دوکانجرفآ","دوکان","جرفآ","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"دوکانریاضی","دوکان","ریاضی","unrelated","word","word",0.133070548955969,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"دوکانسٹور","دوکان","سٹور","related","word","word",0.327984423680633,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"دونشل","دو","نشل","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"دوھرانضک","دوھر","انضک","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"دوھرقرض","دوھر","قرض","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"دووبٹیلیالون","دووب","ٹیلیالون","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"دووبفیکس","دووب","فیکس","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"دیربھیڑیا","دیر","بھیڑیا","unrelated","word","word",0.113722086226749,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"دیرپہلے","دیر","پہلے","related","word","word",0.239914124196254,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"دیرٹاگوش","دیر","ٹاگوش","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"دیکھ بھالانتظامی","دیکھ بھال","انتظامی","related","word","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"دیکھ بھالطانا","دیکھ بھال","طانا","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"دیکھ بھالغالبا","دیکھ بھال","غالبا","unrelated","word","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"دیکھناخخریخ","دیکھنا","خخریخ","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"دیکھناسائنیبان","دیکھنا","سائنیبان","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"دیکھناعین ممکن","دیکھنا","عین ممکن","unrelated","word","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"دیکھناملاقات کرنا","دیکھنا","ملاقات کرنا","related","word","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"دیکھنانگرانی کرنا","دیکھنا","نگرانی کرنا","related","word","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"دیکھناوبا","دیکھنا","وبا","unrelated","word","word",0.10910025431051,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"دیوارانبرکشن","دیوار","انبرکشن","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"دیوارباڑ","دیوار","باڑ","related","word","word",0.341178936597549,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"دیوارسازباز","دیوار","سازباز","unrelated","word","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"دیوتاالوھی","دیوتا","الوھی","related","word","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"دیوتابزنس","دیوتا","بزنس","unrelated","word","word",0.112133642943365,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"دیوتافھگانط","دیوتا","فھگانط","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"دےدیقدرد","دےدیق","درد","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"دےدیقگرمرویٹ","دےدیق","گرمرویٹ","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"ذ شڑذرہ","ذ شڑ","ذرہ","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"ذ شڑیٹک","ذ شڑ","یٹک","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"ذائقہبو","ذائقہ","بو","related","word","word",0.330523077652348,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"ذائقہبیطغ","ذائقہ","بیطغ","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"ذائقہخبریں","ذائقہ","خبریں","unrelated","word","word",0.130312268445837,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"ذابڑہپیارا","ذابڑہ","پیارا","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"ذابڑہماوت","ذابڑہ","ماوت","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"ذاتیپیاس","ذاتی","پیاس","unrelated","word","word",0.125239186893754,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"ذاتیڈطم","ذاتی","ڈطم","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"ذاتیقلبی","ذاتی","قلبی","related","word","word",0.210935903015773,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"ذاکواربے بس","ذاکوار","بے بس","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"ذاکوارمڑاگاک صرنا","ذاکوار","مڑاگاک صرنا","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"ذاگپبیئر","ذاگپ","بیئر","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"ذاگپواندی","ذاگپ","واندی","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"ذٹوڑپڑچاگڈوجاضر","ذٹوڑپڑ","چاگڈوجاضر","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"ذٹوڑپڑوجدان","ذٹوڑپڑ","وجدان","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"ذحراصصوطرگا صوگج","ذحراص","صوطرگا صوگج","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"ذحراصواپسی","ذحراص","واپسی","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"ذرٹحسب ضرورت","ذرٹ","حسب ضرورت","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"ذرٹگیزا","ذرٹ","گیزا","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"ذریعہسوچنا","ذریعہ","سوچنا","unrelated","word","word",0.116947921473,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"ذریعہمخبر","ذریعہ","مخبر","related","word","word",0.209742116070318,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"ذریعہہائیؤلے","ذریعہ","ہائیؤلے","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"ذڑھا‏گیارعمگرد","ذڑھا‏گی","ارعمگرد","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"ذڑھا‏گیشمسی","ذڑھا‏گی","شمسی","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"ذغجاکرنافوٹو","ذغجاکرنا","فوٹو","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"ذغجاکرناواوئن","ذغجاکرنا","واوئن","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"ذگہاایک ارب","ذگہا","ایک ارب","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"ذگہاقجطکہ","ذگہا","قجطکہ","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"ذلیذلقب","ذلیذ","لقب","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"ذلیذنھاما","ذلیذ","نھاما","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"ذمہ داریذڈگ","ذمہ داری","ذڈگ","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"ذمہ داریفرض","ذمہ داری","فرض","related","word","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"ذمہ داریمجموعی علامات مرض","ذمہ داری","مجموعی علامات مرض","unrelated","word","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"ذوڈمے گا صشاماگڑارگانہ","ذوڈمے گا صشام","اگڑارگانہ","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"ذوڈمے گا صشامپادری","ذوڈمے گا صشام","پادری","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"ذیگداتونہائی","ذیگدا","تونہائی","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"ذیگداووٹ","ذیگدا","ووٹ","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"ذینآرڈر","ذین","آرڈر","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"ذینگوھف","ذین","گوھف","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"ڈ ٹوگڈاقدلہن","ڈ ٹوگڈاق","دلہن","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"ڈ ٹوگڈاقگگت لرنا","ڈ ٹوگڈاق","گگت لرنا","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"ڈائغپغ","ڈائغ","پغ","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"ڈائغجھوٹا","ڈائغ","جھوٹا","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"ڈائمشہپھول","ڈائمشہ","پھول","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"ڈائمشہڈائجکجر","ڈائمشہ","ڈائجکجر","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"ڈائمنڈعجیب","ڈائمنڈ","عجیب","unrelated","word","word",0.104798176243143,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"ڈائمنڈگوھر","ڈائمنڈ","گوھر","related","word","word",0.153899075068096,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"ڈائمنڈمعشور","ڈائمنڈ","معشور","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"ڈاضخوابورتی","ڈاض","خوابورتی","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"ڈاضڈاکٹر","ڈاض","ڈاکٹر","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"ڈاطڑوس","ڈاط","ڑوس","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"ڈاطفراخ دل","ڈاط","فراخ دل","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"ڈاکلمکوقتپاف فوگ گر","ڈاکلمکوقت","پاف فوگ گر","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"ڈاکلمکوقتہفتہ وار","ڈاکلمکوقت","ہفتہ وار","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"ڈاگعگولدفاع","ڈاگعگول","دفاع","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"ڈاگعگولشیخیل","ڈاگعگول","شیخیل","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"ڈامتشاب","ڈام","تشاب","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"ڈامکھوپڑی","ڈام","کھوپڑی","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"ڈبہتھیلا","ڈبہ","تھیلا","related","word","word",0.328171069487639,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"ڈبہددخابی","ڈبہ","ددخابی","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"ڈبہکارڈنل","ڈبہ","کارڈنل","unrelated","word","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"ڈپلوتیپریفیشمک","ڈپلوتی","پریفیشمک","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"ڈپلوتینفیس","ڈپلوتی","نفیس","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"ڈپلومہقجطکہ","ڈپلومہ","قجطکہ","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"ڈپلومہگریجویٹ","ڈپلومہ","گریجویٹ","related","word","word",0.471758650527241,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"ڈپلومہمنفی","ڈپلومہ","منفی","unrelated","word","word",0.101383545930065,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"ڈتگیایماندار","ڈتگی","ایماندار","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"ڈتگیقارگ","ڈتگی","قارگ","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"ڈجفایمالاار","ڈجف","ایمالاار","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"ڈجفبنانا","ڈجف","بنانا","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"ڈڈصپااڑی","ڈڈص","پااڑی","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"ڈڈصنقشہ","ڈڈص","نقشہ","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"ڈڈیبببگ","ڈڈیب","ببگ","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"ڈڈیبپریشان","ڈڈیب","پریشان","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"ڈراؤنا خوابخواب","ڈراؤنا خواب","خواب","related","word","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"ڈراؤنا خوابخوشبو","ڈراؤنا خواب","خوشبو","unrelated","word","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"ڈراؤنا خوابہوہادا","ڈراؤنا خواب","ہوہادا","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"ڈرامائیبنانا","ڈرامائی","بنانا","unrelated","word","word",0.0914433042692528,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"ڈرامائیخناض","ڈرامائی","خناض","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"ڈرامائیرومانوی","ڈرامائی","رومانوی","related","word","word",0.367782738873447,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"ڈرامرتیخخ چانا","ڈرامرتی","خخ چانا","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"ڈرامرتیسینٹی میٹر","ڈرامرتی","سینٹی میٹر","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"ڈرامہپہاڑ","ڈرامہ","پہاڑ","unrelated","word","word",0.102269210447558,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"ڈرامہٹرٹیپ ڈیفا","ڈرامہ","ٹرٹیپ ڈیفا","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"ڈرامہمزاح","ڈرامہ","مزاح","related","word","word",0.332436338150104,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"ڈراناخوفزدہ کرنا","ڈرانا","خوفزدہ کرنا","related","word","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"ڈراناکیؤلنگ","ڈرانا","کیؤلنگ","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"ڈراناوزیر","ڈرانا","وزیر","unrelated","word","word",0.060968161296156,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"ڈرشونآلہ","ڈرشون","آلہ","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"ڈرشونببیڑ","ڈرشون","ببیڑ","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"ڈریگنپضہ","ڈریگن","پضہ","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"ڈریگنشیر","ڈریگن","شیر","related","word","word",0.265840833319622,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"ڈریگنعدم موجودگی","ڈریگن","عدم موجودگی","unrelated","word","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"ڈریننا خوابطاق","ڈریننا خواب","طاق","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"ڈریننا خوابلڑوما","ڈریننا خواب","لڑوما","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"ڈزشپ مڑکاتنخواہ","ڈزشپ مڑکا","تنخواہ","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"ڈزشپ مڑکاڑفعٹ، ججنجی","ڈزشپ مڑکا","ڑفعٹ، ججنجی","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"ڈڑیبددپ","ڈڑیب","ددپ","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"ڈڑیبشہنشاہ","ڈڑیب","شہنشاہ","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"ڈضاربھگا کرلے جانا","ڈضار","بھگا کرلے جانا","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"ڈضارگاک ضوذگر","ڈضار","گاک ضوذگر","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"ڈکشنریبیمار","ڈکشنری","بیمار","unrelated","word","word",0.0524884531641977,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"ڈکشنریجملہ","ڈکشنری","جملہ","related","word","word",0.148893460410686,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"ڈکشنریھکا","ڈکشنری","ھکا","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"ڈکھوریرس","ڈکھوری","رس","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"ڈکھورینڈیل","ڈکھوری","نڈیل","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"ڈلاقتنہا","ڈلاق","تنہا","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"ڈلاقمووار","ڈلاق","مووار","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"ڈلرسیاست","ڈلر","سیاست","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"ڈلرنگول","ڈلر","نگول","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"ڈھالچونگیکرسٹے","ڈھال","چونگیکرسٹے","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"ڈھالزرہ بکتر","ڈھال","زرہ بکتر","related","word","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"ڈھالناجائز","ڈھال","ناجائز","unrelated","word","word",0.12460714188494,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"ڈھیگصصاصی","ڈھیگ","صصاصی","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"ڈھیگنارنجی","ڈھیگ","نارنجی","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"ڈوبنااسڈیل","ڈوبنا","اسڈیل","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"ڈوبناتیرنا","ڈوبنا","تیرنا","related","word","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"ڈوبناجادوگر","ڈوبنا","جادوگر","unrelated","word","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
