"target_word","avgRT_unrelated","avgRT_related","avgZ_RT_unrelated","avgZ_RT_related","samplesize_unrelated","samplesize_related","seRT_unrelated","seRT_related","seZ_RT_unrelated","seZ_RT_related","avgRT_prime","avgZ_prime"
"hammer",543.387999867865,488.005999999994,-0.478689293418944,-0.876888247988218,3,2,33.9376922391807,32.625999999989,0.0228938615053647,0.134772133376443,55.381999867871,0.398198954569275
"handkerchief",NA,826.482666575272,NA,0.99943119480986,NA,3,NA,50.9562890017369,NA,0.170819842927717,NA,NA
"happen",448.148666668722,385.997499931458,-0.811421263018995,-1.02954656503834,3,4,63.8953139152474,22.050192607722,0.13970632129542,0.114509300600843,62.1511667372637,0.218125302019342
"happy",510.770999999484,381,0.132767594726321,-1.42984288192851,1,1,NA,NA,NA,NA,129.770999999484,1.56261047665483
"harbor",NA,578.605999998515,NA,-0.442706756300675,NA,1,NA,NA,NA,NA,NA,NA
"harmony",433.195999999996,596.525000005367,-0.732210987512411,-0.176354693344423,1,5,NA,30.3281410405098,NA,0.147448371421442,-163.329000005371,-0.555856294167989
"hat",588.876500011945,505.212399994768,-0.0420403808425084,-0.512208475299244,2,5,129.659499988134,53.6814531424636,0.767691575397144,0.255701652580937,83.6641000171771,0.470168094456735
"headquarters",NA,591.41066659987,NA,-0.398162110529558,NA,6,NA,63.1608389997754,NA,0.1737190451158,NA,NA
"heal",NA,479.230399991991,NA,-0.652098859202883,NA,5,NA,27.3790952007147,NA,0.0364124230775499,NA,NA
"hear",433.155999991053,481.432999988086,-0.806440568109977,-0.810513010750346,2,3,18.713999985077,85.2740999364311,0.010540643611197,0.248309911901026,-48.2769999970333,0.00407244264036932
"heavenly",658.080999994039,609.091000000699,-0.147988698303768,-0.197830616271949,1,4,NA,65.0333523479109,NA,0.392425651542576,48.9899999933402,0.0498419179681811
"height",507.250999994041,467.99700000009,-0.617575108677851,-0.95081855829458,5,1,36.1148062164239,NA,0.0828950997863953,NA,39.2539999939506,0.333243449616729
"helicopter",644.000000000116,NA,-0.786115873182386,NA,1,NA,NA,NA,NA,NA,NA,NA
"hell",668.000000002968,496.032999904622,-0.186845009444569,-0.663273618022365,2,2,103.999999997032,95.3459999999905,0.285974068607045,0.331848023289514,171.967000098346,0.476428608577796
"heroin",514.00899999969,531.207787883703,-0.201879298652897,-0.431906646077267,3,66,17.6090759840006,14.8081132487968,0.0695372586818479,0.0511964150397441,-17.1987878840122,0.230027347424369
"hide",511.862333339309,NA,-0.679558946318833,NA,3,NA,46.016885216234,NA,0.0476705157470991,NA,NA,NA
"high",587.225666666171,520.809971419882,-0.427185145566546,-0.509098508865896,3,70,78.6502615739265,14.9134117713921,0.346240920599118,0.0523852355229865,66.4156952462884,0.08191336329935
"highness",534.573807035641,726,-0.450646752878061,0.281603349519816,57,1,24.4233594994232,NA,0.0809661203218776,NA,-191.426192964359,-0.732250102397876
"highway",538.994333317503,473.645333332359,-0.550659512551587,-0.725126121749529,3,3,44.679752229246,17.6022915656181,0.288609373606154,0.118926718184405,65.348999985144,0.174466609197942
"hiv",NA,773.361999997752,NA,0.269372075554812,NA,2,NA,211.361999997752,NA,0.563068013415488,NA,NA
"hole",772.783999998006,531.195500001486,0.185229721349192,-0.591683401284405,3,2,173.884519338341,69.052499995509,0.567673697059496,0.22923192288345,241.58849999652,0.776913122633597
"holiday",566.011714282604,NA,-0.276551059984542,NA,7,NA,45.4281214686156,NA,0.236192180987144,NA,NA,NA
"honest",654.822499988121,587.858750001455,-0.318358505018115,-0.549678866097445,2,4,197.097499988027,65.8048365875073,0.893735669285333,0.189023280306055,66.9637499866658,0.23132036107933
"honor",760.798999999999,NA,0.380334966961229,NA,1,NA,NA,NA,NA,NA,NA,NA
"horrible",482.940666686472,NA,-0.719823396235735,NA,3,NA,25.5256781454108,NA,0.0919690158064909,NA,NA,NA
"horse",530.992400002084,NA,-0.551330169692867,NA,5,NA,47.2649306283249,NA,0.25644753060909,NA,NA,NA
"hose",684.751000005635,576.316636348204,0.0127643304039297,-0.299528343579553,2,11,52.7350000062725,46.1374954001827,0.430424801012976,0.231157918993281,108.434363657431,0.312292673983483
"hug",NA,484.676499988069,NA,-0.776264316500755,NA,2,NA,4.323500011931,NA,0.0416262264483249,NA,NA
"huge",NA,623.045593766161,NA,-0.103853352124303,NA,64,NA,23.0325806241437,NA,0.0761436592062917,NA,NA
"human",NA,385.810000000172,NA,-0.837986367753255,NA,1,NA,NA,NA,NA,NA,NA
"hundred",762.155999994138,395.519000017899,0.326464549673517,-0.860162788646055,4,1,167.869643835446,NA,0.640030460160363,NA,366.636999976239,1.18662733831957
"hungry",364.79700000002,403.229333333788,-1.34099781801542,-0.859768992200876,1,3,NA,23.77698908797,NA,0.0757572630360256,-38.4323333337677,-0.48122882581454
"hydrogen",NA,586.542164151587,NA,-0.241037298641998,NA,67,NA,22.9807106345274,NA,0.0744745464213008,NA,NA
"idiot",NA,593.508833322655,NA,-0.331914363205635,NA,6,NA,33.3429726897014,NA,0.216876136966881,NA,NA
"importance",770.39333332688,607.337000000174,0.216446673340026,-0.100523112784696,6,1,75.6633279391249,NA,0.189415419323168,NA,163.056333326706,0.316969786124722
"important",1717.38,NA,2.29459787411815,NA,1,NA,NA,NA,NA,NA,NA,NA
"impress",751.701000000102,604.000000000116,0.206592717593214,-0.88402112166084,2,1,237.299000000014,NA,0.997594245226211,NA,147.700999999986,1.09061383925405
"improvement",692.216000015886,NA,0.15158413571457,NA,3,NA,92.399168868142,NA,0.303373345829485,NA,NA,NA
"income",453.053999994067,499.446666672612,-0.518159900509818,-0.753530246292288,1,3,NA,57.3597732743194,NA,0.259741823210825,-46.3926666785453,0.23537034578247
"indicate",589.991000001493,607.997500004479,-0.22904755998987,-0.253082615618049,4,4,86.0376162765992,57.8189570930014,0.43153222572526,0.158936192793534,-18.0065000029859,0.0240350556281791
"individual",576.806333332866,501.896999995515,-0.460651567927632,-0.727167624662326,3,1,59.8517754741097,NA,0.112229337655608,NA,74.909333337351,0.266516056734694
"infection",569.949166670063,573.54766666765,-0.25792701879663,0.00231836494803004,6,3,59.0182467296617,15.3325306284754,0.283749295735562,0.144024396083306,-3.59849999758671,-0.26024538374466
"inform",667.256666665664,NA,0.235487825452827,NA,3,NA,126.828050305342,NA,0.785631257582721,NA,NA,NA
"informant",NA,715.342499974133,NA,0.100207463918146,NA,8,NA,72.4547847458009,NA,0.228473774768943,NA,NA
"information",443.048249938206,NA,-0.822836358380665,NA,4,NA,21.457367410887,NA,0.0948635240468862,NA,NA,NA
"inherit",644.317999976105,363.083999994094,0.231761818706679,-1.0187411535136,1,1,NA,NA,NA,NA,281.233999982011,1.25050297222028
"injection",543.513999998511,574.441000000195,-0.572838824143533,-0.344930256861894,1,1,NA,NA,NA,NA,-30.927000001684,-0.227908567281639
"injury",520.025000002992,517.537000000069,-0.526530576054757,-0.767709443590023,2,1,36.974999997008,NA,0.200957749297037,NA,2.48800000292294,0.241178867535266
"inside",673.279000047711,416.616000002512,0.479104838848445,-0.764681229061905,1,2,NA,32.516000003467,NA,0.086589197533255,256.663000045199,1.24378606791035
"inspiration",614.682750001689,535.550712098906,-0.194031723306641,-0.442193600071278,12,66,37.5683653282128,19.8405314351252,0.139318126512416,0.0729018215122683,79.1320379027828,0.248161876764638
"instrument",533.443999998504,573.745333287449,-0.419864392555238,-0.295578500693215,2,9,0.0900000014809734,37.4687854339019,0.0282862705348505,0.184601866539778,-40.3013332889452,-0.124285891862022
"intelligent",552.11950000003,510.682000023778,-0.413447065245765,-0.681596612783545,2,2,3.11950000002997,13.5300000238935,0.0741481350927332,0.23756709977723,41.4374999762516,0.26814954753778
"intention",NA,548.359999988083,NA,-0.511959370178607,NA,2,NA,53.1100000119185,NA,0.154039448465648,NA,NA
"intentionally",NA,565.280999969016,NA,-0.0826232239619247,NA,5,NA,109.659741611201,NA,0.648948123374352,NA,NA
"interesting",619.042999988451,NA,-0.268164056252551,NA,4,NA,50.7242122906822,NA,0.0887267929378302,NA,NA,NA
"intuition",529.623000000138,498.963249983208,-0.339813502505875,-0.664717932420366,1,4,NA,25.2918075132325,NA,0.083338033646353,30.6597500169302,0.324904429914491
"invest",426.931000023841,667.305999999895,-1.09698534892135,0.0869800533886406,2,2,116.230999976156,148.434000000096,0.519661759750238,0.108719799005242,-240.374999976054,-1.18396540230999
"investigate",656.074499998503,NA,-0.199015393105644,NA,2,NA,5.7455000015035,NA,0.462962200398437,NA,NA,NA
"investigator",564.181500000705,485.808999999077,-0.61462027550105,-0.0611485904189937,2,1,61.6625000007335,NA,0.229464003539367,NA,78.3725000016275,-0.553471685082056
"investor",740.213500002981,531.982666633897,-0.23139283698317,-0.56951348059657,2,3,232.213500002981,31.7366038934322,0.263879617379419,0.0926500525705255,208.230833369084,0.3381206436134
"ironic",NA,695.151000002981,NA,0.279411233077541,NA,6,NA,83.7947352486787,NA,0.307783260708184,NA,NA
"irresponsible",NA,593.121285669169,NA,-0.218384531416904,NA,7,NA,40.5419751352979,NA,0.164509775997763,NA,NA
"jacket",440.36200000305,466.76600002381,-0.765203028256194,-0.767256569779855,2,1,128.558999997039,NA,0.379260872217107,NA,-26.4040000207605,0.00205354152366066
"jewel",NA,656.157777779438,NA,-0.395816763163043,NA,9,NA,154.41579692889,NA,0.306971726891354,NA,NA
"joke",453.546749909088,NA,-0.70683524622047,NA,4,NA,43.2972852116938,NA,0.221177757536465,NA,NA,NA
"journalist",890.264499853977,469.559000005946,0.869753660457202,-0.589958673909143,2,2,397.371499859932,7.96500000596251,1.44239275101382,0.207946636797537,420.705499848032,1.45971233436635
"joy",518.942507045358,368.89199995232,-0.529148871991226,-1.10578289490056,71,1,18.1081702118258,NA,0.0655753493359377,NA,150.050507093038,0.57663402290933
"judge",581.193999999901,458.957333329696,-0.294757547599901,-0.896448532994253,1,6,NA,96.5972467301903,NA,0.318903027561554,122.236666670205,0.601690985394352
"juice",519.578624996277,476.614000000525,-0.615485733682239,-1.07912484568487,8,1,41.4104254811946,NA,0.111747459120146,NA,42.9646249957516,0.463639112002631
"juliet",NA,756.952999976173,NA,0.962751018872253,NA,1,NA,NA,NA,NA,NA,NA
"july",604.71199999315,391,0.135495102323504,-1.10859145541905,3,1,130.252029172386,NA,0.831539407639283,NA,213.71199999315,1.24408655774255
"jump",561.346499999258,505.799666655754,-0.484435531462705,-0.596684294993448,2,3,33.3464999992575,77.8415738251991,0.101384382576478,0.248074873996377,55.5468333435032,0.112248763530743
"junior",515.507666668389,NA,-0.665981143069972,NA,6,NA,42.0849232878698,NA,0.167647086456112,NA,NA,NA
"justice",593.101999999528,502.139156248735,-0.445811548190545,-0.576969695427837,3,64,15.6126169913906,17.0083653747194,0.23773210522352,0.0564825170931468,90.9628437507931,0.131158147237293
"keep",526.356249999634,450.556999997003,-0.580348681668673,-0.917552338068741,4,1,25.10246731871,NA,0.104643524579169,NA,75.7992500026305,0.337203656400068
"kill",595.597999866392,580.741499999858,-0.113133366288716,-0.0461169400216698,6,4,72.7006840590821,47.206614885299,0.325564528816555,0.160752316745212,14.8564998665339,-0.0670164262670461
"king",538.897000000172,NA,0.351263172942875,NA,1,NA,NA,NA,NA,NA,NA,NA
"kingdom",625.603999870868,NA,-0.220927976524701,NA,3,NA,132.999209902348,NA,0.533776432475659,NA,NA,NA
"knee",NA,657.812499996741,NA,-0.0271474165471972,NA,6,NA,94.4111808483797,NA,0.355804542972164,NA,NA
"knew",451.314833333328,592.022555537855,-0.842221832436836,-0.31902434880999,6,9,26.5838181361211,42.3244404702736,0.102472196978031,0.152116645713906,-140.707722204527,-0.523197483626847
"knife",524.743999999948,NA,-0.642443831359513,NA,1,NA,NA,NA,NA,NA,NA,NA
"know",589.076999993995,408.260000000051,-0.202836177383604,-0.861957021810505,1,7,NA,26.440287827127,NA,0.153913430628213,180.816999993944,0.6591208444269
"knowledge",NA,976,NA,1.12368118477965,NA,1,NA,NA,NA,NA,NA,NA
"lady",556.437272725437,NA,-0.445017383517649,NA,11,NA,63.8730676714218,NA,0.242624245177718,NA,NA,NA
"lake",469.081000023842,438.013000000036,-1.0408964820302,-1.0687142190447,2,2,49.9189999761585,39.9869999999645,0.0511732926476441,0.123708435323555,31.068000023806,0.0278177370145054
"landlord",594.176500002504,604.092666666683,0.311712094691937,0.00347332596674249,2,3,22.31149999809,98.1961475304299,0.642313305694518,0.501312315250341,-9.91616666417929,0.308238768725194
"last",414.640500007066,536.307000000088,-0.842686873973836,-0.114446513199007,4,2,17.3799707768557,85.935999999929,0.152127040584764,0.222000601731557,-121.666499993022,-0.728240360774828
"laugh",437.897999939892,670.666000000027,-0.864938902892906,-0.101319597808458,6,1,17.4375864837156,NA,0.102118606728473,NA,-232.768000060135,-0.763619305084448
"leader",NA,567.443000000058,NA,-0.575669563630991,NA,2,NA,5.55699999994249,NA,0.384228125600936,NA,NA
"lecture",586.779333337986,476,-0.182512957039677,-0.784244148723512,3,1,18.6799666113097,NA,0.254035778909563,NA,110.779333337986,0.601731191683835
"left",532.102000000014,NA,-0.615158075198672,NA,1,NA,NA,NA,NA,NA,NA,NA
"legal",492.719531251529,555.835400004755,-0.591728914356485,-0.472361291801805,64,5,18.1192786712517,75.7042692670369,0.0647128903673563,0.360398410437015,-63.115868753226,-0.11936762255468
"length",452.851683338184,537.271338945456,-0.757987209820804,-0.437370918315378,60,59,13.5158693124224,23.1482672795,0.0609966369621632,0.0820927736208527,-84.4196556072715,-0.320616291505425
"let",530.343333335915,645.539999976172,-0.440563847733693,-0.252688593558961,54,4,24.2558475783068,91.4824963158174,0.0906135017870758,0.240135869161512,-115.196666640257,-0.187875254174733
"letter",533.391599990477,444.295000004815,-0.532907230578785,-0.745133788364877,5,5,63.9039218617528,27.5541447544995,0.227220755934186,0.0722207636788059,89.0965999856621,0.212226557786092
"liar",550.420161760253,530.598400003556,-0.364718233711708,-0.562608027643492,68,5,15.377265177774,93.2906531232567,0.0596971757273242,0.203264112459514,19.8217617566968,0.197889793931784
"liberal",600.726250000007,NA,-0.16136591748995,NA,4,NA,66.1122215424488,NA,0.378748884917808,NA,NA,NA
"lick",478.363999976194,472.363500002248,-0.824067152523126,-0.775243030627374,1,2,NA,6.888500002271,NA,0.0307826030303914,6.00049997394603,-0.0488241218957527
"lieutenant",NA,472.15800000017,NA,-0.167195775867419,NA,1,NA,NA,NA,NA,NA,NA
"light",NA,409.705000017886,NA,-0.811986865622919,NA,1,NA,NA,NA,NA,NA,NA
"likely",464.955000000838,535.973000003025,-0.684832088820104,-0.41094103428988,9,2,31.7598630627687,54.816999997012,0.128412745313811,0.226657886446608,-71.0180000021875,-0.273891054530224
"limousine",NA,956.499666674567,NA,0.736426458893862,NA,3,NA,309.507260160868,NA,0.613234959708719,NA,NA
"ling",NA,544.446999982116,NA,-0.618854035112466,NA,1,NA,NA,NA,NA,NA,NA
"literature",717.252000002461,626.873000000021,0.0411745148004426,0.210872357164305,3,1,174.097494358621,NA,0.545560789917861,NA,90.3790000024401,-0.169697842363862
"liver",630.678833293607,NA,-0.0856485570254905,NA,6,NA,63.5785246236394,NA,0.225236142672063,NA,NA,NA
"lizard",531.771750000771,NA,-0.444382909110265,NA,4,NA,41.7382272990784,NA,0.189848757160258,NA,NA,NA
"loan",502.983999995515,554.996981792173,-0.723136690040613,-0.388559276004589,1,55,NA,21.542060160623,NA,0.0702478724025029,-52.0129817966581,-0.334577414036024
"lobster",NA,558.675999997067,NA,-0.613041672033444,NA,1,NA,NA,NA,NA,NA,NA
"location",540.84083330053,447.305249995901,-0.409072178772571,-0.922513916503253,6,4,31.383532134164,34.8218875028739,0.150387157955114,0.106838759135532,93.5355833046292,0.513441737730682
"lock",526.033315796779,519,-0.494272572135218,-0.761575656510586,57,4,24.2666905771616,54.0216006180244,0.0781849825496777,0.188732172296278,7.03331579677888,0.267303084375368
"long",NA,375,NA,-0.949677442373797,NA,1,NA,NA,NA,NA,NA,NA
"love",496.873999997792,497.717000001649,-0.652821527787805,-0.598557835056219,8,69,30.9517640378047,17.5167558396525,0.147002285394689,0.0638483334270808,-0.84300000385764,-0.0542636927315858
"lovely",NA,622.985499999253,NA,-0.397506368304212,NA,2,NA,96.661500003771,NA,0.325298114338496,NA,NA
"lover",456.324250012665,NA,-0.9611648638894,NA,4,NA,24.5196224044769,NA,0.13237442319139,NA,NA,NA
"lunch",NA,387.56700000327,NA,-0.925822750653269,NA,2,NA,31.6839999973015,NA,0.347621301873498,NA,NA
"machine",481.764379303151,472.831250001502,-0.67692607436882,-0.762005505739273,58,4,19.0578356972462,30.2610747192095,0.0685672871305771,0.200766830031855,8.93312930164893,0.0850794313704533
"magazine",488.378000009941,550.430250006,-0.59811970166806,-0.365494002422047,3,4,37.8956163390296,60.2479774131788,0.145164436051021,0.243726555004844,-62.0522499960596,-0.232625699246012
"maid",561.280499997781,585.937000000005,-0.623861050196213,-0.540001879046135,2,2,51.3415000037055,41.2369999999935,0.193845607803051,0.178046979357002,-24.656500002224,-0.0838591711500775
"maintain",782.292999952333,448.021799989883,0.333043114328215,-0.968063983688387,1,5,NA,27.6698977189746,NA,0.0654347712895892,334.27119996245,1.3011070980166
"maintenance",870.111000011922,547.289000000034,0.751560576582284,-0.312433972997572,1,2,NA,17.9149999999935,NA,0.0285246382728019,322.822000011888,1.06399454957986
"manipulate",NA,537.930500006012,NA,-0.354540921140314,NA,2,NA,3.06949999410398,NA,0.113774309020578,NA,NA
"map",442.765999976196,658.289999998485,-0.853289118960824,-0.0081366364044055,1,3,NA,89.7485378028163,NA,0.582125757283564,-215.524000022289,-0.845152482556418
"marketing",NA,648.067000004463,NA,0.365093188918795,NA,1,NA,NA,NA,NA,NA,NA
"marriage",523,NA,-1.08227924983,NA,1,NA,NA,NA,NA,NA,NA,NA
"married",505.519596489318,509.083999999275,-0.52543847286296,-0.804125748764528,57,2,14.3755148863369,38.290999996301,0.0674076242849042,0.152742412450725,-3.564403509957,0.278687275901567
"massage",614.637666668161,NA,-0.327207534704237,NA,3,NA,90.6782257855442,NA,0.209346982289746,NA,NA,NA
"match",560.939999999944,513.30213843386,-0.676327857843785,-0.548764328799152,1,65,NA,15.383851965798,NA,0.0526303663564303,47.6378615660842,-0.127563529044633
"mathematics",NA,661.266333267277,NA,0.070242879677941,NA,6,NA,134.12160042783,NA,0.486923140238243,NA,NA
"maximum",525.875999959601,531.424749998492,-0.49005551088118,-0.388862051247021,15,4,26.4381431562172,65.2959890247587,0.0836408108627025,0.301947488385325,-5.54875003889128,-0.101193459634159
"mayonnaise",587.697000032756,NA,-0.177304461314533,NA,2,NA,32.9319999851285,NA,0.0948148009957265,NA,NA,NA
"mayor",556.935000002567,823.41599999259,-0.383659597830052,0.372570843388859,7,4,35.3003064138306,319.610888628426,0.181932489168495,0.698848872257063,-266.480999990023,-0.756230441218911
"meat",608.562249994036,398.780000000028,-0.398994016556846,-1.09292129692811,4,1,41.8633668895533,NA,0.352761364501235,NA,209.782249994008,0.693927280371262
"mechanical",677.293833335503,523.640000000043,-0.0597999647715819,-0.517132816904494,6,4,128.996509459773,35.1427982190874,0.279805225280443,0.161218295877461,153.65383333546,0.457332852132913
"medal",476.015000002109,425.887000001501,-0.707462905778377,-0.982932317016765,5,1,40.557376635428,NA,0.19025662983798,NA,50.1280000006084,0.275469411238387
"medallion",970.974666665677,NA,0.926048791938087,NA,3,NA,198.912281042994,NA,0.636324243956995,NA,NA,NA
"meet",451.5,NA,-0.778372200519263,NA,2,NA,7.5,NA,0.0707414095433562,NA,NA,NA
"meeting",466.934499961999,490.715333333317,-0.72121528176355,-0.632741701245398,10,3,23.17065780145,20.1374369879859,0.124112378085592,0.124686746187376,-23.7808333713174,-0.0884735805181518
"merchant",654.379999997036,NA,-0.137345326758753,NA,2,NA,17.620000002964,NA,0.22952086214109,NA,NA,NA
"mercy",358.538000011933,550.511499989574,-0.985750960759945,-0.346742875775044,1,2,NA,27.221500013402,NA,0.102474385191654,-191.973499977641,-0.639008084984901
"message",741.679999999993,NA,-0.212001894719956,NA,1,NA,NA,NA,NA,NA,NA,NA
"metal",501.510250000138,504.192328130481,-0.785495690460209,-0.558587888227756,4,64,43.2665415849578,16.9720217777656,0.154838700216743,0.0601815261828441,-2.68207813034343,-0.226907802232453
"meter",NA,554.672666658725,NA,-0.679051947586835,NA,3,NA,99.2326357805202,NA,0.101226419686431,NA,NA
"microphone",522.284000000567,NA,0.222205822422484,NA,1,NA,NA,NA,NA,NA,NA,NA
"microscope",596.031500003038,478.430499991052,-0.0853170426026352,-0.70826971133094,4,2,58.9257647080365,13.9845000149215,0.29623111152999,0.0720406269761279,117.601000011986,0.622952668728304
"minister",604.711666567329,NA,0.00994712202518117,NA,3,NA,52.6280531278148,NA,0.301429064883131,NA,NA,NA
"ministry",643.96942853501,590.333333333333,-0.304774563621356,-0.0808835022551898,7,3,86.1275842270968,38.7742755502207,0.152361202921715,0.145345223265677,53.6360952016765,-0.223891061366167
"minus",843.753999992545,NA,0.080210222817296,NA,3,NA,239.793095017746,NA,0.355924420062796,NA,NA,NA
"minute",537.664999983623,NA,-0.417634568736583,NA,10,NA,27.1528576301955,NA,0.144317664694241,NA,NA,NA
"mirror",522.25,466.999500011909,-0.492970936756131,-1.13790640427303,4,2,26.1003671749396,103.000499988091,0.158124872014847,0.170665821405215,55.250499988091,0.644935467516895
"misery",388.552999979117,732.386999998503,-1.11018785691584,0.135708143617336,2,2,56.7629999731435,77.3869999985035,0.271638056602851,0.103167290463465,-343.834000019386,-1.24589600053318
"misfortune",628.958000001071,NA,-0.379129006646953,NA,3,NA,106.186903530512,NA,0.178299446415904,NA,NA,NA
"missile",652.021000000183,NA,0.033107255019072,NA,1,NA,NA,NA,NA,NA,NA,NA
"mission",NA,453.782250000746,NA,-0.809795082079487,NA,4,NA,56.917813058961,NA,0.253419326377051,NA,NA
"mistake",471.911000000022,NA,-1.10669656529737,NA,1,NA,NA,NA,NA,NA,NA,NA
"mixture",524.13200000592,459.617666666668,-0.42339061980331,-0.753839285485552,1,3,NA,52.0701595168579,NA,0.223893105251732,64.5143333392523,0.330448665682242
"modest",514.806163645339,613.200099968304,-0.54590038976414,-0.115810626905181,55,70,17.3663319579516,25.0050724205774,0.0600060214219563,0.0890894996584936,-98.3939363229651,-0.430089762858959
"money",NA,579,NA,-0.201446344072023,NA,2,NA,121,NA,0.682181944562169,NA,NA
"monitor",426.563750002592,893.420999999973,-0.901860730010573,1.75155311944626,4,1,29.0124842975925,NA,0.245109813407789,NA,-466.857249997381,-2.65341384945683
"morning",586.432571425003,410.779624980074,-0.285125309911769,-1.01528940989755,7,8,71.8781381087484,19.8732404281608,0.231766892413303,0.0643684167637637,175.652946444929,0.730164099985782
"morphine",622.974999999977,574.999999999913,0.0156624088298917,-0.340777059103191,1,1,NA,NA,NA,NA,47.9750000000639,0.356439467933082
"motel",613.95800000595,486.501999999869,-0.118339833007762,-0.881386641575671,1,4,NA,73.4891124328806,NA,0.169668019114494,127.456000006081,0.763046808567908
"mountain",548.110411769718,NA,-0.394229588994628,NA,68,NA,18.529861912135,NA,0.0690746939677491,NA,NA,NA
"movie",465.217999999994,695.699000001478,-0.344189104103503,0.565225864647859,2,1,53.2339999998225,NA,0.536626205205165,NA,-230.481000001484,-0.909414968751362
"mum",540.446999989264,432.247499998018,-0.28549565261357,-0.746292627579136,5,2,54.4150940437551,7.36349999898852,0.226295114975563,0.211850888382208,108.199499991245,0.460796974965566
"murder",NA,499.644000000175,NA,-0.422157210517525,NA,4,NA,27.1499781863007,NA,0.214491479800925,NA,NA
"murderer",491.644000000728,NA,-0.733062465323173,NA,2,NA,61.818999999261,NA,0.232272132205652,NA,NA,NA
"muscle",369.978000000119,587.06671427999,-1.07399377815482,-0.287371923026985,1,7,NA,30.2893141997001,NA,0.100649255220662,-217.088714279871,-0.786621855127837
"museum",463.055000017863,NA,-0.630809261415562,NA,1,NA,NA,NA,NA,NA,NA,NA
"music",444.893666650867,NA,-0.991401246695623,NA,3,NA,23.9174791944027,NA,0.0254560534367055,NA,NA,NA
"musician",529.723999999987,632,-0.677163788651713,-0.815487447726206,1,1,NA,NA,NA,NA,-102.276000000013,0.138323659074493
"mutation",736.65959999935,576.684499998649,0.0496862415551511,-0.286547910011171,5,4,157.258245904967,50.6892629104818,0.525959979475666,0.209806584561146,159.975100000701,0.336234151566322
"mystery",541.94500000152,476.070750005951,-0.512208938628215,-0.722468031191779,2,4,8.86599999858299,15.8445312979427,0.00828493735364355,0.0866038312348955,65.8742499955693,0.210259092563564
"naked",524.195999999909,504.414166668993,-0.718235125363735,-0.754939338049174,1,6,NA,67.1167699688635,NA,0.194375495660256,19.7818333309163,0.0367042126854386
"nation",528.512999999046,NA,0.27059553145844,NA,1,NA,NA,NA,NA,NA,NA,NA
"nausea",622.552999998589,1280.23300000001,0.220576028712518,2.06610380625675,2,1,69.0249999984225,NA,0.244347416036049,NA,-657.680000001421,-1.84552777754424
"neck",NA,510.835000003033,NA,-0.508348397109854,NA,2,NA,98.7059999970225,NA,0.536064220729103,NA,NA
"necklace",574.999999996973,529.252644059963,-0.557658137158088,-0.461154352227198,1,59,NA,13.3232300902192,NA,0.0421285450980175,45.7473559370104,-0.0965037849308897
"need",564.528666664691,595.803000001489,-0.501044237824866,-0.393698119889385,3,3,60.8664631048298,55.4402552855124,0.320390870584666,0.292561799740394,-31.2743333367979,-0.107346117935481
"negative",466.336499998797,548.355000000214,-0.538983658285409,-0.538741199237783,2,1,1.60349999972098,NA,0.314107100633974,NA,-82.018500001417,-0.000242459047626431
"nephew",NA,429.900000000023,NA,-1.01297317270321,NA,1,NA,NA,NA,NA,NA,NA
"nervous",559.916000000201,590.376390645473,-0.452846531415703,-0.249094384927169,1,64,NA,26.3966325348335,NA,0.0807683300474109,-30.4603906452722,-0.203752146488534
"news",NA,576.937000000078,NA,-0.491485722921122,NA,4,NA,100.956908938098,NA,0.42694222123413,NA,NA
"newspaper",583.195999952266,NA,-0.0415861633564871,NA,1,NA,NA,NA,NA,NA,NA,NA
"noon",434.672666670638,NA,-0.812730111318451,NA,3,NA,119.007909317291,NA,0.558194264178679,NA,NA,NA
"normal",507.258333327685,499.623666666157,-0.597217941677059,-0.837751073076947,6,3,43.8063825429078,64.7705144837807,0.0717921589517444,0.259925783467803,7.63466666152823,0.240533131399887
"north",533.919612901122,NA,-0.418629793556419,NA,62,NA,19.6265511182116,NA,0.0781281808152776,NA,NA,NA
"nose",576.738142857129,575.237555558645,-0.224394935751362,-0.343075722198596,7,9,66.0171596733428,38.5619894337069,0.316242022818263,0.217397328447089,1.50058729848399,0.118680786447235
"nuclear",NA,519.03350000002,NA,-0.661757495664999,NA,2,NA,8.0335000000195,NA,0.0110681202867088,NA,NA
"oath",576.78736844124,NA,-0.257746390676472,NA,57,NA,18.1740758486406,NA,0.0653873467007058,NA,NA,NA
"obviously",732.425000000257,NA,0.211519719834977,NA,5,NA,147.649559289718,NA,0.46492581671841,NA,NA,NA
"ocean",NA,503.60824998992,NA,-0.627778316775868,NA,4,NA,25.0757444006677,NA,0.205503025699508,NA,NA
"october",508.678000000073,NA,-0.702021564231588,NA,1,NA,NA,NA,NA,NA,NA,NA
"offend",797.602666603086,NA,0.586686315224298,NA,6,NA,112.678177539276,NA,0.421490900759035,NA,NA,NA
"office",524.964499980619,581.822999999946,-0.47552465160512,-0.0997545567905097,2,1,23.787500028324,NA,0.0981141515260803,NA,-56.858500019327,-0.375770094814611
"official",724.88900000796,NA,0.456056121879411,NA,3,NA,76.2485927124704,NA,0.385651396419152,NA,NA,NA
"often",451.809500003364,NA,-0.859813719118845,NA,4,NA,43.1208157019027,NA,0.204399514236533,NA,NA,NA
"oil",474.06600000296,NA,-0.921037608224631,NA,2,NA,20.111000003002,NA,0.0472980576556307,NA,NA,NA
